ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1988,1988-09-04,1,22.034,RAM,@,GNB,W 34-7,5,14,2.80,0,,1,14,14.00,0,,,1,1,1.00,0,0,0
2,1988,1988-09-11,2,22.041,RAM,,DET,W 17-10,1,3,3.00,0,,0,0,,0,,,3,65,21.67,0,0,0
3,1988,1988-09-18,3,22.048,RAM,@,RAI,W 22-17,4,10,2.50,0,,0,0,,0,,,1,24,24.00,0,0,0
4,1988,1988-09-25,4,22.055,RAM,@,NYG,W 45-31,2,2,1.00,0,,0,0,,0,,,1,44,44.00,0,0,0
5,1988,1988-10-02,5,22.062,RAM,,PHO,L 27-41,1,1,1.00,0,,2,10,5.00,0,,,3,68,22.67,0,0,0
6,1988,1988-10-09,6,22.069,RAM,@,ATL,W 33-0,14,61,4.36,0,,2,34,17.00,0,,,1,13,13.00,0,0,0
7,1988,1988-10-16,7,22.076,RAM,,SFO,L 21-24,2,6,3.00,0,,0,0,,0,,,4,85,21.25,0,0,0
8,1988,1988-10-30,9,22.090,RAM,@,NOR,W 12-10,1,1,1.00,0,,0,0,,0,,,2,34,17.00,0,0,0
9,1988,1988-11-20,12,22.111,RAM,,SDG,L 24-38,0,0,,0,,0,0,,0,,,0,0,,0,0,
10,1988,1988-12-11,15,22.132,RAM,,ATL,W 22-7,5,19,3.80,0,,1,-1,-1.00,0,,,1,11,11.00,0,0,0
11,1989,1989-09-10,1,23.040,RAM,@,ATL,W 31-21,4,6,1.50,0,,1,-5,-5.00,0,,,0,0,,0,0,0
12,1989,1989-10-08,5,23.068,RAM,,ATL,W 26-14,9,36,4.00,0,,0,0,,0,,,0,0,,0,0,0
13,1989,1989-10-22,7,23.082,RAM,,NOR,L 21-40,1,1,1.00,0,,0,0,,0,,,0,0,,0,0,0
14,1989,1989-10-29,8,23.089,RAM,@,CHI,L 10-20,5,14,2.80,0,,0,0,,0,,,0,0,,0,0,0
15,1989,1989-11-19,11,23.110,RAM,,PHO,W 37-14,3,9,3.00,0,,0,0,,0,,,0,0,,0,0,0
16,1989,1989-12-17,15,23.138,RAM,,NYJ,W 38-14,4,7,1.75,0,,0,0,,0,,,0,0,,0,0,0
17,1990,1990-09-09,1,24.039,RAM,@,GNB,L 24-36,5,12,2.40,0,,0,0,,0,,,0,0,,0,0,0
18,1990,1990-09-16,2,24.046,RAM,@,TAM,W 35-14,9,44,4.89,0,,1,7,7.00,0,,,0,0,,0,0,0
19,1990,1990-09-23,3,24.053,RAM,,PHI,L 21-27,1,9,9.00,0,,0,0,,0,,,1,24,24.00,0,0,0
20,1990,1990-10-14,5,24.074,RAM,@,CHI,L 9-38,5,20,4.00,0,,0,0,,0,,,0,0,,0,0,0
21,1990,1990-10-21,6,24.081,RAM,,ATL,W 44-24,3,4,1.33,0,,0,0,,0,,,0,0,,0,0,0
22,1990,1990-10-29,7,24.089,RAM,@,PIT,L 10-41,0,0,,0,,0,0,,0,,,1,99,99.00,1,1,6
23,1990,1990-11-04,8,24.095,RAM,,HOU,W 17-13,0,0,,0,,0,0,,0,,,3,68,22.67,0,0,0
24,1990,1990-11-11,9,24.102,RAM,,NYG,L 7-31,1,31,31.00,0,,0,0,,0,,,1,27,27.00,0,0,0
25,1990,1990-11-18,10,24.109,RAM,,DAL,L 21-24,2,6,3.00,0,,0,0,,0,,,3,46,15.33,0,0,0
26,1990,1990-11-25,11,24.116,RAM,@,SFO,W 28-17,5,11,2.20,0,,0,0,,0,,,2,29,14.50,0,0,0
27,1990,1990-12-02,12,24.123,RAM,@,CLE,W 38-23,13,57,4.38,0,,1,16,16.00,1,,,2,43,21.50,0,1,6
28,1990,1990-12-09,13,24.130,RAM,,NOR,L 20-24,6,20,3.33,0,,0,0,,0,,,4,55,13.75,0,0,0
29,1990,1990-12-17,14,24.138,RAM,,SFO,L 10-26,12,34,2.83,0,,0,0,,0,,,2,36,18.00,0,0,0
30,1990,1990-12-23,15,24.144,RAM,@,ATL,L 13-20,6,13,2.17,0,,0,0,,0,,,3,42,14.00,0,0,0
31,1990,1990-12-31,16,24.152,RAM,@,NOR,L 17-20,0,0,,0,,0,0,,0,,,3,91,30.33,0,0,0
32,1991,1991-09-01,1,25.031,DEN,,CIN,W 45-14,24,116,4.83,0,,1,9,9.00,0,,,0,0,,0,0,0
33,1991,1991-09-08,2,25.038,DEN,@,RAI,L 13-16,11,25,2.27,0,,3,18,6.00,0,,,0,0,,0,0,0
34,1991,1991-09-15,3,25.045,DEN,,SEA,W 16-10,25,92,3.68,0,,1,10,10.00,0,,,0,0,,0,0,0
35,1991,1991-09-22,4,25.052,DEN,,SDG,W 27-19,24,127,5.29,3,,2,12,6.00,0,,,0,0,,0,3,18
36,1991,1991-09-29,5,25.059,DEN,@,MIN,W 13-6,26,158,6.08,0,,1,9,9.00,0,,,0,0,,0,0,0
37,1991,1991-10-06,6,25.066,DEN,@,HOU,L 14-42,15,36,2.40,0,,0,0,,0,,,0,0,,0,0,0
38,1991,1991-11-10,10,25.101,DEN,,RAI,L 16-17,18,103,5.72,0,,2,14,7.00,0,,,0,0,,0,0,0
39,1991,1991-11-17,11,25.108,DEN,@,KAN,W 24-20,24,133,5.54,1,,0,0,,0,,,0,0,,0,1,6
40,1991,1991-11-24,12,25.115,DEN,@,SEA,L 10-13,19,49,2.58,0,,2,3,1.50,0,,,0,0,,0,0,0
41,1991,1991-12-01,13,25.122,DEN,,NWE,W 20-3,14,7,0.50,0,,0,0,,0,,,0,0,,0,0,0
42,1991,1991-12-08,14,25.129,DEN,@,CLE,W 17-7,23,51,2.22,0,,0,0,,0,,,0,0,,0,0,0
43,1991,1991-12-15,15,25.136,DEN,,PHO,W 24-19,13,50,3.85,0,,0,0,,0,,,0,0,,0,0,0
44,1991,1991-12-22,16,25.143,DEN,@,SDG,W 17-14,25,90,3.60,0,,1,3,3.00,0,,,0,0,,0,0,0
45,1992,1992-09-06,1,26.036,DEN,,RAI,W 17-13,12,30,2.50,0,2,1,1,1.00,0,50.0%,0.50,0,0,,0,0,0
46,1992,1992-09-13,2,26.043,DEN,,SDG,W 21-13,11,21,1.91,0,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0
47,1992,1992-09-20,3,26.050,DEN,@,PHI,L 0-30,4,12,3.00,0,,0,0,,0,0.0%,,0,0,,0,0,0
48,1992,1992-09-27,4,26.057,DEN,@,CLE,W 12-0,18,57,3.17,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
