ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1954,1954-10-17,4,23.091,SFO,@,CHI,W 31-24,,2,5,40.00,51,0,0,77.9,0,0,10.20,10.20,0,0,,0
2,1954,1954-11-14,8,23.119,SFO,@,DET,L 7-48,,2,7,28.57,31,0,2,6.0,0,0,4.43,-8.43,0,0,,0
3,1954,1954-12-05,11,23.140,SFO,,GNB,W 35-0,,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0
4,1955,1955-10-02,2,24.076,SFO,,CLE,L 3-38,,1,3,33.33,27,0,0,67.4,0,0,9.00,9.00,1,-5,-5.00,0
5,1955,1955-11-13,8,24.118,SFO,@,WAS,L 0-7,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0
6,1955,1955-12-04,11,24.139,SFO,,GNB,L 7-28,,3,8,37.50,13,0,0,45.8,0,0,1.63,1.63,0,0,,0
