ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
35,1977,1977-09-18,1,26.183,NYJ,@,HOU,L 0-20,,,,,,,,,,,,,,,,
36,1977,1977-09-25,2,26.190,NYJ,,BAL,L 12-20,0,0,,0,1,1,100.0,1,1,100.0,0,4,0,0,,0
37,1977,1977-10-02,3,26.197,NYJ,,NWE,W 30-27,0,0,,0,3,4,75.0,1,2,50.0,0,6,0,0,,0
38,1977,1977-10-09,4,26.204,NYJ,@,BUF,W 24-19,0,0,,0,3,3,100.0,1,1,100.0,0,6,0,0,,0
39,1977,1977-10-16,5,26.211,NYJ,@,MIA,L 17-21,0,0,,0,2,2,100.0,1,3,33.3,0,5,0,0,,0
40,1977,1977-10-23,6,26.218,NYJ,,OAK,L 27-28,0,0,,0,3,4,75.0,,2,0.0,0,3,0,0,,0
41,1977,1977-10-30,7,26.225,NYJ,@,NWE,L 13-24,0,0,,0,1,1,100.0,2,3,66.7,0,7,0,0,,0
42,1977,1977-11-06,8,26.232,NYJ,,MIA,L 10-14,0,0,,0,1,1,100.0,1,2,50.0,0,4,0,0,,0
43,1977,1977-11-13,9,26.239,NYJ,,SEA,L 0-17,0,0,,0,,,,,1,0.0,0,0,0,0,,0
44,1977,1977-11-20,10,26.246,NYJ,@,BAL,L 12-33,0,0,,0,,1,0.0,2,3,66.7,0,6,0,0,,0
45,1977,1977-11-27,11,26.253,NYJ,,PIT,L 20-23,0,0,,0,2,2,100.0,2,2,100.0,0,8,0,0,,0
46,1977,1977-12-04,12,26.260,NYJ,@,NOR,W 16-13,0,0,,0,1,1,100.0,3,4,75.0,0,10,0,0,,0
47,1977,1977-12-11,13,26.267,NYJ,,BUF,L 10-14,0,0,,0,1,1,100.0,1,1,100.0,0,4,0,0,,0
48,1977,1977-12-18,14,26.274,NYJ,@,PHI,L 0-27,,,,,,,,,,,,,,,,
49,1978,1978-09-03,1,27.168,NYJ,,MIA,W 33-20,0,0,,0,3,3,100.0,4,4,100.0,0,15,0,0,,0
50,1978,1978-09-10,2,27.175,NYJ,@,BUF,W 21-20,0,0,,0,3,3,100.0,,,,0,3,,,,
51,1978,1978-09-17,3,27.182,NYJ,,SEA,L 17-24,0,0,,0,2,2,100.0,1,1,100.0,0,5,0,0,,0
52,1978,1978-09-24,4,27.189,NYJ,@,WAS,L 3-23,0,0,,0,,,,1,2,50.0,0,3,0,0,,0
53,1978,1978-10-01,5,27.196,NYJ,,PIT,L 17-28,0,0,,0,2,2,100.0,1,1,100.0,0,5,0,0,,0
54,1978,1978-10-08,6,27.203,NYJ,,BUF,W 45-14,0,0,,0,6,6,100.0,1,1,100.0,0,9,0,0,,0
55,1978,1978-10-15,7,27.210,NYJ,@,BAL,W 33-10,0,0,,0,3,3,100.0,4,5,80.0,0,15,0,0,,0
56,1978,1978-10-22,8,27.217,NYJ,,STL,W 23-10,0,0,,0,2,2,100.0,3,3,100.0,0,11,0,0,,0
57,1978,1978-10-29,9,27.224,NYJ,@,NWE,L 21-55,0,0,,0,3,3,100.0,,,,0,3,,,,
58,1978,1978-11-05,10,27.231,NYJ,@,DEN,W 31-28,0,0,,0,4,4,100.0,1,3,33.3,0,7,0,0,,0
59,1978,1978-11-12,11,27.238,NYJ,@,PHI,L 9-17,0,0,,0,,1,0.0,1,2,50.0,0,3,0,0,,0
60,1978,1978-11-19,12,27.245,NYJ,,NWE,L 17-19,0,0,,0,2,2,100.0,1,2,50.0,0,5,0,0,,0
61,1978,1978-11-26,13,27.252,NYJ,@,MIA,W 24-13,0,0,,0,3,3,100.0,1,2,50.0,0,6,0,0,,0
62,1978,1978-12-03,14,27.259,NYJ,,BAL,W 24-16,0,0,,0,3,3,100.0,1,2,50.0,0,6,0,0,,0
63,1978,1978-12-10,15,27.266,NYJ,@,CLE,L 34-37,0,0,,0,4,4,100.0,2,2,100.0,0,10,0,0,,0
64,1978,1978-12-17,16,27.273,NYJ,,DAL,L 7-30,0,0,,0,1,1,100.0,,,,0,1,,,,
65,1979,1979-09-02,1,28.167,NYJ,,CLE,L 22-25,0,0,,0,1,2,50.0,3,5,60.0,0,10,0,0,,0
66,1979,1979-09-09,2,28.174,NYJ,@,NWE,L 3-56,0,0,,0,,,,1,1,100.0,0,3,0,0,,0
67,1979,1979-09-16,3,28.181,NYJ,,DET,W 31-10,0,0,,0,4,4,100.0,1,2,50.0,0,7,0,0,,0
68,1979,1979-09-23,4,28.188,NYJ,@,BUF,L 31-46,0,0,,0,4,4,100.0,1,2,50.0,0,7,0,0,,0
69,1979,1979-09-30,5,28.195,NYJ,,MIA,W 33-27,0,0,,0,3,5,60.0,,1,0.0,0,3,0,0,,0
70,1979,1979-10-07,6,28.202,NYJ,@,BAL,L 8-10,0,0,,0,,,,2,2,100.0,0,6,0,0,,0
71,1980,1980-09-07,1,29.172,NYJ,,BAL,L 14-17,0,0,,0,2,2,100.0,,1,0.0,0,2,0,0,,0
72,1980,1980-09-14,2,29.179,NYJ,@,BUF,L 10-20,0,0,,0,1,1,100.0,1,1,100.0,0,4,0,0,,0
73,1980,1980-09-21,3,29.186,NYJ,,SFO,L 27-37,0,0,,0,3,3,100.0,2,2,100.0,0,9,0,0,,0
74,1980,1980-09-28,4,29.193,NYJ,@,BAL,L 21-35,0,0,,0,3,3,100.0,,,,0,3,,,,
75,1980,1980-10-05,5,29.200,NYJ,,NWE,L 11-21,0,0,,0,,,,1,3,33.3,0,3,0,0,,0
76,1980,1980-10-12,6,29.207,NYJ,@,ATL,W 14-7,0,0,,0,2,2,100.0,,1,0.0,0,2,0,0,,0
77,1980,1980-10-19,7,29.214,NYJ,,SEA,L 17-27,0,0,,0,2,2,100.0,1,2,50.0,0,5,0,0,,0
78,1980,1980-10-27,8,29.222,NYJ,,MIA,W 17-14,0,0,,0,2,2,100.0,1,1,100.0,0,5,0,0,,0
79,1980,1980-11-02,9,29.228,NYJ,@,NWE,L 21-34,0,0,,0,3,3,100.0,,,,0,3,,,,
80,1980,1980-11-09,10,29.235,NYJ,,BUF,L 24-31,0,0,,0,3,3,100.0,1,1,100.0,0,6,0,0,,0
81,1980,1980-11-16,11,29.242,NYJ,@,DEN,L 24-31,0,0,,0,3,3,100.0,1,1,100.0,0,6,0,0,,0
82,1980,1980-11-23,12,29.249,NYJ,,HOU,W 31-28,0,0,,0,4,4,100.0,1,2,50.0,0,7,0,0,,0
83,1980,1980-11-30,13,29.256,NYJ,@,RAM,L 13-38,0,0,,0,1,1,100.0,2,2,100.0,0,7,0,0,,0
84,1980,1980-12-07,14,29.263,NYJ,@,CLE,L 14-17,0,0,,0,2,2,100.0,,1,0.0,0,2,0,0,,0
85,1980,1980-12-14,15,29.270,NYJ,,NOR,L 20-21,0,0,,0,2,2,100.0,2,3,66.7,0,8,0,0,,0
86,1980,1980-12-20,16,29.276,NYJ,@,MIA,W 24-17,0,0,,0,3,3,100.0,1,1,100.0,0,6,0,0,,0
87,1981,1981-09-06,1,30.171,NYJ,@,BUF,L 0-31,,,,,,,,,,,,,,,,
88,1981,1981-09-13,2,30.178,NYJ,,CIN,L 30-31,0,0,,0,3,3,100.0,3,3,100.0,0,12,0,0,,0
89,1981,1981-09-20,3,30.185,NYJ,@,PIT,L 10-38,0,0,,0,1,1,100.0,1,2,50.0,0,4,0,0,,0
90,1981,1981-09-27,4,30.192,NYJ,,HOU,W 33-17,0,0,,0,4,4,100.0,1,1,100.0,0,7,0,0,,0
91,1981,1981-10-04,5,30.199,NYJ,@,MIA,T 28-28,0,0,,0,4,4,100.0,,2,0.0,0,4,0,0,,0
92,1981,1981-10-11,6,30.206,NYJ,,NWE,W 28-24,0,0,,0,4,4,100.0,,2,0.0,0,4,0,0,,0
93,1981,1981-10-18,7,30.213,NYJ,,BUF,W 33-14,0,0,,0,3,3,100.0,4,4,100.0,0,15,0,0,,0
94,1981,1981-10-25,8,30.220,NYJ,,SEA,L 3-19,0,0,,0,,,,1,1,100.0,0,3,0,0,,0
95,1981,1981-11-01,9,30.227,NYJ,@,NYG,W 26-7,0,0,,0,2,2,100.0,4,4,100.0,0,14,0,0,,0
96,1981,1981-11-08,10,30.234,NYJ,@,BAL,W 41-14,0,0,,0,5,5,100.0,2,2,100.0,0,11,0,0,,0
97,1981,1981-11-15,11,30.241,NYJ,@,NWE,W 17-6,0,0,,0,2,2,100.0,1,2,50.0,0,5,0,0,,0
98,1981,1981-11-22,12,30.248,NYJ,,MIA,W 16-15,0,0,,0,1,1,100.0,3,3,100.0,0,10,0,0,,0
99,1981,1981-11-29,13,30.255,NYJ,,BAL,W 25-0,0,0,,0,1,1,100.0,4,6,66.7,0,13,0,0,,0
100,1981,1981-12-06,14,30.262,NYJ,@,SEA,L 23-27,0,0,,0,2,3,66.7,1,2,50.0,0,5,0,0,,0
101,1981,1981-12-12,15,30.268,NYJ,@,CLE,W 14-13,0,0,,0,2,2,100.0,,,,0,2,,,,
102,1981,1981-12-20,16,30.276,NYJ,,GNB,W 28-3,0,0,,0,4,4,100.0,,2,0.0,0,4,0,0,,0
103,1982,1982-09-12,1,31.177,NYJ,,MIA,L 28-45,0,0,,0,4,4,100.0,,,,0,4,,,,
104,1982,1982-09-19,2,31.184,NYJ,@,NWE,W 31-7,0,0,,0,4,4,100.0,1,1,100.0,0,7,0,0,,0
105,1982,1982-11-21,3,31.247,NYJ,,BAL,W 37-0,0,0,,0,4,4,100.0,3,3,100.0,0,13,0,0,,0
106,1982,1982-11-28,4,31.254,NYJ,,GNB,W 15-13,0,0,,0,,2,0.0,1,2,50.0,0,3,0,0,,0
107,1982,1982-12-06,5,31.262,NYJ,@,DET,W 28-13,0,0,,0,4,4,100.0,,2,0.0,0,4,0,0,,0
108,1982,1982-12-12,6,31.268,NYJ,,TAM,W 32-17,0,0,,0,2,4,50.0,2,3,66.7,0,8,0,0,,0
109,1982,1982-12-18,7,31.274,NYJ,@,MIA,L 19-20,0,0,,0,1,2,50.0,2,3,66.7,0,7,0,0,,0
110,1982,1982-12-26,8,31.282,NYJ,@,MIN,W 42-14,0,0,,0,6,6,100.0,,1,0.0,0,6,0,0,,0
111,1982,1983-01-02,9,31.289,NYJ,@,KAN,L 13-37,0,0,,0,1,1,100.0,2,2,100.0,0,7,0,0,,0
112,1983,1983-09-04,1,32.169,NYJ,@,SDG,W 41-29,0,0,,0,5,5,100.0,2,2,100.0,0,11,0,0,,0
113,1983,1983-09-11,2,32.176,NYJ,,SEA,L 10-17,0,0,,0,1,1,100.0,1,1,100.0,0,4,0,0,,0
114,1983,1983-09-18,3,32.183,NYJ,@,NWE,L 13-23,0,0,,0,1,2,50.0,,,,0,1,,,,
115,1983,1983-09-25,4,32.190,NYJ,,RAM,W 27-24,0,0,,0,3,3,100.0,2,3,66.7,0,9,0,0,,0
116,1983,1983-10-03,5,32.198,NYJ,@,BUF,W 34-10,0,0,,0,4,4,100.0,2,3,66.7,0,10,0,0,,0
117,1983,1983-10-09,6,32.204,NYJ,@,CLE,L 7-10,0,0,,0,1,1,100.0,,,,0,1,,,,
118,1983,1983-10-16,7,32.211,NYJ,,MIA,L 14-32,0,0,,0,2,2,100.0,,,,0,2,,,,
119,1983,1983-10-23,8,32.218,NYJ,,ATL,L 21-27,0,0,,0,3,3,100.0,,2,0.0,0,3,0,0,,0
120,1983,1983-10-30,9,32.225,NYJ,@,SFO,W 27-13,0,0,,0,3,3,100.0,2,3,66.7,0,9,0,0,,0
121,1983,1983-11-06,10,32.232,NYJ,,BAL,L 14-17,0,0,,0,2,2,100.0,,1,0.0,0,2,0,0,,0
122,1983,1983-11-13,11,32.239,NYJ,,BUF,L 17-24,0,0,,0,2,2,100.0,1,3,33.3,0,5,0,0,,0
123,1983,1983-11-21,12,32.247,NYJ,@,NOR,W 31-28,0,0,,0,4,4,100.0,1,1,100.0,0,7,0,0,,0
124,1983,1983-11-27,13,32.253,NYJ,,NWE,W 26-3,0,0,,0,2,2,100.0,4,4,100.0,0,14,0,0,,0
125,1983,1983-12-04,14,32.260,NYJ,@,BAL,W 10-6,0,0,,0,1,1,100.0,1,1,100.0,0,4,0,0,,0
126,1983,1983-12-10,15,32.266,NYJ,,PIT,L 7-34,0,0,,0,1,1,100.0,,,,0,1,,,,
127,1983,1983-12-16,16,32.272,NYJ,@,MIA,L 14-34,0,0,,0,1,1,100.0,,,,0,1,,,,
128,1984,1984-09-02,1,33.167,NYJ,@,IND,W 23-14,0,0,,0,2,3,66.7,1,2,50.0,0,5,0,0,,0
129,1984,1984-09-06,2,33.171,NYJ,,PIT,L 17-23,0,0,,0,2,2,100.0,1,1,100.0,0,5,0,0,,0
130,1984,1984-09-16,3,33.181,NYJ,,CIN,W 43-23,0,0,,0,4,4,100.0,5,5,100.0,0,19,0,0,,0
131,1984,1984-09-23,4,33.188,NYJ,@,BUF,W 28-26,0,0,,0,4,4,100.0,,1,0.0,0,4,0,0,,0
132,1984,1984-09-30,5,33.195,NYJ,,NWE,L 21-28,0,0,,0,3,3,100.0,,,,0,3,,,,
133,1984,1984-10-07,6,33.202,NYJ,@,KAN,W 17-16,0,0,,0,2,2,100.0,1,1,100.0,0,5,0,0,,0
134,1984,1984-10-14,7,33.209,NYJ,@,CLE,W 24-20,0,0,,0,3,3,100.0,1,1,100.0,0,6,0,0,,0
135,1984,1984-10-21,8,33.216,NYJ,,KAN,W 28-7,0,0,,0,3,3,100.0,,,,0,3,,,,
136,1984,1984-10-28,9,33.223,NYJ,@,NWE,L 20-30,0,0,,0,2,2,100.0,2,2,100.0,0,8,0,0,,0
137,1984,1984-11-04,10,33.230,NYJ,,MIA,L 17-31,0,0,,0,2,2,100.0,1,2,50.0,0,5,0,0,,0
138,1984,1984-11-11,11,33.237,NYJ,,IND,L 5-9,0,0,,0,,,,1,1,100.0,0,3,0,0,,0
139,1984,1984-11-18,12,33.244,NYJ,@,HOU,L 20-31,0,0,,0,2,2,100.0,2,3,66.7,0,8,0,0,,0
140,1984,1984-11-26,13,33.252,NYJ,@,MIA,L 17-28,0,0,,0,2,2,100.0,1,1,100.0,0,5,0,0,,0
141,1984,1984-12-02,14,33.258,NYJ,,NYG,L 10-20,0,0,,0,1,1,100.0,1,3,33.3,0,4,0,0,,0
142,1984,1984-12-08,15,33.264,NYJ,,BUF,W 21-17,0,0,,0,3,3,100.0,,,,0,3,,,,
143,1984,1984-12-16,16,33.272,NYJ,@,TAM,L 21-41,0,0,,0,3,3,100.0,,1,0.0,0,3,0,0,,0
144,1985,1985-09-08,1,34.173,NYJ,@,RAI,L 0-31,0,0,,0,,,,,2,0.0,0,0,0,0,,0
145,1985,1985-09-15,2,34.180,NYJ,,BUF,W 42-3,0,0,,0,6,6,100.0,,1,0.0,0,6,0,0,,0
146,1985,1985-09-22,3,34.187,NYJ,@,GNB,W 24-3,0,0,,0,3,3,100.0,1,2,50.0,0,6,0,0,,0
147,1985,1985-09-29,4,34.194,NYJ,,IND,W 25-20,0,0,,0,1,2,50.0,4,4,100.0,0,13,0,0,,0
148,1985,1985-10-06,5,34.201,NYJ,@,CIN,W 29-20,0,0,,0,3,3,100.0,2,2,100.0,0,9,0,0,,0
149,1985,1985-10-14,6,34.209,NYJ,,MIA,W 23-7,0,0,,0,2,2,100.0,3,4,75.0,0,11,0,0,,0
150,1985,1985-10-20,7,34.215,NYJ,@,NWE,L 13-20,0,0,,0,1,1,100.0,2,2,100.0,0,7,0,0,,0
151,1985,1985-10-27,8,34.222,NYJ,,SEA,W 17-14,0,0,,0,2,2,100.0,1,1,100.0,0,5,0,0,,0
152,1985,1985-11-03,9,34.229,NYJ,@,IND,W 35-17,0,0,,0,5,5,100.0,,,,0,5,,,,
153,1985,1985-11-10,10,34.236,NYJ,@,MIA,L 17-21,0,0,,0,2,2,100.0,1,4,25.0,0,5,0,0,,0
154,1985,1985-11-17,11,34.243,NYJ,,TAM,W 62-28,0,0,,0,8,8,100.0,2,2,100.0,0,14,0,0,,0
155,1985,1985-11-24,12,34.250,NYJ,,NWE,W 16-13,0,0,,0,1,1,100.0,3,3,100.0,0,10,0,0,,0
156,1985,1985-11-28,13,34.254,NYJ,@,DET,L 20-31,0,0,,0,2,2,100.0,2,2,100.0,0,8,0,0,,0
157,1985,1985-12-08,14,34.264,NYJ,@,BUF,W 27-7,0,0,,0,3,4,75.0,,,,0,3,,,,
158,1985,1985-12-14,15,34.270,NYJ,,CHI,L 6-19,0,0,,0,,,,2,2,100.0,0,6,0,0,,0
159,1985,1985-12-22,16,34.278,NYJ,,CLE,W 37-10,0,0,,0,4,4,100.0,3,3,100.0,0,13,0,0,,0
160,1986,1986-09-07,1,35.172,NYJ,@,BUF,W 28-24,0,0,,0,4,4,100.0,,,,0,4,,,,
161,1986,1986-09-11,2,35.176,NYJ,,NWE,L 6-20,0,0,,0,,,,2,2,100.0,0,6,0,0,,0
162,1986,1986-09-21,3,35.186,NYJ,,MIA,W 51-45,0,0,,0,6,6,100.0,1,1,100.0,0,9,0,0,,0
163,1986,1986-09-28,4,35.193,NYJ,@,IND,W 26-7,0,0,,0,2,2,100.0,4,4,100.0,0,14,0,0,,0
164,1986,1986-10-05,5,35.200,NYJ,,BUF,W 14-13,0,0,,0,2,2,100.0,,,,0,2,,,,
165,1986,1986-10-12,6,35.207,NYJ,@,NWE,W 31-24,0,0,,0,4,4,100.0,1,1,100.0,0,7,0,0,,0
166,1986,1986-10-20,7,35.215,NYJ,,DEN,W 22-10,0,0,,0,2,2,100.0,2,2,100.0,0,8,0,0,,0
167,1986,1986-10-26,8,35.221,NYJ,,NOR,W 28-23,0,0,,0,4,4,100.0,,1,0.0,0,4,0,0,,0
168,1986,1986-11-02,9,35.228,NYJ,@,SEA,W 38-7,0,0,,0,5,5,100.0,1,1,100.0,0,8,0,0,,0
169,1986,1986-11-09,10,35.235,NYJ,@,ATL,W 28-14,0,0,,0,4,4,100.0,,2,0.0,0,4,0,0,,0
170,1986,1986-11-16,11,35.242,NYJ,,IND,W 31-16,0,0,,0,4,4,100.0,1,1,100.0,0,7,0,0,,0
171,1986,1986-11-24,12,35.250,NYJ,@,MIA,L 3-45,0,0,,0,,,,1,1,100.0,0,3,0,0,,0
172,1986,1986-11-30,13,35.256,NYJ,,RAM,L 3-17,0,0,,0,,,,1,1,100.0,0,3,0,0,,0
173,1986,1986-12-07,14,35.263,NYJ,@,SFO,L 10-24,0,0,,0,1,1,100.0,1,1,100.0,0,4,0,0,,0
174,1986,1986-12-13,15,35.269,NYJ,,PIT,L 24-45,0,0,,0,3,3,100.0,1,1,100.0,0,6,0,0,,0
175,1986,1986-12-21,16,35.277,NYJ,@,CIN,L 21-52,0,0,,0,3,3,100.0,,,,0,3,,,,
176,1987,1987-09-13,1,36.178,NYJ,@,BUF,W 31-28,0,0,,0,4,4,100.0,1,1,100.0,0,7,0,0,,0
177,1987,1987-09-21,2,36.186,NYJ,,NWE,W 43-24,0,0,,0,5,5,100.0,2,2,100.0,0,11,0,0,,0
178,1987,1987-10-25,6,36.220,NYJ,@,WAS,L 16-17,0,0,,0,1,1,100.0,3,4,75.0,0,10,0,0,,0
179,1987,1987-11-01,7,36.227,NYJ,,IND,L 14-19,0,0,,0,2,2,100.0,,,,0,2,,,,
180,1987,1987-11-09,8,36.235,NYJ,,SEA,W 30-14,0,0,,0,3,3,100.0,3,3,100.0,0,12,0,0,,0
181,1987,1987-11-15,9,36.241,NYJ,@,KAN,W 16-9,0,0,,0,1,1,100.0,3,4,75.0,0,10,0,0,,0
182,1987,1987-11-22,10,36.248,NYJ,,BUF,L 14-17,0,0,,0,2,2,100.0,,1,0.0,0,2,0,0,,0
183,1987,1987-11-29,11,36.255,NYJ,,CIN,W 27-20,0,0,,0,3,3,100.0,2,2,100.0,0,9,0,0,,0
184,1987,1987-12-07,12,36.263,NYJ,@,MIA,L 28-37,0,0,,0,4,4,100.0,,,,0,4,,,,
185,1987,1987-12-13,13,36.269,NYJ,@,NWE,L 20-42,0,0,,0,2,2,100.0,2,2,100.0,0,8,0,0,,0
186,1987,1987-12-20,14,36.276,NYJ,,PHI,L 27-38,0,0,,0,3,3,100.0,2,2,100.0,0,9,0,0,,0
187,1987,1987-12-27,15,36.283,NYJ,@,NYG,L 7-20,0,0,,0,1,1,100.0,,1,0.0,0,1,0,0,,0
188,1988,1988-09-04,1,37.169,NYJ,@,NWE,L 3-28,0,0,,0,,,,1,1,100.0,0,3,0,0,,0
189,1988,1988-09-11,2,37.176,NYJ,@,CLE,W 23-3,1,10,10.00,0,2,2,100.0,3,4,75.0,0,11,0,0,,0
190,1988,1988-09-18,3,37.183,NYJ,,HOU,W 45-3,0,0,,0,6,6,100.0,1,1,100.0,0,9,0,0,,0
191,1988,1988-09-25,4,37.190,NYJ,@,DET,W 17-10,0,0,,0,2,2,100.0,1,2,50.0,0,5,0,0,,0
192,1988,1988-10-02,5,37.197,NYJ,,KAN,T 17-17,0,0,,0,2,2,100.0,1,2,50.0,0,5,0,0,,0
193,1988,1988-10-09,6,37.204,NYJ,@,CIN,L 19-36,0,0,,0,2,2,100.0,1,1,100.0,0,5,0,0,,0
194,1988,1988-10-17,7,37.212,NYJ,,BUF,L 14-37,0,0,,0,2,2,100.0,,,,0,2,,,,
195,1988,1988-10-23,8,37.218,NYJ,@,MIA,W 44-30,0,0,,0,5,5,100.0,3,3,100.0,0,14,0,0,,0
196,1988,1988-10-30,9,37.225,NYJ,,PIT,W 24-20,0,0,,0,3,3,100.0,1,1,100.0,0,6,0,0,,0
197,1988,1988-11-06,10,37.232,NYJ,@,IND,L 14-38,0,0,,0,2,2,100.0,,1,0.0,0,2,0,0,,0
198,1988,1988-11-13,11,37.239,NYJ,,NWE,L 13-14,0,0,,0,1,1,100.0,2,2,100.0,0,7,0,0,,0
199,1988,1988-11-20,12,37.246,NYJ,@,BUF,L 6-9,0,0,,0,,,,2,3,66.7,0,6,0,0,,0
200,1988,1988-11-27,13,37.253,NYJ,,MIA,W 38-34,0,0,,0,5,5,100.0,1,1,100.0,0,8,0,0,,0
201,1988,1988-12-04,14,37.260,NYJ,@,KAN,L 34-38,0,0,,0,4,4,100.0,2,2,100.0,0,10,0,0,,0
202,1988,1988-12-10,15,37.266,NYJ,,IND,W 34-16,0,0,,0,4,4,100.0,2,2,100.0,0,10,0,0,,0
203,1988,1988-12-18,16,37.274,NYJ,,NYG,W 27-21,0,0,,0,3,3,100.0,2,2,100.0,0,9,0,0,,0
204,1989,1989-09-10,1,38.175,NYJ,,NWE,L 24-27,0,0,,0,3,3,100.0,1,1,100.0,0,6,0,0,,0
205,1989,1989-09-17,2,38.182,NYJ,@,CLE,L 24-38,0,0,,0,3,3,100.0,1,3,33.3,0,6,0,0,,0
206,1989,1989-09-24,3,38.189,NYJ,@,MIA,W 40-33,0,0,,0,5,5,100.0,1,1,100.0,0,8,0,0,,0
207,1989,1989-10-01,4,38.196,NYJ,,IND,L 10-17,0,0,,0,1,1,100.0,1,1,100.0,0,4,0,0,,0
