ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1999,1999-09-12,1,24.242,CLE,,PIT,L 0-43,,
2,1999,1999-09-19,2,24.249,CLE,@,TEN,L 9-26,,
3,1999,1999-09-26,3,24.256,CLE,@,BAL,L 10-17,,
4,1999,1999-10-03,4,24.263,CLE,,NWE,L 7-19,,
5,1999,1999-10-10,5,24.270,CLE,,CIN,L 17-18,,
6,1999,1999-10-17,6,24.277,CLE,@,JAX,L 7-24,,
7,1999,1999-10-24,7,24.284,CLE,@,STL,L 3-34,,
8,1999,1999-10-31,8,24.291,CLE,@,NOR,W 21-16,,
9,1999,1999-11-07,9,24.298,CLE,,BAL,L 9-41,,
10,1999,1999-11-14,10,24.305,CLE,@,PIT,W 16-15,,
11,1999,1999-11-21,11,24.312,CLE,,CAR,L 17-31,,
12,1999,1999-11-28,12,24.319,CLE,,TEN,L 21-33,,
13,1999,1999-12-05,13,24.326,CLE,@,SDG,L 10-23,*,
14,1999,1999-12-12,14,24.333,CLE,@,CIN,L 28-44,,
15,1999,1999-12-19,15,24.340,CLE,,JAX,L 14-24,,
16,1999,1999-12-26,16,24.347,CLE,,IND,L 28-29,*,
17,2000,2000-09-03,1,25.234,CLE,,JAX,L 7-27,*,
18,2000,2000-09-10,2,25.241,CLE,@,CIN,W 24-7,*,
19,2000,2000-09-17,3,25.248,CLE,,PIT,W 23-20,*,
20,2000,2000-09-24,4,25.255,CLE,@,OAK,L 10-36,*,
21,2000,2000-10-01,5,25.262,CLE,,BAL,L 0-12,*,
22,2000,2000-10-08,6,25.269,CLE,@,ARI,L 21-29,*,
23,2000,2000-10-15,7,25.276,CLE,@,DEN,L 10-44,*,
24,2000,2000-10-22,8,25.283,CLE,@,PIT,L 0-22,,
25,2000,2000-10-29,9,25.290,CLE,,CIN,L 3-12,*,
26,2000,2000-11-05,10,25.297,CLE,,NYG,L 3-24,*,
27,2000,2000-11-12,11,25.304,CLE,,NWE,W 19-11,*,
28,2000,2000-11-19,12,25.311,CLE,@,TEN,L 10-24,*,
29,2000,2000-11-26,13,25.318,CLE,@,BAL,L 7-44,*,
30,2000,2000-12-03,14,25.325,CLE,@,JAX,L 0-48,*,1.0
31,2000,2000-12-10,15,25.332,CLE,,PHI,L 24-35,*,
32,2000,2000-12-17,16,25.339,CLE,,TEN,L 0-24,*,
33,2001,2001-09-23,2,26.253,CLE,,DET,W 24-14,,
34,2001,2001-09-30,3,26.260,CLE,@,JAX,W 23-14,,
35,2001,2001-10-07,4,26.267,CLE,,SDG,W 20-16,,
36,2001,2001-10-14,5,26.274,CLE,@,CIN,L 14-24,,
37,2001,2001-11-04,7,26.295,CLE,@,CHI,L 21-27,,
38,2001,2001-11-11,8,26.302,CLE,,PIT,L 12-15,,
39,2001,2001-11-25,10,26.316,CLE,,CIN,W 18-0,,
40,2001,2001-12-02,11,26.323,CLE,,TEN,L 15-31,,
41,2001,2001-12-09,12,26.330,CLE,@,NWE,L 16-27,,
42,2001,2001-12-16,13,26.337,CLE,,JAX,L 10-15,,
43,2001,2001-12-23,14,26.344,CLE,@,GNB,L 7-30,,
44,2001,2001-12-30,15,26.351,CLE,@,TEN,W 41-38,,
