ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1991,1991-09-01,1,23.127,SDG,@,PIT,L 20-26,
2,1991,1991-09-08,2,23.134,SDG,@,SFO,L 14-34,
3,1991,1991-09-15,3,23.141,SDG,,ATL,L 10-13,
4,1991,1991-09-22,4,23.148,SDG,@,DEN,L 19-27,
5,1991,1991-09-29,5,23.155,SDG,,KAN,L 13-14,
6,1991,1991-10-06,6,23.162,SDG,@,RAI,W 21-13,
7,1991,1991-10-13,7,23.169,SDG,@,RAM,L 24-30,
8,1991,1991-10-20,8,23.176,SDG,,CLE,L 24-30,
9,1991,1991-10-27,9,23.183,SDG,@,SEA,L 9-20,
10,1991,1991-11-10,10,23.197,SDG,,SEA,W 17-14,
11,1991,1991-11-17,11,23.204,SDG,,NOR,W 24-21,
12,1991,1991-11-24,12,23.211,SDG,@,NYJ,L 3-24,
13,1991,1991-12-01,13,23.218,SDG,,RAI,L 7-9,
14,1991,1991-12-08,14,23.225,SDG,@,KAN,L 17-20,
15,1991,1991-12-15,15,23.232,SDG,,MIA,W 38-30,
16,1991,1991-12-22,16,23.239,SDG,,DEN,L 14-17,
17,1992,1992-09-06,1,24.132,SDG,,KAN,L 10-24,
18,1992,1992-09-13,2,24.139,SDG,@,DEN,L 13-21,
19,1992,1992-09-20,3,24.146,SDG,,PIT,L 6-23,
20,1992,1992-09-27,4,24.153,SDG,@,HOU,L 0-27,
21,1992,1992-10-04,5,24.160,SDG,,SEA,W 17-6,
22,1992,1992-10-18,6,24.174,SDG,@,IND,W 34-14,2.0
23,1992,1992-10-25,7,24.181,SDG,,DEN,W 24-21,
24,1992,1992-11-01,8,24.188,SDG,,IND,W 26-0,
25,1992,1992-11-08,9,24.195,SDG,@,KAN,L 14-16,
26,1992,1992-11-15,10,24.202,SDG,@,CLE,W 14-13,
27,1992,1992-11-22,11,24.209,SDG,,TAM,W 29-14,
28,1992,1992-11-29,12,24.216,SDG,,RAI,W 27-3,
29,1992,1992-12-06,13,24.223,SDG,@,PHO,W 27-21,
30,1992,1992-12-13,14,24.230,SDG,,CIN,W 27-10,
31,1992,1992-12-20,15,24.237,SDG,@,RAI,W 36-14,
32,1992,1992-12-27,16,24.244,SDG,@,SEA,W 31-14,
33,1993,1993-09-05,1,25.131,NYG,@,CHI,W 26-20,
34,1993,1993-09-12,2,25.138,NYG,,TAM,W 23-7,
35,1993,1993-09-19,3,25.145,NYG,,RAM,W 20-10,
36,1993,1993-10-03,4,25.159,NYG,@,BUF,L 14-17,
37,1993,1993-10-10,5,25.166,NYG,@,WAS,W 41-7,
