ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1955,1955-09-25,1,21.306,DET,@,GNB,L 17-20,1,13,13.00,0,5,20,4.00,0,0,
2,1955,1955-10-01,2,21.312,DET,@,BAL,L 13-28,2,-4,-2.00,0,9,26,2.89,0,0,
3,1955,1955-10-09,3,21.320,DET,,RAM,L 10-17,4,4,1.00,0,19,68,3.58,0,0,
4,1955,1955-10-16,4,21.327,DET,,SFO,L 24-27,1,5,5.00,0,17,69,4.06,2,2,
5,1955,1955-10-23,5,21.334,DET,@,RAM,L 13-24,3,25,8.33,0,8,18,2.25,0,0,
6,1955,1955-10-30,6,21.341,DET,@,SFO,L 21-38,9,144,16.00,0,0,0,,0,0,
7,1955,1955-11-05,7,21.347,DET,,BAL,W 24-14,4,82,20.50,1,0,0,,0,1,
8,1955,1955-11-13,8,21.355,DET,@,PIT,W 31-28,5,102,20.40,1,1,0,0.00,0,1,
9,1955,1955-11-20,9,21.362,DET,,CHI,L 14-24,8,168,21.00,1,0,0,,0,1,
10,1955,1955-11-24,10,22.001,DET,,GNB,W 24-10,4,59,14.75,0,0,0,,0,0,
11,1955,1955-12-04,11,22.011,DET,@,CHI,L 20-21,2,62,31.00,0,0,0,,0,0,
12,1955,1955-12-11,12,22.018,DET,,NYG,L 19-24,1,3,3.00,0,0,0,,0,0,
13,1956,1956-09-30,1,22.312,DET,@,GNB,W 20-16,3,65,21.67,0,0,0,,0,0,
14,1956,1956-10-06,2,22.318,DET,@,BAL,W 31-14,3,43,14.33,0,0,0,,0,0,
15,1956,1956-10-14,3,22.326,DET,,RAM,W 24-21,4,41,10.25,0,0,0,,0,0,
16,1956,1956-10-21,4,22.333,DET,,SFO,W 20-17,4,47,11.75,0,0,0,,0,0,
17,1956,1956-10-28,5,22.340,DET,@,RAM,W 16-7,2,25,12.50,0,0,0,,0,0,
18,1956,1956-11-04,6,22.347,DET,@,SFO,W 17-13,0,0,,0,1,10,10.00,0,0,
19,1956,1956-11-11,7,22.354,DET,@,WAS,L 17-18,5,59,11.80,1,0,0,,0,1,
20,1956,1956-11-18,8,22.361,DET,,BAL,W 27-3,3,28,9.33,1,1,-2,-2.00,0,1,
21,1956,1956-11-22,9,22.365,DET,,GNB,L 20-24,2,69,34.50,1,1,1,1.00,0,1,
22,1956,1956-12-02,10,23.009,DET,,CHI,W 42-10,7,146,20.86,2,0,0,,0,2,
23,1956,1956-12-09,11,23.016,DET,,PIT,W 45-7,1,12,12.00,0,0,0,,0,0,
24,1956,1956-12-16,12,23.023,DET,@,CHI,L 21-38,5,71,14.20,0,0,0,,0,0,
25,1957,1957-09-29,1,23.310,DET,@,BAL,L 14-34,3,86,28.67,0,0,0,,0,0,
26,1957,1957-10-27,5,23.338,DET,@,RAM,L 17-35,1,11,11.00,0,0,0,,0,0,
27,1957,1957-11-17,8,23.359,DET,,SFO,W 31-10,1,19,19.00,0,0,0,,0,0,
28,1957,1957-11-24,9,24.001,DET,,CHI,L 7-27,3,28,9.33,0,0,0,,0,0,
29,1957,1957-12-08,11,24.015,DET,,CLE,W 20-7,3,63,21.00,1,0,0,,0,1,
30,1957,1957-12-15,12,24.022,DET,@,CHI,W 21-13,7,87,12.43,1,0,0,,0,1,
31,1958,1958-09-28,1,24.309,DET,@,BAL,L 15-28,3,42,14.00,0,0,0,,0,0,
32,1958,1958-10-05,2,24.316,DET,@,GNB,T 13-13,4,50,12.50,0,0,0,,0,0,
33,1958,1958-10-12,3,24.323,DET,,RAM,L 28-42,1,14,14.00,0,0,0,,0,0,
34,1958,1958-10-19,4,24.330,DET,,BAL,L 14-40,5,85,17.00,0,0,0,,0,0,
35,1958,1958-10-26,5,24.337,DET,@,RAM,W 41-24,3,44,14.67,1,0,0,,0,1,
