ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,1996,1996-09-01,1,22.269,SFO,,NOR,W 27-11,,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,
2,1996,1996-09-08,2,22.276,SFO,,STL,W 34-0,,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,
3,1996,1996-09-22,3,22.290,SFO,@,CAR,L 7-23,,4,2,6,3.00,0,50.0%,1.50,0,0,,0,0,0,,0,0,0,0.0,,
4,1996,1996-09-29,4,22.297,SFO,,ATL,W 39-17,,1,1,26,26.00,0,100.0%,26.00,0,0,,0,1,17,17.00,0,0,0,0.0,,
5,1996,1996-10-06,5,22.304,SFO,@,STL,W 28-11,,1,0,0,,0,0.0%,0.00,0,0,,0,1,18,18.00,0,0,0,0.0,,
6,1996,1996-10-14,6,22.312,SFO,@,GNB,L 20-23,,1,0,0,,0,0.0%,0.00,,,,,0,0,,0,,,,,
7,1996,1996-10-20,7,22.318,SFO,,CIN,W 28-21,,6,4,94,23.50,1,66.7%,15.67,0,0,,0,1,12,12.00,0,1,6,0.0,,
8,1996,1996-10-27,8,22.325,SFO,@,HOU,W 10-9,,8,4,42,10.50,1,50.0%,5.25,0,0,,0,0,0,,0,1,6,0.0,,
9,1996,1996-11-03,9,22.332,SFO,@,NOR,W 24-17,,5,2,26,13.00,0,40.0%,5.20,0,0,,0,0,0,,0,0,0,0.0,,
10,1996,1996-11-10,10,22.339,SFO,,DAL,L 17-20,,3,1,5,5.00,0,33.3%,1.67,0,0,,0,0,0,,0,0,0,0.0,,
11,1996,1996-11-17,11,22.346,SFO,,BAL,W 38-20,,4,4,68,17.00,0,100.0%,17.00,0,0,,0,0,0,,0,0,0,0.0,,
12,1996,1996-11-24,12,22.353,SFO,@,WAS,W 19-16,,3,3,39,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,0,0,0.0,,
13,1996,1996-12-02,13,22.361,SFO,@,ATL,W 34-10,,9,5,55,11.00,0,55.6%,6.11,0,0,,0,0,0,,0,0,0,0.0,,
14,1996,1996-12-08,14,23.001,SFO,,CAR,L 24-30,,7,5,110,22.00,1,71.4%,15.71,0,0,,0,0,0,,0,1,6,0.0,,
15,1996,1996-12-15,15,23.008,SFO,@,PIT,W 25-15,,5,3,45,15.00,1,60.0%,9.00,0,0,,0,0,0,,0,1,6,0.0,,
16,1996,1996-12-23,16,23.016,SFO,,DET,W 24-14,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0,0.0,,
17,1997,1997-08-31,1,23.267,SFO,@,TAM,L 6-13,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,2,31,15.50,0,0,0,0.0,,
18,1997,1997-09-07,2,23.274,SFO,@,STL,W 15-12,,11,2,24,12.00,0,18.2%,2.18,0,0,,0,0,0,,0,0,0,0.0,,
19,1997,1997-09-14,3,23.281,SFO,,NOR,W 33-7,,4,3,74,24.67,0,75.0%,18.50,0,0,,0,0,0,,0,0,0,0.0,,
20,1997,1997-09-21,4,23.288,SFO,,ATL,W 34-7,,5,1,56,56.00,1,20.0%,11.20,0,0,,0,0,0,,0,1,6,0.0,,
21,1997,1997-09-29,5,23.296,SFO,@,CAR,W 34-21,,7,5,48,9.60,1,71.4%,6.86,0,0,,0,0,0,,0,1,6,0.0,,
22,1997,1997-10-12,6,23.309,SFO,,STL,W 30-10,,8,5,86,17.20,2,62.5%,10.75,0,0,,0,0,0,,0,2,12,0.0,,
23,1997,1997-10-19,7,23.316,SFO,@,ATL,W 35-28,,7,6,93,15.50,2,85.7%,13.29,0,0,,0,0,0,,0,2,12,0.0,,
24,1997,1997-10-26,8,23.323,SFO,@,NOR,W 23-0,,12,7,94,13.43,0,58.3%,7.83,0,0,,0,0,0,,0,0,0,0.0,,
25,1997,1997-11-02,9,23.330,SFO,,DAL,W 17-10,,6,3,57,19.00,0,50.0%,9.50,0,0,,0,0,0,,0,0,0,0.0,,
26,1997,1997-11-10,10,23.338,SFO,@,PHI,W 24-12,,3,3,50,16.67,0,100.0%,16.67,0,0,,0,0,0,,0,0,0,0.0,,
27,1997,1997-11-16,11,23.344,SFO,,CAR,W 27-19,,4,3,40,13.33,0,75.0%,10.00,0,0,,0,0,0,,0,0,0,0.0,,
28,1997,1997-11-23,12,23.351,SFO,,SDG,W 17-10,,8,4,84,21.00,1,50.0%,10.50,0,0,,0,0,0,,0,1,6,0.0,,
29,1997,1997-11-30,13,23.358,SFO,@,KAN,L 9-44,,8,6,68,11.33,0,75.0%,8.50,0,0,,0,0,0,,0,0,0,0.0,,
30,1997,1997-12-07,14,24.000,SFO,,MIN,W 28-17,,7,6,74,12.33,1,85.7%,10.57,0,0,,0,0,0,,0,1,6,0.0,,
31,1997,1997-12-15,15,24.008,SFO,,DEN,W 34-17,,6,3,39,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,0,0,0.0,,
32,1997,1997-12-21,16,24.014,SFO,@,SEA,L 9-38,,6,2,37,18.50,0,33.3%,6.17,0,0,,0,0,0,,0,0,0,0.0,,
33,1998,1998-09-06,1,24.273,SFO,,NYJ,W 36-30,,5,3,60,20.00,0,60.0%,12.00,0,0,,0,0,0,,0,0,0,0.0,,
34,1998,1998-09-14,2,24.281,SFO,@,WAS,W 45-10,,6,4,67,16.75,1,66.7%,11.17,0,0,,0,0,0,,0,1,6,0.0,,
35,1998,1998-09-27,3,24.294,SFO,,ATL,W 31-20,,4,2,32,16.00,0,50.0%,8.00,0,0,,0,0,0,,0,0,0,0.0,,
36,1998,1998-10-04,4,24.301,SFO,@,BUF,L 21-26,,9,4,69,17.25,0,44.4%,7.67,0,0,,0,0,0,,0,0,0,0.0,,
37,1998,1998-10-11,5,24.308,SFO,@,NOR,W 31-0,,8,6,94,15.67,1,75.0%,11.75,0,0,,0,0,0,,0,1,6,0.0,,
38,1998,1998-10-18,6,24.315,SFO,,IND,W 34-31,,9,7,79,11.29,1,77.8%,8.78,0,0,,0,0,0,,0,1,6,0.0,,
39,1998,1998-10-25,7,24.322,SFO,@,STL,W 28-10,,8,5,120,24.00,1,62.5%,15.00,1,21,21.00,1,0,0,,0,2,12,0.0,,
40,1998,1998-11-01,8,24.329,SFO,@,GNB,L 22-36,,9,5,20,4.00,0,55.6%,2.22,0,0,,0,0,0,,0,0,0,0.0,,
41,1998,1998-11-08,9,24.336,SFO,,CAR,W 25-23,,5,4,72,18.00,2,80.0%,14.40,0,0,,0,0,0,,0,2,12,0.0,,
42,1998,1998-11-15,10,24.343,SFO,@,ATL,L 19-31,,4,3,87,29.00,1,75.0%,21.75,0,0,,0,0,0,,0,1,6,0.0,,
43,1998,1998-11-22,11,24.350,SFO,,NOR,W 31-20,,4,4,42,10.50,2,100.0%,10.50,1,18,18.00,0,0,0,,0,2,12,0.0,,
44,1998,1998-11-30,12,24.358,SFO,,NYG,W 31-7,,8,5,140,28.00,1,62.5%,17.50,0,0,,0,0,0,,0,1,6,0.0,,
45,1998,1998-12-06,13,24.364,SFO,@,CAR,W 31-28,,8,4,53,13.25,1,50.0%,6.63,0,0,,0,0,0,,0,1,6,0.0,,
46,1998,1998-12-14,14,25.007,SFO,,DET,W 35-13,,3,3,16,5.33,1,100.0%,5.33,1,0,0.00,0,0,0,,0,1,6,0.0,,
47,1998,1998-12-20,15,25.013,SFO,@,NWE,L 21-24,,6,3,61,20.33,1,50.0%,10.17,0,0,,0,0,0,,0,1,6,0.0,,
48,1998,1998-12-27,16,25.020,SFO,,STL,W 38-19,,8,5,85,17.00,1,62.5%,10.63,1,14,14.00,0,0,0,,0,1,6,0.0,,
49,1999,1999-09-12,1,25.279,SFO,@,JAX,L 3-41,*,9,5,76,15.20,0,55.6%,8.44,0,0,,0,0,0,,0,0,0,0.0,,
50,1999,1999-09-19,2,25.286,SFO,,NOR,W 28-21,*,8,5,49,9.80,2,62.5%,6.13,0,0,,0,0,0,,0,2,12,0.0,,
51,1999,1999-09-27,3,25.294,SFO,@,ARI,W 24-10,*,5,4,59,14.75,0,80.0%,11.80,0,0,,0,0,0,,0,0,0,0.0,,
52,1999,1999-10-03,4,25.300,SFO,,TEN,W 24-22,*,4,3,33,11.00,1,75.0%,8.25,0,0,,0,0,0,,0,1,6,0.0,,
53,1999,1999-10-10,5,25.307,SFO,@,STL,L 20-42,*,7,6,60,10.00,0,85.7%,8.57,0,0,,0,0,0,,0,0,0,0.0,,
54,1999,1999-11-07,8,25.335,SFO,,PIT,L 6-27,*,10,2,15,7.50,0,20.0%,1.50,0,0,,0,0,0,,0,0,0,0.0,,
55,1999,1999-11-14,9,25.342,SFO,@,NOR,L 6-24,*,9,5,56,11.20,0,55.6%,6.22,0,0,,0,0,0,,0,0,0,0.0,,
56,1999,1999-11-21,10,25.349,SFO,,STL,L 7-23,*,8,6,120,20.00,0,75.0%,15.00,0,0,,0,0,0,,0,0,0,0.0,,
57,1999,1999-11-29,11,25.357,SFO,,GNB,L 3-20,*,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0,,0,0,0,0.0,,
58,1999,1999-12-05,12,25.363,SFO,@,CIN,L 30-44,*,11,9,145,16.11,0,81.8%,13.18,0,0,,0,0,0,,0,0,0,0.0,,
59,1999,1999-12-12,13,26.005,SFO,,ATL,W 26-7,*,4,2,21,10.50,0,50.0%,5.25,0,0,,0,0,0,,0,0,0,0.0,,
60,1999,1999-12-18,14,26.011,SFO,@,CAR,L 24-41,*,10,5,66,13.20,0,50.0%,6.60,0,0,,0,0,0,,0,0,0,0.0,,
61,1999,1999-12-26,15,26.019,SFO,,WAS,L 20-26,*,6,1,2,2.00,0,16.7%,0.33,0,0,,0,0,0,,0,0,0,0.0,,
62,1999,2000-01-03,16,26.027,SFO,@,ATL,L 29-34,*,5,5,31,6.20,1,100.0%,6.20,0,0,,0,0,0,,0,1,6,0.0,,
63,2000,2000-09-03,1,26.271,SFO,@,ATL,L 28-36,*,12,7,72,10.29,1,58.3%,6.00,0,0,,0,0,0,,0,1,6,0.0,,
64,2000,2000-09-10,2,26.278,SFO,,CAR,L 22-38,*,10,5,97,19.40,0,50.0%,9.70,0,0,,0,0,0,,0,0,0,0.0,,
65,2000,2000-09-17,3,26.285,SFO,@,STL,L 24-41,*,11,6,108,18.00,1,54.5%,9.82,0,0,,0,0,0,,0,1,6,0.0,,
66,2000,2000-09-24,4,26.292,SFO,@,DAL,W 41-24,*,10,5,51,10.20,2,50.0%,5.10,0,0,,0,0,0,,0,2,12,0.0,,
67,2000,2000-10-08,6,26.306,SFO,,OAK,L 28-34,*,17,12,176,14.67,2,70.6%,10.35,1,4,4.00,0,0,0,,0,2,12,0.0,,
68,2000,2000-10-15,7,26.313,SFO,@,GNB,L 28-31,,8,8,93,11.63,2,100.0%,11.63,0,0,,0,0,0,,0,2,12,0.0,,
69,2000,2000-10-22,8,26.320,SFO,@,CAR,L 16-34,*,8,6,96,16.00,1,75.0%,12.00,1,2,2.00,0,0,0,,0,1,6,0.0,,
70,2000,2000-10-29,9,26.327,SFO,,STL,L 24-34,*,14,8,115,14.38,2,57.1%,8.21,0,0,,0,0,0,,0,2,12,0.0,,
71,2000,2000-11-05,10,26.334,SFO,@,NOR,L 15-31,*,9,6,97,16.17,0,66.7%,10.78,0,0,,0,0,0,,0,0,0,0.0,,
72,2000,2000-11-12,11,26.341,SFO,,KAN,W 21-7,,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,,0,0,0,0.0,,
73,2000,2000-12-03,13,26.362,SFO,@,SDG,W 45-17,,5,4,93,23.25,0,80.0%,18.60,0,0,,0,0,0,,0,0,0,0.0,,
74,2000,2000-12-10,14,27.003,SFO,,NOR,L 27-31,*,9,6,129,21.50,1,66.7%,14.33,0,0,,0,0,0,,0,1,6,0.0,,
75,2000,2000-12-17,15,27.010,SFO,,CHI,W 17-0,*,22,20,283,14.15,1,90.9%,12.86,1,5,5.00,0,0,0,,0,1,6,0.0,,
76,2000,2000-12-23,16,27.016,SFO,@,DEN,L 9-38,,8,3,35,11.67,0,37.5%,4.38,0,0,,0,0,0,,0,0,0,0.0,,
77,2001,2001-09-09,1,27.276,SFO,,ATL,W 16-13,*,14,7,93,13.29,0,50.0%,6.64,1,3,3.00,0,0,0,,0,0,0,0.0,,
78,2001,2001-09-23,2,27.290,SFO,,STL,L 26-30,*,10,5,51,10.20,0,50.0%,5.10,0,0,,0,0,0,,0,0,0,0.0,,
79,2001,2001-10-01,3,27.298,SFO,@,NYJ,W 19-17,*,5,4,38,9.50,1,80.0%,7.60,1,4,4.00,0,0,0,,0,1,6,0.0,,
80,2001,2001-10-07,4,27.304,SFO,,CAR,W 24-14,*,14,8,118,14.75,2,57.1%,8.43,0,0,,0,0,0,,0,2,12,0.0,,
81,2001,2001-10-14,5,27.311,SFO,@,ATL,W 37-31,*,14,9,183,20.33,3,64.3%,13.07,0,0,,0,0,0,,0,3,18,0.0,,
82,2001,2001-10-28,6,27.325,SFO,@,CHI,L 31-37,*,10,6,60,10.00,0,60.0%,6.00,0,0,,0,0,0,,0,0,0,0.0,,
83,2001,2001-11-04,7,27.332,SFO,,DET,W 21-13,*,10,9,125,13.89,2,90.0%,12.50,0,0,,0,0,0,,0,2,12,0.0,,
84,2001,2001-11-11,8,27.339,SFO,,NOR,W 28-27,*,11,8,100,12.50,2,72.7%,9.09,1,12,12.00,0,0,0,,0,2,12,0.0,,
85,2001,2001-11-18,9,27.346,SFO,@,CAR,W 25-22,*,14,7,99,14.14,1,50.0%,7.07,0,0,,0,0,0,,0,1,6,0.0,,
86,2001,2001-11-25,10,27.353,SFO,@,IND,W 40-21,*,9,6,103,17.17,1,66.7%,11.44,0,0,,0,0,0,,0,1,6,0.0,,
87,2001,2001-12-02,11,27.360,SFO,,BUF,W 35-0,*,8,6,72,12.00,1,75.0%,9.00,0,0,,0,0,0,,0,1,6,0.0,,
88,2001,2001-12-09,12,28.002,SFO,@,STL,L 14-27,*,10,3,54,18.00,0,30.0%,5.40,1,2,2.00,0,0,0,,0,0,0,0.0,,
89,2001,2001-12-16,13,28.009,SFO,,MIA,W 21-0,*,5,4,43,10.75,0,80.0%,8.60,0,0,,0,0,0,,0,0,0,0.0,,
90,2001,2001-12-22,14,28.015,SFO,,PHI,W 13-3,*,8,4,64,16.00,1,50.0%,8.00,0,0,,0,0,0,,0,1,6,0.0,,
91,2001,2001-12-30,15,28.023,SFO,@,DAL,L 21-27,*,9,5,93,18.60,0,55.6%,10.33,0,0,,0,0,0,,0,0,0,0.0,,
92,2001,2002-01-06,16,28.030,SFO,@,NOR,W 38-0,*,4,2,116,58.00,2,50.0%,29.00,0,0,,0,0,0,,0,2,12,0.0,,
93,2002,2002-09-05,1,28.272,SFO,@,NYG,W 16-13,*,9,4,41,10.25,0,44.4%,4.56,1,10,10.00,0,0,0,,0,0,0,0.0,,
94,2002,2002-09-15,2,28.282,SFO,,DEN,L 14-24,*,7,5,38,7.60,1,71.4%,5.43,0,0,,0,0,0,,0,1,6,0.0,,
95,2002,2002-09-22,3,28.289,SFO,,WAS,W 20-10,*,7,2,33,16.50,0,28.6%,4.71,1,38,38.00,1,0,0,,0,1,6,0.0,,
96,2002,2002-10-06,4,28.303,SFO,,STL,W 37-13,*,12,7,89,12.71,0,58.3%,7.42,1,2,2.00,0,0,0,,0,0,0,0.0,,
97,2002,2002-10-14,5,28.311,SFO,@,SEA,W 28-21,*,9,6,84,14.00,2,66.7%,9.33,0,0,,0,0,0,,0,2,12,0.0,,
98,2002,2002-10-20,6,28.317,SFO,@,NOR,L 27-35,*,11,4,61,15.25,1,36.4%,5.55,1,2,2.00,0,0,0,,0,1,6,0.0,,
99,2002,2002-10-27,7,28.324,SFO,,ARI,W 38-28,*,11,8,132,16.50,2,72.7%,12.00,0,0,,0,0,0,,0,2,12,0.0,,
100,2002,2002-11-03,8,28.331,SFO,@,OAK,W 23-20,*,14,12,191,15.92,0,85.7%,13.64,0,0,,0,0,0,,0,0,0,0.0,,
