ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
58,1996,1996-11-17,11,26.009,MIN,@,OAK,W 16-13,,2,2,44,22.00,0,100.0%,22.00,0,0,,0,3,58,19.33,0,0,0
59,1996,1996-11-24,12,26.016,MIN,,DEN,L 17-21,,2,1,9,9.00,0,50.0%,4.50,0,0,,0,3,54,18.00,0,0,0
60,1996,1996-12-01,13,26.023,MIN,,ARI,W 41-17,,3,2,25,12.50,1,66.7%,8.33,0,0,,0,1,11,11.00,0,1,6
61,1996,1996-12-08,14,26.030,MIN,@,DET,W 24-22,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,1,20,20.00,0,0,0
62,1996,1996-12-15,15,26.037,MIN,,TAM,W 21-10,,0,0,0,,0,0.0%,,0,0,,0,1,19,19.00,0,0,0
63,1996,1996-12-22,16,26.044,MIN,@,GNB,L 10-38,,0,0,0,,0,0.0%,,0,0,,0,1,22,22.00,0,0,0
64,1997,1997-08-31,1,26.296,MIA,,IND,W 16-10,,0,0,0,,0,0.0%,,0,0,,0,2,39,19.50,0,0,0
65,1997,1997-09-14,3,26.310,MIA,@,GNB,L 18-23,,0,0,0,,0,0.0%,,0,0,,0,4,81,20.25,0,0,0
66,1997,1997-12-14,15,27.036,MIA,@,IND,L 0-41,,1,0,0,,0,0.0%,0.00,0,0,,0,2,46,23.00,0,0,0
67,1998,1998-09-06,1,27.302,NOR,@,STL,W 24-17,,4,0,0,,0,0.0%,0.00,0,0,,0,1,16,16.00,0,0,0
68,1998,1998-09-13,2,27.309,NOR,,CAR,W 19-14,,0,0,0,,0,0.0%,,0,0,,0,3,56,18.67,0,0,0
69,1998,1998-09-27,3,27.323,NOR,@,IND,W 19-13,,0,0,0,,0,0.0%,,0,0,,0,4,117,29.25,0,0,0
70,1998,1998-10-04,4,27.330,NOR,,NWE,L 27-30,,0,0,0,,0,0.0%,,0,0,,0,5,105,21.00,0,0,0
71,1998,1998-10-11,5,27.337,NOR,,SFO,L 0-31,,0,0,0,,0,0.0%,,0,0,,0,4,94,23.50,0,0,0
72,1998,1998-10-18,6,27.344,NOR,@,ATL,L 23-31,,0,0,0,,0,0.0%,,0,0,,0,4,73,18.25,0,0,0
73,1998,1998-10-25,7,27.351,NOR,,TAM,W 9-3,,0,0,0,,0,0.0%,,0,0,,0,1,27,27.00,0,0,0
74,1998,1998-11-01,8,27.358,NOR,@,CAR,L 17-31,,0,0,0,,0,0.0%,,0,0,,0,6,102,17.00,0,0,0
75,1998,1998-11-15,10,28.007,NOR,,STL,W 24-3,,,,,,,0.0%,,,,,,,,,,,
76,1998,1998-11-29,12,28.021,NOR,@,MIA,L 10-30,,,,,,,0.0%,,,,,,,,,,,
77,1999,1999-09-12,1,28.308,BAL,@,STL,L 10-27,*,6,4,46,11.50,0,66.7%,7.67,0,0,,0,0,0,,0,0,0
78,1999,1999-09-19,2,28.315,BAL,,PIT,L 20-23,*,12,4,53,13.25,1,33.3%,4.42,0,0,,0,1,19,19.00,0,1,6
79,1999,1999-09-26,3,28.322,BAL,,CLE,W 17-10,*,6,2,49,24.50,0,33.3%,8.17,0,0,,0,1,13,13.00,0,0,0
80,1999,1999-10-03,4,28.329,BAL,@,ATL,W 19-13,*,9,6,65,10.83,0,66.7%,7.22,0,0,,0,0,0,,0,0,0
81,1999,1999-10-10,5,28.336,BAL,@,TEN,L 11-14,*,10,3,47,15.67,0,30.0%,4.70,0,0,,0,0,0,,0,0,0
82,1999,1999-10-21,6,28.347,BAL,,KAN,L 8-35,*,10,3,25,8.33,0,30.0%,2.50,0,0,,0,1,16,16.00,0,0,0
83,1999,1999-10-31,7,28.357,BAL,,BUF,L 10-13,*,12,5,54,10.80,0,41.7%,4.50,0,0,,0,0,0,,0,0,0
84,1999,1999-11-07,8,28.364,BAL,@,CLE,W 41-9,*,7,2,43,21.50,1,28.6%,6.14,0,0,,0,0,0,,0,1,6
85,1999,1999-11-14,9,29.006,BAL,@,JAX,L 3-6,*,5,3,33,11.00,0,60.0%,6.60,0,0,,0,0,0,,0,0,0
86,1999,1999-11-21,10,29.013,BAL,@,CIN,W 34-31,*,6,3,26,8.67,0,50.0%,4.33,0,0,,0,0,0,,0,0,0
87,1999,1999-11-28,11,29.020,BAL,,JAX,L 23-30,*,11,5,76,15.20,0,45.5%,6.91,1,4,4.00,0,0,0,,0,0,0
88,1999,1999-12-05,12,29.027,BAL,,TEN,W 41-14,*,9,5,113,22.60,0,55.6%,12.56,0,0,,0,0,0,,0,0,0
89,1999,1999-12-12,13,29.034,BAL,@,PIT,W 31-24,*,11,6,258,43.00,3,54.5%,23.45,0,0,,0,0,0,,0,3,18
90,1999,1999-12-19,14,29.041,BAL,,NOR,W 31-8,*,8,7,115,16.43,1,87.5%,14.38,0,0,,0,0,0,,0,1,6
91,1999,1999-12-26,15,29.048,BAL,,CIN,W 22-0,*,9,5,52,10.40,0,55.6%,5.78,0,0,,0,1,7,7.00,0,0,0
92,1999,2000-01-02,16,29.055,BAL,@,NWE,L 3-20,*,9,5,50,10.00,0,55.6%,5.56,0,0,,0,0,0,,0,0,0
93,2000,2000-09-03,1,29.300,BAL,@,PIT,W 16-0,,11,7,102,14.57,1,63.6%,9.27,0,0,,0,1,38,38.00,0,1,6
94,2000,2000-09-10,2,29.307,BAL,,JAX,W 39-36,,0,0,0,,0,0.0%,,0,0,,0,1,13,13.00,0,0,0
95,2000,2000-09-24,4,29.321,BAL,,CIN,W 37-0,*,4,2,15,7.50,0,50.0%,3.75,0,0,,0,0,0,,0,0,0
96,2000,2000-10-01,5,29.328,BAL,@,CLE,W 12-0,*,7,2,14,7.00,0,28.6%,2.00,0,0,,0,0,0,,0,0,0
97,2000,2000-10-08,6,29.335,BAL,@,JAX,W 15-10,*,14,9,85,9.44,0,64.3%,6.07,0,0,,0,0,0,,0,0,0
98,2000,2000-10-15,7,29.342,BAL,@,WAS,L 3-10,,2,2,38,19.00,0,100.0%,19.00,0,0,,0,0,0,,0,0,0
99,2000,2000-10-22,8,29.349,BAL,,TEN,L 6-14,*,11,4,76,19.00,0,36.4%,6.91,0,0,,0,0,0,,0,0,0
100,2000,2000-10-29,9,29.356,BAL,,PIT,L 6-9,*,10,3,41,13.67,0,30.0%,4.10,0,0,,0,0,0,,0,0,0
101,2000,2000-11-05,10,29.363,BAL,@,CIN,W 27-7,*,7,4,42,10.50,0,57.1%,6.00,0,0,,0,0,0,,0,0,0
102,2000,2000-11-12,11,30.004,BAL,@,TEN,W 24-23,*,6,3,65,21.67,1,50.0%,10.83,0,0,,0,0,0,,0,1,6
103,2000,2000-11-19,12,30.011,BAL,,DAL,W 27-0,,5,3,51,17.00,1,60.0%,10.20,0,0,,0,0,0,,0,1,6
104,2000,2000-11-26,13,30.018,BAL,,CLE,W 44-7,*,5,3,39,13.00,0,60.0%,7.80,0,0,,0,0,0,,0,0,0
105,2000,2000-12-10,14,30.032,BAL,,SDG,W 24-3,*,7,6,80,13.33,1,85.7%,11.43,0,0,,0,0,0,,0,1,6
106,2000,2000-12-17,15,30.039,BAL,@,ARI,W 13-7,,2,,,,,0.0%,,,,,,,,,,,
107,2000,2000-12-24,16,30.046,BAL,,NYJ,W 34-20,,4,1,7,7.00,1,25.0%,1.75,0,0,,0,0,0,,0,1,6
108,2001,2001-09-09,1,30.305,BAL,,CHI,W 17-6,*,9,6,88,14.67,0,66.7%,9.78,0,0,,0,0,0,,0,0,0
109,2001,2001-09-23,2,30.319,BAL,@,CIN,L 10-21,*,11,4,62,15.50,0,36.4%,5.64,0,0,,0,0,0,,0,0,0
110,2001,2001-09-30,3,30.326,BAL,@,DEN,W 20-13,*,4,2,44,22.00,1,50.0%,11.00,0,0,,0,0,0,,0,1,6
111,2001,2001-10-07,4,30.333,BAL,,TEN,W 26-7,*,5,3,93,31.00,1,60.0%,18.60,0,0,,0,0,0,,0,1,6
112,2001,2001-10-14,5,30.340,BAL,@,GNB,L 23-31,*,8,4,79,19.75,0,50.0%,9.88,0,0,,0,0,0,,0,0,0
113,2001,2001-10-21,6,30.347,BAL,@,CLE,L 14-24,*,10,7,85,12.14,1,70.0%,8.50,0,0,,0,0,0,,0,1,6
114,2001,2001-10-28,7,30.354,BAL,,JAX,W 18-17,,8,7,85,12.14,1,87.5%,10.63,0,0,,0,0,0,,0,1,6
115,2001,2001-11-04,8,30.361,BAL,@,PIT,W 13-10,*,7,5,53,10.60,0,71.4%,7.57,0,0,,0,0,0,,0,0,0
116,2001,2001-11-12,9,31.004,BAL,@,TEN,W 16-10,*,10,8,129,16.13,1,80.0%,12.90,0,0,,0,0,0,,0,1,6
117,2001,2001-11-18,10,31.010,BAL,,CLE,L 17-27,*,13,6,68,11.33,0,46.2%,5.23,0,0,,0,0,0,,0,0,0
118,2001,2001-11-25,11,31.017,BAL,@,JAX,W 24-21,*,5,3,44,14.67,0,60.0%,8.80,0,0,,0,0,0,,0,0,0
119,2001,2001-12-02,12,31.024,BAL,,IND,W 39-27,*,11,7,78,11.14,1,63.6%,7.09,0,0,,0,0,0,,0,1,6
120,2001,2001-12-16,13,31.038,BAL,,PIT,L 21-26,*,10,4,53,13.25,1,40.0%,5.30,0,0,,0,0,0,,0,1,6
121,2001,2001-12-23,14,31.045,BAL,,CIN,W 16-0,*,10,3,31,10.33,0,30.0%,3.10,0,0,,0,0,0,,0,0,0
122,2001,2001-12-29,15,31.051,BAL,@,TAM,L 10-22,*,5,3,38,12.67,0,60.0%,7.60,0,0,,0,0,0,,0,0,0
123,2001,2002-01-07,16,31.060,BAL,,MIN,W 19-3,*,8,2,29,14.50,0,25.0%,3.63,0,0,,0,0,0,,0,0,0
124,2002,2002-09-08,1,31.304,IND,@,JAX,W 28-25,*,7,6,84,14.00,2,85.7%,12.00,0,0,,0,0,0,,0,2,12
125,2002,2002-09-15,2,31.311,IND,,MIA,L 13-21,*,8,3,21,7.00,0,37.5%,2.63,0,0,,0,0,0,,0,0,0
126,2002,2002-09-22,3,31.318,IND,@,HOU,W 23-3,*,5,2,39,19.50,1,40.0%,7.80,0,0,,0,0,0,,0,1,6
127,2002,2002-10-06,4,31.332,IND,,CIN,W 28-21,*,9,6,42,7.00,0,66.7%,4.67,0,0,,0,0,0,,0,0,0
128,2002,2002-10-13,5,31.339,IND,,BAL,W 22-20,*,8,5,54,10.80,0,62.5%,6.75,0,0,,0,0,0,,0,0,0
129,2002,2002-10-21,6,31.347,IND,@,PIT,L 10-28,*,9,3,20,6.67,0,33.3%,2.22,0,0,,0,0,0,,0,0,0
130,2002,2002-10-27,7,31.353,IND,@,WAS,L 21-26,*,4,3,30,10.00,0,75.0%,7.50,0,0,,0,0,0,,0,0,0
131,2002,2002-11-03,8,31.360,IND,,TEN,L 15-23,*,4,3,18,6.00,0,75.0%,4.50,0,0,,0,0,0,,0,0,0
132,2002,2002-11-10,9,32.002,IND,@,PHI,W 35-13,*,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,0,0
133,2002,2002-11-24,11,32.016,IND,@,DEN,W 23-20,*,5,3,51,17.00,0,60.0%,10.20,0,0,,0,0,0,,0,0,0
134,2002,2002-12-01,12,32.023,IND,,HOU,W 19-3,*,6,1,26,26.00,0,16.7%,4.33,0,0,,0,0,0,,0,0,0
135,2002,2002-12-08,13,32.030,IND,@,TEN,L 17-27,*,7,3,30,10.00,0,42.9%,4.29,0,0,,0,0,0,,0,0,0
136,2002,2002-12-15,14,32.037,IND,@,CLE,W 28-23,*,7,3,14,4.67,0,42.9%,2.00,0,0,,0,0,0,,0,0,0
137,2002,2002-12-22,15,32.044,IND,,NYG,L 27-44,*,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0,,0,0,0
138,2002,2002-12-29,16,32.051,IND,,JAX,W 20-13,,,0,,,,0.0%,,,,,,,,,,,
