ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1985,1985-09-08,1,24.068,NWE,,GNB,W 26-20,
2,1985,1985-09-15,2,24.075,NWE,@,CHI,L 7-20,
3,1985,1985-09-22,3,24.082,NWE,@,BUF,W 17-14,
4,1985,1985-09-29,4,24.089,NWE,,RAI,L 20-35,
5,1985,1985-10-06,5,24.096,NWE,@,CLE,L 20-24,
6,1985,1985-10-13,6,24.103,NWE,,BUF,W 14-3,
7,1985,1985-10-27,8,24.117,NWE,@,TAM,W 32-14,
8,1985,1985-11-03,9,24.124,NWE,,MIA,W 17-13,
9,1985,1985-11-10,10,24.131,NWE,,IND,W 34-15,
10,1985,1985-11-17,11,24.138,NWE,@,SEA,W 20-13,
11,1985,1985-11-24,12,24.145,NWE,@,NYJ,L 13-16,
12,1985,1985-12-01,13,24.152,NWE,@,IND,W 38-31,
13,1985,1985-12-08,14,24.159,NWE,,DET,W 23-6,
14,1985,1985-12-16,15,24.167,NWE,@,MIA,L 27-30,
15,1985,1985-12-22,16,24.173,NWE,,CIN,W 34-23,
16,1986,1986-09-07,1,25.067,NWE,,IND,W 33-3,
17,1986,1986-09-28,4,25.088,NWE,@,DEN,L 20-27,1.0
18,1986,1986-10-05,5,25.095,NWE,,MIA,W 34-7,
19,1986,1986-10-12,6,25.102,NWE,,NYJ,L 24-31,
20,1986,1986-10-26,8,25.116,GNB,,SFO,L 17-31,
21,1986,1986-11-02,9,25.123,GNB,@,PIT,L 3-27,
22,1986,1986-11-09,10,25.130,GNB,,WAS,L 7-16,
23,1986,1986-11-16,11,25.137,GNB,,TAM,W 31-7,1.0
24,1986,1986-11-23,12,25.144,GNB,@,CHI,L 10-12,
25,1986,1986-11-27,13,25.148,GNB,@,DET,W 44-40,
26,1986,1986-12-07,14,25.158,GNB,,MIN,L 6-32,
27,1986,1986-12-14,15,25.165,GNB,@,TAM,W 21-7,
28,1986,1986-12-20,16,25.171,GNB,@,NYG,L 24-55,
29,1988,1988-09-04,1,27.064,PIT,,DAL,W 24-21,0.5
30,1988,1988-09-11,2,27.071,PIT,@,WAS,L 29-30,
31,1988,1988-09-18,3,27.078,PIT,,CIN,L 12-17,
32,1988,1988-09-25,4,27.085,PIT,@,BUF,L 28-36,
33,1988,1988-10-02,5,27.092,PIT,,CLE,L 9-23,
34,1988,1988-10-16,7,27.106,PIT,,HOU,L 14-34,
35,1988,1988-10-23,8,27.113,PIT,,DEN,W 39-21,
36,1988,1988-10-30,9,27.120,PIT,@,NYJ,L 20-24,
37,1989,1989-09-10,1,28.070,ATL,,RAM,L 21-31,
38,1989,1989-09-17,2,28.077,ATL,,DAL,W 27-21,
39,1989,1989-09-24,3,28.084,ATL,@,IND,L 9-13,
40,1989,1989-10-01,4,28.091,ATL,@,GNB,L 21-23,
41,1989,1989-10-08,5,28.098,ATL,@,RAM,L 14-26,
42,1989,1989-10-15,6,28.105,ATL,,NWE,W 16-15,
43,1989,1989-10-22,7,28.112,ATL,@,PHO,L 20-34,
44,1989,1989-10-29,8,28.119,ATL,@,NOR,L 13-20,
45,1989,1989-11-05,9,28.126,ATL,,BUF,W 30-28,1.0
46,1989,1989-11-12,10,28.133,ATL,@,SFO,L 3-45,
47,1989,1989-11-19,11,28.140,ATL,,NOR,L 17-26,
48,1989,1989-11-26,12,28.147,ATL,@,NYJ,L 7-27,
49,1989,1989-12-03,13,28.154,ATL,,SFO,L 10-23,
50,1989,1989-12-10,14,28.161,ATL,@,MIN,L 17-43,
51,1989,1989-12-17,15,28.168,ATL,,WAS,L 30-31,
52,1989,1989-12-24,16,28.175,ATL,,DET,L 24-31,
53,1991,1991-09-22,4,30.082,RAM,@,SFO,L 10-27,
54,1991,1991-09-29,5,30.089,RAM,,GNB,W 23-21,
