ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2013,2013-09-08,1,22.363,ATL,@,NOR,L 17-23,*,0,0,0.0,4,1,0,0,0
2,2013,2013-09-15,2,23.005,ATL,,STL,W 31-24,*,0,0,0.0,3,0,0,0,0
3,2013,2013-09-22,3,23.012,ATL,@,MIA,L 23-27,*,0,0,0.0,4,0,0,0,0
4,2013,2013-09-29,4,23.019,ATL,,NWE,L 23-30,*,0,0,0.0,4,2,0,0,0
5,2013,2013-10-07,5,23.027,ATL,,NYJ,L 28-30,*,0,0,0.0,2,1,0,0,0
6,2013,2013-10-20,6,23.040,ATL,,TAM,W 31-23,*,0,0,0.0,6,1,0,0,0
7,2013,2013-10-27,7,23.047,ATL,@,ARI,L 13-27,*,0,0,0.0,3,1,0,0,0
8,2013,2013-11-03,8,23.054,ATL,@,CAR,L 10-34,*,0,0,0.0,4,1,1,0,0
9,2013,2013-11-10,9,23.061,ATL,,SEA,L 10-33,*,0,0,0.0,5,1,0,0,0
10,2013,2013-11-17,10,23.068,ATL,@,TAM,L 28-41,*,0,0,0.0,4,0,0,0,0
11,2013,2013-11-21,11,23.072,ATL,,NOR,L 13-17,*,0,0,0.0,4,1,0,0,0
12,2013,2013-12-01,12,23.082,ATL,@,BUF,W 34-31,*,0,0,0.0,1,0,0,0,0
13,2013,2013-12-08,13,23.089,ATL,@,GNB,L 21-22,*,0,0,0.0,5,0,0,0,0
14,2013,2013-12-15,14,23.096,ATL,,WAS,W 27-26,*,0,0,0.0,3,4,1,0,0
15,2013,2013-12-23,15,23.104,ATL,@,SFO,L 24-34,*,,,,,,,,
16,2013,2013-12-29,16,23.110,ATL,,CAR,L 20-21,*,0,0,0.0,3,2,0,0,0
17,2014,2014-09-07,1,23.362,ATL,,NOR,W 37-34,*,0,0,0.0,2,0,0,0,0
18,2014,2014-09-14,2,24.004,ATL,@,CIN,L 10-24,*,0,0,0.0,2,0,0,0,0
19,2014,2014-09-18,3,24.008,ATL,,TAM,W 56-14,*,0,0,0.0,3,0,0,0,0
20,2014,2014-09-28,4,24.018,ATL,@,MIN,L 28-41,*,0,0,0.0,4,0,0,0,0
21,2014,2014-10-05,5,24.025,ATL,@,NYG,L 20-30,*,0,0,0.0,4,1,0,0,0
22,2014,2014-10-12,6,24.032,ATL,,CHI,L 13-27,*,0,0,0.0,3,1,0,0,0
23,2014,2014-10-19,7,24.039,ATL,@,BAL,L 7-29,*,0,0,0.0,3,3,0,0,0
24,2014,2014-10-26,8,24.046,ATL,,DET,L 21-22,*,0,0,0.0,4,0,0,0,0
25,2014,2014-11-09,9,24.060,ATL,@,TAM,W 27-17,*,0,0,0.0,6,1,0,0,0
26,2014,2014-11-16,10,24.067,ATL,@,CAR,W 19-17,*,0,0,0.0,0,0,1,19,0
27,2014,2014-11-23,11,24.074,ATL,,CLE,L 24-26,*,0,0,0.0,3,0,1,0,0
28,2014,2014-11-30,12,24.081,ATL,,ARI,W 29-18,*,0,0,0.0,3,1,0,0,0
29,2014,2014-12-08,13,24.089,ATL,@,GNB,L 37-43,*,0,0,0.0,5,0,0,0,0
30,2014,2014-12-14,14,24.095,ATL,,PIT,L 20-27,*,0,0,0.0,6,0,0,0,0
31,2014,2014-12-21,15,24.102,ATL,@,NOR,W 30-14,*,0,0,0.0,4,1,1,0,0
32,2014,2014-12-28,16,24.109,ATL,,CAR,L 3-34,*,0,0,0.0,1,0,0,0,0
33,2015,2015-09-14,1,25.004,ATL,,PHI,W 26-24,*,0,0,0.0,0,0,0,0,0
34,2015,2015-09-20,2,25.010,ATL,@,NYG,W 24-20,*,0,0,0.0,1,2,0,0,0
35,2015,2015-09-27,3,25.017,ATL,@,DAL,W 39-28,*,0,0,0.0,2,1,0,0,0
36,2015,2015-10-04,4,25.024,ATL,,HOU,W 48-21,*,1,6,0.0,2,0,0,0,0
37,2015,2015-10-11,5,25.031,ATL,,WAS,W 25-19,*,0,0,0.0,2,0,0,0,0
38,2015,2015-10-15,6,25.035,ATL,@,NOR,L 21-31,*,0,0,0.0,1,0,0,0,0
39,2015,2015-10-25,7,25.045,ATL,@,TEN,W 10-7,*,0,0,0.0,1,0,0,0,0
40,2015,2015-11-01,8,25.052,ATL,,TAM,L 20-23,*,0,0,0.0,1,1,0,0,0
41,2015,2015-11-08,9,25.059,ATL,@,SFO,L 16-17,*,0,0,0.0,3,1,0,0,0
42,2015,2015-11-22,10,25.073,ATL,,IND,L 21-24,*,0,0,1.0,4,0,0,0,0
43,2015,2015-11-29,11,25.080,ATL,,MIN,L 10-20,*,0,0,0.0,6,0,0,0,0
44,2015,2015-12-06,12,25.087,ATL,@,TAM,L 19-23,*,0,0,0.0,2,2,1,0,0
45,2015,2015-12-13,13,25.094,ATL,@,CAR,L 0-38,*,0,0,0.0,1,0,0,0,0
46,2015,2015-12-20,14,25.101,ATL,@,JAX,W 23-17,*,0,0,0.0,3,0,0,0,0
