ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1995,1995-12-24,16,23.272,MIA,@,STL,W 41-22,1,22,22.00,0
2,1996,1996-09-01,1,24.158,MIA,,NWE,W 24-10,0,0,,0
3,1996,1996-10-06,5,24.193,MIA,,SEA,L 15-22,0,0,,0
4,1996,1996-10-13,6,24.200,MIA,@,BUF,W 21-7,0,0,,0
5,1996,1996-10-20,7,24.207,MIA,@,PHI,L 28-35,0,0,,0
6,1996,1996-11-10,10,24.228,MIA,,IND,W 37-13,0,0,,0
7,1996,1996-11-17,11,24.235,MIA,@,HOU,W 23-20,4,72,18.00,0
8,1996,1996-11-25,12,24.243,MIA,,PIT,L 17-24,1,17,17.00,0
9,1996,1996-12-01,13,24.249,MIA,@,OAK,L 7-17,0,0,,0
10,1996,1996-12-08,14,24.256,MIA,,NYG,L 7-17,0,0,,0
11,1996,1996-12-16,15,24.264,MIA,,BUF,W 16-14,0,0,,0
12,1996,1996-12-22,16,24.270,MIA,@,NYJ,W 31-28,2,43,21.50,0
13,1998,1998-09-06,1,26.163,MIA,@,IND,W 24-15,,,,
14,1998,1998-09-13,2,26.170,MIA,,BUF,W 13-7,,,,
