ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2010,2010-09-12,1,22.269,BUF,,MIA,L 10-15,,,,,,,0.0%,,,,,,,,,,,,,,
2,2010,2010-09-19,2,22.276,BUF,@,GNB,L 7-34,,0,0,0,,0,0.0%,,0,0,,0,1,18,18.00,0,0,0,0.0,0,0
3,2010,2010-09-26,3,22.283,BUF,@,NWE,L 30-38,,,,,,,0.0%,,,,,,,,,,,,,,
4,2010,2010-10-03,4,22.290,BUF,,NYJ,L 14-38,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
5,2010,2010-10-10,5,22.297,BUF,,JAX,L 26-36,,0,0,0,,0,0.0%,,0,0,,0,2,55,27.50,0,0,0,0.0,0,0
6,2010,2010-10-24,6,22.311,BUF,@,BAL,L 34-37,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
7,2010,2010-10-31,7,22.318,BUF,@,KAN,L 10-13,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
8,2010,2010-11-07,8,22.325,BUF,,CHI,L 19-22,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,0.0,1,0
9,2010,2010-11-14,9,22.332,BUF,,DET,W 14-12,*,4,1,20,20.00,0,25.0%,5.00,0,0,,0,0,0,,0,0,0,0.0,0,0
10,2010,2010-11-21,10,22.339,BUF,@,CIN,W 49-31,,5,5,70,14.00,1,100.0%,14.00,1,1,1.00,0,1,12,12.00,0,1,6,0.0,0,1
11,2010,2010-11-28,11,22.346,BUF,,PIT,L 16-19,*,8,2,17,8.50,0,25.0%,2.13,0,0,,0,0,0,,0,0,0,0.0,0,0
12,2010,2010-12-05,12,22.353,BUF,@,MIN,L 14-38,*,3,1,1,1.00,0,33.3%,0.33,1,2,2.00,0,0,0,,0,0,0,0.0,0,0
13,2010,2010-12-12,13,22.360,BUF,,CLE,W 13-6,,3,2,14,7.00,0,66.7%,4.67,1,-2,-2.00,0,2,35,17.50,0,0,0,0.0,0,0
14,2010,2010-12-19,14,23.002,BUF,@,MIA,W 17-14,*,4,1,29,29.00,0,25.0%,7.25,0,0,,0,0,0,,0,0,0,0.0,0,0
15,2010,2010-12-26,15,23.009,BUF,,NWE,L 3-34,*,12,5,54,10.80,0,41.7%,4.50,0,0,,0,0,0,,0,0,0,0.0,0,0
16,2011,2011-09-11,1,23.268,BUF,@,KAN,W 41-7,*,5,2,3,1.50,1,40.0%,0.60,0,0,,0,0,0,,0,1,6,0.0,0,0
17,2011,2011-09-18,2,23.275,BUF,,OAK,W 38-35,*,6,4,24,6.00,0,66.7%,4.00,0,0,,0,0,0,,0,0,0,0.0,0,0
18,2011,2011-09-25,3,23.282,BUF,,NWE,W 34-31,*,10,5,101,20.20,0,50.0%,10.10,1,2,2.00,0,0,0,,0,0,0,0.0,0,0
19,2011,2011-10-02,4,23.289,BUF,@,CIN,L 20-23,*,8,3,21,7.00,0,37.5%,2.63,0,0,,0,0,0,,0,0,0,0.0,0,0
20,2011,2011-10-09,5,23.296,BUF,,PHI,W 31-24,*,2,2,25,12.50,0,100.0%,12.50,0,0,,0,0,0,,0,0,0,0.0,0,0
21,2011,2011-11-06,8,23.324,BUF,,NYJ,L 11-27,*,4,1,6,6.00,0,25.0%,1.50,0,0,,0,0,0,,0,0,0,0.0,0,0
22,2011,2011-11-13,9,23.331,BUF,@,DAL,L 7-44,*,10,6,51,8.50,0,60.0%,5.10,0,0,,0,0,0,,0,0,0,0.0,1,0
23,2011,2011-11-20,10,23.338,BUF,@,MIA,L 8-35,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
