ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,safety_md,all_td,scoring,sacks,tackles_solo,tackles_assists
31,2003,2003-11-16,10,26.267,SDG,@,DEN,L 8-37,,,,,,,
32,2003,2003-11-23,11,26.274,SDG,,CIN,L 27-34,,,,,,,
33,2003,2003-11-30,12,26.281,SDG,,KAN,L 24-28,,,,,,,
34,2003,2003-12-07,13,26.288,SDG,@,DET,W 14-7,,,,,,,
35,2003,2003-12-14,14,26.295,SDG,,GNB,L 21-38,,,,,,,
36,2003,2003-12-21,15,26.302,SDG,@,PIT,L 24-40,,,,,,,
37,2003,2003-12-28,16,26.309,SDG,,OAK,W 21-14,,,,,,,
38,2004,2004-09-19,2,27.210,SDG,,NYJ,L 28-34,,,,,,,
39,2006,2006-09-11,1,29.201,SDG,@,OAK,W 27-0,,,,,,,
40,2006,2006-09-17,2,29.207,SDG,,TEN,W 40-7,,,,,,,
41,2006,2006-10-01,3,29.221,SDG,@,BAL,L 13-16,,,,,,,
42,2006,2006-10-08,4,29.228,SDG,,PIT,W 23-13,,,,,,,
43,2006,2006-10-15,5,29.235,SDG,@,SFO,W 48-19,,,,,,,
44,2006,2006-10-22,6,29.242,SDG,@,KAN,L 27-30,,,,,,,
45,2006,2006-10-29,7,29.249,SDG,,STL,W 38-24,*,,,,,,
46,2006,2006-11-05,8,29.256,SDG,,CLE,W 32-25,,,,,,,
47,2006,2006-11-12,9,29.263,SDG,@,CIN,W 49-41,*,,0,0,1.0,,
48,2006,2006-11-19,10,29.270,SDG,@,DEN,W 35-27,*,,,,,,
49,2006,2006-11-26,11,29.277,SDG,,OAK,W 21-14,*,,,,,,
50,2006,2006-12-03,12,29.284,SDG,@,BUF,W 24-21,,,,,,,
51,2006,2006-12-10,13,29.291,SDG,,DEN,W 48-20,,,,,,,
52,2006,2006-12-17,14,29.298,SDG,,KAN,W 20-9,,,0,0,1.0,,
53,2006,2006-12-24,15,29.305,SDG,@,SEA,W 20-17,,,,,,,
54,2006,2006-12-31,16,29.312,SDG,,ARI,W 27-20,,,,,,,
55,2007,2007-09-09,1,30.199,SDG,,CHI,W 14-3,,,,,,,
56,2007,2007-09-16,2,30.206,SDG,@,NWE,L 14-38,,,,,,,
57,2007,2007-09-23,3,30.213,SDG,@,GNB,L 24-31,*,,,,,,
58,2007,2007-09-30,4,30.220,SDG,,KAN,L 16-30,*,,,,,,
59,2007,2007-10-07,5,30.227,SDG,@,DEN,W 41-3,,,,,,,
60,2007,2007-10-14,6,30.234,SDG,,OAK,W 28-14,,,,,,,
61,2007,2007-10-28,7,30.248,SDG,,HOU,W 35-10,,,,,,,
62,2007,2007-11-04,8,30.255,SDG,@,MIN,L 17-35,,,,,,,
63,2007,2007-11-11,9,30.262,SDG,,IND,W 23-21,,,0,0,1.0,,
64,2007,2007-11-18,10,30.269,SDG,@,JAX,L 17-24,,,,,,,
65,2008,2008-10-19,7,31.240,DAL,@,STL,L 14-34,,,,,,,
66,2008,2008-10-26,8,31.247,DAL,,TAM,W 13-9,,,0,0,0.0,0,0
67,2008,2008-11-02,9,31.254,DAL,@,NYG,L 14-35,,,0,0,0.0,0,0
68,2008,2008-11-16,10,31.268,DAL,@,WAS,W 14-10,,,,,,,
69,2008,2008-11-23,11,31.275,DAL,,SFO,W 35-22,,1,0,2,0.0,0,0
70,2008,2008-11-27,12,31.279,DAL,,SEA,W 34-9,,,0,0,0.0,0,1
71,2008,2008-12-07,13,31.289,DAL,@,PIT,L 13-20,,,,,,,
72,2008,2008-12-14,14,31.296,DAL,,NYG,W 20-8,,,0,0,0.0,0,1
73,2008,2008-12-20,15,31.302,DAL,,BAL,L 24-33,,,0,0,0.0,0,0
74,2008,2008-12-28,16,31.310,DAL,@,PHI,L 6-44,,,0,0,0.0,0,0
