ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,2013,2013-10-06,5,21.022,CHI,,NOR,L 18-26,,,,,,,0.0%,,,
2,2013,2013-10-10,6,21.026,CHI,,NYG,W 27-21,,,,,,,0.0%,,,
3,2013,2013-10-20,7,21.036,CHI,@,WAS,L 41-45,,1,1,3,3.00,0,100.0%,3.00,0,0
4,2013,2013-11-04,8,21.051,CHI,@,GNB,W 27-20,,1,0,0,,0,0.0%,0.00,0,0
5,2013,2013-11-10,9,21.057,CHI,,DET,L 19-21,,,,,,,0.0%,,,
6,2013,2013-11-17,10,21.064,CHI,,BAL,W 23-20,,,,,,,0.0%,,,
7,2013,2013-11-24,11,21.071,CHI,@,STL,L 21-42,,,,,,,0.0%,,,
8,2013,2013-12-01,12,21.078,CHI,@,MIN,L 20-23,,,,,,,0.0%,,,
9,2013,2013-12-09,13,21.086,CHI,,DAL,W 45-28,,,,,,,0.0%,,,
10,2013,2013-12-29,16,21.106,CHI,,GNB,L 28-33,*,1,1,10,10.00,0,100.0%,10.00,0,0
11,2014,2014-11-16,10,22.063,CHI,,MIN,W 21-13,,4,2,11,5.50,0,50.0%,2.75,0,0
12,2014,2014-11-23,11,22.070,CHI,,TAM,W 21-13,*,3,1,10,10.00,0,33.3%,3.33,0,0
13,2014,2014-11-27,12,22.074,CHI,@,DET,L 17-34,*,2,0,0,,0,0.0%,0.00,0,0
14,2014,2014-12-04,13,22.081,CHI,,DAL,L 28-41,*,5,2,19,9.50,0,40.0%,3.80,0,0
15,2014,2014-12-15,14,22.092,CHI,,NOR,L 15-31,*,5,3,16,5.33,1,60.0%,3.20,1,6
16,2014,2014-12-21,15,22.098,CHI,,DET,L 14-20,*,10,7,66,9.43,0,70.0%,6.60,0,0
17,2014,2014-12-28,16,22.105,CHI,@,MIN,L 9-13,*,3,2,18,9.00,0,66.7%,6.00,0,0
18,2015,2015-09-13,1,22.364,CHI,,GNB,L 23-31,,2,2,59,29.50,0,100.0%,29.50,0,0
19,2015,2015-09-20,2,23.006,CHI,,ARI,L 23-48,*,5,1,10,10.00,0,20.0%,2.00,0,0
20,2015,2015-09-27,3,23.013,CHI,@,SEA,L 0-26,,2,0,0,,0,0.0%,0.00,0,0
21,2015,2015-10-04,4,23.020,CHI,,OAK,W 22-20,,9,6,80,13.33,0,66.7%,8.89,0,0
22,2015,2015-10-11,5,23.027,CHI,@,KAN,W 18-17,*,8,6,85,14.17,1,75.0%,10.63,1,6
23,2015,2015-10-18,6,23.034,CHI,@,DET,L 34-37,,4,2,54,27.00,0,50.0%,13.50,0,0
24,2015,2015-11-01,7,23.048,CHI,,MIN,L 20-23,,3,1,14,14.00,0,33.3%,4.67,0,0
25,2015,2015-11-09,8,23.056,CHI,@,SDG,W 22-19,*,3,1,15,15.00,0,33.3%,5.00,0,0
26,2015,2015-11-15,9,23.062,CHI,@,STL,W 37-13,*,3,1,1,1.00,0,33.3%,0.33,0,0
27,2015,2015-11-22,10,23.069,CHI,,DEN,L 15-17,*,7,4,102,25.50,0,57.1%,14.57,0,0
28,2015,2015-11-26,11,23.073,CHI,@,GNB,W 17-13,*,5,4,44,11.00,0,80.0%,8.80,0,0
29,2016,2016-11-20,10,24.067,CHI,@,NYG,L 16-22,,4,1,35,35.00,0,25.0%,8.75,0,0
30,2016,2016-11-27,11,24.074,CHI,,TEN,L 21-27,*,11,8,125,15.63,1,72.7%,11.36,1,6
31,2016,2016-12-04,12,24.081,CHI,,SFO,W 26-6,,1,0,0,,0,0.0%,0.00,0,0
