ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2010,2010-12-05,12,24.283,GNB,,SFO,W 34-16,,18,73,4.06,0,0,0,0,,0,0.0%,,2,25,12.50,0,0,0,0.0,0,0
2,2010,2010-12-12,13,24.290,GNB,@,DET,L 3-7,,6,8,1.33,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
3,2010,2011-01-02,16,24.311,GNB,,CHI,W 10-3,,5,20,4.00,0,3,2,15,7.50,0,66.7%,5.00,0,0,,0,0,0,0.0,0,0
4,2011,2011-09-08,1,25.195,GNB,,NOR,W 42-34,,12,57,4.75,1,1,0,0,,0,0.0%,0.00,0,0,,0,1,6,0.0,0,0
5,2011,2011-09-18,2,25.205,GNB,@,CAR,W 30-23,,9,85,9.44,0,4,3,30,10.00,0,75.0%,7.50,0,0,,0,0,0,0.0,0,0
6,2011,2011-09-25,3,25.212,GNB,@,CHI,W 27-17,,11,5,0.45,0,4,3,9,3.00,0,75.0%,2.25,0,0,,0,0,0,0.0,0,0
7,2011,2011-10-02,4,25.219,GNB,,DEN,W 49-23,*,13,63,4.85,0,6,5,38,7.60,0,83.3%,6.33,0,0,,0,0,0,0.0,0,0
8,2011,2011-10-09,5,25.226,GNB,@,ATL,W 25-14,,12,40,3.33,0,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0,0.0,0,0
9,2011,2011-10-16,6,25.233,GNB,,STL,W 24-3,,13,49,3.77,0,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0,0.0,0,0
10,2011,2011-10-23,7,25.240,GNB,@,MIN,W 33-27,,13,75,5.77,0,4,3,24,8.00,0,75.0%,6.00,0,0,,0,0,0,0.0,0,0
11,2011,2011-11-06,8,25.254,GNB,@,SDG,W 45-38,,13,66,5.08,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,0,0
12,2011,2011-11-14,9,25.262,GNB,,MIN,W 45-7,,13,63,4.85,0,4,3,11,3.67,0,75.0%,2.75,0,0,,0,0,0,0.0,0,0
13,2011,2011-11-20,10,25.268,GNB,,TAM,W 35-26,,11,38,3.45,0,6,6,53,8.83,0,100.0%,8.83,0,0,,0,0,0,0.0,0,0
14,2011,2011-11-24,11,25.272,GNB,@,DET,W 27-15,*,4,19,4.75,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
15,2011,2011-12-04,12,25.282,GNB,@,NYG,W 38-35,,3,5,1.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
16,2011,2011-12-25,15,25.303,GNB,,CHI,W 35-21,,6,13,2.17,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0
17,2012,2012-10-14,6,26.232,GNB,@,HOU,W 42-24,,5,11,2.20,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
18,2012,2012-10-28,8,26.246,GNB,,JAX,W 24-15,,1,8,8.00,0,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,0.0,0,0
19,2012,2012-11-04,9,26.253,GNB,,ARI,W 31-17,*,17,61,3.59,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
20,2012,2012-11-18,10,26.267,GNB,@,DET,W 24-20,,25,74,2.96,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0
21,2012,2012-11-25,11,26.274,GNB,@,NYG,L 10-38,*,8,35,4.38,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
22,2012,2012-12-02,12,26.281,GNB,,MIN,W 23-14,,15,66,4.40,1,2,2,16,8.00,0,100.0%,8.00,0,0,,0,1,6,0.0,0,0
23,2013,2013-09-08,1,27.195,GNB,@,SFO,L 28-34,,0,0,,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0
24,2013,2013-09-15,2,27.202,GNB,,WAS,W 38-20,,20,132,6.60,1,5,4,36,9.00,0,80.0%,7.20,0,0,,0,1,6,0.0,0,0
25,2013,2013-09-22,3,27.209,GNB,@,CIN,L 30-34,*,14,55,3.93,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
26,2013,2013-10-27,7,27.244,GNB,@,MIN,W 44-31,,7,57,8.14,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0
27,2013,2013-11-04,8,27.252,GNB,,CHI,L 20-27,,6,40,6.67,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0
28,2013,2013-11-10,9,27.258,GNB,,PHI,L 13-27,,4,5,1.25,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,0,0
29,2013,2013-11-17,10,27.265,GNB,@,NYG,L 13-27,,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
30,2013,2013-11-24,11,27.272,GNB,,MIN,T 26-26,,3,37,12.33,0,2,1,-5,-5.00,0,50.0%,-2.50,0,0,,0,0,0,0.0,0,0
31,2013,2013-11-28,12,27.276,GNB,@,DET,L 10-40,,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
32,2013,2013-12-08,13,27.286,GNB,,ATL,W 22-21,,7,19,2.71,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
33,2013,2013-12-15,14,27.293,GNB,@,DAL,W 37-36,,3,12,4.00,0,1,1,11,11.00,1,100.0%,11.00,0,0,,0,1,6,0.0,0,0
34,2013,2013-12-22,15,27.300,GNB,,PIT,L 31-38,,10,47,4.70,0,1,1,23,23.00,0,100.0%,23.00,0,0,,0,0,0,0.0,0,0
35,2013,2013-12-29,16,27.307,GNB,@,CHI,W 33-28,,11,88,8.00,0,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,0.0,0,0
36,2014,2014-09-04,1,28.191,GNB,@,SEA,L 16-36,,7,37,5.29,0,3,2,11,5.50,0,66.7%,3.67,0,0,,0,0,0,0.0,0,0
37,2014,2014-09-14,2,28.201,GNB,,NYJ,W 31-24,,,,,,,,,,,0.0%,,,,,,,,,,
