ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1978,1978-09-03,1,22.110,SEA,,SDG,L 20-24,,,,
2,1978,1978-09-10,2,22.117,SEA,@,PIT,L 10-21,,,,
3,1978,1978-09-17,3,22.124,SEA,@,NYJ,W 24-17,,,,
4,1978,1978-09-24,4,22.131,SEA,,DET,W 28-16,,,,
5,1978,1978-10-01,5,22.138,SEA,@,DEN,L 7-28,,,,
6,1978,1978-10-08,6,22.145,SEA,,MIN,W 29-28,,,,
7,1978,1978-10-15,7,22.152,SEA,@,GNB,L 28-45,,,,
8,1978,1978-10-22,8,22.159,SEA,,OAK,W 27-7,,,,
9,1978,1978-10-29,9,22.166,SEA,,DEN,L 17-20,,,,
10,1978,1978-11-05,10,22.173,SEA,@,CHI,W 31-29,,,,
11,1978,1978-11-12,11,22.180,SEA,,BAL,L 14-17,,,,
12,1978,1978-11-19,12,22.187,SEA,@,KAN,W 13-10,,,,
13,1978,1978-11-26,13,22.194,SEA,@,OAK,W 17-16,,,,
14,1978,1978-12-03,14,22.201,SEA,,CLE,W 47-24,,,,
15,1978,1978-12-10,15,22.208,SEA,@,SDG,L 10-37,,,,
16,1978,1978-12-17,16,22.215,SEA,,KAN,W 23-19,,,,
17,1979,1979-09-02,1,23.109,SEA,,SDG,L 16-33,,,,
18,1979,1979-09-23,4,23.130,SEA,@,DEN,L 34-37,,,,
19,1979,1979-09-30,5,23.137,SEA,,KAN,L 6-24,0.0,1,4,0
20,1979,1979-10-07,6,23.144,SEA,@,SFO,W 35-24,,,,
21,1979,1979-10-14,7,23.151,SEA,@,SDG,L 10-20,,,,
22,1979,1979-10-21,8,23.158,SEA,,HOU,W 34-14,,,,
23,1979,1979-10-29,9,23.166,SEA,@,ATL,W 31-28,,,,
24,1979,1979-11-04,10,23.172,SEA,,RAM,L 0-24,,,,
25,1979,1979-11-11,11,23.179,SEA,@,CLE,W 29-24,,,,
26,1979,1979-11-18,12,23.186,SEA,,NOR,W 38-24,,,,
27,1979,1979-11-26,13,23.194,SEA,,NYJ,W 30-7,,,,
28,1979,1979-12-02,14,23.200,SEA,@,KAN,L 21-37,,,,
29,1979,1979-12-08,15,23.206,SEA,,DEN,W 28-23,,,,
30,1979,1979-12-16,16,23.214,SEA,@,OAK,W 29-24,,,,
31,1980,1980-09-07,1,24.114,SEA,,SDG,L 13-34,,,,
32,1980,1980-09-14,2,24.121,SEA,@,KAN,W 17-16,,,,
33,1980,1980-09-21,3,24.128,SEA,,NWE,L 31-37,,,,
34,1980,1980-09-28,4,24.135,SEA,@,WAS,W 14-0,,,,
35,1980,1980-10-05,5,24.142,SEA,@,HOU,W 26-7,,,,
36,1980,1980-10-12,6,24.149,SEA,,CLE,L 3-27,,,,
37,1980,1980-10-19,7,24.156,SEA,@,NYJ,W 27-17,,,,
38,1980,1980-10-26,8,24.163,SEA,@,OAK,L 14-33,,,,
39,1980,1980-11-02,9,24.170,SEA,,PHI,L 20-27,,,,
40,1980,1980-11-09,10,24.177,SEA,,KAN,L 30-31,0.0,1,2,0
41,1980,1980-11-17,11,24.185,SEA,,OAK,L 17-19,,,,
42,1980,1980-11-23,12,24.191,SEA,@,DEN,L 20-36,0.0,1,9,0
43,1980,1980-11-27,13,24.195,SEA,@,DAL,L 7-51,,,,
44,1980,1980-12-07,14,24.205,SEA,,NYG,L 21-27,,,,
