ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1974,1974-09-15,1,22.049,CHI,,DET,W 17-9,,,
2,1974,1974-09-22,2,22.056,CHI,,NYJ,L 21-23,,,
3,1974,1974-09-29,3,22.063,CHI,@,MIN,L 7-11,1,11,0
4,1974,1974-10-06,4,22.070,CHI,,NOR,W 24-10,,,
5,1974,1974-10-13,5,22.077,CHI,@,ATL,L 10-13,,,
6,1974,1974-10-21,6,22.085,CHI,,GNB,W 10-9,1,0,0
7,1974,1974-10-27,7,22.091,CHI,@,BUF,L 6-16,,,
8,1974,1974-11-03,8,22.098,CHI,,MIN,L 0-17,,,
9,1974,1974-11-10,9,22.105,CHI,@,GNB,L 3-20,,,
10,1974,1974-11-24,11,22.119,CHI,@,DET,L 17-34,,,
11,1974,1974-12-01,12,22.126,CHI,,NYG,W 16-13,,,
12,1974,1974-12-08,13,22.133,CHI,@,SDG,L 21-28,,,
13,1974,1974-12-15,14,22.140,CHI,@,WAS,L 0-42,,,
14,1975,1975-09-21,1,23.055,CHI,,BAL,L 7-35,,,
15,1975,1975-09-28,2,23.062,CHI,,PHI,W 15-13,,,
16,1975,1975-10-05,3,23.069,CHI,@,MIN,L 3-28,,,
17,1975,1975-10-12,4,23.076,CHI,@,DET,L 7-27,,,
18,1975,1975-10-19,5,23.083,CHI,@,PIT,L 3-34,,,
19,1975,1975-10-27,6,23.091,CHI,,MIN,L 9-13,,,
20,1975,1975-11-02,7,23.097,CHI,,MIA,L 13-46,,,
21,1975,1975-11-09,8,23.104,CHI,,GNB,W 27-14,,,
22,1975,1975-11-23,10,23.118,CHI,@,RAM,L 10-38,,,
23,1975,1975-11-30,11,23.125,CHI,@,GNB,L 7-28,,,
24,1975,1975-12-07,12,23.132,CHI,,DET,W 25-21,,,
25,1975,1975-12-14,13,23.139,CHI,,STL,L 20-34,,,
26,1975,1975-12-21,14,23.146,CHI,@,NOR,W 42-17,,,
27,1976,1976-09-12,1,24.046,CHI,,DET,W 10-3,,,
28,1976,1976-09-19,2,24.053,CHI,@,SFO,W 19-12,,,
29,1976,1976-09-26,3,24.060,CHI,,ATL,L 0-10,,,
30,1976,1976-10-03,4,24.067,CHI,,WAS,W 33-7,,,
31,1976,1976-10-10,5,24.074,CHI,@,MIN,L 19-20,,,
32,1976,1976-10-17,6,24.081,CHI,@,RAM,L 12-20,,,
33,1976,1976-10-24,7,24.088,CHI,@,DAL,L 21-31,,,
34,1976,1976-10-31,8,24.095,CHI,,MIN,W 14-13,,,
35,1976,1976-11-07,9,24.102,CHI,,OAK,L 27-28,,,
36,1976,1976-11-14,10,24.109,CHI,,GNB,W 24-13,,,
37,1976,1976-11-21,11,24.116,CHI,@,DET,L 10-14,,,
38,1976,1976-11-28,12,24.123,CHI,@,GNB,W 16-10,,,
39,1976,1976-12-05,13,24.130,CHI,@,SEA,W 34-7,2,6,0
40,1976,1976-12-12,14,24.137,CHI,,DEN,L 14-28,,,
41,1977,1977-09-18,1,25.052,CHI,,DET,W 30-20,,,
42,1977,1977-09-25,2,25.059,CHI,@,STL,L 13-16,,,
43,1977,1977-10-02,3,25.066,CHI,,NOR,L 24-42,,,
44,1977,1977-10-10,4,25.074,CHI,,RAM,W 24-23,,,
45,1977,1977-10-16,5,25.080,CHI,@,MIN,L 16-22,,,
46,1977,1977-10-23,6,25.087,CHI,,ATL,L 10-16,,,
47,1977,1977-10-30,7,25.094,CHI,@,GNB,W 26-0,,,
48,1977,1977-11-06,8,25.101,CHI,@,HOU,L 0-47,,,
49,1977,1977-11-13,9,25.108,CHI,,KAN,W 28-27,,,
50,1977,1977-11-20,10,25.115,CHI,,MIN,W 10-7,,,
51,1977,1977-11-24,11,25.119,CHI,@,DET,W 31-14,,,
52,1977,1977-12-04,12,25.129,CHI,@,TAM,W 10-0,,,
53,1977,1977-12-11,13,25.136,CHI,,GNB,W 21-10,,,
