ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2010,2010-09-12,1,23.157,WAS,,DAL,W 13-7,,,,,,,,,,,0.0%,,,,,,,,,,
2,2010,2010-09-19,2,23.164,WAS,,HOU,L 27-30,,,,,,,,,,,0.0%,,,,,,,,,,
3,2010,2010-09-26,3,23.171,WAS,@,STL,L 16-30,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
4,2010,2010-10-03,4,23.178,WAS,@,PHI,W 17-12,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
5,2010,2010-10-10,5,23.185,WAS,,GNB,W 16-13,,,,,,0,,,,,0.0%,,,,,,,,,,
6,2010,2010-10-17,6,23.192,WAS,,IND,L 24-27,,,,,,,,,,,0.0%,,,,,,,,,,
7,2010,2010-10-24,7,23.199,WAS,@,CHI,W 17-14,,,,,,,,,,,0.0%,,,,,,,,,,
8,2010,2010-10-31,8,23.206,WAS,@,DET,L 25-37,,,,,,,,,,,0.0%,,,,,,,,,,
9,2010,2010-11-15,9,23.221,WAS,,PHI,L 28-59,,1,16,16.00,0,1,1,3,3.00,1,100.0%,3.00,0,0,,0,1,6,0.0,0,1
10,2010,2010-11-21,10,23.227,WAS,@,TEN,W 19-16,,3,3,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
11,2010,2010-11-28,11,23.234,WAS,,MIN,L 13-17,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
12,2010,2010-12-05,12,23.241,WAS,@,NYG,L 7-31,,,,,,,,,,,0.0%,,,,,,,,,,
13,2010,2010-12-12,13,23.248,WAS,,TAM,L 16-17,,,,,,,,,,,0.0%,,,,,,,,,,
14,2010,2010-12-19,14,23.255,WAS,@,DAL,L 30-33,,,,,,,,,,,0.0%,,,,,,,,,,
15,2010,2010-12-26,15,23.262,WAS,@,JAX,W 20-17,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
16,2010,2011-01-02,16,23.269,WAS,,NYG,L 14-17,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
17,2011,2011-09-11,1,24.156,WAS,,NYG,W 28-14,,,,,,,,,,,0.0%,,,,,,,,,,
18,2011,2011-09-18,2,24.163,WAS,,ARI,W 22-21,,1,7,7.00,0,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,0.0,0,0
19,2011,2011-10-16,5,24.191,WAS,,PHI,L 13-20,,,,,,,,,,,0.0%,,,,,,,,,,
20,2011,2011-10-23,6,24.198,WAS,@,CAR,L 20-33,,,,,,,,,,,0.0%,,,,,,,,,,
21,2011,2011-10-30,7,24.205,WAS,@,BUF,L 0-23,*,0,0,,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,0.0,0,0
22,2011,2011-11-06,8,24.212,WAS,,SFO,L 11-19,*,0,0,,0,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,0.0,0,0
23,2011,2011-11-13,9,24.219,WAS,@,MIA,L 9-20,,0,0,,0,1,1,-3,-3.00,0,100.0%,-3.00,0,0,,0,0,0,0.0,0,0
