ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1974,1974-09-15,1,24.092,DET,@,CHI,L 9-17,1,1,1.00,0,0,0,,0,2,49,24.50,0,0,0
2,1974,1974-09-22,2,24.099,DET,,MIN,L 6-7,1,12,12.00,0,0,0,,0,1,25,25.00,0,0,0
3,1974,1974-09-29,3,24.106,DET,@,GNB,L 19-21,2,7,3.50,0,1,2,2.00,0,3,65,21.67,0,0,0
4,1974,1974-10-06,4,24.113,DET,@,RAM,L 13-16,1,4,4.00,0,0,0,,0,3,56,18.67,0,0,0
5,1974,1974-10-14,5,24.121,DET,,SFO,W 17-13,0,0,,0,0,0,,0,3,66,22.00,0,0,0
6,1974,1974-10-20,6,24.127,DET,@,MIN,W 20-16,0,0,,0,0,0,,0,3,68,22.67,0,0,0
7,1974,1974-10-27,7,24.134,DET,,GNB,W 19-17,0,0,,0,0,0,,0,2,54,27.00,0,0,0
8,1974,1974-11-03,8,24.141,DET,,NOR,W 19-14,1,12,12.00,0,0,0,,0,2,25,12.50,0,0,0
9,1974,1974-11-10,9,24.148,DET,@,OAK,L 13-35,0,0,,0,1,12,12.00,0,5,108,21.60,0,0,0
10,1974,1974-11-17,10,24.155,DET,,NYG,W 20-19,1,5,5.00,0,0,0,,0,4,130,32.50,0,0,0
11,1974,1974-11-24,11,24.162,DET,,CHI,W 34-17,1,2,2.00,1,0,0,,0,3,69,23.00,0,1,6
12,1974,1974-11-28,12,24.166,DET,,DEN,L 27-31,0,0,,0,0,0,,0,3,87,29.00,0,0,0
13,1974,1974-12-08,13,24.176,DET,@,CIN,W 23-19,16,72,4.50,0,1,15,15.00,0,3,110,36.67,0,0,0
14,1974,1974-12-15,14,24.183,DET,@,PHI,L 17-28,8,32,4.00,0,1,6,6.00,0,1,15,15.00,0,0,0
