ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2000,2000-10-22,7,23.225,PIT,,CLE,W 22-0,,,,,,,0.0%,,,,,,,,,,,,,,
2,2000,2000-10-29,8,23.232,PIT,@,BAL,W 9-6,*,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,0,0,0.0,,
3,2000,2000-11-05,9,23.239,PIT,@,TEN,L 7-9,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,0.0,,
4,2000,2000-11-12,10,23.246,PIT,,PHI,L 23-26,,1,,,,,0.0%,,,,,,,,,,,,,,
5,2000,2000-11-19,11,23.253,PIT,,JAX,L 24-34,*,0,,,,,0.0%,,,,,,,,,,,,,,
6,2000,2000-11-26,12,23.260,PIT,@,CIN,W 48-28,,0,0,0,,0,0.0%,,0,0,,0,1,0,0.00,0,0,0,0.0,,
7,2000,2000-12-03,13,23.267,PIT,,OAK,W 21-20,*,0,0,0,,0,0.0%,,2,24,12.00,0,0,0,,0,0,0,0.0,,
8,2000,2000-12-10,14,23.274,PIT,@,NYG,L 10-30,,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,0.0,,
9,2000,2000-12-16,15,23.280,PIT,,WAS,W 24-3,*,,,,,,0.0%,,,,,,,,,,,,,,
10,2000,2000-12-24,16,23.288,PIT,@,SDG,W 34-21,,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,0,0.0,,
11,2001,2001-10-14,4,24.217,PIT,@,KAN,W 20-17,,,,,,,0.0%,,,,,,,,,,,,,,
12,2001,2001-10-21,5,24.224,PIT,@,TAM,W 17-10,,0,0,0,,0,0.0%,,1,12,12.00,0,0,0,,0,0,0,0.0,,
13,2001,2001-10-29,6,24.232,PIT,,TEN,W 34-7,,0,0,0,,0,0.0%,,1,-2,-2.00,0,0,0,,0,0,0,0.0,,
14,2001,2001-11-04,7,24.238,PIT,,BAL,L 10-13,,,,,,,0.0%,,,,,,,,,,,,,,
15,2001,2001-11-11,8,24.245,PIT,@,CLE,W 15-12,,1,,,,,0.0%,,,,,,,,,,,,,,
16,2001,2001-11-18,9,24.252,PIT,,JAX,W 20-7,*,0,,,,,0.0%,,,,,,,,,,,,,,
17,2001,2001-11-25,10,24.259,PIT,@,TEN,W 34-24,,,,,,,0.0%,,,,,,,,,,,,,,
18,2001,2001-12-02,11,24.266,PIT,,MIN,W 21-16,,,,,,,0.0%,,,,,,,,,,,,,,
19,2001,2001-12-09,12,24.273,PIT,,NYJ,W 18-7,,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,,
20,2001,2001-12-16,13,24.280,PIT,@,BAL,W 26-21,,1,1,5,5.00,0,100.0%,5.00,2,6,3.00,1,0,0,,0,1,6,0.0,,
21,2001,2001-12-23,14,24.287,PIT,,DET,W 47-14,,0,0,0,,0,0.0%,,2,12,6.00,0,0,0,,0,0,0,0.0,,
22,2001,2001-12-30,15,24.294,PIT,@,CIN,L 23-26,,,,,,,0.0%,,,,,,,,,,,,,,
23,2001,2002-01-06,16,24.301,PIT,,CLE,W 28-7,,1,0,0,,0,0.0%,0.00,1,1,1.00,0,0,0,,0,0,0,0.0,,
24,2002,2002-09-09,1,25.182,PIT,@,NWE,L 14-30,*,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,0.0,,
25,2002,2002-09-15,2,25.188,PIT,,OAK,L 17-30,*,1,,,,,0.0%,,,,,,,,,,,,,,
26,2002,2002-09-29,3,25.202,PIT,,CLE,W 16-13,*,,,,,,0.0%,,,,,,,,,,,,,,
27,2002,2002-10-06,4,25.209,PIT,@,NOR,L 29-32,*,,,,,,0.0%,,,,,,,,,,,,,,
28,2002,2002-10-13,5,25.216,PIT,@,CIN,W 34-7,*,1,1,4,4.00,1,100.0%,4.00,0,0,,0,0,0,,0,1,6,0.0,,
29,2002,2002-10-21,6,25.224,PIT,,IND,W 28-10,,1,1,9,9.00,0,100.0%,9.00,1,2,2.00,0,0,0,,0,0,0,0.0,,
30,2002,2002-10-27,7,25.230,PIT,@,BAL,W 31-18,*,1,,,,,0.0%,,,,,,,,,,,,,,
31,2002,2002-11-03,8,25.237,PIT,@,CLE,W 23-20,*,3,2,23,11.50,0,66.7%,7.67,1,2,2.00,0,0,0,,0,0,0,0.0,,
32,2002,2002-11-10,9,25.244,PIT,,ATL,T 34-34,*,,,,,,0.0%,,,,,,,,,,,,,,
33,2002,2002-11-17,10,25.251,PIT,@,TEN,L 23-31,,1,0,0,,0,0.0%,0.00,0,0,,0,1,18,18.00,0,0,0,0.0,,
34,2002,2002-11-24,11,25.258,PIT,,CIN,W 29-21,*,4,4,19,4.75,0,100.0%,4.75,0,0,,0,0,0,,0,0,0,0.0,,
35,2002,2002-12-01,12,25.265,PIT,@,JAX,W 25-23,,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0,,0,0,0,0.0,,
36,2002,2002-12-08,13,25.272,PIT,,HOU,L 6-24,*,1,1,10,10.00,0,100.0%,10.00,1,5,5.00,0,0,0,,0,0,0,0.0,,
37,2002,2002-12-15,14,25.279,PIT,,CAR,W 30-14,*,2,2,2,1.00,0,100.0%,1.00,2,4,2.00,0,0,0,,0,0,0,0.0,,
38,2002,2002-12-23,15,25.287,PIT,@,TAM,W 17-7,*,2,1,8,8.00,0,50.0%,4.00,1,3,3.00,0,0,0,,0,0,0,0.0,,
39,2002,2002-12-29,16,25.293,PIT,,BAL,W 34-31,*,4,3,21,7.00,0,75.0%,5.25,0,0,,0,0,0,,0,0,0,0.0,,
40,2003,2003-09-07,1,26.180,PIT,,BAL,W 34-15,*,1,0,0,,0,0.0%,0.00,1,9,9.00,0,0,0,,0,0,0,0.0,,
41,2003,2003-09-14,2,26.187,PIT,@,KAN,L 20-41,,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,,0,0,0,0.0,,
42,2003,2003-09-21,3,26.194,PIT,@,CIN,W 17-10,,3,2,7,3.50,0,66.7%,2.33,3,13,4.33,0,0,0,,0,0,0,0.0,,
43,2003,2003-09-28,4,26.201,PIT,,TEN,L 13-30,,2,0,0,,0,0.0%,0.00,0,0,,0,1,14,14.00,0,0,0,0.0,,
44,2003,2003-10-05,5,26.208,PIT,,CLE,L 13-33,*,0,0,0,,0,0.0%,,0,0,,0,1,0,0.00,0,0,0,0.0,,
45,2003,2003-10-12,6,26.215,PIT,@,DEN,L 14-17,*,2,1,13,13.00,0,50.0%,6.50,0,0,,0,1,15,15.00,0,0,0,0.0,,
46,2003,2003-10-26,7,26.229,PIT,,STL,L 21-33,*,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0,,0,0,0,0.0,,
47,2003,2003-11-02,8,26.236,PIT,@,SEA,L 16-23,*,1,0,0,,0,0.0%,0.00,1,4,4.00,0,0,0,,0,0,0,0.0,,
48,2003,2003-11-09,9,26.243,PIT,,ARI,W 28-15,*,1,,,,,0.0%,,,,,,,,,,,,,,
49,2003,2003-11-17,10,26.251,PIT,@,SFO,L 14-30,*,,,,,,0.0%,,,,,,,,,,,,,,
50,2003,2003-11-23,11,26.257,PIT,@,CLE,W 13-6,*,4,2,21,10.50,0,50.0%,5.25,0,0,,0,0,0,,0,0,0,0.0,,
51,2003,2003-11-30,12,26.264,PIT,,CIN,L 20-24,*,1,1,24,24.00,0,100.0%,24.00,0,0,,0,0,0,,0,0,0,0.0,,
52,2003,2003-12-07,13,26.271,PIT,,OAK,W 27-7,*,2,1,26,26.00,0,50.0%,13.00,1,1,1.00,1,0,0,,0,1,6,0.0,,
53,2003,2003-12-14,14,26.278,PIT,@,NYJ,L 0-6,,1,0,0,,0,0.0%,0.00,1,2,2.00,0,0,0,,0,0,0,0.0,,
54,2003,2003-12-21,15,26.285,PIT,,SDG,W 40-24,*,2,,,,,0.0%,,,,,,,,,,,,,,
55,2003,2003-12-28,16,26.292,PIT,@,BAL,L 10-13,*,2,,,,,0.0%,,,,,,,,,,,,,,
56,2004,2004-09-12,1,27.185,PIT,,OAK,W 24-21,*,,,,,,0.0%,,,,,,,,,,,,,,
57,2004,2004-09-19,2,27.192,PIT,@,BAL,L 13-30,*,0,,,,,0.0%,,,,,,,,,,,,,,
58,2004,2004-09-26,3,27.199,PIT,@,MIA,W 13-3,*,,,,,,0.0%,,,,,,,,,,,,,,
59,2004,2004-10-03,4,27.206,PIT,,CIN,W 28-17,,1,,,,,0.0%,,,,,,,,,,,,,,
60,2004,2004-10-10,5,27.213,PIT,,CLE,W 34-23,*,0,,,,,0.0%,,,,,,,,,,,,,,
61,2004,2004-10-17,6,27.220,PIT,@,DAL,W 24-20,,0,0,0,,0,0.0%,,1,5,5.00,0,0,0,,0,0,0,0.0,,
62,2004,2004-10-31,7,27.234,PIT,,NWE,W 34-20,*,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,0,0,0.0,,
63,2004,2004-11-07,8,27.241,PIT,,PHI,W 27-3,*,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0,0.0,,
64,2004,2004-11-14,9,27.248,PIT,@,CLE,W 24-10,,,,,,,0.0%,,,,,,,,,,,,,,
65,2004,2004-11-21,10,27.255,PIT,@,CIN,W 19-14,*,4,4,22,5.50,1,100.0%,5.50,0,0,,0,0,0,,0,1,6,0.0,,
66,2004,2004-11-28,11,27.262,PIT,,WAS,W 16-7,*,1,,,,,0.0%,,,,,,,,,,,,,,
67,2004,2004-12-05,12,27.269,PIT,@,JAX,W 17-16,,0,,,,,0.0%,,,,,,,,,,,,,,
68,2004,2004-12-12,13,27.276,PIT,,NYJ,W 17-6,*,3,3,19,6.33,0,100.0%,6.33,0,0,,0,0,0,,0,0,0,0.0,,
69,2004,2004-12-18,14,27.282,PIT,@,NYG,W 33-30,,,,,,,0.0%,,,,,,,,,,,,,,
70,2004,2004-12-26,15,27.290,PIT,,BAL,W 20-7,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,0.0,,
71,2004,2005-01-02,16,27.297,PIT,@,BUF,W 29-24,,1,0,0,,0,0.0%,0.00,3,13,4.33,0,0,0,,0,0,0,0.0,,
72,2005,2005-09-11,1,28.184,PIT,,TEN,W 34-7,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
73,2005,2005-09-18,2,28.191,PIT,@,HOU,W 27-7,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0,0.0,,
74,2005,2005-09-25,3,28.198,PIT,,NWE,L 20-23,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,,
75,2005,2005-10-10,4,28.213,PIT,@,SDG,W 24-22,*,0,0,0,,0,0.0%,,1,2,2.00,0,0,0,,0,0,0,0.0,,
76,2005,2005-10-16,5,28.219,PIT,,JAX,L 17-23,,0,0,0,,0,0.0%,,0,0,,0,1,3,3.00,0,0,0,0.0,,
77,2005,2005-10-23,6,28.226,PIT,@,CIN,W 27-13,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
78,2005,2005-10-31,7,28.234,PIT,,BAL,W 20-19,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,,
79,2005,2005-11-06,8,28.240,PIT,@,GNB,W 20-10,*,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0,,0,0,0,0.0,,
80,2005,2005-11-13,9,28.247,PIT,,CLE,W 34-21,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
81,2005,2005-11-20,10,28.254,PIT,@,BAL,L 13-16,*,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,,0,0,0,0.0,,
82,2005,2005-11-28,11,28.262,PIT,@,IND,L 7-26,*,0,0,0,,0,0.0%,,1,7,7.00,0,0,0,,0,0,0,0.0,,
83,2005,2005-12-04,12,28.268,PIT,,CIN,L 31-38,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
84,2005,2005-12-11,13,28.275,PIT,,CHI,W 21-9,*,1,1,5,5.00,0,100.0%,5.00,1,12,12.00,0,0,0,,0,0,0,0.0,,
85,2005,2005-12-18,14,28.282,PIT,@,MIN,W 18-3,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
86,2005,2005-12-24,15,28.288,PIT,@,CLE,W 41-0,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0,0.0,,
87,2005,2006-01-01,16,28.296,PIT,,DET,W 35-21,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
88,2006,2006-09-07,1,29.180,PIT,,MIA,W 28-17,*,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,0,0,0.0,,
89,2006,2006-09-18,2,29.191,PIT,@,JAX,L 0-9,,,,,,,0.0%,,,,,,,,,,,,,,
90,2006,2006-09-24,3,29.197,PIT,,CIN,L 20-28,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
91,2006,2006-10-08,4,29.211,PIT,@,SDG,L 13-23,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
92,2006,2006-10-15,5,29.218,PIT,,KAN,W 45-7,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,,
93,2006,2006-10-22,6,29.225,PIT,@,ATL,L 38-41,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,,
94,2006,2006-10-29,7,29.232,PIT,@,OAK,L 13-20,*,2,2,20,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0,0.0,,
95,2006,2006-11-05,8,29.239,PIT,,DEN,L 20-31,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
96,2006,2006-11-12,9,29.246,PIT,,NOR,W 38-31,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
97,2006,2006-11-19,10,29.253,PIT,@,CLE,W 24-20,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
98,2006,2006-11-26,11,29.260,PIT,@,BAL,L 0-27,*,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,0,0,0.0,,
99,2006,2006-12-03,12,29.267,PIT,,TAM,W 20-3,*,0,0,0,,0,0.0%,,1,5,5.00,0,0,0,,0,0,0,0.0,,
100,2006,2006-12-07,13,29.271,PIT,,CLE,W 27-7,*,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,0.0,,
101,2006,2006-12-17,14,29.281,PIT,@,CAR,W 37-3,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,,
102,2006,2006-12-24,15,29.288,PIT,,BAL,L 7-31,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
103,2006,2006-12-31,16,29.295,PIT,@,CIN,W 23-17,*,4,3,30,10.00,0,75.0%,7.50,0,0,,0,0,0,,0,0,0,0.0,,
104,2007,2007-09-09,1,30.182,PIT,@,CLE,W 34-7,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
105,2007,2007-09-16,2,30.189,PIT,,BUF,W 26-3,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,,
106,2007,2007-09-23,3,30.196,PIT,,SFO,W 37-16,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
107,2007,2007-09-30,4,30.203,PIT,@,ARI,L 14-21,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
