ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2012,2012-10-07,5,23.028,NWE,,DEN,W 31-21,,0,0,0.0,1,0,0,0,0
2,2012,2012-10-14,6,23.035,NWE,@,SEA,L 23-24,,0,0,0.0,2,1,0,0,0
3,2012,2012-10-21,7,23.042,NWE,,NYJ,W 29-26,*,0,0,0.0,2,0,1,0,0
4,2012,2012-10-28,8,23.049,NWE,@,STL,W 45-7,*,0,0,0.0,5,0,1,8,0
5,2012,2012-11-11,9,23.063,NWE,,BUF,W 37-31,*,0,0,0.0,5,0,0,0,0
6,2012,2012-11-18,10,23.070,NWE,,IND,W 59-24,,0,6,0.0,4,0,1,87,1
7,2012,2012-11-22,11,23.074,NWE,@,NYJ,W 49-19,*,0,0,0.0,5,0,0,0,0
8,2012,2012-12-02,12,23.084,NWE,@,MIA,W 23-16,*,0,0,0.0,5,0,0,0,0
9,2012,2012-12-10,13,23.092,NWE,,HOU,W 42-14,*,0,0,0.0,4,0,0,0,0
10,2012,2012-12-16,14,23.098,NWE,,SFO,L 34-41,*,0,0,0.0,1,0,0,0,0
11,2013,2013-09-08,1,23.364,NWE,@,BUF,W 23-21,*,0,0,0.0,3,0,0,0,0
12,2013,2013-09-12,2,24.003,NWE,,NYJ,W 13-10,*,0,0,0.0,0,1,1,0,0
13,2013,2013-09-22,3,24.013,NWE,,TAM,W 23-3,,0,0,0.0,3,1,0,0,0
14,2013,2013-09-29,4,24.020,NWE,@,ATL,W 30-23,*,0,0,0.0,4,2,0,0,0
15,2013,2013-10-06,5,24.027,NWE,@,CIN,L 6-13,*,0,0,0.0,1,1,0,0,0
16,2013,2013-10-13,6,24.034,NWE,,NOR,W 30-27,*,0,0,0.0,2,1,0,0,0
17,2013,2013-10-20,7,24.041,NWE,@,NYJ,L 27-30,*,0,0,0.0,3,0,0,0,0
18,2013,2013-10-27,8,24.048,NWE,,MIA,W 27-17,*,0,0,0.0,9,0,0,0,0
19,2013,2013-11-03,9,24.055,NWE,,PIT,W 55-31,*,0,0,0.0,3,0,0,0,0
20,2013,2013-11-24,11,24.076,NWE,,DEN,W 34-31,,0,0,0.0,1,0,0,0,0
21,2013,2013-12-08,13,24.090,NWE,,CLE,W 27-26,,0,0,0.0,1,0,0,0,0
22,2013,2013-12-15,14,24.097,NWE,@,MIA,L 20-24,*,0,0,0.0,4,0,0,0,0
23,2013,2013-12-22,15,24.104,NWE,@,BAL,W 41-7,,,,,,,,,
24,2014,2014-09-07,1,24.363,NWE,@,MIA,L 20-33,*,0,0,0.0,2,0,1,0,0
25,2014,2014-10-05,5,25.026,NWE,,CIN,W 43-17,*,0,0,0.0,2,1,0,0,0
26,2014,2014-10-12,6,25.033,NWE,@,BUF,W 37-22,*,0,0,0.0,5,0,0,0,0
27,2014,2014-10-16,7,25.037,NWE,,NYJ,W 27-25,*,0,0,0.0,4,1,0,0,0
28,2014,2014-11-23,11,25.075,NWE,,DET,W 34-9,,,,,,,,,
29,2014,2014-11-30,12,25.082,NWE,@,GNB,L 21-26,,,,,,,,,
