ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
42,1979,1979-12-02,14,24.002,WAS,,GNB,W 38-21,11,34,3.09,0,4,73,18.25,0,1,16,16.00,0,0,0,,0,0,0
43,1979,1979-12-09,15,24.009,WAS,,CIN,W 28-14,5,1,0.20,0,3,33,11.00,2,0,0,,0,0,0,,0,2,12
44,1979,1979-12-16,16,24.016,WAS,@,DAL,L 34-35,2,8,4.00,0,2,31,15.50,0,0,0,,0,0,0,,0,0,0
45,1980,1980-09-08,1,24.283,WAS,,DAL,L 3-17,7,39,5.57,0,7,67,9.57,0,0,0,,0,0,0,,0,0,0
46,1980,1980-09-14,2,24.289,WAS,@,NYG,W 23-21,8,24,3.00,0,2,14,7.00,1,0,0,,0,0,0,,0,1,6
47,1980,1980-09-21,3,24.296,WAS,@,OAK,L 21-24,6,21,3.50,0,3,24,8.00,0,0,0,,0,0,0,,0,0,0
48,1980,1980-09-28,4,24.303,WAS,,SEA,L 0-14,4,7,1.75,0,2,15,7.50,0,0,0,,0,0,0,,0,0,0
49,1980,1980-10-05,5,24.310,WAS,@,PHI,L 14-24,,,,,,,,,,,,,,,,,,
50,1980,1980-10-13,6,24.318,WAS,@,DEN,L 17-20,14,52,3.71,0,5,53,10.60,0,0,0,,0,0,0,,0,0,0
51,1980,1980-10-19,7,24.324,WAS,,STL,W 23-0,14,57,4.07,1,4,58,14.50,1,0,0,,0,0,0,,0,2,12
52,1980,1980-10-26,8,24.331,WAS,,NOR,W 22-14,11,46,4.18,0,1,17,17.00,0,0,0,,0,0,0,,0,0,0
53,1980,1980-11-02,9,24.338,WAS,,MIN,L 14-39,11,28,2.55,1,6,51,8.50,1,0,0,,0,0,0,,0,2,12
54,1980,1980-11-09,10,24.345,WAS,@,CHI,L 21-35,5,15,3.00,0,1,5,5.00,0,0,0,,0,0,0,,0,0,0
55,1980,1980-11-16,11,24.352,WAS,,PHI,L 0-24,2,4,2.00,0,2,27,13.50,0,0,0,,0,0,0,,0,0,0
56,1980,1980-11-23,12,24.359,WAS,@,DAL,L 10-14,12,31,2.58,0,2,29,14.50,0,0,0,,0,0,0,,0,0,0
57,1980,1980-11-30,13,25.000,WAS,@,ATL,L 6-10,8,26,3.25,0,1,11,11.00,0,0,0,,0,0,0,,0,0,0
58,1980,1980-12-07,14,25.007,WAS,,SDG,W 40-17,11,71,6.45,0,12,118,9.83,0,0,0,,0,0,0,,0,0,0
59,1980,1980-12-13,15,25.013,WAS,,NYG,W 16-13,10,49,4.90,1,4,21,5.25,0,0,0,,0,0,0,,0,1,6
60,1980,1980-12-21,16,25.021,WAS,@,STL,W 31-7,5,14,2.80,1,2,24,12.00,1,0,0,,0,0,0,,0,2,12
61,1981,1981-09-06,1,25.280,WAS,,DAL,L 10-26,0,0,,0,3,24,8.00,0,0,0,,0,0,0,,0,0,0
62,1981,1981-09-13,2,25.287,WAS,,NYG,L 7-17,1,4,4.00,0,5,34,6.80,0,0,0,,0,0,0,,0,0,0
63,1981,1981-09-20,3,25.294,WAS,@,STL,L 30-40,0,0,,0,1,23,23.00,0,0,0,,0,0,0,,0,0,0
64,1981,1981-09-27,4,25.301,WAS,@,PHI,L 13-36,0,0,,0,1,6,6.00,0,0,0,,0,0,0,,0,0,0
65,1981,1981-10-04,5,25.308,WAS,,SFO,L 17-30,0,0,,0,1,11,11.00,0,0,0,,0,0,0,,0,0,0
66,1982,1982-09-12,1,26.286,WAS,@,PHI,W 37-34,2,16,8.00,0,3,38,12.67,0,0,0,,0,0,0,,0,0,0
67,1982,1982-09-19,2,26.293,WAS,@,TAM,W 21-13,3,13,4.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
68,1982,1982-11-21,3,26.356,WAS,@,NYG,W 27-17,4,33,8.25,0,1,7,7.00,0,0,0,,0,0,0,,0,0,0
69,1982,1982-11-28,4,26.363,WAS,,PHI,W 13-9,0,0,,0,2,14,7.00,0,0,0,,0,0,0,,0,0,0
70,1982,1982-12-05,5,27.005,WAS,,DAL,L 10-24,0,0,,0,1,7,7.00,0,0,0,,0,0,0,,0,0,0
71,1982,1982-12-12,6,27.012,WAS,@,STL,W 12-7,1,4,4.00,0,1,4,4.00,0,0,0,,0,0,0,,0,0,0
72,1982,1982-12-19,7,27.019,WAS,,NYG,W 15-14,1,0,0.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
73,1982,1982-12-26,8,27.026,WAS,@,NOR,W 27-10,6,39,6.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
74,1982,1983-01-02,9,27.033,WAS,,STL,W 28-0,21,63,3.00,1,3,16,5.33,0,1,13,13.00,0,0,0,,0,1,6
