ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
44,1977,1977-10-02,3,25.012,PIT,@,CLE,W 28-14,,,,,,
45,1977,1977-10-09,4,25.019,PIT,@,HOU,L 10-27,,,,,,
46,1977,1977-10-17,5,25.027,PIT,,CIN,W 20-14,,,,,,
47,1977,1977-10-23,6,25.033,PIT,,HOU,W 27-10,,,,,,
48,1977,1977-10-30,7,25.040,PIT,@,BAL,L 21-31,,,,,,
49,1977,1977-11-06,8,25.047,PIT,@,DEN,L 7-21,,,,,,
50,1977,1977-11-13,9,25.054,PIT,,CLE,W 35-31,,,,,,
51,1977,1977-11-20,10,25.061,PIT,,DAL,W 28-13,,,,,,
52,1977,1977-11-27,11,25.068,PIT,@,NYJ,W 23-20,2,22,11.00,0,0,0
53,1977,1977-12-04,12,25.075,PIT,,SEA,W 30-20,3,35,11.67,0,0,0
54,1977,1977-12-10,13,25.081,PIT,@,CIN,L 10-17,,,,,,
55,1977,1977-12-18,14,25.089,PIT,@,SDG,W 10-9,,,,,,
56,1978,1978-09-03,1,25.348,PIT,@,BUF,W 28-17,,,,,,
57,1978,1978-09-10,2,25.355,PIT,,SEA,W 21-10,1,11,11.00,0,0,0
58,1978,1978-09-17,3,25.362,PIT,@,CIN,W 28-3,1,18,18.00,0,0,0
59,1978,1978-09-24,4,26.004,PIT,,CLE,W 15-9,,,,,,
60,1978,1978-10-01,5,26.011,PIT,@,NYJ,W 28-17,,,,,,
61,1978,1978-10-08,6,26.018,PIT,,ATL,W 31-7,1,16,16.00,0,0,0
62,1978,1978-10-15,7,26.025,PIT,@,CLE,W 34-14,2,25,12.50,0,0,0
63,1978,1978-10-23,8,26.033,PIT,,HOU,L 17-24,9,116,12.89,0,0,0
64,1978,1978-10-29,9,26.039,PIT,,KAN,W 27-24,1,10,10.00,0,0,0
65,1978,1978-11-05,10,26.046,PIT,,NOR,W 20-14,3,44,14.67,0,0,0
66,1978,1978-11-12,11,26.053,PIT,@,RAM,L 7-10,4,44,11.00,0,0,0
67,1978,1978-11-19,12,26.060,PIT,,CIN,W 7-6,6,66,11.00,0,0,0
68,1978,1978-11-27,13,26.068,PIT,@,SFO,W 24-7,2,24,12.00,0,0,0
69,1978,1978-12-03,14,26.074,PIT,@,HOU,W 13-3,4,36,9.00,0,0,0
70,1978,1978-12-09,15,26.080,PIT,,BAL,W 35-13,2,17,8.50,1,1,6
71,1978,1978-12-16,16,26.087,PIT,@,DEN,W 21-17,1,21,21.00,0,0,0
72,1979,1979-09-03,1,26.348,PIT,@,NWE,W 16-13,1,12,12.00,0,0,0
73,1979,1979-09-09,2,26.354,PIT,,HOU,W 38-7,1,14,14.00,0,0,0
74,1979,1979-09-16,3,26.361,PIT,@,STL,W 24-21,,,,,,
75,1979,1979-09-23,4,27.003,PIT,,BAL,W 17-13,1,7,7.00,0,0,0
76,1979,1979-09-30,5,27.010,PIT,@,PHI,L 14-17,2,9,4.50,0,0,0
77,1979,1979-10-07,6,27.017,PIT,@,CLE,W 51-35,,,,,,
78,1979,1979-10-14,7,27.024,PIT,@,CIN,L 10-34,,,,,,
79,1979,1979-10-22,8,27.032,PIT,,DEN,W 42-7,1,54,54.00,0,0,0
80,1979,1979-10-28,9,27.038,PIT,,DAL,W 14-3,,,,,,
81,1979,1979-11-04,10,27.045,PIT,,WAS,W 38-7,3,49,16.33,1,1,6
82,1979,1979-11-11,11,27.052,PIT,@,KAN,W 30-3,1,7,7.00,0,0,0
83,1979,1979-11-18,12,27.059,PIT,@,SDG,L 7-35,,,,,,
84,1979,1979-11-25,13,27.066,PIT,,CLE,W 33-30,1,47,47.00,0,0,0
85,1979,1979-12-02,14,27.073,PIT,,CIN,W 37-17,,,,,,
86,1979,1979-12-10,15,27.081,PIT,@,HOU,L 17-20,1,18,18.00,0,0,0
87,1979,1979-12-16,16,27.087,PIT,,BUF,W 28-0,,,,,,
88,1980,1980-09-07,1,27.353,PIT,,HOU,W 31-17,1,13,13.00,0,0,0
89,1980,1980-09-14,2,27.360,PIT,@,BAL,W 20-17,,,,,,
90,1980,1980-09-21,3,28.001,PIT,@,CIN,L 28-30,1,5,5.00,0,0,0
91,1980,1980-09-28,4,28.008,PIT,,CHI,W 38-3,1,6,6.00,0,0,0
92,1980,1980-10-05,5,28.015,PIT,@,MIN,W 23-17,3,49,16.33,0,0,0
93,1980,1980-10-12,6,28.022,PIT,,CIN,L 16-17,3,65,21.67,0,0,0
94,1980,1980-10-20,7,28.030,PIT,,OAK,L 34-45,3,22,7.33,0,0,0
95,1980,1980-10-26,8,28.036,PIT,@,CLE,L 26-27,1,13,13.00,0,0,0
96,1980,1980-11-02,9,28.043,PIT,,GNB,W 22-20,,,,,,
97,1980,1980-11-09,10,28.050,PIT,@,TAM,W 24-21,1,9,9.00,0,0,0
98,1980,1980-11-16,11,28.057,PIT,,CLE,W 16-13,3,28,9.33,0,0,0
99,1980,1980-11-23,12,28.064,PIT,@,BUF,L 13-28,4,42,10.50,0,0,0
100,1980,1980-11-30,13,28.071,PIT,,MIA,W 23-10,1,6,6.00,0,0,0
101,1980,1980-12-04,14,28.075,PIT,@,HOU,L 0-6,,,,,,
102,1980,1980-12-14,15,28.085,PIT,,KAN,W 21-16,1,35,35.00,0,0,0
103,1981,1981-09-06,1,28.351,PIT,,KAN,L 33-37,0,0,,0,,
104,1981,1981-09-10,2,28.355,PIT,@,MIA,L 10-30,0,0,,0,,
105,1981,1981-09-20,3,29.000,PIT,,NYJ,W 38-10,0,0,,0,,
106,1981,1981-09-27,4,29.007,PIT,,NWE,W 27-21,0,0,,0,,
107,1981,1981-10-04,5,29.014,PIT,@,NOR,W 20-6,0,0,,0,,
108,1981,1981-10-11,6,29.021,PIT,,CLE,W 13-7,0,0,,0,,
109,1981,1981-10-18,7,29.028,PIT,@,CIN,L 7-34,0,0,,0,,
110,1981,1981-10-26,8,29.036,PIT,,HOU,W 26-13,0,0,,0,,
111,1981,1981-11-01,9,29.042,PIT,,SFO,L 14-17,1,-2,-2.00,0,0,0
112,1981,1981-11-08,10,29.049,PIT,@,SEA,L 21-24,0,0,,0,,
113,1981,1981-11-15,11,29.056,PIT,@,ATL,W 34-20,1,14,14.00,1,1,6
114,1981,1981-11-22,12,29.063,PIT,@,CLE,W 32-10,1,7,7.00,0,0,0
115,1981,1981-11-29,13,29.070,PIT,,RAM,W 24-0,0,0,,0,,
116,1981,1981-12-07,14,29.078,PIT,@,OAK,L 27-30,0,0,,0,,
117,1981,1981-12-13,15,29.084,PIT,,CIN,L 10-17,0,0,,0,,
118,1981,1981-12-20,16,29.091,PIT,@,HOU,L 20-21,0,0,,0,,
