ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1992,1992-09-20,2,24.022,NWE,,SEA,L 6-10,
2,1992,1992-10-04,4,24.036,NWE,@,NYJ,L 21-30,
3,1992,1992-10-11,5,24.043,NWE,,SFO,L 12-24,
4,1992,1992-10-18,6,24.050,NWE,@,MIA,L 17-38,
5,1992,1992-10-25,7,24.057,NWE,,CLE,L 17-19,
6,1992,1992-11-01,8,24.064,NWE,@,BUF,L 7-16,1.0
7,1992,1992-11-08,9,24.071,NWE,,NOR,L 14-31,
8,1992,1992-11-15,10,24.078,NWE,@,IND,W 37-34,
9,1992,1992-11-22,11,24.085,NWE,,NYJ,W 24-3,
10,1992,1992-11-29,12,24.092,NWE,@,ATL,L 0-34,
11,1992,1992-12-06,13,24.099,NWE,,IND,L 0-6,
12,1992,1992-12-13,14,24.106,NWE,@,KAN,L 20-27,
13,1992,1992-12-20,15,24.113,NWE,@,CIN,L 10-20,
14,1992,1992-12-27,16,24.120,NWE,,MIA,L 13-16,
