ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
36,1962,1962-11-25,11,25.097,SDG,@,HOU,L 27-33,2,42,21.00,1,1,6
37,1962,1962-12-09,13,25.111,SDG,,BOS,L 14-20,3,42,14.00,0,0,0
38,1962,1962-12-16,14,25.118,SDG,@,DTX,L 17-26,2,42,21.00,0,0,0
39,1963,1963-09-08,1,26.019,SDG,,BUF,W 14-10,2,60,30.00,0,0,0
40,1963,1963-09-14,2,26.025,SDG,,BOS,W 17-13,1,5,5.00,0,0,0
41,1963,1963-09-29,3,26.040,SDG,,KAN,W 24-10,3,71,23.67,2,2,12
42,1963,1963-10-06,4,26.047,SDG,@,DEN,L 34-50,1,8,8.00,0,0,0
43,1963,1963-10-13,5,26.054,SDG,,NYJ,W 24-20,3,42,14.00,1,1,6
44,1963,1963-11-02,8,26.074,SDG,@,NYJ,W 53-7,3,34,11.33,1,1,6
45,1963,1963-11-17,10,26.089,SDG,@,BUF,W 23-13,1,26,26.00,0,0,0
46,1963,1963-12-01,11,26.103,SDG,,HOU,W 27-0,3,40,13.33,0,0,0
47,1963,1963-12-08,12,26.110,SDG,@,OAK,L 27-41,4,34,8.50,0,0,0
48,1963,1963-12-15,13,26.117,SDG,@,HOU,W 20-14,1,13,13.00,0,0,0
49,1963,1963-12-22,14,26.124,SDG,,DEN,W 58-20,1,26,26.00,1,1,6
50,1964,1964-09-12,1,27.023,SDG,,HOU,W 27-21,1,1,1.00,1,1,6
51,1964,1964-09-20,2,27.031,SDG,,BOS,L 28-33,1,24,24.00,0,0,0
52,1964,1964-10-03,4,27.044,SDG,@,NYJ,T 17-17,4,64,16.00,1,1,6
53,1964,1964-10-09,5,27.050,SDG,@,BOS,W 26-17,5,71,14.20,0,0,0
54,1964,1964-10-18,6,27.059,SDG,,DEN,W 42-14,4,113,28.25,1,1,6
55,1964,1964-10-25,7,27.066,SDG,@,HOU,W 20-17,5,70,14.00,1,1,6
56,1964,1964-11-01,8,27.073,SDG,,OAK,W 31-17,3,71,23.67,0,0,0
57,1964,1964-11-08,9,27.080,SDG,@,DEN,W 31-20,1,12,12.00,0,0,0
58,1964,1964-11-15,10,27.087,SDG,@,KAN,W 28-14,2,41,20.50,1,1,6
59,1964,1964-12-06,12,27.108,SDG,,NYJ,W 38-3,4,76,19.00,0,0,0
60,1964,1964-12-13,13,27.115,SDG,,KAN,L 6-49,1,11,11.00,0,0,0
61,1964,1964-12-20,14,27.122,SDG,@,OAK,L 20-21,2,39,19.50,0,0,0
62,1965,1965-09-11,1,28.022,SDG,,DEN,W 34-31,2,41,20.50,0,0,0
63,1965,1965-09-26,3,28.037,SDG,,KAN,T 10-10,4,35,8.75,0,0,0
64,1965,1965-10-03,4,28.044,SDG,,HOU,W 31-14,2,29,14.50,1,1,6
65,1965,1965-10-10,5,28.051,SDG,@,BUF,W 34-3,3,54,18.00,0,0,0
66,1965,1965-10-17,6,28.058,SDG,@,BOS,T 13-13,1,12,12.00,0,0,0
67,1965,1965-10-23,7,28.064,SDG,@,NYJ,W 34-9,3,29,9.67,1,1,6
68,1965,1965-10-31,8,28.072,SDG,,BOS,L 6-22,3,30,10.00,0,0,0
69,1965,1965-11-07,9,28.079,SDG,@,DEN,W 35-21,4,58,14.50,0,0,0
70,1965,1965-11-14,10,28.086,SDG,@,KAN,L 7-31,4,33,8.25,0,0,0
71,1965,1965-12-04,12,28.106,SDG,,NYJ,W 38-7,1,13,13.00,0,0,0
72,1965,1965-12-19,14,28.121,SDG,,OAK,W 24-14,1,29,29.00,0,0,0
73,1966,1966-09-02,1,29.013,MIA,,OAK,L 14-23,2,19,9.50,0,0,0
74,1966,1966-09-09,2,29.020,MIA,,NYJ,L 14-19,1,43,43.00,1,1,6
75,1966,1966-09-18,3,29.029,MIA,@,BUF,L 24-58,1,13,13.00,1,1,6
76,1966,1966-10-02,4,29.043,MIA,@,SDG,L 10-44,1,9,9.00,0,0,0
77,1966,1966-10-09,5,29.050,MIA,@,OAK,L 10-21,1,13,13.00,0,0,0
78,1966,1966-10-16,6,29.057,MIA,,DEN,W 24-7,4,46,11.50,0,0,0
79,1966,1966-10-23,7,29.064,MIA,@,HOU,W 20-13,2,12,6.00,0,0,0
80,1966,1966-11-06,8,29.078,MIA,,BUF,L 0-29,3,41,13.67,0,0,0
81,1966,1966-11-13,9,29.085,MIA,@,KAN,L 16-34,3,21,7.00,0,0,0
82,1966,1966-11-27,11,29.099,MIA,,BOS,L 14-20,3,40,13.33,0,0,0
83,1966,1966-12-04,12,29.106,MIA,@,DEN,L 7-17,2,20,10.00,0,0,0
84,1966,1966-12-11,13,29.113,MIA,,KAN,L 18-19,2,27,13.50,0,0,0
85,1966,1966-12-18,14,29.120,MIA,,HOU,W 29-28,2,16,8.00,0,0,0
86,1967,1967-11-23,10,30.095,OAK,@,KAN,W 44-22,1,4,4.00,0,0,0
87,1968,1968-10-06,4,31.047,OAK,,BOS,W 41-10,2,28,14.00,1,1,6
88,1968,1968-10-13,5,31.054,OAK,,SDG,L 14-23,1,18,18.00,0,0,0
