ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1976,1976-09-12,1,22.107,DAL,,PHI,W 27-7,0,0,,0,0,0,,0,2,51,25.50,0,3,43,14.33,0,0,0
2,1976,1976-09-19,2,22.114,DAL,@,NOR,W 24-6,0,0,,0,0,0,,0,1,25,25.00,0,3,44,14.67,0,0,0
3,1976,1976-09-26,3,22.121,DAL,,BAL,W 30-27,0,0,,0,0,0,,0,3,62,20.67,0,3,22,7.33,0,0,0
4,1976,1976-10-03,4,22.128,DAL,@,SEA,W 28-13,0,0,,0,0,0,,0,2,48,24.00,0,1,7,7.00,0,0,0
5,1976,1976-10-10,5,22.135,DAL,@,NYG,W 24-14,0,0,,0,0,0,,0,1,31,31.00,0,3,28,9.33,0,0,0
6,1976,1976-10-17,6,22.142,DAL,@,STL,L 17-21,0,0,,0,0,0,,0,2,57,28.50,0,2,15,7.50,0,0,0
7,1976,1976-10-24,7,22.149,DAL,,CHI,W 31-21,0,0,,0,0,0,,0,1,26,26.00,0,4,17,4.25,0,0,0
8,1976,1976-10-31,8,22.156,DAL,@,WAS,W 20-7,0,0,,0,0,0,,0,1,16,16.00,0,5,50,10.00,0,0,0
9,1976,1976-11-07,9,22.163,DAL,,NYG,W 9-3,0,0,,0,0,0,,0,2,16,8.00,0,1,18,18.00,0,0,0
10,1976,1976-11-15,10,22.171,DAL,,BUF,W 17-10,0,0,,0,0,0,,0,2,95,47.50,0,9,117,13.00,0,0,0
11,1976,1976-11-21,11,22.177,DAL,@,ATL,L 10-17,1,14,14.00,0,0,0,,0,3,73,24.33,0,3,32,10.67,0,0,0
12,1976,1976-11-25,12,22.181,DAL,,STL,W 19-14,0,0,,0,0,0,,0,3,87,29.00,0,2,20,10.00,0,0,0
13,1976,1976-12-05,13,22.191,DAL,@,PHI,W 26-7,2,10,5.00,1,0,0,,0,2,48,24.00,0,5,73,14.60,0,1,6
