ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1960,1960-10-09,2,22.213,WAS,,DAL,W 26-14,1,32,0
2,1960,1960-11-27,9,22.262,WAS,@,PIT,L 10-22,2,35,0
3,1961,1961-09-24,2,23.198,WAS,@,PHI,L 7-14,1,4,0
4,1961,1961-10-15,5,23.219,WAS,@,PIT,L 0-20,1,27,0
5,1962,1962-09-30,3,24.204,WAS,,STL,W 24-14,1,8,0
6,1962,1962-11-11,9,24.246,WAS,,CLE,W 17-9,1,7,0
7,1962,1962-12-08,13,24.273,WAS,@,BAL,L 21-34,1,12,0
8,1963,1963-10-13,5,25.217,WAS,,PHI,L 24-37,1,0,0
9,1966,1966-10-16,6,28.220,PIT,,PHI,L 14-31,1,9,0
10,1966,1966-11-06,8,28.241,PIT,,CLE,W 16-6,1,1,0
