ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
34,1993,1993-10-03,4,27.346,PHI,@,NYJ,W 35-30,,0,0,,0,0,0,,0,,,,,,
35,1993,1993-10-10,5,27.353,PHI,,CHI,L 6-17,,0,0,,0,0,0,,0,,,,,,
36,1993,1993-10-17,6,27.360,PHI,@,NYG,L 10-21,,0,0,,0,0,0,,0,,,,,,
37,1993,1993-10-31,7,28.009,PHI,,DAL,L 10-23,,0,0,,0,0,0,,0,,,,,,
38,1993,1993-11-07,8,28.016,PHI,@,PHO,L 3-16,,,,,,0,9,,0,,,,,,
39,1993,1993-11-14,9,28.023,PHI,,MIA,L 14-19,,0,24,,0,,,,,,,,,,
40,1993,1993-11-21,10,28.030,PHI,,NYG,L 3-7,,0,0,,0,0,0,,0,,,,,,
41,1993,1993-11-28,11,28.037,PHI,@,WAS,W 17-14,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
42,1993,1993-12-06,12,28.045,PHI,@,DAL,L 17-23,,0,0,,0,0,0,,0,,,,,,
43,1993,1993-12-12,13,28.051,PHI,,BUF,L 7-10,,0,0,,0,0,0,,0,,,,,,
44,1993,1993-12-19,14,28.058,PHI,@,IND,W 20-10,,0,0,,0,0,0,,0,,,,,,
45,1993,1993-12-26,15,28.065,PHI,,NOR,W 37-26,,0,0,,0,0,0,,0,,,,,,
46,1993,1994-01-03,16,28.073,PHI,@,SFO,W 37-34,,0,0,,0,0,0,,0,,,,,,
47,1994,1994-09-04,1,28.317,PHI,@,NYG,L 23-28,,0,0,,0,,,,,,,,,,
48,1994,1994-09-12,2,28.325,PHI,,CHI,W 30-22,,0,0,,0,,,,,,,,,,
49,1994,1994-09-18,3,28.331,PHI,,GNB,W 13-7,,0,0,,0,,,,,,,,,,
50,1994,1994-10-02,4,28.345,PHI,@,SFO,W 40-8,,0,0,,0,,,,,,,,,,
51,1994,1994-10-09,5,28.352,PHI,,WAS,W 21-17,,0,0,,0,,,,,,,,,,
52,1994,1994-10-16,6,28.359,PHI,@,DAL,L 13-24,,0,0,,0,,,,,,,,,,
53,1994,1994-10-24,7,29.002,PHI,,HOU,W 21-6,,0,0,,0,,,,,,,,,,
54,1994,1994-10-30,8,29.008,PHI,@,WAS,W 31-29,,0,0,,0,,,,,,,,,,
55,1994,1994-11-06,9,29.015,PHI,,ARI,W 17-7,,0,0,,0,,,,,,,,,,
56,1994,1994-11-13,10,29.022,PHI,,CLE,L 7-26,,0,0,,0,,,,,,,,,,
57,1994,1994-11-20,11,29.029,PHI,@,ARI,L 6-12,,0,0,,0,,,,,,,,,,
58,1994,1994-11-27,12,29.036,PHI,@,ATL,L 21-28,,0,0,,0,0,0,,0,0,0,1.0,0,0,0
59,1994,1994-12-04,13,29.043,PHI,,DAL,L 19-31,,0,0,,0,,,,,,,,,,
60,1994,1994-12-11,14,29.050,PHI,@,PIT,L 3-14,,0,0,,0,,,,,,,,,,
61,1994,1994-12-18,15,29.057,PHI,,NYG,L 13-16,,0,0,,0,,,,,,,,,,
62,1994,1994-12-24,16,29.063,PHI,@,CIN,L 30-33,,1,14,14.00,0,0,0,,0,0,0,0.0,0,0,0
63,1995,1995-09-03,1,29.316,NYJ,@,MIA,L 14-52,,0,0,,0,0,0,,0,0,0,0.0,1,13,0
64,1995,1995-09-10,2,29.323,NYJ,,IND,L 24-27,,0,0,,0,0,0,,0,1,6,0.0,1,49,1
65,1995,1995-09-17,3,29.330,NYJ,,JAX,W 27-10,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
66,1995,1995-09-24,4,29.337,NYJ,@,ATL,L 3-13,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
67,1995,1995-11-05,10,30.014,NYJ,,NWE,L 7-20,,0,0,,0,,,,,,,,,,
68,1995,1995-11-19,11,30.028,NYJ,,BUF,L 26-28,,0,0,,0,,,,,,,,,,
69,1995,1995-11-26,12,30.035,NYJ,@,SEA,W 16-10,,0,0,,0,,,,,,,,,,
70,1995,1995-12-03,13,30.042,NYJ,,STL,L 20-23,,0,0,,0,0,0,,0,0,0,0.0,2,35,0
71,1995,1995-12-10,14,30.049,NYJ,@,NWE,L 28-31,,,,,,,,,,,,,0,4,0
72,1995,1995-12-17,15,30.056,NYJ,@,HOU,L 6-23,,1,6,6.00,0,0,0,,0,0,0,0.0,0,0,0
73,1995,1995-12-24,16,30.063,NYJ,,NOR,L 0-12,,0,0,,0,,,,,,,,,,
74,1996,1996-09-08,2,30.322,NYJ,,IND,L 7-21,,,,,,,,,,,,,,,
75,1996,1996-09-15,3,30.329,NYJ,@,MIA,L 27-36,,,,,,,,,,,,,,,
76,1996,1996-10-13,6,30.357,NWE,,WAS,L 22-27,,,,,,,,,,,,,,,
77,1996,1996-10-20,7,30.364,NWE,@,IND,W 27-9,,,,,,,,,,,,,,,
78,1996,1996-10-27,8,31.005,NWE,,BUF,W 28-25,,,,,,,,,,,,,,,
79,1996,1996-11-03,9,31.012,NWE,,MIA,W 42-23,,,,,,,,,,,,,,,
80,1996,1996-11-10,10,31.019,NWE,@,NYJ,W 31-27,,,,,,,,,,,,,,,
81,1996,1996-11-17,11,31.026,NWE,,DEN,L 8-34,,,,,,,,,,,,,,,
82,1996,1996-11-24,12,31.033,NWE,,IND,W 27-13,,,,,,,,,,,,,,,
83,1996,1996-12-01,13,31.040,NWE,@,SDG,W 45-7,,0,0,,0,0,0,,0,0,0,0.0,1,9,0
84,1996,1996-12-08,14,31.047,NWE,,NYJ,W 34-10,,,,,,,,,,,,,,,
85,1996,1996-12-15,15,31.054,NWE,@,DAL,L 6-12,,,,,,,,,,,,,,,
86,1996,1996-12-21,16,31.060,NWE,@,NYG,W 23-22,,0,0,,0,0,0,,0,0,0,1.0,1,11,0
87,1997,1997-08-31,1,31.313,NYJ,@,SEA,W 41-3,,,,,,,,,,,,,,,
88,1997,1997-09-07,2,31.320,NYJ,,BUF,L 22-28,,,,,,,,,,,,,,,
89,1997,1997-09-14,3,31.327,NYJ,@,NWE,L 24-27,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
90,1997,1997-09-21,4,31.334,NYJ,,OAK,W 23-22,,,,,,,,,,,,,,,
91,1997,1997-09-28,5,31.341,NYJ,@,CIN,W 31-14,,,,,,,,,,,,,,,
92,1997,1997-10-05,6,31.348,NYJ,@,IND,W 16-12,,,,,,,,,,,,,,,
93,1997,1997-10-12,7,31.355,NYJ,,MIA,L 20-31,,,,,,,,,,,,,,,
94,1997,1997-10-19,8,31.362,NYJ,,NWE,W 24-19,,,,,,,,,,,,,,,
95,1997,1997-11-02,9,32.011,NYJ,,BAL,W 19-16,,0,0,,0,0,0,,0,0,0,0.0,1,25,0
96,1997,1997-11-02,9,32.011,TAM,@,IND,W 31-28,,,,,,,,,,,,,,,
97,1997,1997-11-09,10,32.018,NYJ,@,MIA,L 17-24,,,,,,,,,,,,,,,
98,1997,1997-11-16,11,32.025,NYJ,@,CHI,W 23-15,,0,0,,0,0,0,,0,1,6,0.0,2,37,1
99,1997,1997-11-23,12,32.032,NYJ,,MIN,W 23-21,,,,,,,,,,,,,,,
100,1997,1997-11-30,13,32.039,NYJ,@,BUF,L 10-20,,,,,,,,,,,,,,,
101,1997,1997-12-07,14,32.046,NYJ,,IND,L 14-22,,,,,,,,,,,,,,,
102,1997,1997-12-14,15,32.053,NYJ,,TAM,W 31-0,,0,0,,0,0,0,,0,2,12,0.0,2,96,2
103,1997,1997-12-21,16,32.060,NYJ,@,DET,L 10-13,,,,,,,,,,,,,,,
104,1998,1998-09-06,1,32.319,NYJ,@,SFO,L 30-36,,,,,,,,,,,,,,,
105,1998,1998-09-20,3,32.333,NYJ,,IND,W 44-6,,,,,,,,,,,,,,,
106,1998,1998-10-04,4,32.347,NYJ,,MIA,W 20-9,,,,,,,,,,,,,0,32,0
107,1998,1998-10-11,5,32.354,NYJ,@,STL,L 10-30,,,,,,,,,,,,,,,
108,1998,1998-10-19,6,32.362,NYJ,@,NWE,W 24-14,,,,,,,,,,,,,,,
109,1998,1998-10-25,7,33.003,NYJ,,ATL,W 28-3,,,,,,,,,,,,,,,
110,1998,1998-11-01,8,33.010,NYJ,@,KAN,W 20-17,,,,,,,,,,,,,,,
111,1998,1998-11-08,9,33.017,NYJ,,BUF,W 34-12,,0,0,,0,0,0,,0,0,0,0.0,1,2,0
112,1998,1998-11-15,10,33.024,NYJ,@,IND,L 23-24,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
113,1998,1998-11-22,11,33.031,NYJ,@,TEN,W 24-3,,,,,,,,,,,,,,,
114,1998,1998-11-29,12,33.038,NYJ,,CAR,W 48-21,,,,,,,,,,,,,,,
115,1998,1998-12-06,13,33.045,NYJ,,SEA,W 32-31,,,,,,,,,,,,,,,
116,1998,1998-12-13,14,33.052,NYJ,@,MIA,W 21-16,,,,,,,,,,,,,,,
117,1998,1998-12-19,15,33.058,NYJ,@,BUF,W 17-10,,,,,,,,,,,,,,,
118,1998,1998-12-27,16,33.066,NYJ,,NWE,W 31-10,,,,,,,,,,,,,,,
119,1999,1999-10-03,4,33.346,NYJ,@,DEN,W 21-13,*,,,,,,,,,,,,,,
120,2000,2000-09-03,1,34.317,NWE,,TAM,L 16-21,,,,,,,,,,,,,,,
121,2000,2000-09-11,2,34.325,NWE,@,NYJ,L 19-20,*,,,,,,,,,,,,,,
122,2000,2000-09-17,3,34.331,NWE,,MIN,L 13-21,*,,,,,,,,,,,,,,
123,2000,2000-09-24,4,34.338,NWE,@,MIA,L 3-10,,,,,,,,,,,,,,,
124,2000,2000-10-01,5,34.345,NWE,@,DEN,W 28-19,,,,,,,,,,,,,,,
125,2000,2000-10-08,6,34.352,NWE,,IND,W 24-16,*,,,,,,,,,,,,,,
126,2000,2000-10-15,7,34.359,NWE,,NYJ,L 17-34,*,,,,,,,,,,,,,,
127,2000,2000-10-22,8,35.000,NWE,@,IND,L 23-30,,,,,,,,,,,,,,,
128,2000,2000-11-05,9,35.014,NWE,,BUF,L 13-16,*,,,,,,,,,,,,,,
129,2000,2000-11-12,10,35.021,NWE,@,CLE,L 11-19,*,,,,,,,,,,,,,,
130,2000,2000-11-19,11,35.028,NWE,,CIN,W 16-13,*,,,,,,,,,,,,,,
131,2000,2000-11-23,12,35.032,NWE,@,DET,L 9-34,*,,,,,,,,,,,,,,
132,2000,2000-12-04,13,35.043,NWE,,KAN,W 30-24,,0,0,,0,0,0,,0,0,0,0.0,1,56,0
133,2000,2000-12-10,14,35.049,NWE,@,CHI,L 17-24,*,,,,,,,,,,,,,,
134,2000,2000-12-17,15,35.056,NWE,@,BUF,W 13-10,*,,,,,,,,,,,,,,
135,2000,2000-12-24,16,35.063,NWE,,MIA,L 24-27,,,,,,,,,,,,,,,
136,2001,2001-09-09,1,35.322,NWE,@,CIN,L 17-23,*,,,,,,,,,,,,,,
137,2001,2001-09-30,3,35.343,NWE,,IND,W 44-13,*,0,0,,0,0,0,,0,1,6,0.0,1,78,1
138,2001,2001-10-07,4,35.350,NWE,@,MIA,L 10-30,*,,,,,,,,,,,,,,
139,2001,2001-10-14,5,35.357,NWE,,SDG,W 29-26,*,,,,,,,,,,,,,,
140,2001,2001-10-21,6,35.364,NWE,@,IND,W 38-17,*,,,,,,,,,,,,,,
141,2001,2001-10-28,7,36.006,NWE,@,DEN,L 20-31,*,,,,,,,,,,,,,,
142,2001,2001-11-04,8,36.013,NWE,@,ATL,W 24-10,*,0,0,,0,0,0,,0,0,0,0.0,1,17,0
143,2001,2001-11-11,9,36.020,NWE,,BUF,W 21-11,*,0,0,,0,0,0,,0,0,0,0.0,1,1,0
144,2001,2001-11-18,10,36.027,NWE,,STL,L 17-24,*,,,,,,,,,,,,,,
145,2001,2001-11-25,11,36.034,NWE,,NOR,W 34-17,*,0,0,,0,0,0,,0,0,0,1.0,0,0,0
146,2001,2001-12-02,12,36.041,NWE,@,NYJ,W 17-16,*,,,,,,,,,,,,,,
147,2001,2001-12-09,13,36.048,NWE,,CLE,W 27-16,*,,,,,,,,,,,,,,
148,2001,2001-12-16,14,36.055,NWE,@,BUF,W 12-9,*,,,,,,,,,,,,,,
149,2001,2001-12-22,15,36.061,NWE,,MIA,W 20-13,*,,,,,,,,,,,,,,
150,2001,2002-01-06,16,36.076,NWE,@,CAR,W 38-6,*,0,0,,0,0,0,,0,1,6,1.0,2,85,1
151,2002,2002-09-09,1,36.322,NWE,,PIT,W 30-14,*,,,,,,,,,,,,,,
152,2002,2002-09-15,2,36.328,NWE,@,NYJ,W 44-7,*,,,,,,,,,,,,,,
153,2002,2002-09-22,3,36.335,NWE,,KAN,W 41-38,*,0,0,,0,0,0,,0,0,0,0.0,1,-1,0
154,2002,2002-09-29,4,36.342,NWE,@,SDG,L 14-21,*,,,,,,,,,,,,,,
155,2002,2002-10-06,5,36.349,NWE,@,MIA,L 13-26,*,,,,,,,,,,,,,,
156,2002,2002-10-13,6,36.356,NWE,,GNB,L 10-28,*,,,,,,,,,,,,,,
157,2002,2002-10-27,7,37.005,NWE,,DEN,L 16-24,*,,,,,,,,,,,,,,
158,2002,2002-11-03,8,37.012,NWE,@,BUF,W 38-7,,,,,,,,,,,,,,,
159,2002,2002-11-10,9,37.019,NWE,@,CHI,W 33-30,*,0,0,,0,0,0,,0,0,0,0.0,1,22,0
160,2002,2002-11-17,10,37.026,NWE,@,OAK,L 20-27,*,,,,,,,,,,,,,,
161,2002,2002-11-24,11,37.033,NWE,,MIN,W 24-17,*,,,,,,,,,,,,,,
162,2002,2002-11-28,12,37.037,NWE,@,DET,W 20-12,*,,,,,,,,,,,,,,
163,2002,2002-12-08,13,37.047,NWE,,BUF,W 27-17,*,,,,,,,,,,,,,,
164,2002,2002-12-16,14,37.055,NWE,@,TEN,L 7-24,*,,,,,,,,,,,,,,
165,2003,2003-09-07,1,37.320,DET,,ARI,W 42-24,,,,,,,,,,,,,,,
166,2003,2003-09-14,2,37.327,DET,@,GNB,L 6-31,,,,,,,,,,,,,,,
167,2003,2003-09-21,3,37.334,DET,,MIN,L 13-23,,,,,,,,,,,,,,,
168,2003,2003-09-28,4,37.341,DET,@,DEN,L 16-20,*,,,,,,,,,,,,,,
169,2003,2003-10-05,5,37.348,DET,@,SFO,L 17-24,*,,,,,,,,,,,,,,
170,2003,2003-10-19,6,37.362,DET,,DAL,L 7-38,*,,,,,,,,,,,,,,
171,2003,2003-10-26,7,38.004,DET,@,CHI,L 16-24,*,,,,,,,,,,,,,,
172,2003,2003-11-02,8,38.011,DET,,OAK,W 23-13,*,0,0,,0,0,0,,0,0,0,0.0,1,0,0
173,2003,2003-11-09,9,38.018,DET,,CHI,W 12-10,*,,,,,,,,,,,,,,
174,2003,2003-11-16,10,38.025,DET,@,SEA,L 14-35,*,,,,,,,,,,,,,,
175,2003,2003-11-23,11,38.032,DET,@,MIN,L 14-24,*,,,,,,,,,,,,,,
176,2003,2003-11-27,12,38.036,DET,,GNB,W 22-14,*,,,,,,,,,,,,,,
177,2003,2003-12-07,13,38.046,DET,,SDG,L 7-14,*,,,,,,,,,,,,,,
178,2003,2003-12-14,14,38.053,DET,@,KAN,L 17-45,*,,,,,,,,,,,,,,
179,2003,2003-12-21,15,38.060,DET,@,CAR,L 14-20,*,,,,,,,,,,,,,,
180,2003,2003-12-28,16,38.067,DET,,STL,W 30-20,*,0,0,,0,0,0,,0,0,0,1.5,0,0,0
