ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
44,1973,1973-09-23,2,26.172,MIN,@,CHI,W 22-13,,,,
45,1973,1973-09-30,3,26.179,MIN,,GNB,W 11-3,,,,
46,1973,1973-10-07,4,26.186,MIN,@,DET,W 23-9,,,,
47,1973,1973-10-14,5,26.193,MIN,@,SFO,W 17-13,,,,
48,1973,1973-10-21,6,26.200,MIN,,PHI,W 28-21,,,,
49,1973,1973-10-28,7,26.207,MIN,,RAM,W 10-9,,,,
50,1973,1973-11-04,8,26.214,MIN,,CLE,W 26-3,,,,
51,1973,1973-11-11,9,26.221,MIN,,DET,W 28-7,,,,
52,1973,1973-11-19,10,26.229,MIN,@,ATL,L 14-20,,,,
53,1973,1973-11-25,11,26.235,MIN,,CHI,W 31-13,,,,
54,1973,1973-12-02,12,26.242,MIN,@,CIN,L 0-27,,,,
55,1973,1973-12-08,13,26.248,MIN,@,GNB,W 31-7,,,,
56,1973,1973-12-16,14,26.256,MIN,@,NYG,W 31-7,,,,
57,1974,1974-09-15,1,27.164,MIN,@,GNB,W 32-17,,,,
58,1974,1974-09-22,2,27.171,MIN,@,DET,W 7-6,,,,
59,1974,1974-09-29,3,27.178,MIN,,CHI,W 11-7,,,,
60,1974,1974-10-06,4,27.185,MIN,@,DAL,W 23-21,,,,
61,1974,1974-10-13,5,27.192,MIN,,HOU,W 51-10,,,,
62,1974,1974-10-20,6,27.199,MIN,,DET,L 16-20,,,,
63,1974,1974-10-27,7,27.206,MIN,,NWE,L 14-17,,,,
64,1974,1974-11-03,8,27.213,MIN,@,CHI,W 17-0,,,,
65,1974,1974-11-11,9,27.221,MIN,@,STL,W 28-24,,,,
66,1974,1974-11-17,10,27.227,MIN,,GNB,L 7-19,,,,
67,1974,1974-12-01,12,27.241,MIN,,NOR,W 29-9,,,,
68,1974,1974-12-07,13,27.247,MIN,,ATL,W 23-10,,,,
69,1974,1974-12-14,14,27.254,MIN,@,KAN,W 35-15,,,,
70,1975,1975-09-28,2,28.177,MIN,@,CLE,W 42-10,,,,
71,1975,1975-10-05,3,28.184,MIN,,CHI,W 28-3,,,,
72,1975,1975-10-12,4,28.191,MIN,,NYJ,W 29-21,,,,
73,1975,1975-10-19,5,28.198,MIN,,DET,W 25-19,,,,
74,1975,1975-10-27,6,28.206,MIN,@,CHI,W 13-9,,,,
75,1975,1975-11-02,7,28.212,MIN,@,GNB,W 28-17,,,,
76,1975,1975-11-09,8,28.219,MIN,,ATL,W 38-0,,,,
77,1975,1975-11-16,9,28.226,MIN,@,NOR,W 20-7,,,,
78,1975,1975-11-23,10,28.233,MIN,,SDG,W 28-13,,,,
79,1975,1975-11-30,11,28.240,MIN,@,WAS,L 30-31,,,,
80,1975,1975-12-07,12,28.247,MIN,,GNB,W 24-3,,,,
81,1975,1975-12-14,13,28.254,MIN,@,DET,L 10-17,,,,
82,1975,1975-12-20,14,28.260,MIN,@,BUF,W 35-13,,,,
83,1976,1976-09-12,1,29.161,MIN,@,NOR,W 40-9,,,,
84,1976,1976-09-19,2,29.168,MIN,,RAM,T 10-10,,,,
85,1976,1976-09-26,3,29.175,MIN,@,DET,W 10-9,,,,
86,1976,1976-10-04,4,29.183,MIN,,PIT,W 17-6,,,,
87,1976,1976-10-10,5,29.189,MIN,,CHI,W 20-19,,,,
88,1976,1976-10-17,6,29.196,MIN,,NYG,W 24-7,,,,
89,1976,1976-10-24,7,29.203,MIN,@,PHI,W 31-12,,,,
90,1976,1976-10-31,8,29.210,MIN,@,CHI,L 13-14,,,,
91,1976,1976-11-07,9,29.217,MIN,,DET,W 31-23,,,,
92,1976,1976-11-14,10,29.224,MIN,,SEA,W 27-21,,,,
93,1976,1976-11-29,12,29.239,MIN,@,SFO,L 16-20,,,,
94,1976,1976-12-05,13,29.245,MIN,,GNB,W 20-9,,,,
95,1976,1976-12-11,14,29.251,MIN,@,MIA,W 29-7,,,,
96,1977,1977-09-24,2,30.173,MIN,@,TAM,W 9-3,,,,
97,1977,1977-10-02,3,30.181,MIN,,GNB,W 19-7,,,,
98,1977,1977-10-09,4,30.188,MIN,,DET,W 14-7,,,,
99,1977,1977-10-16,5,30.195,MIN,,CHI,W 22-16,,,,
100,1977,1977-10-24,6,30.203,MIN,@,RAM,L 3-35,,,,
101,1977,1977-10-30,7,30.209,MIN,@,ATL,W 14-7,,,,
102,1977,1977-11-06,8,30.216,MIN,,STL,L 7-27,,,,
103,1977,1977-11-13,9,30.223,MIN,,CIN,W 42-10,,,,
104,1977,1977-11-20,10,30.230,MIN,@,CHI,L 7-10,,,,
105,1977,1977-11-27,11,30.237,MIN,@,GNB,W 13-6,,,,
106,1977,1977-12-04,12,30.244,MIN,,SFO,W 28-27,,,,
107,1977,1977-12-11,13,30.251,MIN,@,OAK,L 13-35,,,,
108,1977,1977-12-17,14,30.257,MIN,@,DET,W 30-21,,,,
109,1978,1978-09-03,1,31.152,SDG,@,SEA,W 24-20,,,,
110,1978,1978-09-10,2,31.159,SDG,,OAK,L 20-21,,,,
111,1978,1978-09-17,3,31.166,SDG,@,DEN,L 14-27,,,,
112,1978,1978-09-24,4,31.173,SDG,,GNB,L 3-24,,,,
113,1978,1978-10-01,5,31.180,SDG,@,NWE,L 23-28,,,,
114,1978,1978-10-15,7,31.194,SDG,,MIA,L 21-28,,,,
115,1978,1978-10-22,8,31.201,SDG,@,DET,L 14-31,,,,
116,1978,1978-10-29,9,31.208,SDG,@,OAK,W 27-23,,,,
117,1978,1978-11-05,10,31.215,SDG,,CIN,W 22-13,,,,
118,1978,1978-11-12,11,31.222,SDG,,KAN,W 29-23,,,,
119,1978,1978-11-19,12,31.229,SDG,@,MIN,W 13-7,,,,
120,1978,1978-11-26,13,31.236,SDG,@,KAN,L 0-23,,,,
121,1978,1978-12-04,14,31.244,SDG,,CHI,W 40-7,,,,
122,1978,1978-12-10,15,31.250,SDG,,SEA,W 37-10,,,,
123,1978,1978-12-17,16,31.257,SDG,@,HOU,W 45-24,,,,
124,1979,1979-09-02,1,32.151,SDG,@,SEA,W 33-16,,,,
125,1979,1979-09-09,2,32.158,SDG,,OAK,W 30-10,,,,
126,1979,1979-09-16,3,32.165,SDG,,BUF,W 27-19,,,,
127,1979,1979-09-23,4,32.172,SDG,@,NWE,L 21-27,,,,
128,1979,1979-09-30,5,32.179,SDG,,SFO,W 31-9,,,,
129,1979,1979-10-07,6,32.186,SDG,@,DEN,L 0-7,,,,
130,1979,1979-10-14,7,32.193,SDG,,SEA,W 20-10,,,,
131,1979,1979-10-21,8,32.200,SDG,@,RAM,W 40-16,,,,
132,1979,1979-10-25,9,32.204,SDG,@,OAK,L 22-45,,,,
133,1979,1979-11-04,10,32.214,SDG,@,KAN,W 20-14,,,,
134,1979,1979-11-11,11,32.221,SDG,@,CIN,W 26-24,,,,
135,1979,1979-11-18,12,32.228,SDG,,PIT,W 35-7,,,,
136,1979,1979-11-25,13,32.235,SDG,,KAN,W 28-7,,,,
137,1979,1979-12-02,14,32.242,SDG,,ATL,L 26-28,,,,
138,1979,1979-12-09,15,32.249,SDG,@,NOR,W 35-0,,,,
139,1979,1979-12-17,16,32.257,SDG,,DEN,W 17-7,,,,
140,1980,1980-09-07,1,33.156,SDG,@,SEA,W 34-13,,,,
141,1980,1980-09-14,2,33.163,SDG,,OAK,W 30-24,,,,
142,1980,1980-09-21,3,33.170,SDG,@,DEN,W 30-13,,,,
143,1980,1980-09-28,4,33.177,SDG,@,KAN,W 24-7,,,,
144,1980,1980-10-05,5,33.184,SDG,,BUF,L 24-26,,,,
145,1980,1980-10-12,6,33.191,SDG,@,OAK,L 24-38,,,,
146,1980,1980-10-19,7,33.198,SDG,,NYG,W 44-7,,,,
147,1980,1980-10-26,8,33.205,SDG,@,DAL,L 31-42,,,,
148,1980,1980-11-02,9,33.212,SDG,@,CIN,W 31-14,,,,
149,1980,1980-11-09,10,33.219,SDG,,DEN,L 13-20,,,,
150,1980,1980-11-16,11,33.226,SDG,,KAN,W 20-7,,,,
151,1980,1980-11-20,12,33.230,SDG,@,MIA,W 27-24,,,,
152,1980,1980-11-30,13,33.240,SDG,,PHI,W 22-21,,,,
153,1980,1980-12-07,14,33.247,SDG,@,WAS,L 17-40,,,,
154,1980,1980-12-13,15,33.253,SDG,,SEA,W 21-14,,,,
155,1980,1980-12-22,16,33.262,SDG,,PIT,W 26-17,,,,
156,1981,1981-09-07,1,34.156,SDG,@,CLE,W 44-14,,,,
157,1981,1981-09-13,2,34.162,SDG,,DET,W 28-23,,,,
158,1981,1981-09-20,3,34.169,SDG,@,KAN,W 42-31,,,,
159,1981,1981-09-27,4,34.176,SDG,@,DEN,L 24-42,,,,
160,1981,1981-10-04,5,34.183,SDG,,SEA,W 24-10,,,,
161,1981,1981-10-11,6,34.190,SDG,,MIN,L 31-33,,,,
162,1981,1981-10-18,7,34.197,SDG,@,BAL,W 43-14,,,,
163,1981,1981-10-25,8,34.204,SDG,@,CHI,L 17-20,,,,
164,1981,1981-11-01,9,34.211,SDG,,KAN,W 22-20,,,,
165,1981,1981-11-08,10,34.218,SDG,,CIN,L 17-40,,,,
166,1981,1981-11-16,11,34.226,SDG,@,SEA,L 23-44,,,,
167,1981,1981-11-22,12,34.232,SDG,@,OAK,W 55-21,,,,
168,1981,1981-11-29,13,34.239,SDG,,DEN,W 34-17,,,,
169,1981,1981-12-06,14,34.246,SDG,,BUF,L 27-28,,,,
170,1981,1981-12-13,15,34.253,SDG,@,TAM,W 24-23,,,,
171,1981,1981-12-21,16,34.261,SDG,,OAK,W 23-10,,,,
172,1982,1982-09-12,1,35.161,SDG,@,DEN,W 23-3,,,,
173,1982,1982-09-19,2,35.168,SDG,@,KAN,L 12-19,,,,
174,1982,1982-11-22,3,35.232,SDG,@,RAI,L 24-28,,,,
175,1982,1982-11-28,4,35.238,SDG,,DEN,W 30-20,,,,
176,1982,1982-12-05,5,35.245,SDG,@,CLE,W 30-13,,,,
177,1982,1982-12-11,6,35.251,SDG,@,SFO,W 41-37,,,,
178,1982,1982-12-20,7,35.260,SDG,,CIN,W 50-34,,,,
179,1982,1982-12-26,8,35.266,SDG,,BAL,W 44-26,,,,
180,1982,1983-01-02,9,35.273,SDG,,RAI,L 34-41,,,,
181,1983,1983-09-04,1,36.153,SDG,,NYJ,L 29-41,,,,
182,1983,1983-09-12,2,36.161,SDG,@,KAN,W 17-14,,,,
183,1983,1983-09-18,3,36.167,SDG,@,SEA,L 31-34,,,,
184,1983,1983-09-25,4,36.174,SDG,,CLE,L 24-30,,,,
185,1983,1983-10-02,5,36.181,SDG,@,NYG,W 41-34,,,,
186,1983,1983-10-09,6,36.188,SDG,,SEA,W 28-21,,,,
187,1983,1983-10-16,7,36.195,SDG,@,NWE,L 21-37,,,,
188,1983,1983-10-23,8,36.202,SDG,@,DEN,L 6-14,,,,
189,1983,1983-10-31,9,36.210,SDG,,WAS,L 24-27,,,,
190,1983,1983-11-06,10,36.216,SDG,@,PIT,L 3-26,,,,
191,1983,1983-11-13,11,36.223,SDG,,DAL,W 24-23,,,,
192,1983,1983-11-20,12,36.230,SDG,@,STL,L 14-44,,,,
193,1983,1983-11-27,13,36.237,SDG,,DEN,W 31-7,,,,
194,1983,1983-12-01,14,36.241,SDG,,RAI,L 10-42,,,,
195,1983,1983-12-11,15,36.251,SDG,,KAN,W 41-38,,,,
196,1983,1983-12-18,16,36.258,SDG,@,RAI,L 14-30,,,,
197,1984,1984-09-02,1,37.151,SDG,@,MIN,W 42-13,,,,
198,1984,1984-09-09,2,37.158,SDG,@,SEA,L 17-31,,,,
199,1984,1984-09-16,3,37.165,SDG,,HOU,W 31-14,,,,
200,1984,1984-09-24,4,37.173,SDG,@,RAI,L 30-33,,,,
201,1984,1984-10-07,6,37.186,SDG,@,GNB,W 34-28,,,,
202,1984,1984-10-14,7,37.193,SDG,@,KAN,L 13-31,,,,
203,1984,1984-10-21,8,37.200,SDG,,RAI,L 37-44,,,,
204,1984,1984-10-29,9,37.208,SDG,,SEA,L 0-24,,,,
205,1984,1984-11-04,10,37.214,SDG,@,IND,W 38-10,,,,
206,1984,1984-11-11,11,37.221,SDG,,DEN,L 13-16,,,,
207,1984,1984-11-18,12,37.228,SDG,,MIA,W 34-28,,,,
208,1984,1984-11-25,13,37.235,SDG,@,PIT,L 24-52,,,,
209,1984,1984-12-03,14,37.243,SDG,,CHI,W 20-7,,,,
210,1984,1984-12-09,15,37.249,SDG,@,DEN,L 13-16,,,,
211,1984,1984-12-16,16,37.256,SDG,,KAN,L 21-42,,,,
212,1985,1985-09-08,1,38.157,SDG,@,BUF,W 14-9,,,,
213,1985,1985-09-15,2,38.164,SDG,,SEA,L 35-49,,,,
214,1985,1985-09-22,3,38.171,SDG,@,CIN,W 44-41,,,,
215,1985,1985-09-29,4,38.178,SDG,,CLE,L 7-21,,,,
216,1985,1985-10-06,5,38.185,SDG,@,SEA,L 21-26,,,,
217,1985,1985-10-13,6,38.192,SDG,,KAN,W 31-20,,,,
218,1985,1985-10-20,7,38.199,SDG,@,MIN,L 17-21,,,,
219,1985,1985-10-28,8,38.207,SDG,@,RAI,L 21-34,,,,
220,1985,1985-11-03,9,38.213,SDG,,DEN,W 30-10,,,,
221,1985,1985-11-10,10,38.220,SDG,,RAI,W 40-34,,,,
222,1985,1985-11-17,11,38.227,SDG,@,DEN,L 24-30,,,,
223,1985,1985-11-24,12,38.234,SDG,@,HOU,L 35-37,,,,
224,1985,1985-12-01,13,38.241,SDG,,BUF,W 40-7,,,,
225,1985,1985-12-08,14,38.248,SDG,,PIT,W 54-44,,,,
226,1985,1985-12-15,15,38.255,SDG,,PHI,W 20-14,,,,
227,1985,1985-12-22,16,38.262,SDG,@,KAN,L 34-38,,,,
