ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
32,1994,1994-09-18,3,26.307,GNB,@,PHI,L 7-13,3,2,16,8.00,0,66.7%,5.33,0,0,,0,0,0,,0,0,0,,0,0,0
33,1994,1994-09-25,4,26.314,GNB,,TAM,W 30-3,1,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,
34,1994,1994-10-02,5,26.321,GNB,@,NWE,L 16-17,5,2,31,15.50,0,40.0%,6.20,0,0,,0,0,0,,0,0,0,,0,0,0
35,1994,1994-10-09,6,26.328,GNB,,RAM,W 24-17,1,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,
36,1994,1994-10-20,7,26.339,GNB,@,MIN,L 10-13,3,2,16,8.00,0,66.7%,5.33,0,0,,0,0,0,,0,0,0,,0,0,0
37,1994,1994-10-31,8,26.350,GNB,@,CHI,W 33-6,1,1,17,17.00,0,100.0%,17.00,0,0,,0,0,0,,0,0,0,,0,0,0
38,1994,1994-11-06,9,26.356,GNB,,DET,W 38-30,2,2,25,12.50,0,100.0%,12.50,0,0,,0,0,0,,0,0,0,,0,0,0
39,1994,1994-11-13,10,26.363,GNB,,NYJ,W 17-10,4,3,46,15.33,1,75.0%,11.50,0,0,,0,0,0,,0,0,0,,0,1,6
40,1994,1994-11-20,11,27.005,GNB,@,BUF,L 20-29,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,0,0,0
41,1994,1994-11-24,12,27.009,GNB,@,DAL,L 31-42,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,0,0,,0,0,0
42,1994,1994-12-04,13,27.019,GNB,@,DET,L 31-34,7,6,103,17.17,2,85.7%,14.71,0,0,,0,0,0,,0,0,0,,0,2,12
43,1994,1994-12-11,14,27.026,GNB,,CHI,W 40-3,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0,,0,0,0
44,1994,1994-12-18,15,27.033,GNB,,ATL,W 21-17,7,4,50,12.50,1,57.1%,7.14,0,0,,0,0,0,,0,0,0,,0,1,6
45,1994,1994-12-24,16,27.039,GNB,@,TAM,W 34-19,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,0
46,1995,1995-09-03,1,27.292,GNB,,STL,L 14-17,7,2,12,6.00,0,28.6%,1.71,0,0,,0,0,0,,0,0,0,,0,0,0
47,1995,1995-09-11,2,27.300,GNB,@,CHI,W 27-24,4,1,15,15.00,1,25.0%,3.75,0,0,,0,3,46,15.33,0,0,0,,0,1,6
48,1995,1995-09-17,3,27.306,GNB,,NYG,W 14-6,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,,
49,1995,1995-09-24,4,27.313,GNB,@,JAX,W 24-14,4,3,51,17.00,1,75.0%,12.75,0,0,,0,0,0,,0,0,0,,0,1,6
50,1995,1995-10-08,5,27.327,GNB,@,DAL,L 24-34,5,3,21,7.00,0,60.0%,4.20,0,0,,0,0,0,,0,0,0,,0,0,0
51,1995,1995-10-15,6,27.334,GNB,,DET,W 30-21,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,,
52,1995,1995-10-22,7,27.341,GNB,,MIN,W 38-21,4,3,36,12.00,0,75.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,0
53,1995,1995-10-29,8,27.348,GNB,@,DET,L 16-24,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,,
54,1995,1995-11-05,9,27.355,GNB,@,MIN,L 24-27,8,5,51,10.20,0,62.5%,6.38,0,0,,0,0,0,,0,0,0,,0,0,0
55,1995,1995-11-12,10,27.362,GNB,,CHI,W 35-28,1,1,21,21.00,0,100.0%,21.00,0,0,,0,0,0,,0,0,0,,0,0,0
56,1995,1995-11-19,11,28.004,GNB,@,CLE,W 31-20,4,2,25,12.50,1,50.0%,6.25,0,0,,0,0,0,,0,0,0,,0,1,6
57,1995,1995-11-26,12,28.011,GNB,,TAM,W 35-13,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,,0,0,0
58,1995,1995-12-03,13,28.018,GNB,,CIN,W 24-10,7,5,52,10.40,0,71.4%,7.43,0,0,,0,0,0,,0,0,0,,0,0,0
59,1995,1995-12-10,14,28.025,GNB,@,TAM,L 10-13,4,2,16,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,0
60,1995,1995-12-16,15,28.031,GNB,@,NOR,W 34-23,3,3,33,11.00,1,100.0%,11.00,0,0,,0,0,0,,0,0,0,,0,1,6
61,1995,1995-12-24,16,28.039,GNB,,PIT,W 24-19,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,,
62,1996,1996-11-03,9,28.354,GNB,,DET,W 28-18,,,,,,0.0%,,,,,,,,,,,,,,,
63,1996,1996-11-10,10,28.361,GNB,@,KAN,L 20-27,,,,,,0.0%,,,,,,,,,,,,,,,
64,1996,1996-11-18,11,29.003,GNB,@,DAL,L 6-21,,,,,,0.0%,,,,,,,,,,,,,,,
