ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1999,1999-09-12,1,24.341,CLE,,PIT,L 0-43,
2,1999,1999-09-19,2,24.348,CLE,@,TEN,L 9-26,
3,1999,1999-09-26,3,24.355,CLE,@,BAL,L 10-17,
4,1999,1999-10-03,4,24.362,CLE,,NWE,L 7-19,
5,1999,1999-10-10,5,25.004,CLE,,CIN,L 17-18,
6,1999,1999-10-17,6,25.011,CLE,@,JAX,L 7-24,
7,1999,1999-10-24,7,25.018,CLE,@,STL,L 3-34,
8,1999,1999-10-31,8,25.025,CLE,@,NOR,W 21-16,
9,1999,1999-11-07,9,25.032,CLE,,BAL,L 9-41,
10,1999,1999-11-14,10,25.039,CLE,@,PIT,W 16-15,
11,1999,1999-11-21,11,25.046,CLE,,CAR,L 17-31,
12,1999,1999-11-28,12,25.053,CLE,,TEN,L 21-33,
13,1999,1999-12-05,13,25.060,CLE,@,SDG,L 10-23,
14,1999,1999-12-12,14,25.067,CLE,@,CIN,L 28-44,
15,1999,1999-12-19,15,25.074,CLE,,JAX,L 14-24,
16,1999,1999-12-26,16,25.081,CLE,,IND,L 28-29,*
17,2000,2000-09-03,1,25.333,CLE,,JAX,L 7-27,
18,2000,2000-09-10,2,25.340,CLE,@,CIN,W 24-7,
19,2000,2000-09-17,3,25.347,CLE,,PIT,W 23-20,*
20,2000,2000-09-24,4,25.354,CLE,@,OAK,L 10-36,*
21,2000,2000-10-01,5,25.361,CLE,,BAL,L 0-12,*
22,2000,2000-10-08,6,26.002,CLE,@,ARI,L 21-29,*
23,2000,2000-10-15,7,26.009,CLE,@,DEN,L 10-44,*
24,2000,2000-10-22,8,26.016,CLE,@,PIT,L 0-22,
25,2000,2000-10-29,9,26.023,CLE,,CIN,L 3-12,*
26,2000,2000-11-05,10,26.030,CLE,,NYG,L 3-24,*
27,2000,2000-11-12,11,26.037,CLE,,NWE,W 19-11,*
