ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,2002,2002-09-08,1,23.235,TEN,,PHI,W 27-24,,3.0
2,2002,2002-09-15,2,23.242,TEN,@,DAL,L 13-21,*,
3,2002,2002-09-22,3,23.249,TEN,,CLE,L 28-31,*,
4,2002,2002-09-29,4,23.256,TEN,@,OAK,L 25-52,*,1.0
5,2002,2002-10-06,5,23.263,TEN,,WAS,L 14-31,*,
6,2002,2002-10-27,7,23.284,TEN,@,CIN,W 30-24,,
7,2002,2002-11-03,8,23.291,TEN,@,IND,W 23-15,*,
8,2002,2002-11-10,9,23.298,TEN,,HOU,W 17-10,*,1.0
9,2002,2002-11-17,10,23.305,TEN,,PIT,W 31-23,*,
10,2002,2002-11-24,11,23.312,TEN,@,BAL,L 12-13,*,0.5
11,2002,2002-12-01,12,23.319,TEN,@,NYG,W 32-29,*,1.0
12,2002,2002-12-08,13,23.326,TEN,,IND,W 27-17,*,
13,2002,2002-12-16,14,23.334,TEN,,NWE,W 24-7,*,1.0
14,2002,2002-12-22,15,23.340,TEN,@,JAX,W 28-10,*,0.5
15,2002,2002-12-29,16,23.347,TEN,@,HOU,W 13-3,*,
16,2003,2003-09-07,1,24.234,TEN,,OAK,W 25-20,,1.0
17,2003,2003-09-14,2,24.241,TEN,@,IND,L 7-33,,
18,2003,2003-09-21,3,24.248,TEN,,NOR,W 27-12,,
19,2003,2003-09-28,4,24.255,TEN,@,PIT,W 30-13,,
20,2003,2003-10-05,5,24.262,TEN,@,NWE,L 30-38,,
21,2003,2003-10-12,6,24.269,TEN,,HOU,W 38-17,,
22,2003,2003-10-19,7,24.276,TEN,@,CAR,W 37-17,,
23,2003,2003-10-26,8,24.283,TEN,@,JAX,W 30-17,,
24,2003,2003-11-09,9,24.297,TEN,,MIA,W 31-7,,1.0
25,2003,2003-11-16,10,24.304,TEN,,JAX,W 10-3,,
26,2003,2003-11-23,11,24.311,TEN,@,ATL,W 38-31,*,
27,2003,2003-12-01,12,24.319,TEN,@,NYJ,L 17-24,*,
28,2003,2003-12-07,13,24.325,TEN,,IND,L 27-29,,1.0
29,2003,2003-12-14,14,24.332,TEN,,BUF,W 28-26,*,
30,2003,2003-12-21,15,24.339,TEN,@,HOU,W 27-24,,
31,2003,2003-12-28,16,24.346,TEN,,TAM,W 33-13,*,
32,2004,2004-09-11,1,25.239,TEN,@,MIA,W 17-7,*,
33,2004,2004-09-19,2,25.247,TEN,,IND,L 17-31,*,0.5
34,2004,2004-09-26,3,25.254,TEN,,JAX,L 12-15,*,
35,2004,2004-10-03,4,25.261,TEN,@,SDG,L 17-38,*,
36,2004,2004-10-11,5,25.269,TEN,@,GNB,W 48-27,*,
37,2004,2004-10-17,6,25.275,TEN,,HOU,L 10-20,*,1.0
38,2004,2004-10-24,7,25.282,TEN,@,MIN,L 3-20,*,
39,2004,2004-11-21,10,25.310,TEN,@,JAX,W 18-15,*,
40,2004,2004-11-28,11,25.317,TEN,@,HOU,L 21-31,*,
41,2004,2004-12-05,12,25.324,TEN,@,IND,L 24-51,*,
42,2004,2004-12-13,13,25.332,TEN,,KAN,L 38-49,*,
43,2004,2004-12-19,14,25.338,TEN,@,OAK,L 35-40,*,
44,2004,2004-12-25,15,25.344,TEN,,DEN,L 16-37,*,
45,2004,2005-01-02,16,25.352,TEN,,DET,W 24-19,*,1.0
46,2005,2005-09-11,1,26.238,KAN,,NYJ,W 27-7,,
47,2005,2005-09-18,2,26.245,KAN,@,OAK,W 23-17,,
48,2005,2005-10-02,4,26.259,KAN,,PHI,L 31-37,*,
49,2005,2005-10-16,5,26.273,KAN,,WAS,W 28-21,,
50,2005,2005-10-21,6,26.278,KAN,@,MIA,W 30-20,,
51,2005,2005-10-30,7,26.287,KAN,@,SDG,L 20-28,,
52,2005,2005-11-06,8,26.294,KAN,,OAK,W 27-23,,
53,2005,2005-11-13,9,26.301,KAN,@,BUF,L 3-14,,
54,2005,2005-11-20,10,26.308,KAN,@,HOU,W 45-17,*,1.0
55,2005,2005-11-27,11,26.315,KAN,,NWE,W 26-16,,
56,2005,2005-12-11,13,26.329,KAN,@,DAL,L 28-31,,
57,2005,2005-12-17,14,26.335,KAN,@,NYG,L 17-27,,
58,2005,2005-12-24,15,26.342,KAN,,SDG,W 20-7,,
59,2005,2006-01-01,16,26.350,KAN,,CIN,W 37-3,,
