ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2016,2016-09-11,1,23.295,SEA,,MIA,W 12-10,,0.0,0,0
2,2016,2016-09-25,3,23.309,SEA,,SFO,W 37-18,,0.0,0,0
3,2016,2016-10-02,4,23.316,SEA,@,NYJ,W 27-17,,0.0,0,0
4,2016,2016-10-16,5,23.330,SEA,,ATL,W 26-24,,0.0,0,0
5,2016,2016-10-23,6,23.337,SEA,@,ARI,T 6-6,,0.0,0,0
6,2016,2016-11-13,9,23.358,SEA,@,NWE,W 31-24,,0.0,0,0
7,2016,2016-11-20,10,23.365,SEA,,PHI,W 26-15,,0.0,1,0
8,2016,2016-11-27,11,24.006,SEA,@,TAM,L 5-14,,0.0,0,0
9,2016,2016-12-04,12,24.013,SEA,,CAR,W 40-7,,0.0,0,0
10,2016,2016-12-11,13,24.020,SEA,@,GNB,L 10-38,,0.0,0,0
11,2016,2016-12-15,14,24.024,SEA,,LAR,W 24-3,,0.0,1,0
12,2016,2016-12-24,15,24.033,SEA,,ARI,L 31-34,,0.0,0,0
13,2016,2017-01-01,16,24.041,SEA,@,SFO,W 25-23,,0.0,0,0
