ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2007,2007-09-06,1,24.230,IND,,NOR,W 41-10,,,,,,,,
2,2007,2007-09-16,2,24.240,IND,@,TEN,W 22-20,,,,,,,,
3,2007,2007-09-23,3,24.247,IND,@,HOU,W 30-24,,,,,,,,
4,2007,2007-10-07,5,24.261,IND,,TAM,W 33-14,,,,,,,,
5,2007,2007-11-04,8,24.289,IND,,NWE,L 20-24,,,,,,,,
6,2007,2007-11-11,9,24.296,IND,@,SDG,L 21-23,,,,,,,,
7,2007,2007-11-18,10,24.303,IND,,KAN,W 13-10,,,,,,,,
8,2007,2007-11-22,11,24.307,IND,@,ATL,W 31-13,,,,,,,,
9,2007,2007-12-02,12,24.317,IND,,JAX,W 28-25,,,,,,,,
10,2007,2007-12-09,13,24.324,IND,@,BAL,W 44-20,,0,0,,0,1.0,,
11,2007,2007-12-16,14,24.331,IND,@,OAK,W 21-14,*,,,,,,,
12,2007,2007-12-23,15,24.338,IND,,HOU,W 38-15,*,,,,,,,
13,2007,2007-12-30,16,24.345,IND,,TEN,L 10-16,*,,,,,,,
14,2008,2008-10-19,7,25.274,NOR,@,CAR,L 7-30,,0,0,,0,0.0,0,1
15,2008,2008-10-26,8,25.281,NOR,,SDG,W 37-32,,0,0,,0,0.0,0,0
16,2008,2008-11-09,9,25.295,NOR,@,ATL,L 20-34,,0,0,,0,0.0,1,0
17,2008,2008-11-16,10,25.302,NOR,@,KAN,W 30-20,,0,0,,0,2.0,2,0
18,2008,2008-11-24,11,25.310,NOR,,GNB,W 51-29,,0,0,,0,0.0,1,0
19,2008,2008-11-30,12,25.316,NOR,@,TAM,L 20-23,,0,0,,0,0.0,0,1
20,2008,2008-12-07,13,25.323,NOR,,ATL,W 29-25,,0,0,,0,0.0,2,0
21,2008,2008-12-11,14,25.327,NOR,@,CHI,L 24-27,,,,,,,,
22,2008,2008-12-21,15,25.337,NOR,@,DET,W 42-7,,0,0,,0,1.0,1,0
23,2008,2008-12-28,16,25.344,NOR,,CAR,L 31-33,,0,0,,0,0.0,2,1
24,2009,2009-09-13,1,26.237,NOR,,DET,W 45-27,,0,0,,0,0.0,0,0
25,2009,2009-09-20,2,26.244,NOR,@,PHI,W 48-22,,0,0,,0,0.0,1,0
26,2009,2009-09-27,3,26.251,NOR,@,BUF,W 27-7,,1,0,0.00,0,0.0,0,1
27,2009,2009-10-04,4,26.258,NOR,,NYJ,W 24-10,,0,0,,0,0.0,1,0
28,2009,2009-10-18,5,26.272,NOR,,NYG,W 48-27,,0,0,,0,0.0,0,0
29,2009,2009-10-25,6,26.279,NOR,@,MIA,W 46-34,,,,,,,,
30,2009,2009-11-02,7,26.287,NOR,,ATL,W 35-27,,,,,,,,
31,2009,2009-11-08,8,26.293,NOR,,CAR,W 30-20,,,,,,,,
32,2009,2009-11-15,9,26.300,NOR,@,STL,W 28-23,,,,,,,,
33,2009,2009-11-22,10,26.307,NOR,@,TAM,W 38-7,,,,,,,,
34,2009,2009-11-30,11,26.315,NOR,,NWE,W 38-17,,0,0,,0,0.0,1,1
35,2009,2009-12-06,12,26.321,NOR,@,WAS,W 33-30,,0,0,,0,0.0,0,0
36,2009,2009-12-13,13,26.328,NOR,@,ATL,W 26-23,,,,,,,,
37,2009,2009-12-19,14,26.334,NOR,,DAL,L 17-24,,,,,,,,
38,2009,2009-12-27,15,26.342,NOR,,TAM,L 17-20,,0,0,,0,0.0,0,0
39,2009,2010-01-03,16,26.349,NOR,@,CAR,L 10-23,,1,11,11.00,0,0.0,0,0
40,2010,2010-09-09,1,27.233,NOR,,MIN,W 14-9,,0,0,,0,0.0,1,0
41,2010,2010-09-20,2,27.244,NOR,@,SFO,W 25-22,,,,,,,,
42,2010,2010-09-26,3,27.250,NOR,,ATL,L 24-27,,0,0,,0,0.0,1,2
43,2010,2010-10-03,4,27.257,NOR,,CAR,W 16-14,,,,,,,,
44,2010,2010-10-10,5,27.264,NOR,@,ARI,L 20-30,*,0,0,,0,0.0,2,2
45,2010,2010-10-17,6,27.271,NOR,@,TAM,W 31-6,,0,0,,0,0.0,1,1
46,2010,2010-10-24,7,27.278,NOR,,CLE,L 17-30,,0,0,,0,0.0,0,1
47,2010,2010-10-31,8,27.285,NOR,,PIT,W 20-10,,0,0,,0,0.0,1,0
48,2010,2010-11-07,9,27.292,NOR,@,CAR,W 34-3,,0,0,,0,1.0,1,0
49,2010,2010-11-21,10,27.306,NOR,,SEA,W 34-19,,0,0,,0,0.0,1,0
50,2010,2010-11-25,11,27.310,NOR,@,DAL,W 30-27,,0,0,,0,0.0,1,1
51,2010,2010-12-05,12,27.320,NOR,@,CIN,W 34-30,,0,0,,0,0.0,1,0
52,2010,2010-12-12,13,27.327,NOR,,STL,W 31-13,,0,0,,0,1.0,2,0
53,2010,2010-12-19,14,27.334,NOR,@,BAL,L 24-30,,0,0,,0,0.0,2,0
54,2010,2010-12-27,15,27.342,NOR,@,ATL,W 17-14,,0,0,,0,0.0,1,0
55,2010,2011-01-02,16,27.348,NOR,,TAM,L 13-23,,0,0,,0,1.0,1,0
