ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1981,1981-09-06,1,23.341,BAL,@,NWE,W 29-28,,,
2,1981,1981-09-13,2,23.348,BAL,,BUF,L 3-35,,,
3,1981,1981-09-20,3,23.355,BAL,@,DEN,L 10-28,1,3,0
4,1981,1981-10-04,5,24.004,BAL,@,BUF,L 17-23,,,
5,1981,1981-10-11,6,24.011,BAL,,CIN,L 19-41,,,
6,1981,1981-10-18,7,24.018,BAL,,SDG,L 14-43,,,
7,1981,1981-10-25,8,24.025,BAL,@,CLE,L 28-42,,,
8,1981,1981-11-01,9,24.032,BAL,@,MIA,L 10-27,,,
9,1981,1981-11-08,10,24.039,BAL,,NYJ,L 14-41,,,
10,1981,1981-11-15,11,24.046,BAL,@,PHI,L 13-38,,,
11,1981,1981-11-22,12,24.053,BAL,,STL,L 24-35,,,
12,1981,1981-11-29,13,24.060,BAL,@,NYJ,L 0-25,,,
13,1981,1981-12-06,14,24.067,BAL,,DAL,L 13-37,,,
14,1981,1981-12-13,15,24.074,BAL,@,WAS,L 14-38,,,
15,1981,1981-12-20,16,24.081,BAL,,NWE,W 23-21,,,
