ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2012,2012-09-05,1,23.321,DAL,@,NYG,W 24-17,,,,
2,2015,2015-09-13,1,26.328,BUF,,IND,W 27-14,,0.0,0,0
3,2015,2015-09-20,2,26.335,BUF,,NWE,L 32-40,,0.0,1,0
4,2015,2015-09-27,3,26.342,BUF,@,MIA,W 41-14,,0.0,0,0
5,2015,2015-10-04,4,26.349,BUF,,NYG,L 10-24,,0.0,0,0
6,2015,2015-10-11,5,26.356,BUF,@,TEN,W 14-13,,0.0,0,0
7,2015,2015-10-18,6,26.363,BUF,,CIN,L 21-34,,0.0,0,0
8,2015,2015-10-25,7,27.005,BUF,@,JAX,L 31-34,,0.0,0,0
9,2015,2015-11-23,10,27.034,BUF,@,NWE,L 13-20,,0.0,0,0
10,2015,2015-11-29,11,27.040,BUF,@,KAN,L 22-30,,0.0,1,0
11,2015,2015-12-13,13,27.054,BUF,@,PHI,L 20-23,,0.0,0,0
12,2015,2015-12-20,14,27.061,BUF,@,WAS,L 25-35,,0.0,0,0
13,2015,2015-12-27,15,27.068,BUF,,DAL,W 16-6,*,0.0,1,0
14,2015,2016-01-03,16,27.075,BUF,,NYJ,W 22-17,,0.0,1,1
