ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
79,1986,1986-10-12,6,26.288,DAL,,WAS,W 30-6,,,,,,,,,,
80,1986,1986-10-19,7,26.295,DAL,@,PHI,W 17-14,,,,,,,,,,
81,1986,1986-10-26,8,26.302,DAL,,STL,W 37-6,,,,,,,,,,
82,1986,1986-11-02,9,26.309,DAL,@,NYG,L 14-17,,,,,,,,,,
83,1986,1986-11-09,10,26.316,DAL,,RAI,L 13-17,0,0,,0,0,0,0.0,2,22,0
84,1986,1986-11-16,11,26.323,DAL,@,SDG,W 24-21,,,,,,,,,,
85,1986,1986-11-23,12,26.330,DAL,@,WAS,L 14-41,,,,,,,,,,
86,1986,1986-11-27,13,26.334,DAL,,SEA,L 14-31,0,0,,0,0,0,0.0,1,24,0
87,1986,1986-12-07,14,26.344,DAL,@,RAM,L 10-29,,,,,,,,,,
88,1986,1986-12-14,15,26.351,DAL,,PHI,L 21-23,,,,,,,,,,
89,1986,1986-12-21,16,26.358,DAL,,CHI,L 10-24,,,,,,,,,,
90,1987,1987-09-13,1,27.259,DAL,@,STL,L 13-24,,,,,,,,,,
91,1987,1987-09-20,2,27.266,DAL,@,NYG,W 16-14,0,0,,0,0,0,0.0,1,6,0
92,1987,1987-10-25,6,27.301,DAL,@,PHI,L 20-37,,,,,,,,,,
93,1987,1987-11-02,7,27.309,DAL,,NYG,W 33-24,,,,,,,,,,
94,1987,1987-11-08,8,27.315,DAL,@,DET,L 17-27,,,,,,,,,,
95,1987,1987-11-15,9,27.322,DAL,@,NWE,W 23-17,,,,,,,,,,
96,1987,1987-11-22,10,27.329,DAL,,MIA,L 14-20,,,,,,,,,,
97,1987,1987-11-26,11,27.333,DAL,,MIN,L 38-44,0,0,,0,0,0,0.0,1,2,0
98,1987,1987-12-06,12,27.343,DAL,,ATL,L 10-21,,,,,,,,,,
99,1987,1987-12-13,13,27.350,DAL,@,WAS,L 20-24,0,0,,0,0,0,0.0,1,0,0
100,1987,1987-12-21,14,27.358,DAL,@,RAM,W 29-21,0,0,,0,0,0,0.0,1,0,0
101,1987,1987-12-27,15,27.364,DAL,,STL,W 21-16,0,0,,0,0,0,0.0,1,30,0
102,1988,1988-09-04,1,28.251,DAL,@,PIT,L 21-24,0,0,,0,,,,,,
103,1988,1988-09-12,2,28.259,DAL,@,PHO,W 17-14,0,0,,0,,,,,,
104,1988,1988-09-18,3,28.265,DAL,,NYG,L 10-12,0,0,,0,,,,,,
105,1988,1988-09-25,4,28.272,DAL,,ATL,W 26-20,0,0,,0,,,,,,
106,1988,1988-10-03,5,28.280,DAL,@,NOR,L 17-20,1,0,0.00,0,0,0,0.0,1,0,0
107,1988,1988-10-09,6,28.286,DAL,,WAS,L 17-35,0,0,,0,,,,,,
108,1988,1988-10-16,7,28.293,DAL,@,CHI,L 7-17,0,0,,0,,,,,,
109,1988,1988-10-23,8,28.300,DAL,@,PHI,L 23-24,0,0,,0,,,,,,
110,1988,1988-10-30,9,28.307,DAL,,PHO,L 10-16,0,0,,0,,,,,,
111,1988,1988-11-06,10,28.314,DAL,@,NYG,L 21-29,0,0,,0,,,,,,
112,1988,1988-11-13,11,28.321,DAL,,MIN,L 3-43,0,0,,0,,,,,,
113,1988,1988-11-20,12,28.328,DAL,,CIN,L 24-38,0,0,,0,,,,,,
114,1988,1988-11-24,13,28.332,DAL,,HOU,L 17-25,0,0,,0,,,,,,
115,1988,1988-12-04,14,28.342,DAL,@,CLE,L 21-24,0,0,,0,0,0,1.0,0,0,0
116,1988,1988-12-11,15,28.349,DAL,@,WAS,W 24-17,0,0,,0,0,0,0.0,1,0,0
117,1988,1988-12-18,16,28.356,DAL,,PHI,L 7-23,0,0,,0,,,,,,
118,1989,1989-09-10,1,29.256,DAL,@,NOR,L 0-28,,,,,,,,,,
119,1989,1989-09-17,2,29.263,DAL,@,ATL,L 21-27,,,,,,,,,,
120,1989,1989-09-24,3,29.270,DAL,,WAS,L 7-30,,,,,,,,,,
121,1989,1989-10-01,4,29.277,DAL,,NYG,L 13-30,,,,,,,,,,
122,1989,1989-10-08,5,29.284,DAL,@,GNB,L 13-31,,,,,,,,,,
123,1989,1989-10-15,6,29.291,DAL,,SFO,L 14-31,,,,,,,,,,
124,1989,1989-10-22,7,29.298,DAL,@,KAN,L 28-36,,,,,,,,,,
125,1989,1989-10-29,8,29.305,DAL,,PHO,L 10-19,,,,,,,,,,
126,1989,1989-11-05,9,29.312,DAL,@,WAS,W 13-3,,,,,,,,,,
127,1989,1989-11-12,10,29.319,DAL,@,PHO,L 20-24,,,,,,,,,,
128,1989,1989-11-19,11,29.326,DAL,,MIA,L 14-17,,,,,,,,,,
129,1989,1989-11-23,12,29.330,DAL,,PHI,L 0-27,,,,,,,,,,
130,1989,1989-12-03,13,29.340,DAL,,RAM,L 31-35,,,,,,,,,,
131,1989,1989-12-10,14,29.347,DAL,@,PHI,L 10-20,,,,,,,,,,
132,1989,1989-12-16,15,29.353,DAL,@,NYG,L 0-15,,,,,,,,,,
133,1989,1989-12-24,16,29.361,DAL,,GNB,L 10-20,,,,,,,,,,
134,1990,1990-09-09,1,30.255,NYG,,PHI,W 27-20,0,0,,0,0,0,0.0,1,1,0
135,1990,1990-09-16,2,30.262,NYG,@,DAL,W 28-7,0,0,,0,0,0,0.0,1,0,0
136,1990,1990-09-23,3,30.269,NYG,,MIA,W 20-3,,,,,,,,0,40,0
137,1990,1990-09-30,4,30.276,NYG,,DAL,W 31-17,,,,,,,,,,
138,1990,1990-10-14,5,30.290,NYG,@,WAS,W 24-20,,,,,,,,,,
139,1990,1990-10-21,6,30.297,NYG,,PHO,W 20-19,,,,,,,,,,
140,1990,1990-10-28,7,30.304,NYG,,WAS,W 21-10,0,0,,0,1,6,0.0,2,32,1
141,1990,1990-11-05,8,30.312,NYG,@,IND,W 24-7,,,,,,,,,,
142,1990,1990-11-11,9,30.318,NYG,@,RAM,W 31-7,0,0,,0,0,0,0.0,1,0,0
143,1990,1990-11-18,10,30.325,NYG,,DET,W 20-0,,,,,,,,,,
144,1990,1990-11-25,11,30.332,NYG,@,PHI,L 13-31,,,,,,,,,,
145,1990,1990-12-03,12,30.340,NYG,@,SFO,L 3-7,,,,,,,,,,
146,1990,1990-12-09,13,30.346,NYG,,MIN,W 23-15,,,,,,,,,,
147,1990,1990-12-15,14,30.352,NYG,,BUF,L 13-17,,,,,,,,,,
148,1990,1990-12-23,15,30.360,NYG,@,PHO,W 24-21,0,0,,0,0,0,0.0,1,7,0
149,1990,1990-12-30,16,31.002,NYG,@,NWE,W 13-10,,,,,,,,,,
150,1991,1991-09-02,1,31.248,NYG,,SFO,W 16-14,0,0,,0,0,0,0.0,1,-2,0
151,1991,1991-09-08,2,31.254,NYG,,RAM,L 13-19,,,,,,,,,,
152,1991,1991-09-15,3,31.261,NYG,@,CHI,L 17-20,,,,,,,,,,
153,1991,1991-09-22,4,31.268,NYG,,CLE,W 13-10,,,,,,,,,,
154,1991,1991-09-29,5,31.275,NYG,@,DAL,L 16-21,,,,,,,,,,
155,1991,1991-10-06,6,31.282,NYG,,PHO,W 20-9,0,0,,0,0,0,0.0,1,4,0
156,1991,1991-10-14,7,31.290,NYG,@,PIT,W 23-20,,,,,,,,,,
157,1991,1991-10-27,8,31.303,NYG,,WAS,L 13-17,,,,,,,,,,
158,1991,1991-11-04,9,31.311,NYG,@,PHI,L 7-30,,,,,,,,,,
159,1991,1991-11-10,10,31.317,NYG,@,PHO,W 21-14,0,0,,0,0,0,0.0,1,0,0
160,1991,1991-11-17,11,31.324,NYG,,DAL,W 22-9,,,,,,,,,,
161,1991,1991-11-24,12,31.331,NYG,@,TAM,W 21-14,0,0,,0,0,0,0.5,0,0,0
162,1991,1991-12-01,13,31.338,NYG,@,CIN,L 24-27,,,,,,,,,,
163,1991,1991-12-08,14,31.345,NYG,,PHI,L 14-19,0,0,,0,0,0,0.0,1,5,0
164,1992,1992-09-06,1,32.253,NYG,,SFO,L 14-31,,,,,,,,,,
165,1992,1992-09-13,2,32.260,NYG,,DAL,L 28-34,,,,,,,,,,
166,1992,1992-09-21,3,32.268,NYG,@,CHI,W 27-14,0,0,,0,0,0,0.0,1,0,0
167,1992,1992-10-04,4,32.281,NYG,@,RAI,L 10-13,,,,,,,,,,
168,1992,1992-10-11,5,32.288,NYG,,PHO,W 31-21,,,,,,,,,,
169,1992,1992-10-18,6,32.295,NYG,@,RAM,L 17-38,,,,,,,,,,
170,1992,1992-10-25,7,32.302,CLE,@,NWE,W 19-17,,,,,,,,,,
171,1992,1992-11-01,8,32.309,CLE,@,CIN,L 10-30,,,,,,,,,,
172,1992,1992-11-08,9,32.316,CLE,@,HOU,W 24-14,,,,,,,,,,
173,1992,1992-11-15,10,32.323,CLE,,SDG,L 13-14,,,,,,,,,,
174,1992,1992-11-22,11,32.330,CLE,@,MIN,L 13-17,,,,,,,,,,
175,1992,1992-11-29,12,32.337,CLE,,CHI,W 27-14,0,0,,0,0,0,0.5,1,24,0
176,1992,1992-12-06,13,32.344,CLE,,CIN,W 37-21,,,,,,,,,,
177,1992,1992-12-13,14,32.351,CLE,@,DET,L 14-24,,,,,,,,,,
178,1992,1992-12-20,15,32.358,CLE,,HOU,L 14-17,0,0,,0,0,0,0.0,1,2,0
179,1992,1992-12-27,16,32.365,CLE,@,PIT,L 13-23,,,,,,,,,,
180,1993,1993-09-05,1,33.251,CLE,,CIN,W 27-14,0,0,,0,0,0,1.0,0,0,0
181,1993,1993-09-13,2,33.259,CLE,,SFO,W 23-13,,,,,,,,,,
182,1993,1993-09-19,3,33.265,CLE,@,RAI,W 19-16,,,,,,,,,,
183,1993,1993-09-26,4,33.272,CLE,@,IND,L 10-23,,,,,,,,,,
184,1993,1993-10-10,5,33.286,CLE,,MIA,L 14-24,,,,,,,,,,
185,1993,1993-10-17,6,33.293,CLE,@,CIN,W 28-17,,,,,,,,,,
186,1993,1993-10-24,7,33.300,CLE,,PIT,W 28-23,,,,,,,,,,
