ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att
18,1952,1952-11-02,6,24.130,RAM,,DTX,W 42-20,2,2,1.00,0,1,8,8.00,0,0,0,,0,0,,,,,,
19,1952,1952-11-09,7,24.137,RAM,@,DTX,W 27-6,4,32,8.00,0,0,0,,0,0,0,,0,0,,,,,,
20,1952,1952-11-16,8,24.144,RAM,@,CHI,W 40-24,2,41,20.50,0,0,0,,0,0,0,,0,0,,,,,,
21,1952,1952-11-23,9,24.151,RAM,,SFO,W 35-9,8,22,2.75,0,1,12,12.00,0,0,0,,0,0,,,,,,
22,1952,1952-11-30,10,24.158,RAM,@,SFO,W 34-21,8,30,3.75,0,0,0,,0,0,0,,0,0,,,,,,
23,1952,1952-12-07,11,24.165,RAM,,GNB,W 45-27,9,29,3.22,0,0,0,,0,0,0,,0,0,,,,,,
24,1952,1952-12-14,12,24.172,RAM,,PIT,W 28-14,3,10,3.33,0,0,0,,0,0,0,,0,0,,,,,,
25,1953,1953-09-27,1,25.094,RAM,,NYG,W 21-7,6,14,2.33,1,0,0,,0,0,0,,0,0,,,,,,
26,1953,1953-10-04,2,25.101,RAM,@,SFO,L 30-31,13,51,3.92,1,6,59,9.83,0,0,0,,0,0,,,,,,
27,1953,1953-10-11,3,25.108,RAM,@,GNB,W 38-20,10,41,4.10,1,3,50,16.67,0,0,0,,0,0,,,,,,
28,1953,1953-10-18,4,25.115,RAM,@,DET,W 31-19,10,52,5.20,1,1,13,13.00,0,0,0,,0,0,,,,,,
29,1953,1953-10-25,5,25.122,RAM,,CHI,W 38-24,7,14,2.00,0,3,72,24.00,0,0,0,,0,0,,,,,,
30,1953,1953-11-08,7,25.136,RAM,,SFO,L 27-31,12,101,8.42,1,2,13,6.50,0,0,0,,0,0,,,,,,
31,1953,1953-11-15,8,25.143,RAM,@,CRD,T 24-24,5,3,0.60,0,1,-2,-2.00,0,0,0,,0,0,,,,,,
32,1953,1953-11-22,9,25.150,RAM,@,BAL,W 21-13,1,5,5.00,0,0,0,,0,0,0,,0,0,,,,,,
33,1953,1953-11-29,10,25.157,RAM,@,CHI,L 21-24,12,45,3.75,1,2,21,10.50,1,0,0,,0,0,,,,,,
34,1953,1953-12-05,11,25.163,RAM,,BAL,W 45-2,3,14,4.67,1,2,33,16.50,0,0,0,,0,0,,,,,,
35,1953,1953-12-12,12,25.170,RAM,,GNB,W 33-17,5,10,2.00,1,0,0,,0,0,0,,0,0,,,,,,
36,1954,1954-09-26,1,26.093,RAM,@,BAL,W 48-0,11,37,3.36,1,2,27,13.50,0,0,0,,0,0,,,,,,
37,1954,1954-10-03,2,26.100,RAM,,SFO,T 24-24,3,20,6.67,0,1,8,8.00,0,0,0,,0,0,,,,,,
38,1954,1954-10-10,3,26.107,RAM,@,DET,L 3-21,8,26,3.25,0,1,21,21.00,0,0,0,,0,0,,,,,,
39,1954,1954-10-17,4,26.114,RAM,@,GNB,L 17-35,2,10,5.00,1,2,17,8.50,0,0,0,,0,0,,,,,,
40,1954,1954-10-24,5,26.121,RAM,,CHI,W 42-38,27,186,6.89,2,0,0,,0,0,0,,0,0,,,,,,
41,1954,1954-10-31,6,26.128,RAM,,DET,L 24-27,18,140,7.78,2,1,-1,-1.00,0,0,0,,0,0,,,,,,
42,1954,1954-11-07,7,26.135,RAM,@,SFO,W 42-34,18,104,5.78,1,0,0,,0,0,0,,0,0,,,,,,
43,1954,1954-11-14,8,26.142,RAM,,CRD,W 28-17,4,87,21.75,1,1,4,4.00,0,0,0,,0,0,,,,,,
44,1955,1955-09-25,1,27.092,RAM,@,SFO,W 23-14,17,25,1.47,0,0,0,,0,0,0,,0,0,,,,,,
45,1955,1955-10-30,6,27.127,RAM,,CHI,L 20-31,9,70,7.78,1,1,9,9.00,0,0,0,,0,0,,,,,,
46,1955,1955-11-06,7,27.134,RAM,,SFO,W 27-14,18,85,4.72,1,0,0,,0,0,0,,0,0,,,,,,
47,1955,1955-11-13,8,27.141,RAM,@,CHI,L 3-24,9,98,10.89,0,0,0,,0,0,0,,0,0,,,,,,
48,1955,1955-11-20,9,27.148,RAM,@,BAL,T 17-17,25,109,4.36,1,2,16,8.00,0,0,0,,0,0,,,,,,
49,1955,1955-11-27,10,27.155,RAM,@,PHI,W 23-21,18,74,4.11,0,0,0,,0,0,0,,0,0,,,,,,
50,1955,1955-12-04,11,27.162,RAM,,BAL,W 20-14,25,132,5.28,2,1,7,7.00,0,0,0,,0,0,,,,,,
51,1955,1955-12-11,12,27.169,RAM,,GNB,W 31-17,17,51,3.00,0,2,19,9.50,0,0,0,,0,0,,,,,,
52,1956,1956-09-30,1,28.097,RAM,,PHI,W 27-7,4,7,1.75,0,0,0,,0,0,0,,0,0,,,,,,
53,1956,1956-10-07,2,28.104,RAM,@,SFO,L 30-33,8,34,4.25,0,5,86,17.20,0,0,0,,0,0,,,,,,
54,1956,1956-10-14,3,28.111,RAM,@,DET,L 21-24,5,33,6.60,0,2,13,6.50,0,0,0,,0,0,,,,,,
55,1956,1956-10-21,4,28.118,RAM,@,GNB,L 17-42,11,106,9.64,1,2,56,28.00,0,0,0,,0,0,,,,,,
56,1956,1956-10-28,5,28.125,RAM,,DET,L 7-16,14,37,2.64,0,2,24,12.00,0,0,0,,0,0,,,,,,
57,1956,1956-11-04,6,28.132,RAM,,CHI,L 24-35,20,72,3.60,1,2,26,13.00,0,0,0,,0,0,,,,,,
58,1956,1956-11-11,7,28.139,RAM,,SFO,W 30-6,10,65,6.50,0,4,59,14.75,0,0,0,,0,0,,,,,,
59,1956,1956-11-18,8,28.146,RAM,@,CHI,L 21-30,10,28,2.80,1,1,4,4.00,0,0,0,,0,0,,,,,,
60,1956,1956-11-25,9,28.153,RAM,@,BAL,L 21-56,1,5,5.00,0,0,0,,0,0,0,,0,0,,,,,,
61,1956,1956-12-02,10,28.160,RAM,@,PIT,L 13-30,6,16,2.67,0,0,0,,0,0,0,,0,0,,,,,,
62,1956,1956-12-09,11,28.167,RAM,,BAL,W 31-7,13,76,5.85,0,0,0,,0,0,0,,0,0,,,,,,
63,1956,1956-12-16,12,28.174,RAM,,GNB,W 49-21,11,41,3.73,0,0,0,,0,0,0,,0,0,,,,,,
64,1957,1957-09-29,1,29.096,RAM,,PHI,W 17-13,6,9,1.50,0,0,0,,0,0,0,,0,0,,,,,,
65,1957,1957-10-06,2,29.103,RAM,@,SFO,L 20-23,16,63,3.94,0,0,0,,0,0,0,,0,0,,,,,,
66,1957,1957-10-13,3,29.110,RAM,@,DET,L 7-10,6,11,1.83,0,0,0,,0,0,0,,0,0,,,,,,
67,1957,1957-10-20,4,29.117,RAM,@,CHI,L 26-34,11,28,2.55,0,2,20,10.00,0,0,0,,0,0,,,,,,
68,1957,1957-10-27,5,29.124,RAM,,DET,W 35-17,7,41,5.86,1,1,16,16.00,0,0,0,,0,0,,,,,,
69,1957,1957-11-03,6,29.131,RAM,,CHI,L 10-16,6,12,2.00,0,0,0,,0,0,0,,0,0,,,,,,
70,1957,1957-11-10,7,29.138,RAM,,SFO,W 37-24,9,66,7.33,1,2,18,9.00,0,0,0,,0,0,,,,,,
71,1957,1957-11-17,8,29.145,RAM,@,GNB,W 31-27,12,58,4.83,1,1,0,0.00,0,0,0,,0,0,,,,,,
72,1957,1957-11-24,9,29.152,RAM,@,CLE,L 31-45,6,39,6.50,0,0,0,,0,0,0,,0,0,,,,,,
73,1957,1957-12-01,10,29.159,RAM,@,BAL,L 14-31,7,36,5.14,0,2,7,3.50,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00
74,1957,1957-12-08,11,29.166,RAM,,GNB,W 42-17,6,38,6.33,0,0,0,,0,0,0,,0,0,,,,,,
75,1957,1957-12-15,12,29.173,RAM,,BAL,W 37-21,4,0,0.00,0,0,0,,0,0,0,,0,0,,,,,,
76,1958,1958-09-28,1,30.095,PIT,@,SFO,L 20-23,11,60,5.45,1,0,0,,0,0,0,,0,0,,,,,,
77,1958,1958-10-05,2,30.102,PIT,,CLE,L 12-45,8,28,3.50,0,1,17,17.00,0,0,0,,0,0,,,,,,
78,1958,1958-10-12,3,30.109,PIT,,PHI,W 24-3,17,54,3.18,1,3,19,6.33,0,0,0,,0,0,,,,,,
79,1958,1958-10-19,4,30.116,PIT,@,CLE,L 10-27,13,14,1.08,0,6,39,6.50,0,0,0,,0,0,,,,,,
80,1958,1958-10-26,5,30.123,PIT,@,NYG,L 6-17,6,15,2.50,0,5,109,21.80,0,0,0,,0,0,,,,,,
81,1958,1958-11-02,6,30.130,PIT,,WAS,W 24-16,7,25,3.57,1,1,4,4.00,0,0,0,,0,0,,,,,,
82,1958,1958-11-09,7,30.137,PIT,@,PHI,W 31-24,3,5,1.67,0,0,0,,0,0,0,,0,0,,,,,,
83,1958,1958-11-16,8,30.144,PIT,,NYG,W 31-10,1,8,8.00,0,0,0,,0,0,0,,0,0,,,,,,
84,1958,1958-11-23,9,30.151,PIT,@,CRD,W 27-20,3,9,3.00,0,0,0,,0,0,0,,0,0,,,,,,
85,1958,1958-11-30,10,30.158,PIT,,CHI,W 24-10,3,15,5.00,0,0,0,,0,0,0,,0,0,,,,,,
86,1958,1958-12-07,11,30.165,PIT,@,WAS,T 14-14,3,5,1.67,0,0,0,,0,0,0,,0,0,,,,,,
87,1958,1958-12-13,12,30.171,PIT,,CRD,W 38-21,13,106,8.15,0,0,0,,0,0,0,,0,0,,,,,,
