ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2014,2014-12-28,16,22.211,NYJ,@,MIA,W 37-24,,,,,,,0.0%,,,,,,,,,,,
2,2015,2015-09-13,1,23.105,NYJ,,CLE,W 31-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
3,2015,2015-09-21,2,23.113,NYJ,@,IND,W 20-7,,3,1,27,27.00,0,33.3%,9.00,0,0,,0,0,0,,0,0,0
4,2015,2015-09-27,3,23.119,NYJ,,PHI,L 17-24,,10,5,50,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,0
5,2015,2015-10-04,4,23.126,NYJ,@,MIA,W 27-14,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
6,2015,2015-10-18,5,23.140,NYJ,,WAS,W 34-20,*,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0,,0,0,0
7,2015,2015-11-22,10,23.175,NYJ,@,HOU,L 17-24,*,4,2,22,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0
8,2015,2015-11-29,11,23.182,NYJ,,MIA,W 38-20,*,6,2,29,14.50,0,33.3%,4.83,0,0,,0,0,0,,0,0,0
9,2015,2015-12-06,12,23.189,NYJ,@,NYG,W 23-20,*,4,2,37,18.50,0,50.0%,9.25,0,0,,0,0,0,,0,0,0
10,2015,2015-12-13,13,23.196,NYJ,,TEN,W 30-8,,3,1,10,10.00,0,33.3%,3.33,0,0,,0,0,0,,0,0,0
11,2015,2015-12-19,14,23.202,NYJ,@,DAL,W 19-16,*,4,4,49,12.25,0,100.0%,12.25,0,0,,0,0,0,,0,0,0
12,2015,2015-12-27,15,23.210,NYJ,,NWE,W 26-20,*,4,2,69,34.50,0,50.0%,17.25,0,0,,0,0,0,,0,0,0
13,2015,2016-01-03,16,23.217,NYJ,@,BUF,L 17-22,,4,1,5,5.00,0,25.0%,1.25,0,0,,0,0,0,,0,0,0
14,2016,2016-09-11,1,24.103,NYJ,,CIN,L 22-23,*,8,7,54,7.71,1,87.5%,6.75,0,0,,0,0,0,,0,1,6
15,2016,2016-09-15,2,24.107,NYJ,@,BUF,W 37-31,,6,6,92,15.33,0,100.0%,15.33,0,0,,0,0,0,,0,0,0
16,2016,2016-09-25,3,24.117,NYJ,@,KAN,L 3-24,*,11,4,37,9.25,0,36.4%,3.36,0,0,,0,1,54,54.00,0,0,0
17,2016,2016-10-02,4,24.124,NYJ,,SEA,L 17-27,*,7,6,60,10.00,0,85.7%,8.57,0,0,,0,0,0,,0,0,0
18,2016,2016-10-09,5,24.131,NYJ,@,PIT,L 13-31,*,7,4,51,12.75,0,57.1%,7.29,0,0,,0,0,0,,0,0,0
19,2016,2016-10-17,6,24.139,NYJ,@,ARI,L 3-28,*,5,3,42,14.00,0,60.0%,8.40,0,0,,0,0,0,,0,0,0
20,2016,2016-10-23,7,24.145,NYJ,,BAL,W 24-16,,4,2,73,36.50,1,50.0%,18.25,0,0,,0,0,0,,0,1,6
21,2016,2016-10-30,8,24.152,NYJ,@,CLE,W 31-28,,11,4,93,23.25,1,36.4%,8.45,0,0,,0,0,0,,0,1,6
22,2016,2016-11-06,9,24.159,NYJ,@,MIA,L 23-27,*,4,1,25,25.00,0,25.0%,6.25,0,0,,0,0,0,,0,0,0
23,2016,2016-11-13,10,24.166,NYJ,,LAR,L 6-9,*,6,1,7,7.00,0,16.7%,1.17,0,0,,0,0,0,,0,0,0
24,2016,2016-11-27,11,24.180,NYJ,,NWE,L 17-22,*,5,5,109,21.80,1,100.0%,21.80,0,0,,0,0,0,,0,1,6
25,2016,2016-12-05,12,24.188,NYJ,,IND,L 10-41,*,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,0
26,2016,2016-12-11,13,24.194,NYJ,@,SFO,W 23-17,*,7,3,29,9.67,0,42.9%,4.14,0,0,,0,0,0,,0,0,0
27,2016,2016-12-17,14,24.200,NYJ,,MIA,L 13-34,*,9,5,64,12.80,0,55.6%,7.11,0,0,,0,0,0,,0,0,0
28,2016,2016-12-24,15,24.207,NYJ,@,NWE,L 3-41,*,5,1,30,30.00,0,20.0%,6.00,1,12,12.00,0,0,0,,0,0,0
29,2016,2017-01-01,16,24.215,NYJ,,BUF,W 30-10,*,8,5,81,16.20,0,62.5%,10.13,0,0,,0,0,0,,0,0,0
30,2018,2018-09-10,1,26.102,NYJ,@,DET,W 48-17,*,10,6,63,10.50,1,60.0%,6.30,0,0,,0,0,0,,0,1,6
31,2018,2018-09-16,2,26.108,NYJ,,MIA,L 12-20,*,11,7,92,13.14,0,63.6%,8.36,0,0,,0,0,0,,0,0,0
32,2018,2018-09-20,3,26.112,NYJ,@,CLE,L 17-21,*,8,4,57,14.25,0,50.0%,7.13,0,0,,0,0,0,,0,0,0
