ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2012,2012-09-09,1,22.150,GNB,,SFO,L 22-30,*,0.0,6,2,0,0,0
2,2012,2012-09-13,2,22.154,GNB,,CHI,W 23-10,*,,,,,,
3,2012,2012-09-24,3,22.165,GNB,@,SEA,L 12-14,*,1.0,3,1,0,0,0
4,2012,2012-09-30,4,22.171,GNB,,NOR,W 28-27,*,0.0,1,2,0,0,0
5,2012,2012-10-07,5,22.178,GNB,@,IND,L 27-30,,1.0,3,0,0,0,0
6,2012,2012-10-14,6,22.185,GNB,@,HOU,W 42-24,*,,,,,,
7,2013,2013-09-08,1,23.149,GNB,@,SFO,L 28-34,*,0.0,2,1,0,0,0
8,2013,2013-09-15,2,23.156,GNB,,WAS,W 38-20,*,0.0,3,0,0,0,0
9,2013,2013-09-22,3,23.163,GNB,@,CIN,L 30-34,*,0.0,2,1,0,0,0
10,2013,2013-10-06,4,23.177,GNB,,DET,W 22-9,,2.0,5,0,0,0,0
11,2013,2013-10-13,5,23.184,GNB,@,BAL,W 19-17,*,1.0,3,1,0,0,0
12,2013,2013-11-10,9,23.212,GNB,,PHI,L 13-27,,0.0,1,0,0,0,0
13,2013,2013-11-28,12,23.230,GNB,@,DET,L 10-40,,1.0,1,4,0,0,0
14,2013,2013-12-08,13,23.240,GNB,,ATL,W 22-21,*,0.0,2,1,0,0,0
15,2013,2013-12-15,14,23.247,GNB,@,DAL,W 37-36,*,,,,,,
16,2013,2013-12-22,15,23.254,GNB,,PIT,L 31-38,,,,,,,
17,2013,2013-12-29,16,23.261,GNB,@,CHI,W 33-28,,0.0,1,0,0,0,0
18,2014,2014-09-04,1,24.145,GNB,@,SEA,L 16-36,,0.0,0,1,0,0,0
19,2014,2014-09-14,2,24.155,GNB,,NYJ,W 31-24,,0.0,0,3,0,0,0
20,2014,2014-09-21,3,24.162,GNB,@,DET,L 7-19,,0.0,2,1,0,0,0
21,2014,2014-09-28,4,24.169,GNB,@,CHI,W 38-17,,0.0,1,0,0,0,0
22,2014,2014-10-02,5,24.173,GNB,,MIN,W 42-10,,2.0,2,1,0,0,0
23,2014,2014-10-12,6,24.183,GNB,@,MIA,W 27-24,,0.0,2,0,0,0,0
24,2014,2014-10-19,7,24.190,GNB,,CAR,W 38-17,,1.0,1,0,0,0,0
25,2014,2014-10-26,8,24.197,GNB,@,NOR,L 23-44,,,,,,,
26,2014,2014-11-09,9,24.211,GNB,,CHI,W 55-14,*,0.0,2,0,0,0,0
27,2014,2014-11-16,10,24.218,GNB,,PHI,W 53-20,*,0.0,2,0,0,0,0
28,2014,2014-11-30,12,24.232,GNB,,NWE,W 26-21,,,,,,,
29,2014,2014-12-08,13,24.240,GNB,,ATL,W 43-37,*,,,,,,
30,2014,2014-12-14,14,24.246,GNB,@,BUF,L 13-21,,0.0,2,0,0,0,0
31,2014,2014-12-21,15,24.253,GNB,@,TAM,W 20-3,,0.0,1,0,0,0,0
32,2014,2014-12-28,16,24.260,GNB,,DET,W 30-20,*,0.0,3,0,0,0,0
33,2015,2015-09-13,1,25.154,GNB,@,CHI,W 31-23,,0.0,0,0,0,0,0
34,2015,2015-09-20,2,25.161,GNB,,SEA,W 27-17,,0.0,3,2,0,0,0
35,2015,2015-09-28,3,25.169,GNB,,KAN,W 38-28,*,1.0,3,0,0,0,0
36,2015,2015-10-04,4,25.175,GNB,@,SFO,W 17-3,,2.0,2,0,0,0,0
37,2015,2015-10-11,5,25.182,GNB,,STL,W 24-10,,0.5,0,2,0,0,0
38,2015,2015-11-01,7,25.203,GNB,@,DEN,L 10-29,,0.0,0,2,0,0,0
39,2015,2015-11-08,8,25.210,GNB,@,CAR,L 29-37,,0.0,3,4,0,0,0
40,2015,2015-11-15,9,25.217,GNB,,DET,L 16-18,,0.0,1,0,0,0,0
41,2015,2015-11-22,10,25.224,GNB,@,MIN,W 30-13,,0.0,0,0,0,0,0
42,2015,2015-11-26,11,25.228,GNB,,CHI,L 13-17,,0.0,0,3,0,0,0
43,2015,2015-12-03,12,25.235,GNB,@,DET,W 27-23,,0.0,0,0,0,0,0
44,2015,2015-12-20,14,25.252,GNB,@,OAK,W 30-20,,0.0,0,0,0,0,0
45,2015,2015-12-27,15,25.259,GNB,@,ARI,L 8-38,,0.0,2,1,0,0,0
46,2015,2016-01-03,16,25.266,GNB,,MIN,L 13-20,,0.0,2,1,0,0,0
47,2016,2016-09-11,1,26.152,GNB,@,JAX,W 27-23,*,1.0,3,0,0,0,0
48,2016,2016-09-18,2,26.159,GNB,@,MIN,L 14-17,*,0.5,0,3,0,0,0
49,2016,2016-09-25,3,26.166,GNB,,DET,W 34-27,*,2.0,6,1,0,0,0
50,2016,2016-10-09,4,26.180,GNB,,NYG,W 23-16,*,1.0,2,2,0,0,0
51,2016,2016-10-16,5,26.187,GNB,,DAL,L 16-30,*,0.0,4,1,0,0,0
52,2016,2016-10-20,6,26.191,GNB,,CHI,W 26-10,*,1.0,3,1,1,0,0
53,2016,2016-10-30,7,26.201,GNB,@,ATL,L 32-33,*,0.0,1,0,0,0,0
