ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1956,1956-09-30,1,22.310,BAL,,CHI,W 28-21,7,-10,-1.43,0,2,9,4.50,1,0,0,,0,0,,,,,,,,,,,,,,,1,
2,1956,1956-10-06,2,22.316,BAL,,DET,L 14-31,5,14,2.80,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
3,1956,1956-10-14,3,22.324,BAL,@,GNB,L 33-38,7,66,9.43,2,1,11,11.00,0,1,1,100.00,8,1,0,139.6,0,0,8.00,28.00,,,,,,,,,2,
4,1956,1956-10-21,4,22.331,BAL,@,CHI,L 27-58,2,78,39.00,1,2,15,7.50,0,0,0,,0,0,,,,,,,,,,,,,,,1,
5,1956,1956-10-28,5,22.338,BAL,,GNB,W 28-21,13,185,14.23,2,1,27,27.00,0,0,0,,0,0,,,,,,,,,,,,,,,2,
6,1956,1956-11-11,6,22.352,BAL,@,CLE,W 21-7,11,120,10.91,1,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,1,
7,1956,1956-11-18,7,22.359,BAL,@,DET,L 3-27,9,-14,-1.56,0,2,15,7.50,0,0,2,0.00,0,0,1,0.0,0,0,0.00,-22.50,,,,,,,,,0,
8,1956,1956-11-25,8,23.000,BAL,,RAM,W 56-21,2,8,4.00,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
9,1956,1956-12-02,9,23.007,BAL,,SFO,L 17-20,8,25,3.13,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
10,1956,1956-12-09,10,23.014,BAL,@,RAM,L 7-31,7,77,11.00,0,1,9,9.00,0,0,0,,0,0,,,,,,,,,,,,,,,0,
11,1956,1956-12-16,11,23.021,BAL,@,SFO,L 17-30,8,53,6.63,1,2,16,8.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,,,,,,,,,1,
12,1956,1956-12-23,12,23.028,BAL,,WAS,W 19-17,7,47,6.71,1,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,1,
13,1957,1957-09-29,1,23.308,BAL,,DET,W 34-14,8,54,6.75,0,3,56,18.67,0,0,0,,0,0,,,,,,,,,,,,,,,0,
14,1957,1957-10-05,2,23.314,BAL,,CHI,W 21-10,12,83,6.92,1,2,35,17.50,0,0,0,,0,0,,,,,,,,,,,,,,,1,
15,1957,1957-10-13,3,23.322,BAL,@,GNB,W 45-17,12,81,6.75,0,1,52,52.00,0,0,0,,0,0,,,,,,,,,,,,,,,0,
16,1957,1957-10-20,4,23.329,BAL,@,DET,L 27-31,7,3,0.43,0,6,100,16.67,2,0,0,,0,0,,,,,,,,,,,,,,,2,
17,1957,1957-10-27,5,23.336,BAL,,GNB,L 21-24,9,33,3.67,0,6,20,3.33,1,0,0,,0,0,,,,,,,,,,,,,,,1,
18,1957,1957-11-03,6,23.343,BAL,,PIT,L 13-19,7,35,5.00,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
19,1957,1957-11-10,7,23.350,BAL,@,WAS,W 21-17,2,3,1.50,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
20,1957,1957-11-17,8,23.357,BAL,@,CHI,W 29-14,5,-9,-1.80,0,3,70,23.33,0,0,0,,0,0,,,,,,,,,,,,,,,0,
21,1957,1957-11-24,9,23.364,BAL,,SFO,W 27-21,12,91,7.58,1,4,57,14.25,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,,,,,,,,,1,
22,1957,1957-12-01,10,24.006,BAL,,RAM,W 31-14,8,50,6.25,1,5,99,19.80,2,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,,,,,,,,,3,
