ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1965,1965-12-12,13,22.266,DET,,MIN,L 7-29,3,57,19.00,0,0,0
2,1965,1965-12-19,14,22.273,DET,@,PHI,W 35-28,5,83,16.60,1,1,6
3,1966,1966-10-16,6,23.209,DET,@,BAL,L 14-45,1,15,15.00,0,0,0
4,1966,1966-10-30,8,23.223,DET,,GNB,L 7-31,2,8,4.00,0,0,0
5,1966,1966-12-11,14,23.265,DET,,MIN,L 16-28,3,98,32.67,0,0,0
6,1967,1967-09-17,1,24.180,DET,@,GNB,T 17-17,1,9,9.00,0,0,0
7,1967,1967-10-08,4,24.201,DET,,GNB,L 17-27,2,30,15.00,0,0,0
8,1967,1967-10-15,5,24.208,DET,@,CHI,L 3-14,5,26,5.20,0,0,0
9,1967,1967-10-29,7,24.222,DET,@,SFO,W 45-3,2,24,12.00,0,0,0
10,1967,1967-11-05,8,24.229,DET,,CHI,L 13-27,1,41,41.00,0,0,0
11,1967,1967-11-19,10,24.243,DET,@,BAL,L 7-41,1,9,9.00,0,0,0
12,1967,1967-12-10,13,24.264,DET,@,NYG,W 30-7,1,5,5.00,0,0,0
13,1968,1968-12-01,12,25.255,MIN,,RAM,L 3-31,3,33,11.00,0,0,0
14,1968,1968-12-15,14,25.269,MIN,@,PHI,W 24-17,1,9,9.00,0,0,0
15,1969,1969-09-21,1,26.184,MIN,@,NYG,L 23-24,3,71,23.67,1,1,6
16,1969,1969-09-28,2,26.191,MIN,,BAL,W 52-14,5,85,17.00,0,0,0
17,1969,1969-10-12,4,26.205,MIN,@,CHI,W 31-0,1,30,30.00,0,0,0
18,1969,1969-10-19,5,26.212,MIN,@,STL,W 27-10,2,46,23.00,2,2,12
19,1969,1969-10-26,6,26.219,MIN,,DET,W 24-10,3,31,10.33,0,0,0
20,1969,1969-11-02,7,26.226,MIN,,CHI,W 31-14,2,64,32.00,0,0,0
21,1969,1969-11-09,8,26.233,MIN,,CLE,W 51-3,3,39,13.00,0,0,0
22,1969,1969-11-16,9,26.240,MIN,@,GNB,W 9-7,4,36,9.00,0,0,0
23,1969,1969-11-23,10,26.247,MIN,,PIT,W 52-14,2,35,17.50,2,2,12
24,1969,1969-12-07,12,26.261,MIN,@,RAM,W 20-13,5,56,11.20,0,0,0
25,1969,1969-12-14,13,26.268,MIN,,SFO,W 10-7,1,7,7.00,0,0,0
26,1969,1969-12-21,14,26.275,MIN,@,ATL,L 3-10,3,53,17.67,0,0,0
27,1970,1970-09-20,1,27.183,MIN,,KAN,W 27-10,,,,,,
28,1970,1970-09-27,2,27.190,MIN,,NOR,W 26-0,,,,,,
29,1970,1970-10-04,3,27.197,MIN,@,GNB,L 10-13,,,,,,
30,1970,1970-10-11,4,27.204,MIN,@,CHI,W 24-0,1,7,7.00,0,0,0
31,1970,1970-10-18,5,27.211,MIN,,DAL,W 54-13,1,11,11.00,0,0,0
32,1970,1970-10-26,6,27.219,MIN,,RAM,W 13-3,1,11,11.00,0,0,0
33,1970,1970-11-01,7,27.225,MIN,@,DET,W 30-17,4,70,17.50,0,0,0
34,1970,1970-11-08,8,27.232,MIN,@,WAS,W 19-10,1,9,9.00,0,0,0
35,1970,1970-11-15,9,27.239,MIN,,DET,W 24-20,3,57,19.00,0,0,0
36,1970,1970-11-22,10,27.246,MIN,,GNB,W 10-3,1,21,21.00,0,0,0
37,1970,1970-11-29,11,27.253,MIN,@,NYJ,L 10-20,1,24,24.00,0,0,0
38,1970,1970-12-05,12,27.259,MIN,,CHI,W 16-13,3,51,17.00,1,1,6
39,1970,1970-12-13,13,27.267,MIN,@,BOS,W 35-14,8,137,17.13,1,1,6
40,1970,1970-12-20,14,27.274,MIN,@,ATL,W 37-7,7,129,18.43,0,0,0
41,1971,1971-09-20,1,28.183,MIN,@,DET,W 16-13,,,,,,
42,1971,1971-09-26,2,28.189,MIN,,CHI,L 17-20,,,,,,
43,1971,1971-10-03,3,28.196,MIN,,BUF,W 19-0,,,,,,
44,1971,1971-10-10,4,28.203,MIN,@,PHI,W 13-0,,,,,,
45,1971,1971-12-05,12,28.259,MIN,@,SDG,L 14-30,,,,,,
46,1971,1971-12-11,13,28.265,MIN,,DET,W 29-10,,,,,,
47,1971,1971-12-19,14,28.273,MIN,@,CHI,W 27-10,2,18,9.00,0,0,0
48,1972,1972-09-18,1,29.181,MIN,,WAS,L 21-24,,,,,,
49,1972,1972-09-24,2,29.187,MIN,@,DET,W 34-10,,,,,,
50,1972,1972-10-01,3,29.194,MIN,,MIA,L 14-16,,,,,,
51,1972,1972-10-08,4,29.201,MIN,,STL,L 17-19,,,,,,
52,1972,1972-10-15,5,29.208,MIN,@,DEN,W 23-20,,,,,,
53,1972,1972-10-23,6,29.216,MIN,@,CHI,L 10-13,2,33,16.50,0,0,0
54,1972,1972-11-12,9,29.236,MIN,,DET,W 16-14,,,,,,
55,1972,1972-11-19,10,29.243,MIN,@,RAM,W 45-41,2,81,40.50,1,1,6
56,1972,1972-11-26,11,29.250,MIN,@,PIT,L 10-23,,,,,,
57,1972,1972-12-03,12,29.257,MIN,,CHI,W 23-10,4,45,11.25,1,1,6
58,1972,1972-12-10,13,29.264,MIN,,GNB,L 7-23,2,31,15.50,0,0,0
59,1972,1972-12-16,14,29.270,MIN,@,SFO,L 17-20,,,,,,
