ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1999,1999-09-19,2,23.236,GNB,@,DET,L 15-23,,,,,,,
2,1999,1999-09-26,3,23.243,GNB,,MIN,W 23-20,,,,,,,
3,1999,1999-10-10,4,23.257,GNB,,TAM,W 26-23,,,,,,,
4,1999,1999-10-17,5,23.264,GNB,@,DEN,L 10-31,,,,,,,
5,1999,1999-10-24,6,23.271,GNB,@,SDG,W 31-3,,,,,,,
6,1999,1999-11-01,7,23.279,GNB,,SEA,L 7-27,,,,,,,
7,1999,1999-11-07,8,23.285,GNB,,CHI,L 13-14,,,,,,,
8,1999,1999-11-14,9,23.292,GNB,@,DAL,L 13-27,,,,,,,
9,1999,1999-11-21,10,23.299,GNB,,DET,W 26-17,,,,,,,
10,1999,1999-11-29,11,23.307,GNB,@,SFO,W 20-3,,,,,,,
11,1999,1999-12-05,12,23.313,GNB,@,CHI,W 35-19,,,,,,,
12,1999,1999-12-12,13,23.320,GNB,,CAR,L 31-33,,,,,,,
13,1999,1999-12-20,14,23.328,GNB,@,MIN,L 20-24,,,,,,,
14,1999,1999-12-26,15,23.334,GNB,@,TAM,L 10-29,,,,,,,
15,1999,2000-01-02,16,23.341,GNB,,ARI,W 49-24,,,,,,,
16,2000,2000-09-03,1,24.221,GNB,,NYJ,L 16-20,,,,,,,
17,2000,2000-09-10,2,24.228,GNB,@,BUF,L 18-27,,,,,,,
18,2000,2000-09-17,3,24.235,GNB,,PHI,W 6-3,,,,,,,
19,2000,2000-09-24,4,24.242,GNB,@,ARI,W 29-3,*,,,,,,
20,2000,2000-10-01,5,24.249,GNB,,CHI,L 24-27,*,,,,,,
21,2000,2000-10-08,6,24.256,GNB,@,DET,L 24-31,,,,,,,
22,2000,2000-10-15,7,24.263,GNB,,SFO,W 31-28,,,,,,,
23,2000,2000-10-29,8,24.277,GNB,@,MIA,L 20-28,,,,,,,
24,2000,2000-11-06,9,24.285,GNB,,MIN,W 26-20,,,,,,,
25,2000,2000-11-12,10,24.291,GNB,@,TAM,L 15-20,,,,,,,
26,2000,2000-11-19,11,24.298,GNB,,IND,W 26-24,,0,0,0.0,1,0,0
27,2000,2000-11-27,12,24.306,GNB,@,CAR,L 14-31,,,,,,,
28,2000,2000-12-03,13,24.312,GNB,@,CHI,W 28-6,,,,,,,
29,2000,2000-12-10,14,24.319,GNB,,DET,W 26-13,,0,0,0.0,1,43,0
30,2000,2000-12-17,15,24.326,GNB,@,MIN,W 33-28,,,,,,,
31,2001,2001-09-09,1,25.226,GNB,,DET,W 28-6,,,,,,,
32,2001,2001-09-24,2,25.241,GNB,,WAS,W 37-0,,,,,,,
33,2001,2001-09-30,3,25.247,GNB,@,CAR,W 28-7,,,,,,,
34,2001,2001-10-07,4,25.254,GNB,@,TAM,L 10-14,,,,,,,
35,2001,2001-10-14,5,25.261,GNB,,BAL,W 31-23,,,,,,,
36,2001,2001-10-21,6,25.268,GNB,@,MIN,L 13-35,,,,,,,
37,2001,2001-11-04,7,25.282,GNB,,TAM,W 21-20,,0,0,1.0,0,0,0
38,2001,2001-11-11,8,25.289,GNB,@,CHI,W 20-12,,,,,,,
39,2001,2001-11-18,9,25.296,GNB,,ATL,L 20-23,,,,,,,
40,2001,2001-11-22,10,25.300,GNB,@,DET,W 29-27,,,,,,,
41,2001,2001-12-03,11,25.311,GNB,@,JAX,W 28-21,,0,0,1.0,0,0,0
42,2001,2001-12-09,12,25.317,GNB,,CHI,W 17-7,,,,,,,
43,2001,2001-12-16,13,25.324,GNB,@,TEN,L 20-26,,,,,,,
44,2001,2001-12-23,14,25.331,GNB,,CLE,W 30-7,,,,,,,
45,2001,2001-12-30,15,25.338,GNB,,MIN,W 24-13,,,,,,,
46,2001,2002-01-06,16,25.345,GNB,@,NYG,W 34-25,,,,,,,
47,2002,2002-09-08,1,26.225,GNB,,ATL,W 37-34,,,,,,,
48,2002,2002-09-15,2,26.232,GNB,@,NOR,L 20-35,,,,,,,
49,2002,2002-09-22,3,26.239,GNB,@,DET,W 37-31,,0,0,0.0,1,0,0
50,2002,2002-09-29,4,26.246,GNB,,CAR,W 17-14,,,,,,,
51,2002,2002-10-07,5,26.254,GNB,@,CHI,W 34-21,*,,,,,,
52,2002,2002-10-13,6,26.260,GNB,@,NWE,W 28-10,*,,,,,,
53,2002,2002-10-20,7,26.267,GNB,,WAS,W 30-9,*,,,,,,
54,2002,2002-11-04,8,26.282,GNB,,MIA,W 24-10,,,,,,,
55,2002,2002-11-10,9,26.288,GNB,,DET,W 40-14,,,,,,,
56,2002,2002-11-17,10,26.295,GNB,@,MIN,L 21-31,,,,,,,
57,2002,2002-11-24,11,26.302,GNB,@,TAM,L 7-21,,,,,,,
58,2002,2002-12-01,12,26.309,GNB,,CHI,W 30-20,,,,,,,
59,2002,2002-12-08,13,26.316,GNB,,MIN,W 26-22,*,,,,,,
60,2002,2002-12-15,14,26.323,GNB,@,SFO,W 20-14,,,,,,,
61,2002,2002-12-29,16,26.337,GNB,@,NYJ,L 17-42,,,,,,,
62,2003,2003-10-05,5,27.252,ATL,,MIN,L 26-39,,,,,,,
63,2003,2003-10-13,6,27.260,ATL,@,STL,L 0-36,,0,0,0.0,1,4,0
64,2003,2003-10-19,7,27.266,ATL,,NOR,L 17-45,,,,,,,
65,2003,2003-11-02,8,27.280,ATL,,PHI,L 16-23,*,,,,,,
66,2003,2003-11-09,9,27.287,ATL,@,NYG,W 27-7,*,0,0,0.0,1,25,0
67,2003,2003-11-16,10,27.294,ATL,@,NOR,L 20-23,*,1,6,0.0,1,15,1
68,2003,2003-11-23,11,27.301,ATL,,TEN,L 31-38,*,,,,,,
69,2003,2003-11-30,12,27.308,ATL,@,HOU,L 13-17,*,,,,,,
70,2003,2003-12-07,13,27.315,ATL,,CAR,W 20-14,*,,,,,,
71,2003,2003-12-14,14,27.322,ATL,@,IND,L 7-38,*,,,,,,
72,2003,2003-12-20,15,27.328,ATL,@,TAM,W 30-28,*,,,,,,
73,2003,2003-12-28,16,27.336,ATL,,JAX,W 21-14,*,,,,,,
74,2004,2004-11-07,8,28.286,STL,,NWE,L 22-40,,,,,,,
75,2004,2004-11-21,10,28.300,STL,@,BUF,L 17-37,,,,,,,
