ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1993,1993-10-03,4,24.242,MIN,@,SFO,L 19-38,
2,1993,1993-11-14,9,24.284,MIN,@,DEN,W 26-23,
3,1993,1993-11-21,10,24.291,MIN,@,TAM,L 10-23,
4,1993,1993-11-28,11,24.298,MIN,,NOR,L 14-17,
5,1993,1993-12-05,12,24.305,MIN,@,DET,W 13-0,
6,1993,1993-12-12,13,24.312,MIN,,DAL,L 20-37,
7,1993,1993-12-19,14,24.319,MIN,@,GNB,W 21-17,
8,1993,1993-12-26,15,24.326,MIN,,KAN,W 30-10,
9,1993,1993-12-31,16,24.331,MIN,@,WAS,W 14-9,
10,1994,1994-09-04,1,25.213,MIN,@,GNB,L 10-16,
11,1994,1994-09-11,2,25.220,MIN,,DET,W 10-3,
12,1994,1994-09-18,3,25.227,MIN,@,CHI,W 42-14,
13,1994,1994-09-25,4,25.234,MIN,,MIA,W 38-35,
14,1994,1994-10-02,5,25.241,MIN,@,ARI,L 7-17,
15,1994,1994-10-10,6,25.249,MIN,@,NYG,W 27-10,
16,1994,1994-10-20,7,25.259,MIN,,GNB,W 13-10,
17,1994,1994-10-30,8,25.269,MIN,@,TAM,W 36-13,
18,1994,1994-11-06,9,25.276,MIN,,NOR,W 21-20,
19,1994,1994-11-13,10,25.283,MIN,@,NWE,L 20-26,
20,1994,1994-11-20,11,25.290,MIN,,NYJ,L 21-31,
21,1994,1994-11-27,12,25.297,MIN,,TAM,L 17-20,
22,1994,1994-12-01,13,25.301,MIN,,CHI,W 33-27,
23,1994,1994-12-11,14,25.311,MIN,@,BUF,W 21-17,
24,1994,1994-12-17,15,25.317,MIN,@,DET,L 19-41,
25,1994,1994-12-26,16,25.326,MIN,,SFO,W 21-14,
26,1995,1995-09-03,1,26.212,MIN,@,CHI,L 14-31,
27,1995,1995-09-10,2,26.219,MIN,,DET,W 20-10,
28,1995,1995-09-17,3,26.226,MIN,,DAL,L 17-23,
29,1995,1995-09-24,4,26.233,MIN,@,PIT,W 44-24,
30,1995,1995-10-08,5,26.247,MIN,,HOU,W 23-17,
31,1995,1995-10-15,6,26.254,MIN,@,TAM,L 17-20,
32,1995,1995-10-22,7,26.261,MIN,@,GNB,L 21-38,
33,1995,1995-10-30,8,26.269,MIN,,CHI,L 6-14,
34,1995,1995-11-05,9,26.275,MIN,,GNB,W 27-24,
35,1995,1995-11-12,10,26.282,MIN,@,ARI,W 30-24,
36,1995,1995-11-19,11,26.289,MIN,,NOR,W 43-24,
37,1995,1995-11-23,12,26.293,MIN,@,DET,L 38-44,
38,1995,1995-12-03,13,26.303,MIN,,TAM,W 31-17,
39,1995,1995-12-09,14,26.309,MIN,,CLE,W 27-11,
40,1995,1995-12-18,15,26.318,MIN,@,SFO,L 30-37,
41,1995,1995-12-24,16,26.324,MIN,@,CIN,L 24-27,
42,1996,1996-09-01,1,27.211,MIN,,DET,W 17-13,
43,1996,1996-09-08,2,27.218,MIN,@,ATL,W 23-17,
44,1996,1996-09-15,3,27.225,MIN,@,CHI,W 20-14,
45,1996,1996-09-22,4,27.232,MIN,,GNB,W 30-21,
46,1996,1996-09-29,5,27.239,MIN,@,NYG,L 10-15,
47,1996,1996-10-06,6,27.246,MIN,,CAR,W 14-12,
48,1996,1996-10-13,7,27.253,MIN,@,TAM,L 13-24,
49,1996,1996-10-28,8,27.268,MIN,,CHI,L 13-15,
50,1996,1996-11-03,9,27.274,MIN,,KAN,L 6-21,
51,1996,1996-11-10,10,27.281,MIN,@,SEA,L 23-42,
52,1996,1996-11-17,11,27.288,MIN,@,OAK,W 16-13,
53,1996,1996-11-24,12,27.295,MIN,,DEN,L 17-21,
54,1996,1996-12-01,13,27.302,MIN,,ARI,W 41-17,
55,1996,1996-12-08,14,27.309,MIN,@,DET,W 24-22,
56,1996,1996-12-15,15,27.316,MIN,,TAM,W 21-10,
57,1996,1996-12-22,16,27.323,MIN,@,GNB,L 10-38,
58,1997,1997-08-31,1,28.209,MIN,@,BUF,W 34-13,
59,1997,1997-09-07,2,28.216,MIN,@,CHI,W 27-24,
60,1997,1997-09-14,3,28.223,MIN,,TAM,L 14-28,
61,1997,1997-09-21,4,28.230,MIN,@,GNB,L 32-38,
62,1997,1997-09-28,5,28.237,MIN,,PHI,W 28-19,
63,1997,1997-10-05,6,28.244,MIN,@,ARI,W 20-19,
64,1997,1997-10-12,7,28.251,MIN,,CAR,W 21-14,
65,1997,1997-10-26,8,28.265,MIN,@,TAM,W 10-6,
66,1997,1997-11-02,9,28.272,MIN,,NWE,W 23-18,
67,1997,1997-11-09,10,28.279,MIN,,CHI,W 29-22,
68,1997,1997-11-16,11,28.286,MIN,@,DET,L 15-38,
69,1997,1997-11-23,12,28.293,MIN,@,NYJ,L 21-23,
70,1998,1998-09-06,1,29.215,MIN,,TAM,W 31-7,
71,1998,1998-09-13,2,29.222,MIN,@,STL,W 38-31,
72,1998,1998-09-20,3,29.229,MIN,,DET,W 29-6,
73,1998,1998-09-27,4,29.236,MIN,@,CHI,W 31-28,
74,1998,1998-10-05,5,29.244,MIN,@,GNB,W 37-24,
75,1998,1998-10-18,6,29.257,MIN,,WAS,W 41-7,
76,1998,1998-10-25,7,29.264,MIN,@,DET,W 34-13,
77,1998,1998-11-01,8,29.271,MIN,@,TAM,L 24-27,
78,1998,1998-11-08,9,29.278,MIN,,NOR,W 31-24,
79,1998,1998-11-15,10,29.285,MIN,,CIN,W 24-3,
80,1998,1998-11-22,11,29.292,MIN,,GNB,W 28-14,
81,1998,1998-11-26,12,29.296,MIN,@,DAL,W 46-36,
82,1998,1998-12-06,13,29.306,MIN,,CHI,W 48-22,
83,1998,1998-12-20,15,29.320,MIN,,JAX,W 50-10,
84,1998,1998-12-26,16,29.326,MIN,@,TEN,W 26-16,
85,1999,1999-09-12,1,30.221,MIN,@,ATL,W 17-14,*
86,1999,1999-09-19,2,30.228,MIN,,OAK,L 17-22,*
87,1999,1999-09-26,3,30.235,MIN,@,GNB,L 20-23,*
88,1999,1999-10-03,4,30.242,MIN,,TAM,W 21-14,*
89,1999,1999-10-10,5,30.249,MIN,,CHI,L 22-24,*
90,1999,1999-10-17,6,30.256,MIN,@,DET,L 23-25,*
91,1999,1999-10-24,7,30.263,MIN,,SFO,W 40-16,*
92,1999,1999-10-31,8,30.270,MIN,@,DEN,W 23-20,*
93,1999,1999-11-08,9,30.278,MIN,,DAL,W 27-17,*
94,1999,1999-11-14,10,30.284,MIN,@,CHI,W 27-24,*
95,1999,1999-11-28,11,30.298,MIN,,SDG,W 35-27,*
96,1999,1999-12-06,12,30.306,MIN,@,TAM,L 17-24,*
97,1999,1999-12-12,13,30.312,MIN,@,KAN,L 28-31,*
98,1999,1999-12-20,14,30.320,MIN,,GNB,W 24-20,*
99,1999,1999-12-26,15,30.326,MIN,@,NYG,W 34-17,*
100,1999,2000-01-02,16,30.333,MIN,,DET,W 24-17,*
101,2000,2000-09-03,1,31.213,TAM,@,NWE,W 21-16,*
102,2000,2000-09-10,2,31.220,TAM,,CHI,W 41-0,
103,2000,2000-09-17,3,31.227,TAM,@,DET,W 31-10,
104,2000,2000-09-24,4,31.234,TAM,,NYJ,L 17-21,*
105,2000,2000-10-01,5,31.241,TAM,@,WAS,L 17-20,*
106,2000,2000-10-09,6,31.249,TAM,@,MIN,L 23-30,
107,2000,2000-10-19,7,31.259,TAM,,DET,L 14-28,*
108,2000,2000-10-29,8,31.269,TAM,,MIN,W 41-13,
109,2000,2000-11-05,9,31.276,TAM,@,ATL,W 27-14,*
110,2000,2000-11-12,10,31.283,TAM,,GNB,W 20-15,
111,2000,2000-11-19,11,31.290,TAM,@,CHI,L 10-13,
112,2000,2000-11-26,12,31.297,TAM,,BUF,W 31-17,*
113,2000,2000-12-03,13,31.304,TAM,,DAL,W 27-7,*
114,2000,2000-12-10,14,31.311,TAM,@,MIA,W 16-13,
115,2000,2000-12-18,15,31.319,TAM,,STL,W 38-35,
116,2000,2000-12-24,16,31.325,TAM,@,GNB,L 14-17,
117,2001,2001-09-30,2,32.239,TAM,@,MIN,L 16-20,*
118,2001,2001-10-07,3,32.246,TAM,,GNB,W 14-10,*
119,2001,2001-10-14,4,32.253,TAM,@,TEN,L 28-31,*
120,2001,2001-10-21,5,32.260,TAM,,PIT,L 10-17,*
121,2001,2001-10-28,6,32.267,TAM,,MIN,W 41-14,*
122,2001,2001-11-04,7,32.274,TAM,@,GNB,L 20-21,*
123,2001,2001-11-11,8,32.281,TAM,@,DET,W 20-17,*
124,2001,2001-11-18,9,32.288,TAM,,CHI,L 24-27,*
125,2001,2001-11-26,10,32.296,TAM,@,STL,W 24-17,*
126,2001,2001-12-02,11,32.302,TAM,@,CIN,W 16-13,*
127,2001,2001-12-09,12,32.309,TAM,,DET,W 15-12,*
128,2001,2001-12-16,13,32.316,TAM,@,CHI,L 3-27,*
129,2001,2001-12-23,14,32.323,TAM,,NOR,W 48-21,*
130,2001,2001-12-29,15,32.329,TAM,,BAL,W 22-10,*
131,2001,2002-01-06,16,32.337,TAM,,PHI,L 13-17,*
132,2002,2002-09-08,1,33.217,TAM,,NOR,L 20-26,*
133,2002,2002-09-15,2,33.224,TAM,@,BAL,W 25-0,*
134,2002,2002-09-23,3,33.232,TAM,,STL,W 26-14,*
135,2002,2002-09-29,4,33.238,TAM,@,CIN,W 35-7,*
136,2002,2002-10-06,5,33.245,TAM,@,ATL,W 20-6,*
137,2002,2002-10-13,6,33.252,TAM,,CLE,W 17-3,*
138,2002,2002-10-20,7,33.259,TAM,@,PHI,L 10-20,*
139,2002,2002-10-27,8,33.266,TAM,@,CAR,W 12-9,*
140,2002,2002-11-03,9,33.273,TAM,,MIN,W 38-24,*
141,2002,2002-11-17,10,33.287,TAM,,CAR,W 23-10,*
142,2002,2002-11-24,11,33.294,TAM,,GNB,W 21-7,*
143,2002,2002-12-01,12,33.301,TAM,@,NOR,L 20-23,*
144,2002,2002-12-08,13,33.308,TAM,,ATL,W 34-10,*
145,2002,2002-12-15,14,33.315,TAM,@,DET,W 23-20,*
146,2002,2002-12-23,15,33.323,TAM,,PIT,L 7-17,*
147,2002,2002-12-29,16,33.329,TAM,@,CHI,W 15-0,*
