ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2006,2006-12-03,12,23.306,MIA,,JAX,L 10-24,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
2,2006,2006-12-10,13,23.313,MIA,,NWE,W 21-0,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
3,2006,2006-12-17,14,23.320,MIA,@,BUF,L 0-21,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
4,2007,2007-09-09,1,24.221,MIA,@,WAS,L 13-16,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
5,2007,2007-09-16,2,24.228,MIA,,DAL,L 20-37,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
6,2007,2007-09-23,3,24.235,MIA,@,NYJ,L 28-31,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
7,2007,2007-09-30,4,24.242,MIA,,OAK,L 17-35,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
8,2007,2007-10-07,5,24.249,MIA,@,HOU,L 19-22,,0,0,,0,0,0,0,,0,0.0%,,1,6,6.00,0,0,0,0.0,,
9,2007,2007-10-14,6,24.256,MIA,@,CLE,L 31-41,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
10,2007,2007-10-21,7,24.263,MIA,,NWE,L 28-49,,3,14,4.67,1,2,1,9,9.00,0,50.0%,4.50,0,0,,0,1,6,0.0,,
11,2007,2007-10-28,8,24.270,MIA,,NYG,L 10-13,,4,19,4.75,0,1,0,0,,0,0.0%,0.00,1,9,9.00,0,0,0,0.0,,
12,2007,2007-11-11,9,24.284,MIA,,BUF,L 10-13,,3,2,0.67,0,0,0,0,,0,0.0%,,1,11,11.00,0,0,0,0.0,,
13,2007,2007-11-18,10,24.291,MIA,@,PHI,L 7-17,,1,2,2.00,0,0,0,0,,0,0.0%,,2,18,9.00,0,0,0,0.0,,
14,2007,2007-11-26,11,24.299,MIA,@,PIT,L 0-3,,4,10,2.50,0,3,1,11,11.00,0,33.3%,3.67,0,0,,0,0,0,0.0,,
15,2007,2007-12-02,12,24.305,MIA,,NYJ,L 13-40,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
16,2007,2007-12-09,13,24.312,MIA,@,BUF,L 17-38,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
17,2007,2007-12-16,14,24.319,MIA,,BAL,W 22-16,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
18,2008,2008-09-07,1,25.220,MIA,,NYJ,L 14-20,,0,0,,0,3,1,9,9.00,0,33.3%,3.00,1,20,20.00,0,0,0,0.0,0,0
19,2008,2008-09-14,2,25.227,MIA,@,ARI,L 10-31,,0,0,,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0
20,2008,2008-09-21,3,25.234,MIA,@,NWE,W 38-13,,3,5,1.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,1
21,2008,2008-10-05,4,25.248,MIA,,SDG,W 17-10,,,,,,,,,,,0.0%,,,,,,,,,,
22,2008,2008-10-12,5,25.255,MIA,@,HOU,L 28-29,,0,0,,0,3,3,138,46.00,2,100.0%,46.00,0,0,,0,2,12,0.0,0,0
23,2008,2008-10-19,6,25.262,MIA,,BAL,L 13-27,,1,3,3.00,0,7,5,64,12.80,0,71.4%,9.14,1,11,11.00,0,0,0,0.0,0,0
24,2008,2008-10-26,7,25.269,MIA,,BUF,W 25-16,,,,,,,,,,,0.0%,,,,,,,,,,
25,2008,2008-11-02,8,25.276,MIA,@,DEN,W 26-17,,0,0,,0,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0,0.0,0,0
26,2008,2008-11-09,9,25.283,MIA,,SEA,W 21-19,,0,0,,0,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,1
27,2008,2008-11-16,10,25.290,MIA,,OAK,W 17-15,,3,23,7.67,1,3,3,16,5.33,0,100.0%,5.33,0,0,,0,1,6,0.0,0,0
28,2008,2008-11-23,11,25.297,MIA,,NWE,L 28-48,,1,1,1.00,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
29,2008,2008-11-30,12,25.304,MIA,@,STL,W 16-12,*,2,12,6.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
