ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1994,1994-09-18,3,25.256,MIN,@,CHI,W 42-14,
2,1995,1995-09-10,2,26.248,MIN,,DET,W 20-10,
3,1995,1995-09-17,3,26.255,MIN,,DAL,L 17-23,
4,1995,1995-09-24,4,26.262,MIN,@,PIT,W 44-24,
5,1995,1995-10-08,5,26.276,MIN,,HOU,W 23-17,
6,1995,1995-10-15,6,26.283,MIN,@,TAM,L 17-20,
7,1995,1995-10-22,7,26.290,MIN,@,GNB,L 21-38,
8,1995,1995-10-30,8,26.298,MIN,,CHI,L 6-14,
9,1995,1995-11-05,9,26.304,MIN,,GNB,W 27-24,
10,1995,1995-11-12,10,26.311,MIN,@,ARI,W 30-24,
11,1995,1995-11-19,11,26.318,MIN,,NOR,W 43-24,
12,1995,1995-11-23,12,26.322,MIN,@,DET,L 38-44,
13,1995,1995-12-03,13,26.332,MIN,,TAM,W 31-17,
14,1995,1995-12-09,14,26.338,MIN,,CLE,W 27-11,
15,1995,1995-12-18,15,26.347,MIN,@,SFO,L 30-37,
16,1995,1995-12-24,16,26.353,MIN,@,CIN,L 24-27,
17,1996,1996-09-01,1,27.240,MIN,,DET,W 17-13,
18,1996,1996-09-08,2,27.247,MIN,@,ATL,W 23-17,
19,1996,1996-09-15,3,27.254,MIN,@,CHI,W 20-14,
20,1996,1996-09-22,4,27.261,MIN,,GNB,W 30-21,
21,1996,1996-09-29,5,27.268,MIN,@,NYG,L 10-15,
22,1996,1996-10-06,6,27.275,MIN,,CAR,W 14-12,
23,1996,1996-10-13,7,27.282,MIN,@,TAM,L 13-24,
24,1996,1996-11-17,11,27.317,MIN,@,OAK,W 16-13,
25,1996,1996-11-24,12,27.324,MIN,,DEN,L 17-21,
26,1996,1996-12-01,13,27.331,MIN,,ARI,W 41-17,
27,1996,1996-12-08,14,27.338,MIN,@,DET,W 24-22,
28,1996,1996-12-15,15,27.345,MIN,,TAM,W 21-10,
29,1996,1996-12-22,16,27.352,MIN,@,GNB,L 10-38,
30,1997,1997-08-31,1,28.238,MIN,@,BUF,W 34-13,
31,1997,1997-09-07,2,28.245,MIN,@,CHI,W 27-24,
32,1997,1997-10-05,6,28.273,MIN,@,ARI,W 20-19,
33,1997,1997-10-12,7,28.280,MIN,,CAR,W 21-14,
34,1997,1997-10-26,8,28.294,MIN,@,TAM,W 10-6,
35,1997,1997-11-02,9,28.301,MIN,,NWE,W 23-18,
36,1997,1997-11-09,10,28.308,MIN,,CHI,W 29-22,
37,1997,1997-11-16,11,28.315,MIN,@,DET,L 15-38,
38,1997,1997-11-23,12,28.322,MIN,@,NYJ,L 21-23,
39,1997,1997-12-01,13,28.330,MIN,,GNB,L 11-27,
40,1997,1997-12-07,14,28.336,MIN,@,SFO,L 17-28,
41,1997,1997-12-14,15,28.343,MIN,,DET,L 13-14,
42,1997,1997-12-21,16,28.350,MIN,,IND,W 39-28,
43,1998,1998-09-06,1,29.244,MIN,,TAM,W 31-7,
44,1998,1998-09-13,2,29.251,MIN,@,STL,W 38-31,
45,1998,1998-09-20,3,29.258,MIN,,DET,W 29-6,
46,1998,1998-09-27,4,29.265,MIN,@,CHI,W 31-28,
47,1998,1998-10-05,5,29.273,MIN,@,GNB,W 37-24,
48,1998,1998-10-18,6,29.286,MIN,,WAS,W 41-7,
49,1998,1998-10-25,7,29.293,MIN,@,DET,W 34-13,
50,1998,1998-11-01,8,29.300,MIN,@,TAM,L 24-27,
51,1998,1998-11-08,9,29.307,MIN,,NOR,W 31-24,
52,1998,1998-11-15,10,29.314,MIN,,CIN,W 24-3,
53,1998,1998-11-22,11,29.321,MIN,,GNB,W 28-14,
54,1998,1998-11-26,12,29.325,MIN,@,DAL,W 46-36,
55,1998,1998-12-06,13,29.335,MIN,,CHI,W 48-22,
56,1998,1998-12-20,15,29.349,MIN,,JAX,W 50-10,
57,1998,1998-12-26,16,29.355,MIN,@,TEN,W 26-16,
58,1999,1999-09-12,1,30.250,MIN,@,ATL,W 17-14,*
59,1999,1999-09-19,2,30.257,MIN,,OAK,L 17-22,*
60,1999,1999-09-26,3,30.264,MIN,@,GNB,L 20-23,*
61,1999,1999-10-03,4,30.271,MIN,,TAM,W 21-14,*
62,1999,1999-10-10,5,30.278,MIN,,CHI,L 22-24,*
63,1999,1999-10-17,6,30.285,MIN,@,DET,L 23-25,*
64,1999,1999-10-24,7,30.292,MIN,,SFO,W 40-16,*
65,1999,1999-10-31,8,30.299,MIN,@,DEN,W 23-20,*
66,1999,1999-11-08,9,30.307,MIN,,DAL,W 27-17,*
67,1999,1999-11-14,10,30.313,MIN,@,CHI,W 27-24,*
68,1999,1999-11-28,11,30.327,MIN,,SDG,W 35-27,*
69,1999,1999-12-06,12,30.335,MIN,@,TAM,L 17-24,*
70,1999,1999-12-12,13,30.341,MIN,@,KAN,L 28-31,*
71,1999,1999-12-20,14,30.349,MIN,,GNB,W 24-20,*
72,1999,1999-12-26,15,30.355,MIN,@,NYG,W 34-17,*
73,1999,2000-01-02,16,30.362,MIN,,DET,W 24-17,*
74,2000,2000-09-03,1,31.242,MIN,,CHI,W 30-27,
75,2000,2000-09-10,2,31.249,MIN,,MIA,W 13-7,
76,2000,2000-09-17,3,31.256,MIN,@,NWE,W 21-13,*
77,2000,2000-10-01,4,31.270,MIN,@,DET,W 31-24,*
78,2000,2000-10-09,5,31.278,MIN,,TAM,W 30-23,
79,2000,2000-10-15,6,31.284,MIN,@,CHI,W 28-16,*
80,2000,2000-10-22,7,31.291,MIN,,BUF,W 31-27,
81,2000,2000-10-29,8,31.298,MIN,@,TAM,L 13-41,
82,2000,2000-11-06,9,31.306,MIN,@,GNB,L 20-26,*
83,2000,2000-11-12,10,31.312,MIN,,ARI,W 31-14,*
84,2000,2000-11-19,11,31.319,MIN,,CAR,W 31-17,
85,2000,2000-11-23,12,31.323,MIN,@,DAL,W 27-15,
86,2000,2000-11-30,13,31.330,MIN,,DET,W 24-17,*
87,2000,2000-12-10,14,31.340,MIN,@,STL,L 29-40,*
88,2000,2000-12-17,15,31.347,MIN,,GNB,L 28-33,*
89,2000,2000-12-24,16,31.354,MIN,@,IND,L 10-31,*
90,2001,2001-09-09,1,32.247,MIN,,CAR,L 13-24,*
91,2001,2001-09-23,2,32.261,MIN,@,CHI,L 10-17,*
92,2001,2001-09-30,3,32.268,MIN,,TAM,W 20-16,*
93,2001,2001-10-07,4,32.275,MIN,@,NOR,L 15-28,*
94,2001,2001-10-14,5,32.282,MIN,,DET,W 31-26,*
95,2001,2001-10-21,6,32.289,MIN,,GNB,W 35-13,*
96,2001,2001-10-28,7,32.296,MIN,@,TAM,L 14-41,*
97,2001,2001-11-11,8,32.310,MIN,@,PHI,L 17-48,*
98,2001,2001-11-19,9,32.318,MIN,,NYG,W 28-16,*
99,2001,2001-11-25,10,32.324,MIN,,CHI,L 6-13,*
100,2001,2001-12-09,12,32.338,MIN,,TEN,W 42-24,*
101,2001,2001-12-16,13,32.345,MIN,@,DET,L 24-27,*
102,2001,2001-12-23,14,32.352,MIN,,JAX,L 3-33,*
103,2001,2001-12-30,15,32.359,MIN,@,GNB,L 13-24,
104,2001,2002-01-07,16,33.002,MIN,@,BAL,L 3-19,*
105,2002,2002-09-08,1,33.246,MIN,@,CHI,L 23-27,*
106,2002,2002-09-15,2,33.253,MIN,,BUF,L 39-45,*
107,2002,2002-09-22,3,33.260,MIN,,CAR,L 14-21,*
108,2002,2002-09-29,4,33.267,MIN,@,SEA,L 23-48,*
109,2002,2002-10-13,5,33.281,MIN,,DET,W 31-24,*
110,2002,2002-10-20,6,33.288,MIN,@,NYJ,L 7-20,*
111,2002,2002-10-27,7,33.295,MIN,,CHI,W 25-7,*
112,2002,2002-11-03,8,33.302,MIN,@,TAM,L 24-38,*
113,2002,2002-11-10,9,33.309,MIN,,NYG,L 20-27,*
114,2002,2002-11-17,10,33.316,MIN,,GNB,W 31-21,*
115,2002,2002-11-24,11,33.323,MIN,@,NWE,L 17-24,*
116,2002,2002-12-08,13,33.337,MIN,@,GNB,L 22-26,*
117,2002,2002-12-15,14,33.344,MIN,@,NOR,W 32-31,*
118,2002,2002-12-21,15,33.350,MIN,,MIA,W 20-17,*
119,2002,2002-12-29,16,33.358,MIN,@,DET,W 38-36,*
120,2003,2003-09-07,1,34.245,MIN,@,GNB,W 30-25,*
121,2003,2003-09-14,2,34.252,MIN,,CHI,W 24-13,*
122,2003,2003-09-21,3,34.259,MIN,@,DET,W 23-13,*
123,2003,2003-09-28,4,34.266,MIN,,SFO,W 35-7,*
124,2003,2003-10-05,5,34.273,MIN,@,ATL,W 39-26,*
125,2003,2003-10-19,6,34.287,MIN,,DEN,W 28-20,*
126,2003,2003-10-26,7,34.294,MIN,,NYG,L 17-29,*
127,2003,2003-11-02,8,34.301,MIN,,GNB,L 27-30,*
128,2003,2003-11-09,9,34.308,MIN,@,SDG,L 28-42,*
129,2003,2003-11-16,10,34.315,MIN,@,OAK,L 18-28,*
130,2003,2003-11-23,11,34.322,MIN,,DET,W 24-14,*
131,2003,2003-11-30,12,34.329,MIN,@,STL,L 17-48,*
132,2003,2003-12-07,13,34.336,MIN,,SEA,W 34-7,*
133,2003,2003-12-14,14,34.343,MIN,@,CHI,L 10-13,*
134,2003,2003-12-20,15,34.349,MIN,,KAN,W 45-20,*
135,2003,2003-12-28,16,34.357,MIN,@,ARI,L 17-18,*
136,2004,2004-09-12,1,35.251,MIN,,DAL,W 35-17,*
137,2004,2004-09-20,2,35.259,MIN,@,PHI,L 16-27,*
138,2004,2004-09-26,3,35.265,MIN,,CHI,W 27-22,*
139,2004,2004-10-10,4,35.279,MIN,@,HOU,W 34-28,*
140,2004,2004-10-17,5,35.286,MIN,@,NOR,W 38-31,*
141,2004,2004-10-24,6,35.293,MIN,,TEN,W 20-3,*
142,2004,2004-10-31,7,35.300,MIN,,NYG,L 13-34,*
143,2004,2004-11-08,8,35.308,MIN,@,IND,L 28-31,*
144,2004,2004-11-14,9,35.314,MIN,@,GNB,L 31-34,*
145,2004,2004-11-21,10,35.321,MIN,,DET,W 22-19,*
146,2004,2004-11-28,11,35.328,MIN,,JAX,W 27-16,*
147,2004,2004-12-05,12,35.335,MIN,@,CHI,L 14-24,*
148,2004,2004-12-12,13,35.342,MIN,,SEA,L 23-27,*
149,2004,2004-12-19,14,35.349,MIN,@,DET,W 28-27,*
150,2004,2004-12-24,15,35.354,MIN,,GNB,L 31-34,*
151,2004,2005-01-02,16,35.363,MIN,@,WAS,L 18-21,*
