ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1961,1961-09-17,1,21.308,CLE,@,PHI,L 20-27,2,68,34.00,1,0,0,,0,1,6
2,1962,1962-10-14,5,22.335,MIN,,GNB,L 21-48,4,84,21.00,0,0,0,,0,0,0
3,1962,1962-10-21,6,22.342,MIN,@,RAM,W 38-14,1,15,15.00,1,0,0,,0,1,6
4,1962,1962-11-04,8,22.356,MIN,@,PIT,L 31-39,4,106,26.50,2,0,0,,0,2,12
5,1962,1962-11-11,9,22.363,MIN,@,CHI,L 30-31,3,130,43.33,3,0,0,,0,3,18
6,1962,1962-11-25,11,23.012,MIN,,RAM,T 24-24,2,29,14.50,0,0,0,,0,0,0
7,1963,1963-10-26,8,23.347,BUF,,BOS,W 28-21,3,109,36.33,1,0,0,,0,1,6
8,1963,1963-11-03,9,23.355,BUF,@,DEN,W 30-28,4,40,10.00,1,0,0,,0,1,6
9,1963,1963-11-09,10,23.361,BUF,,DEN,W 27-17,1,21,21.00,1,0,0,,0,1,6
10,1963,1963-12-08,13,24.025,BUF,,NYJ,W 45-14,1,11,11.00,0,0,0,,0,0,0
11,1965,1965-10-10,5,25.331,BUF,,SDG,L 3-34,3,37,12.33,0,0,0,,0,0,0
12,1965,1965-10-17,6,25.338,BUF,@,KAN,W 23-7,3,52,17.33,1,0,0,,0,1,6
13,1965,1965-10-24,7,25.345,BUF,,DEN,W 31-13,4,36,9.00,1,0,0,,0,1,6
14,1965,1965-10-31,8,25.352,BUF,,HOU,L 17-19,3,22,7.33,0,0,0,,0,0,0
15,1965,1965-11-07,9,25.359,BUF,@,BOS,W 23-7,3,42,14.00,0,0,0,,0,0,0
16,1965,1965-11-14,10,26.001,BUF,@,OAK,W 17-14,2,34,17.00,0,0,0,,0,0,0
17,1965,1965-11-25,11,26.012,BUF,@,SDG,T 20-20,3,39,13.00,0,0,0,,0,0,0
18,1966,1966-09-04,1,26.295,BUF,@,SDG,L 7-27,3,77,25.67,0,0,0,,0,0,0
19,1966,1966-09-11,2,26.302,BUF,,KAN,L 20-42,1,5,5.00,0,0,0,,0,0,0
20,1966,1966-09-18,3,26.309,BUF,,MIA,W 58-24,2,53,26.50,0,0,0,,0,0,0
21,1966,1966-10-02,5,26.323,BUF,@,KAN,W 29-14,0,0,,0,2,0,0.00,0,0,0
22,1966,1966-10-08,6,26.329,BUF,,BOS,L 10-20,2,20,10.00,0,0,0,,0,0,0
23,1966,1966-10-30,8,26.351,BUF,@,NYJ,W 33-23,2,29,14.50,0,0,0,,0,0,0
24,1966,1966-11-06,9,26.358,BUF,@,MIA,W 29-0,2,45,22.50,0,0,0,,0,0,0
25,1966,1966-11-20,11,27.007,BUF,@,HOU,W 42-20,1,12,12.00,1,0,0,,0,1,6
26,1966,1966-12-04,13,27.021,BUF,@,BOS,L 3-14,2,33,16.50,0,0,0,,0,0,0
27,1966,1966-12-18,14,27.035,BUF,,DEN,W 38-21,1,19,19.00,0,0,0,,0,0,0
