ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1984,1984-09-02,1,21.361,IND,,NYJ,L 14-23,0,0,,0,,,,
2,1984,1984-09-09,2,22.002,IND,@,HOU,W 35-21,0,0,,0,,,,
3,1984,1984-09-16,3,22.009,IND,,STL,L 33-34,0,0,,0,,,,
4,1984,1984-09-23,4,22.016,IND,@,MIA,L 7-44,0,0,,0,,,,
5,1984,1984-09-30,5,22.023,IND,,BUF,W 31-17,0,0,,0,,,,
6,1984,1984-10-07,6,22.030,IND,,WAS,L 7-35,0,0,,0,,,,
7,1984,1984-10-14,7,22.037,IND,@,PHI,L 7-16,1,0,0.00,0,0.0,0,0,0
8,1984,1984-10-21,8,22.044,IND,,PIT,W 17-16,0,0,,0,,,,
9,1984,1984-10-28,9,22.051,IND,@,DAL,L 3-22,0,0,,0,,,,
10,1984,1984-11-04,10,22.058,IND,,SDG,L 10-38,0,0,,0,,,,
11,1984,1984-11-11,11,22.065,IND,@,NYJ,W 9-5,0,0,,0,,,,
12,1984,1984-11-18,12,22.072,IND,,NWE,L 17-50,0,0,,0,,,,
13,1984,1984-11-25,13,22.079,IND,@,RAI,L 7-21,0,0,,0,,,,
14,1984,1984-12-02,14,22.086,IND,@,BUF,L 15-21,0,0,,0,,,,
15,1984,1984-12-09,15,22.093,IND,,MIA,L 17-35,0,0,,0,,,,
16,1984,1984-12-16,16,22.100,IND,@,NWE,L 10-16,0,0,,0,,,,
17,1985,1985-09-15,2,23.008,IND,@,MIA,L 13-30,,,,,,,,
18,1985,1985-09-22,3,23.015,IND,,DET,W 14-6,,,,,,,,
19,1985,1985-09-29,4,23.022,IND,@,NYJ,L 20-25,,,,,,,,
20,1987,1987-10-04,3,25.027,NYJ,,DAL,L 24-38,0,0,,0,0.0,1,0,0
21,1987,1987-10-11,4,25.034,NYJ,@,IND,L 0-6,,,,,,,,
22,1987,1987-10-18,5,25.041,NYJ,,MIA,W 37-31,0,0,,0,0.0,1,45,0
23,1987,1987-11-29,11,25.083,NYJ,,CIN,W 27-20,,,,,,,,
24,1987,1987-12-07,12,25.091,NYJ,@,MIA,L 28-37,,,,,,,,
25,1987,1987-12-13,13,25.097,NYJ,@,NWE,L 20-42,,,,,,,,
26,1987,1987-12-20,14,25.104,NYJ,,PHI,L 27-38,,,,,,,,
27,1987,1987-12-27,15,25.111,NYJ,@,NYG,L 7-20,,,,,,,,
28,1988,1988-10-23,8,26.046,NYJ,@,MIA,W 44-30,,,,,,,,
29,1988,1988-10-30,9,26.053,NYJ,,PIT,W 24-20,0,0,,0,1.0,0,0,0
30,1988,1988-11-06,10,26.060,NYJ,@,IND,L 14-38,,,,,,,,
31,1988,1988-11-13,11,26.067,NYJ,,NWE,L 13-14,,,,,,,,
32,1988,1988-11-20,12,26.074,NYJ,@,BUF,L 6-9,0,0,,0,0.5,0,0,0
33,1988,1988-11-27,13,26.081,NYJ,,MIA,W 38-34,,,,,,,,
34,1988,1988-12-04,14,26.088,NYJ,@,KAN,L 34-38,,,,,,,,
35,1988,1988-12-10,15,26.094,NYJ,,IND,W 34-16,,,,,,,,
36,1988,1988-12-18,16,26.102,NYJ,,NYG,W 27-21,,,,,,,,
37,1989,1989-09-10,1,27.003,NYJ,,NWE,L 24-27,,,,,,,,
38,1989,1989-09-17,2,27.010,NYJ,@,CLE,L 24-38,,,,,,,,
39,1989,1989-09-24,3,27.017,NYJ,@,MIA,W 40-33,,,,,,,,
40,1989,1989-10-01,4,27.024,NYJ,,IND,L 10-17,,,,,,,,
41,1989,1989-10-09,5,27.032,NYJ,,RAI,L 7-14,,,,,,,,
42,1989,1989-10-15,6,27.038,NYJ,@,NOR,L 14-29,,,,,,,,
43,1989,1989-10-22,7,27.045,NYJ,@,BUF,L 3-34,,,,,,,,
44,1989,1989-10-29,8,27.052,NYJ,,SFO,L 10-23,,,,,,,,
45,1989,1989-11-05,9,27.059,NYJ,@,NWE,W 27-26,,,,,,,,
46,1989,1989-11-12,10,27.066,NYJ,,MIA,L 23-31,,,,,,,,
47,1989,1989-11-19,11,27.073,NYJ,@,IND,L 10-27,,,,,,,,
48,1989,1989-11-26,12,27.080,NYJ,,ATL,W 27-7,,,,,,,,
49,1989,1989-12-03,13,27.087,NYJ,@,SDG,W 20-17,,,,,,,,
50,1989,1989-12-10,14,27.094,NYJ,,PIT,L 0-13,,,,,,,,
51,1989,1989-12-17,15,27.101,NYJ,@,RAM,L 14-38,,,,,,,,
52,1989,1989-12-23,16,27.107,NYJ,,BUF,L 0-37,,,,,,,,
