ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2016,2016-09-11,1,22.094,GNB,@,JAX,W 27-23,,0,0,0.0,1,0
2,2016,2016-09-18,2,22.101,GNB,@,MIN,L 14-17,,0,0,0.0,0,0
3,2016,2016-09-25,3,22.108,GNB,,DET,W 34-27,,0,0,0.0,2,0
4,2016,2016-10-09,4,22.122,GNB,,NYG,W 23-16,,0,0,0.0,0,0
5,2016,2016-10-16,5,22.129,GNB,,DAL,L 16-30,,0,0,0.0,0,0
6,2016,2016-10-20,6,22.133,GNB,,CHI,W 26-10,,0,0,0.0,0,0
7,2016,2016-10-30,7,22.143,GNB,@,ATL,L 32-33,,0,0,0.0,0,0
8,2016,2016-11-06,8,22.150,GNB,,IND,L 26-31,,0,0,0.0,0,0
9,2016,2016-11-13,9,22.157,GNB,@,TEN,L 25-47,,0,0,0.0,0,0
10,2016,2016-11-20,10,22.164,GNB,@,WAS,L 24-42,,0,0,0.0,0,0
11,2016,2016-12-04,12,22.178,GNB,,HOU,W 21-13,,0,0,1.0,1,0
12,2016,2016-12-11,13,22.185,GNB,,SEA,W 38-10,,0,0,1.0,2,0
13,2016,2016-12-18,14,22.192,GNB,@,CHI,W 30-27,,0,0,0.0,0,0
14,2016,2016-12-24,15,22.198,GNB,,MIN,W 38-25,,0,0,0.0,0,0
15,2016,2017-01-01,16,22.206,GNB,@,DET,W 31-24,,0,0,0.0,0,2
16,2017,2017-09-10,1,23.093,GNB,,SEA,W 17-9,*,0,0,0.0,0,0
17,2017,2017-09-17,2,23.100,GNB,@,ATL,L 23-34,,0,0,0.0,2,0
18,2017,2017-09-24,3,23.107,GNB,,CIN,W 27-24,*,0,0,0.0,2,0
19,2017,2017-09-28,4,23.111,GNB,,CHI,W 35-14,*,0,0,0.0,0,1
20,2017,2017-10-08,5,23.121,GNB,@,DAL,W 35-31,*,0,0,0.0,1,0
21,2017,2017-10-15,6,23.128,GNB,@,MIN,L 10-23,*,0,0,0.0,0,2
22,2017,2017-10-22,7,23.135,GNB,,NOR,L 17-26,*,0,0,0.0,1,0
23,2017,2017-11-06,8,23.150,GNB,,DET,L 17-30,,0,0,0.5,1,1
24,2017,2017-11-12,9,23.156,GNB,@,CHI,W 23-16,*,0,0,0.0,1,0
25,2017,2017-11-19,10,23.163,GNB,,BAL,L 0-23,*,0,0,0.5,2,2
26,2017,2017-11-26,11,23.170,GNB,@,PIT,L 28-31,*,0,0,0.0,0,1
27,2017,2017-12-03,12,23.177,GNB,,TAM,W 26-20,*,1,6,1.0,3,1
28,2017,2017-12-10,13,23.184,GNB,@,CLE,W 27-21,*,0,0,0.0,1,3
29,2017,2017-12-17,14,23.191,GNB,@,CAR,L 24-31,,0,0,0.0,1,2
30,2017,2017-12-23,15,23.197,GNB,,MIN,L 0-16,,0,0,0.0,2,0
31,2017,2017-12-31,16,23.205,GNB,@,DET,L 11-35,,0,0,0.0,1,1
32,2018,2018-09-09,1,24.092,GNB,,CHI,W 24-23,,0,0,0.0,1,0
33,2018,2018-09-16,2,24.099,GNB,,MIN,T 29-29,,0,0,0.0,2,0
34,2018,2018-09-23,3,24.106,GNB,@,WAS,L 17-31,,0,0,0.0,0,2
