ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring,sacks,tackles_solo,tackles_assists
70,2006,2006-10-29,7,25.234,SFO,@,CHI,L 10-41,*,7,4,44,11.00,1,57.1%,6.29,0,0,,0,1,6,0.0,,
71,2006,2006-11-05,8,25.241,SFO,,MIN,W 9-3,*,5,2,24,12.00,0,40.0%,4.80,0,0,,0,0,0,0.0,,
72,2006,2006-11-12,9,25.248,SFO,@,DET,W 19-13,*,5,2,42,21.00,0,40.0%,8.40,0,0,,0,0,0,0.0,,
73,2006,2006-11-19,10,25.255,SFO,,SEA,W 20-14,*,3,2,21,10.50,0,66.7%,7.00,0,0,,0,0,0,0.0,,
74,2006,2006-11-26,11,25.262,SFO,@,STL,L 17-20,*,7,2,53,26.50,0,28.6%,7.57,0,0,,0,0,0,0.0,,
75,2006,2006-12-03,12,25.269,SFO,@,NOR,L 10-34,*,13,4,79,19.75,1,30.8%,6.08,0,0,,0,1,6,0.0,,
76,2006,2006-12-10,13,25.276,SFO,,GNB,L 19-30,,1,1,39,39.00,0,100.0%,39.00,0,0,,0,0,0,0.0,,
77,2006,2006-12-14,14,25.280,SFO,@,SEA,W 24-14,*,6,2,16,8.00,0,33.3%,2.67,0,0,,0,0,0,0.0,,
78,2008,2008-09-07,1,27.182,TAM,@,NOR,L 20-24,*,9,3,43,14.33,0,33.3%,4.78,0,0,,0,0,0,0.0,0,0
79,2008,2008-09-14,2,27.189,TAM,,ATL,W 24-9,*,3,,,,,0.0%,,,,,,,,,,
80,2008,2008-09-21,3,27.196,TAM,@,CHI,W 27-24,,18,10,138,13.80,0,55.6%,7.67,0,0,,0,0,0,0.0,1,0
81,2008,2008-09-28,4,27.203,TAM,,GNB,W 30-21,*,8,4,39,9.75,0,50.0%,4.88,0,0,,0,0,0,0.0,1,0
82,2008,2008-10-05,5,27.210,TAM,@,DEN,L 13-16,*,10,7,58,8.29,0,70.0%,5.80,0,0,,0,0,0,0.0,0,0
83,2008,2008-10-12,6,27.217,TAM,,CAR,W 27-3,*,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0,0.0,0,0
84,2008,2008-10-19,7,27.224,TAM,,SEA,W 20-10,*,6,6,115,19.17,1,100.0%,19.17,0,0,,0,1,6,0.0,0,0
85,2008,2008-10-26,8,27.231,TAM,@,DAL,L 9-13,*,8,6,45,7.50,0,75.0%,5.63,0,0,,0,0,0,0.0,0,0
86,2008,2008-11-02,9,27.238,TAM,@,KAN,W 30-27,*,10,8,115,14.38,1,80.0%,11.50,0,0,,0,1,6,0.0,0,0
87,2008,2008-11-16,10,27.252,TAM,,MIN,W 19-13,*,6,5,59,11.80,0,83.3%,9.83,1,9,9.00,0,0,0,0.0,0,0
88,2008,2008-11-23,11,27.259,TAM,@,DET,W 38-20,*,6,4,48,12.00,0,66.7%,8.00,0,0,,0,0,0,0.0,0,0
89,2008,2008-11-30,12,27.266,TAM,,NOR,W 23-20,*,10,3,63,21.00,1,30.0%,6.30,1,13,13.00,0,1,6,0.0,0,0
90,2008,2008-12-08,13,27.274,TAM,@,CAR,L 23-38,*,10,9,200,22.22,2,90.0%,20.00,0,0,,0,2,12,0.0,0,0
91,2008,2008-12-14,14,27.280,TAM,@,ATL,L 10-13,*,12,8,108,13.50,1,66.7%,9.00,0,0,,0,1,6,0.0,0,0
92,2008,2008-12-21,15,27.287,TAM,,SDG,L 24-41,*,10,6,127,21.17,1,60.0%,12.70,0,0,,0,1,6,0.0,0,0
93,2008,2008-12-28,16,27.294,TAM,,OAK,L 24-31,*,10,3,77,25.67,0,30.0%,7.70,0,0,,0,0,0,0.0,0,0
94,2009,2009-09-13,1,28.188,TAM,,DAL,L 21-34,*,5,2,29,14.50,0,40.0%,5.80,0,0,,0,0,0,0.0,0,0
95,2009,2009-09-27,3,28.202,TAM,,NYG,L 0-24,*,4,1,6,6.00,0,25.0%,1.50,0,0,,0,0,0,0.0,0,0
96,2009,2009-10-04,4,28.209,TAM,@,WAS,L 13-16,*,5,4,44,11.00,1,80.0%,8.80,0,0,,0,1,6,0.0,0,0
97,2009,2009-10-11,5,28.216,TAM,@,PHI,L 14-33,*,11,5,62,12.40,0,45.5%,5.64,0,0,,0,0,0,0.0,0,0
98,2009,2009-10-18,6,28.223,TAM,,CAR,L 21-28,*,3,2,37,18.50,0,66.7%,12.33,0,0,,0,0,0,0.0,0,0
99,2009,2009-10-25,7,28.230,TAM,,NWE,L 7-35,*,9,2,51,25.50,1,22.2%,5.67,0,0,,0,1,6,0.0,1,0
100,2009,2009-11-22,10,28.258,TAM,,NOR,L 7-38,,6,3,40,13.33,0,50.0%,6.67,0,0,,0,0,0,0.0,0,0
101,2009,2009-11-29,11,28.265,TAM,@,ATL,L 17-20,,4,3,91,30.33,1,75.0%,22.75,0,0,,0,1,6,0.0,0,0
102,2009,2009-12-06,12,28.272,TAM,@,CAR,L 6-16,*,11,5,116,23.20,0,45.5%,10.55,0,0,,0,0,0,0.0,0,0
103,2009,2009-12-13,13,28.279,TAM,,NYJ,L 3-26,*,6,2,22,11.00,0,33.3%,3.67,0,0,,0,0,0,0.0,0,0
104,2009,2009-12-20,14,28.286,TAM,@,SEA,W 24-7,*,5,3,35,11.67,0,60.0%,7.00,0,0,,0,0,0,0.0,0,0
105,2009,2009-12-27,15,28.293,TAM,@,NOR,W 20-17,*,8,5,52,10.40,0,62.5%,6.50,0,0,,0,0,0,0.0,0,0
106,2009,2010-01-03,16,28.300,TAM,,ATL,L 10-20,*,9,2,15,7.50,1,22.2%,1.67,0,0,,0,1,6,0.0,0,0
