ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1963,1963-12-15,14,26.126,DET,@,CHI,L 14-24,1,13,13.00,0,0,0,0
2,1964,1964-09-28,3,27.048,DET,,GNB,L 10-14,1,8,8.00,0,0,0,0
3,1964,1964-12-06,13,27.117,DET,@,BAL,W 31-14,1,21,21.00,0,0,0,0
4,1965,1965-10-03,3,28.053,DET,,WAS,W 14-10,0,0,,0,1,7,0
5,1966,1966-11-20,11,29.101,DET,,BAL,W 20-14,0,0,,0,1,7,0
6,1967,1967-10-29,7,30.079,DET,@,SFO,W 45-3,0,0,,0,1,0,0
7,1968,1968-10-06,4,31.056,STL,,DAL,L 10-27,0,0,,0,1,15,0
