ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1998,1998-09-06,1,23.303,BUF,@,SDG,L 14-16,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
2,1998,1998-09-13,2,23.310,BUF,@,MIA,L 7-13,,,,,,,,,,,0.0%,,,,,,,
3,1998,1998-09-20,3,23.317,BUF,,STL,L 33-34,,,,,,,,,,,0.0%,,,,,,,
4,1998,1998-10-18,6,23.345,BUF,,JAX,W 17-16,,,,,,,,,,,0.0%,,,,,,,
5,1998,1998-10-25,7,23.352,BUF,@,CAR,W 30-14,,10,53,5.30,0,0,0,0,,0,0.0%,,0,0,,0,0,0
6,1998,1998-11-01,8,23.359,BUF,,MIA,W 30-24,,,,,,,,,,,0.0%,,,,,,,
7,1998,1998-11-08,9,24.001,BUF,@,NYJ,L 12-34,,,,,,,,,,,0.0%,,,,,,,
8,1998,1998-11-15,10,24.008,BUF,,NWE,W 13-10,,,,,,,,,,,0.0%,,,,,,,
9,1998,1998-11-22,11,24.015,BUF,,IND,W 34-11,,6,46,7.67,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
10,1998,1998-11-29,12,24.022,BUF,@,NWE,L 21-25,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
11,1998,1998-12-06,13,24.029,BUF,@,CIN,W 33-20,,5,17,3.40,0,0,0,0,,0,0.0%,,0,0,,0,0,0
12,1998,1998-12-13,14,24.036,BUF,,OAK,W 44-21,,6,6,1.00,0,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0
13,1998,1998-12-19,15,24.042,BUF,,NYJ,L 10-17,,3,9,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
14,1998,1998-12-27,16,24.050,BUF,@,NOR,W 45-33,,13,60,4.62,1,1,0,0,,0,0.0%,0.00,0,0,,0,1,6
15,1999,1999-09-12,1,24.309,BUF,@,IND,L 14-31,,5,16,3.20,0,6,3,42,14.00,0,50.0%,7.00,0,0,,0,0,0
16,1999,1999-09-19,2,24.316,BUF,,NYJ,W 17-3,,10,44,4.40,0,0,0,0,,0,0.0%,,0,0,,0,0,0
17,1999,1999-09-26,3,24.323,BUF,,PHI,W 26-0,,15,57,3.80,0,5,4,31,7.75,0,80.0%,6.20,0,0,,0,0,0
18,1999,1999-10-04,4,24.331,BUF,@,MIA,W 23-18,,6,8,1.33,0,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0
19,1999,1999-10-10,5,24.337,BUF,,PIT,W 24-21,,15,45,3.00,0,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0
20,1999,1999-10-17,6,24.344,BUF,,OAK,L 14-20,,5,29,5.80,0,5,5,20,4.00,0,100.0%,4.00,0,0,,0,0,0
21,1999,1999-10-24,7,24.351,BUF,@,SEA,L 16-26,,8,23,2.88,0,4,2,11,5.50,0,50.0%,2.75,0,0,,0,0,0
22,1999,1999-10-31,8,24.358,BUF,@,BAL,W 13-10,,14,56,4.00,0,5,2,10,5.00,1,40.0%,2.00,0,0,,0,1,6
23,1999,1999-11-07,9,25.000,BUF,@,WAS,W 34-17,*,24,96,4.00,0,3,2,7,3.50,0,66.7%,2.33,0,0,,0,0,0
24,1999,1999-11-14,10,25.007,BUF,,MIA,W 23-3,,7,28,4.00,1,1,1,10,10.00,0,100.0%,10.00,0,0,,0,1,6
25,1999,1999-11-21,11,25.014,BUF,@,NYJ,L 7-17,*,12,28,2.33,0,0,2,14,7.00,0,,,0,0,,0,0,0
26,1999,1999-11-28,12,25.021,BUF,,NWE,W 17-7,,17,67,3.94,0,3,3,37,12.33,0,100.0%,12.33,0,0,,0,0,0
27,1999,1999-12-12,13,25.035,BUF,,NYG,L 17-19,,8,17,2.13,1,0,0,0,,0,0.0%,,0,0,,0,1,6
28,1999,1999-12-19,14,25.042,BUF,@,ARI,W 31-21,,21,81,3.86,1,0,0,0,,0,0.0%,,0,0,,0,1,6
29,1999,1999-12-26,15,25.049,BUF,@,NWE,W 13-10,,20,40,2.00,1,1,1,4,4.00,0,100.0%,4.00,0,0,,0,1,6
30,1999,2000-01-02,16,25.056,BUF,,IND,W 31-6,,18,60,3.33,1,1,1,12,12.00,0,100.0%,12.00,0,0,,0,1,6
31,2000,2000-09-10,2,25.308,BUF,,GNB,W 27-18,,0,0,,0,0,0,0,,0,0.0%,,1,17,17.00,0,0,0
32,2000,2000-09-17,3,25.315,BUF,@,NYJ,L 14-27,,,,,,,,,,,0.0%,,,,,,,
33,2000,2000-10-01,4,25.329,BUF,,IND,L 16-18,*,13,58,4.46,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
34,2000,2000-10-08,5,25.336,BUF,@,MIA,L 13-22,,7,11,1.57,0,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0
35,2000,2000-10-15,6,25.343,BUF,,SDG,W 27-24,,8,10,1.25,0,0,0,0,,0,0.0%,,0,0,,0,0,0
36,2000,2000-10-22,7,25.350,BUF,@,MIN,L 27-31,,2,9,4.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0
37,2000,2000-10-29,8,25.357,BUF,,NYJ,W 23-20,,,,,,,,,,,0.0%,,,,,,,
38,2000,2000-11-12,10,26.005,BUF,,CHI,W 20-3,,,,,,,,,,,0.0%,,,,,,,
39,2000,2000-11-19,11,26.012,BUF,@,KAN,W 21-17,,,,,,0,,,,,0.0%,,,,,,,
40,2000,2000-11-26,12,26.019,BUF,@,TAM,L 17-31,,0,0,,0,1,1,4,4.00,1,100.0%,4.00,0,0,,0,1,6
