ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1981,1981-09-06,1,22.089,DAL,@,WAS,W 26-10,0,0,0.0,1,25,0
2,1981,1981-09-21,3,22.104,DAL,@,NWE,W 35-21,,,,,,
3,1981,1981-09-27,4,22.110,DAL,,NYG,W 18-10,0,0,0.0,1,0,0
4,1981,1981-10-04,5,22.117,DAL,@,STL,L 17-20,0,0,0.0,1,23,0
5,1981,1981-10-11,6,22.124,DAL,@,SFO,L 14-45,,,,,,
6,1981,1981-10-18,7,22.131,DAL,,RAM,W 29-17,,,,,,
7,1981,1981-10-25,8,22.138,DAL,,MIA,W 28-27,0,0,0.0,1,10,0
8,1981,1981-11-01,9,22.145,DAL,@,PHI,W 17-14,0,0,0.0,1,21,0
9,1981,1981-11-09,10,22.153,DAL,,BUF,W 27-14,0,0,0.0,1,2,0
10,1981,1981-11-15,11,22.159,DAL,@,DET,L 24-27,,,,,,
11,1981,1981-11-22,12,22.166,DAL,,WAS,W 24-10,,,,,,
12,1981,1981-11-26,13,22.170,DAL,,CHI,W 10-9,,,,,,
13,1981,1981-12-06,14,22.180,DAL,@,BAL,W 37-13,,,,,,
14,1981,1981-12-13,15,22.187,DAL,,PHI,W 21-10,,,,,,
15,1981,1981-12-19,16,22.193,DAL,@,NYG,L 10-13,0,0,0.0,1,0,0
16,1982,1982-09-13,1,23.096,DAL,,PIT,L 28-36,,,,,,
17,1982,1982-09-19,2,23.102,DAL,@,STL,W 24-7,0,0,1.0,0,0,0
18,1982,1982-11-21,3,23.165,DAL,,TAM,W 14-9,,,,,,
19,1982,1982-11-25,4,23.169,DAL,,CLE,W 31-14,0,0,0.0,1,22,0
20,1982,1982-12-05,5,23.179,DAL,@,WAS,W 24-10,,,,,,
21,1982,1982-12-13,6,23.187,DAL,@,HOU,W 37-7,,,,,,
22,1982,1982-12-19,7,23.193,DAL,,NOR,W 21-7,,,,,,
23,1982,1982-12-26,8,23.200,DAL,,PHI,L 20-24,,,,,,
24,1982,1983-01-03,9,23.208,DAL,@,MIN,L 27-31,,,,,,
25,1983,1983-09-05,1,24.088,DAL,@,WAS,W 31-30,0,0,0.5,0,0,0
26,1983,1983-09-11,2,24.094,DAL,@,STL,W 34-17,,,,,,
27,1983,1983-09-18,3,24.101,DAL,,NYG,W 28-13,,,,,,
28,1983,1983-09-25,4,24.108,DAL,,NOR,W 21-20,,,,,,
29,1983,1983-10-02,5,24.115,DAL,@,MIN,W 37-24,,,,,,
30,1983,1983-10-09,6,24.122,DAL,,TAM,W 27-24,,,,,,
31,1983,1983-10-16,7,24.129,DAL,,PHI,W 37-7,,,,,,
32,1983,1983-10-23,8,24.136,DAL,,RAI,L 38-40,,,,,,
33,1983,1983-10-30,9,24.143,DAL,@,NYG,W 38-20,,,,,,
34,1983,1983-11-06,10,24.150,DAL,@,PHI,W 27-20,,,,,,
35,1983,1983-11-13,11,24.157,DAL,@,SDG,L 23-24,,,,,,
36,1983,1983-11-20,12,24.164,DAL,,KAN,W 41-21,0,0,0.0,1,8,0
37,1983,1983-11-24,13,24.168,DAL,,STL,W 35-17,0,0,1.0,0,0,0
38,1983,1983-12-04,14,24.178,DAL,@,SEA,W 35-10,0,0,0.0,1,28,0
39,1983,1983-12-11,15,24.185,DAL,,WAS,L 10-31,0,0,0.0,1,21,0
40,1983,1983-12-19,16,24.193,DAL,@,SFO,L 17-42,0,0,0.0,1,23,0
41,1984,1984-09-03,1,25.086,DAL,@,RAM,W 20-13,0,0,0.0,1,22,0
42,1984,1984-09-09,2,25.092,DAL,@,NYG,L 7-28,,,,,,
43,1984,1984-09-16,3,25.099,DAL,,PHI,W 23-17,0,0,0.0,1,12,0
44,1984,1984-09-23,4,25.106,DAL,,GNB,W 20-6,0,0,1.5,0,0,0
45,1984,1984-09-30,5,25.113,DAL,@,CHI,W 23-14,,,,,,
46,1984,1984-10-07,6,25.120,DAL,,STL,L 20-31,,,,,,
47,1984,1984-10-14,7,25.127,DAL,@,WAS,L 14-34,,,,,,
48,1984,1984-10-21,8,25.134,DAL,,NOR,W 30-27,0,0,0.0,2,14,0
49,1984,1984-10-28,9,25.141,DAL,,IND,W 22-3,,,,,,
50,1984,1984-11-04,10,25.148,DAL,,NYG,L 7-19,,,,,,
51,1984,1984-11-11,11,25.155,DAL,@,STL,W 24-17,,,,,,
52,1984,1984-11-18,12,25.162,DAL,@,BUF,L 3-14,0,0,1.0,0,0,0
53,1984,1984-11-22,13,25.166,DAL,,NWE,W 20-17,1,6,1.0,1,27,1
54,1984,1984-12-02,14,25.176,DAL,@,PHI,W 26-10,0,0,0.0,1,26,0
55,1984,1984-12-09,15,25.183,DAL,,WAS,L 28-30,,,,,,
56,1984,1984-12-17,16,25.191,DAL,@,MIA,L 21-28,0,0,0.0,1,25,0
57,1985,1985-09-09,1,26.092,DAL,,WAS,W 44-14,0,0,0.0,1,0,0
58,1985,1985-09-15,2,26.098,DAL,@,DET,L 21-26,,,,,,
59,1985,1985-09-22,3,26.105,DAL,,CLE,W 20-7,,,,,,
60,1985,1985-09-29,4,26.112,DAL,@,HOU,W 17-10,,,,,,
61,1985,1985-10-06,5,26.119,DAL,@,NYG,W 30-29,0,0,0.5,0,0,0
62,1985,1985-10-13,6,26.126,DAL,,PIT,W 27-13,0,0,0.0,1,11,0
63,1985,1985-10-20,7,26.133,DAL,@,PHI,L 14-16,,,,,,
64,1985,1985-10-27,8,26.140,DAL,,ATL,W 24-10,,,,,,
65,1985,1985-11-04,9,26.148,DAL,@,STL,L 10-21,,,,,,
66,1985,1985-11-10,10,26.154,DAL,@,WAS,W 13-7,,,,,,
67,1985,1985-11-17,11,26.161,DAL,,CHI,L 0-44,,,,,,
68,1985,1985-11-24,12,26.168,DAL,,PHI,W 34-17,,,,,,
69,1985,1985-11-28,13,26.172,DAL,,STL,W 35-17,,,,,,
70,1985,1985-12-08,14,26.182,DAL,@,CIN,L 24-50,,,,,,
71,1985,1985-12-15,15,26.189,DAL,,NYG,W 28-21,0,0,0.0,1,0,0
72,1985,1985-12-22,16,26.196,DAL,@,SFO,L 16-31,,,,,,
