ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1994,1994-09-04,1,22.055,NOR,,KAN,L 17-30,,
2,1994,1994-09-11,2,22.062,NOR,,WAS,L 24-38,,
3,1994,1994-09-18,3,22.069,NOR,@,TAM,W 9-7,,
4,1994,1994-09-25,4,22.076,NOR,@,SFO,L 13-24,,
5,1994,1994-10-02,5,22.083,NOR,,NYG,W 27-22,,1.0
6,1994,1994-10-09,6,22.090,NOR,@,CHI,L 7-17,,
7,1994,1994-10-16,7,22.097,NOR,,SDG,L 22-36,,
8,1994,1994-11-06,9,22.118,NOR,@,MIN,L 20-21,,
9,1994,1994-11-13,10,22.125,NOR,,ATL,W 33-32,,
10,1994,1994-11-20,11,22.132,NOR,@,RAI,L 19-24,,
11,1994,1994-11-28,12,22.140,NOR,,SFO,L 14-35,,
12,1994,1994-12-04,13,22.146,NOR,@,RAM,W 31-15,,
13,1994,1994-12-11,14,22.153,NOR,@,ATL,W 29-20,,
14,1994,1994-12-19,15,22.161,NOR,,DAL,L 16-24,,
15,1994,1994-12-24,16,22.166,NOR,@,DEN,W 30-28,,
16,1995,1995-09-03,1,23.054,NOR,,SFO,L 22-24,,0.5
17,1995,1995-09-10,2,23.061,NOR,@,STL,L 13-17,,1.0
18,1995,1995-09-17,3,23.068,NOR,,ATL,L 24-27,,1.0
19,1995,1995-09-24,4,23.075,NOR,@,NYG,L 29-45,,
20,1995,1995-10-01,5,23.082,NOR,,PHI,L 10-15,,
21,1995,1995-10-15,6,23.096,NOR,,MIA,W 33-30,,
22,1995,1995-11-05,9,23.117,NOR,,STL,W 19-10,,
23,1995,1995-11-12,10,23.124,NOR,,IND,W 17-14,,
24,1995,1995-11-19,11,23.131,NOR,@,MIN,L 24-43,,
25,1995,1995-11-26,12,23.138,NOR,,CAR,W 34-26,,1.0
26,1995,1995-12-03,13,23.145,NOR,@,NWE,W 31-17,,
27,1995,1995-12-10,14,23.152,NOR,@,ATL,L 14-19,,
