ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2010,2010-09-13,1,21.258,KAN,,SDG,W 21-14,*,0,0,0.0,5,1,0,0,0
2,2010,2010-09-19,2,21.264,KAN,@,CLE,W 16-14,*,0,0,0.0,7,0,0,0,0
3,2010,2010-09-26,3,21.271,KAN,,SFO,W 31-10,*,0,0,0.0,2,2,0,0,0
4,2010,2010-10-10,4,21.285,KAN,@,IND,L 9-19,*,0,0,0.0,3,2,0,0,0
5,2010,2010-10-17,5,21.292,KAN,@,HOU,L 31-35,*,0,0,0.0,3,2,0,0,0
6,2010,2010-10-24,6,21.299,KAN,,JAX,W 42-20,*,0,0,0.0,3,0,1,35,0
7,2010,2010-10-31,7,21.306,KAN,,BUF,W 13-10,*,0,0,0.0,7,3,1,13,0
8,2010,2010-11-07,8,21.313,KAN,@,OAK,L 20-23,*,0,0,2.0,3,1,0,0,0
9,2010,2010-11-14,9,21.320,KAN,@,DEN,L 29-49,*,0,0,0.0,5,0,0,0,0
10,2010,2010-11-21,10,21.327,KAN,,ARI,W 31-13,*,0,0,0.0,5,3,0,0,0
11,2010,2010-11-28,11,21.334,KAN,@,SEA,W 42-24,*,0,0,0.0,2,0,0,0,0
12,2010,2010-12-05,12,21.341,KAN,,DEN,W 10-6,*,0,0,0.0,6,1,0,0,0
13,2010,2010-12-12,13,21.348,KAN,@,SDG,L 0-31,*,0,0,0.0,7,0,1,0,0
14,2010,2010-12-19,14,21.355,KAN,@,STL,W 27-13,*,0,0,0.0,3,0,0,0,0
15,2010,2010-12-26,15,21.362,KAN,,TEN,W 34-14,*,1,6,0.0,4,0,1,54,1
16,2010,2011-01-02,16,22.004,KAN,,OAK,L 10-31,*,0,0,0.0,7,0,0,0,0
17,2011,2011-09-11,1,22.256,KAN,,BUF,L 7-41,*,,,,,,,,
18,2012,2012-09-09,1,23.255,KAN,,ATL,L 24-40,*,0,0,0.0,2,0,0,0,0
19,2012,2012-09-16,2,23.262,KAN,@,BUF,L 17-35,*,0,0,0.0,3,1,0,0,0
20,2012,2012-09-23,3,23.269,KAN,@,NOR,W 27-24,*,0,0,0.0,3,5,0,0,0
21,2012,2012-09-30,4,23.276,KAN,,SDG,L 20-37,*,0,0,0.0,6,0,0,0,0
22,2012,2012-10-07,5,23.283,KAN,,BAL,L 6-9,*,0,0,0.0,5,0,0,0,0
23,2012,2012-10-14,6,23.290,KAN,@,TAM,L 10-38,*,0,0,0.0,3,1,0,0,0
24,2012,2012-10-28,7,23.304,KAN,,OAK,L 16-26,*,0,0,0.0,2,1,0,0,0
25,2012,2012-11-01,8,23.308,KAN,@,SDG,L 13-31,*,0,0,0.0,6,2,1,0,0
26,2012,2012-11-12,9,23.319,KAN,@,PIT,L 13-16,*,0,0,0.0,5,0,0,0,0
27,2012,2012-11-18,10,23.325,KAN,,CIN,L 6-28,*,0,0,0.0,11,0,0,0,0
28,2012,2012-11-25,11,23.332,KAN,,DEN,L 9-17,*,0,0,0.0,3,1,0,0,0
29,2012,2012-12-02,12,23.339,KAN,,CAR,W 27-21,*,0,0,0.0,1,0,0,0,0
30,2012,2012-12-09,13,23.346,KAN,@,CLE,L 7-30,*,0,0,0.0,3,1,0,0,0
31,2012,2012-12-16,14,23.353,KAN,@,OAK,L 0-15,*,0,0,0.0,11,0,0,0,0
32,2012,2012-12-23,15,23.360,KAN,,IND,L 13-20,*,0,0,0.0,4,0,0,0,0
33,2012,2012-12-30,16,24.001,KAN,@,DEN,L 3-38,*,0,0,0.0,5,1,0,0,0
34,2013,2013-09-08,1,24.253,KAN,@,JAX,W 28-2,*,0,0,0.5,6,1,0,0,0
35,2013,2013-09-15,2,24.260,KAN,,DAL,W 17-16,*,0,0,0.0,2,0,0,0,0
