ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1988,1988-09-11,2,21.260,CIN,@,PHI,W 28-24,0,0,,0,,,
2,1988,1988-09-18,3,21.267,CIN,@,PIT,W 17-12,0,0,,0,,,
3,1988,1988-09-25,4,21.274,CIN,,CLE,W 24-17,0,0,,0,,,
4,1988,1988-10-02,5,21.281,CIN,@,RAI,W 45-21,0,0,,0,,,
5,1988,1988-10-09,6,21.288,CIN,,NYJ,W 36-19,0,0,,0,,,
6,1988,1988-10-16,7,21.295,CIN,@,NWE,L 21-27,1,18,18.00,0,0,0,0
7,1988,1988-10-23,8,21.302,CIN,,HOU,W 44-21,0,0,,0,,,
8,1988,1988-10-30,9,21.309,CIN,@,CLE,L 16-23,0,0,,0,,,
9,1988,1988-11-06,10,21.316,CIN,,PIT,W 42-7,0,0,,0,,,
10,1988,1988-11-13,11,21.323,CIN,@,KAN,L 28-31,0,0,,0,,,
11,1988,1988-11-20,12,21.330,CIN,@,DAL,W 38-24,0,0,,0,,,
12,1988,1988-11-27,13,21.337,CIN,,BUF,W 35-21,0,0,,0,1,13,0
13,1988,1988-12-04,14,21.344,CIN,,SDG,W 27-10,0,0,,0,,,
14,1988,1988-12-11,15,21.351,CIN,@,HOU,L 6-41,0,0,,0,,,
15,1988,1988-12-17,16,21.357,CIN,,WAS,W 20-17,0,0,,0,,,
16,1989,1989-09-10,1,22.258,CIN,@,CHI,L 14-17,0,0,,0,2,47,0
17,1989,1989-09-17,2,22.265,CIN,,PIT,W 41-10,,,,,,,
18,1989,1989-09-25,3,22.273,CIN,,CLE,W 21-14,,,,,,,
19,1989,1989-10-01,4,22.279,CIN,@,KAN,W 21-17,,,,,,,
20,1989,1989-10-08,5,22.286,CIN,@,PIT,W 26-16,,,,,,,
21,1989,1989-10-15,6,22.293,CIN,,MIA,L 13-20,,,,,,,
22,1989,1989-10-22,7,22.300,CIN,,IND,L 12-23,0,0,,0,1,0,0
23,1989,1989-10-29,8,22.307,CIN,,TAM,W 56-23,,,,,,,
24,1989,1989-11-05,9,22.314,CIN,@,RAI,L 7-28,,,,,,,
25,1989,1989-11-13,10,22.322,CIN,@,HOU,L 24-26,,,,,,,
26,1989,1989-11-19,11,22.328,CIN,,DET,W 42-7,,,,,,,
27,1989,1989-11-26,12,22.335,CIN,@,BUF,L 7-24,,,,,,,
28,1989,1989-12-03,13,22.342,CIN,@,CLE,W 21-0,,,,,,,
29,1989,1989-12-10,14,22.349,CIN,,SEA,L 17-24,,,,,,,
30,1989,1989-12-17,15,22.356,CIN,,HOU,W 61-7,,,,,,,
31,1989,1989-12-25,16,22.364,CIN,@,MIN,L 21-29,,,,,,,
32,1990,1990-09-09,1,23.257,CIN,,NYJ,W 25-20,,,,,,,
33,1990,1990-09-16,2,23.264,CIN,@,SDG,W 21-16,,,,,,,
34,1990,1990-09-23,3,23.271,CIN,,NWE,W 41-7,,,,,,,
35,1990,1990-10-01,4,23.279,CIN,@,SEA,L 16-31,,,,,,,
36,1990,1990-10-07,5,23.285,CIN,@,RAM,W 34-31,,,,,,,
37,1990,1990-10-14,6,23.292,CIN,@,HOU,L 17-48,,,,,,,
38,1990,1990-10-22,7,23.300,CIN,@,CLE,W 34-13,,,,,,,
39,1990,1990-10-28,8,23.306,CIN,@,ATL,L 17-38,,,,,,,
40,1990,1990-11-04,9,23.313,CIN,,NOR,L 7-21,,,,,,,
41,1990,1990-11-18,10,23.327,CIN,,PIT,W 27-3,,,,,,,
42,1990,1990-11-25,11,23.334,CIN,,IND,L 20-34,,,,,,,
43,1990,1990-12-02,12,23.341,CIN,@,PIT,W 16-12,,,,,,,
44,1990,1990-12-09,13,23.348,CIN,,SFO,L 17-20,,,,,,,
45,1991,1991-09-01,1,24.249,CIN,@,DEN,L 14-45,,,,,,,
46,1991,1991-09-08,2,24.256,CIN,,HOU,L 7-30,,,,,,,
47,1991,1991-09-15,3,24.263,CIN,@,CLE,L 13-14,,,,,,,
48,1991,1991-09-22,4,24.270,CIN,,WAS,L 27-34,,,,,,,
49,1991,1991-10-06,5,24.284,CIN,,SEA,L 7-13,,,,,,,
50,1991,1991-10-13,6,24.291,CIN,@,DAL,L 23-35,,,,,,,
51,1991,1991-10-21,7,24.299,CIN,@,BUF,L 16-35,0,0,,0,1,15,0
52,1991,1991-10-27,8,24.305,CIN,@,HOU,L 3-35,0,0,,0,1,47,0
53,1991,1991-11-03,9,24.312,CIN,,CLE,W 23-21,,,,,,,
54,1991,1991-11-10,10,24.319,CIN,,PIT,L 27-33,,,,,,,
55,1991,1991-11-17,11,24.326,CIN,@,PHI,L 10-17,,,,,,,
56,1991,1991-11-24,12,24.333,CIN,,RAI,L 14-38,,,,,,,
57,1991,1991-12-01,13,24.340,CIN,,NYG,W 27-24,,,,,,,
58,1991,1991-12-09,14,24.348,CIN,@,MIA,L 13-37,,,,,,,
59,1991,1991-12-15,15,24.354,CIN,@,PIT,L 10-17,,,,,,,
60,1992,1992-09-20,3,25.269,CIN,@,GNB,L 23-24,,,,,,,
61,1992,1992-09-27,4,25.276,CIN,,MIN,L 7-42,,,,,,,
62,1992,1992-10-11,5,25.290,CIN,,HOU,L 24-38,,,,,,,
63,1992,1992-10-19,6,25.298,CIN,@,PIT,L 0-20,,,,,,,
64,1992,1992-10-25,7,25.304,CIN,@,HOU,L 10-26,,,,,,,
65,1992,1992-11-01,8,25.311,CIN,,CLE,W 30-10,,,,,,,
