ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1996,1996-09-15,3,23.341,MIN,@,CHI,W 20-14,,,0,0,,0,0.0%,,,,,,,
2,1996,1996-09-29,5,23.355,MIN,@,NYG,L 10-15,,,0,0,,0,0.0%,,,,,,,
3,1996,1996-10-13,7,24.003,MIN,@,TAM,L 13-24,,0,0,0,,0,0.0%,,,,,,,
4,1996,1996-11-17,11,24.038,MIN,@,OAK,W 16-13,,,0,0,,0,0.0%,,,,,,,
5,1996,1996-11-24,12,24.045,MIN,,DEN,L 17-21,,1,0,0,,0,0.0%,0.00,,,,,,
6,1996,1996-12-01,13,24.052,MIN,,ARI,W 41-17,,1,1,24,24.00,0,100.0%,24.00,0,0,,0,0,0
7,1996,1996-12-08,14,24.059,MIN,@,DET,W 24-22,,,0,0,,0,0.0%,,,,,,,
8,1996,1996-12-15,15,24.066,MIN,,TAM,W 21-10,,,0,0,,0,0.0%,,,,,,,
9,1996,1996-12-22,16,24.073,MIN,@,GNB,L 10-38,,,0,0,,0,0.0%,,,,,,,
10,1997,1997-08-31,1,24.325,MIN,@,BUF,W 34-13,,4,2,17,8.50,0,50.0%,4.25,0,0,,0,0,0
11,1997,1997-09-07,2,24.332,MIN,@,CHI,W 27-24,,4,2,14,7.00,0,50.0%,3.50,0,0,,0,0,0
12,1997,1997-09-14,3,24.339,MIN,,TAM,L 14-28,,1,0,0,,0,0.0%,0.00,,,,,,
13,1997,1997-09-21,4,24.346,MIN,@,GNB,L 32-38,,0,0,0,,0,0.0%,,,,,,,
14,1997,1997-09-28,5,24.353,MIN,,PHI,W 28-19,,1,0,0,,0,0.0%,0.00,,,,,,
15,1997,1997-10-05,6,24.360,MIN,@,ARI,W 20-19,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0
16,1997,1997-10-12,7,25.002,MIN,,CAR,W 21-14,,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0
17,1997,1997-10-26,8,25.016,MIN,@,TAM,W 10-6,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
18,1997,1997-11-02,9,25.023,MIN,,NWE,W 23-18,,,0,0,,0,0.0%,,,,,,,
19,1997,1997-11-09,10,25.030,MIN,,CHI,W 29-22,,,0,0,,0,0.0%,,,,,,,
20,1997,1997-11-16,11,25.037,MIN,@,DET,L 15-38,,1,0,0,,0,0.0%,0.00,,,,,,
21,1997,1997-11-23,12,25.044,MIN,@,NYJ,L 21-23,,,0,0,,0,0.0%,,,,,,,
22,1997,1997-12-01,13,25.052,MIN,,GNB,L 11-27,,0,0,0,,0,0.0%,,,,,,,
23,1997,1997-12-07,14,25.058,MIN,@,SFO,L 17-28,,,0,0,,0,0.0%,,,,,,,
24,1997,1997-12-14,15,25.065,MIN,,DET,L 13-14,,,0,0,,0,0.0%,,,,,,,
25,1997,1997-12-21,16,25.072,MIN,,IND,W 39-28,,,0,0,,0,0.0%,,,,,,,
26,1998,1998-09-06,1,25.331,MIN,,TAM,W 31-7,,,,,,,0.0%,,,,,,,
27,1998,1998-09-13,2,25.338,MIN,@,STL,W 38-31,,,,,,,0.0%,,,,,,,
28,1998,1998-09-20,3,25.345,MIN,,DET,W 29-6,,,,,,,0.0%,,,,,,,
29,1998,1998-09-27,4,25.352,MIN,@,CHI,W 31-28,,,,,,,0.0%,,,,,,,
30,1998,1998-10-05,5,25.360,MIN,@,GNB,W 37-24,,,,,,,0.0%,,,,,,,
31,1998,1998-10-18,6,26.008,MIN,,WAS,W 41-7,,,,,,,0.0%,,,,,,,
32,1998,1998-10-25,7,26.015,MIN,@,DET,W 34-13,,,,,,,0.0%,,,,,,,
33,1998,1998-11-01,8,26.022,MIN,@,TAM,L 24-27,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
34,1998,1998-11-08,9,26.029,MIN,,NOR,W 31-24,,,,,,,0.0%,,,,,,,
35,1998,1998-11-15,10,26.036,MIN,,CIN,W 24-3,,,,,,,0.0%,,,,,,,
36,1998,1998-11-22,11,26.043,MIN,,GNB,W 28-14,,,,,,,0.0%,,,,,,,
37,1998,1998-11-26,12,26.047,MIN,@,DAL,W 46-36,,,,,,,0.0%,,,,,,,
38,1998,1998-12-13,14,26.064,MIN,@,BAL,W 38-28,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0
39,1998,1998-12-20,15,26.071,MIN,,JAX,W 50-10,,,,,,,0.0%,,,,,,,
40,1998,1998-12-26,16,26.077,MIN,@,TEN,W 26-16,,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0
41,1999,1999-09-13,1,26.338,MIA,@,DEN,W 38-21,*,,,,,,0.0%,,,,,,,
42,1999,1999-09-19,2,26.344,MIA,,ARI,W 19-16,,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0
43,1999,1999-10-04,3,26.359,MIA,,BUF,L 18-23,,,,,,,0.0%,,,,,,,
44,1999,1999-10-10,4,27.000,MIA,@,IND,W 34-31,,,,,,,0.0%,,,,,,,
45,1999,1999-10-17,5,27.007,MIA,@,NWE,W 31-30,*,,,,,,0.0%,,,,,,,
46,1999,1999-10-24,6,27.014,MIA,,PHI,W 16-13,*,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0
47,1999,1999-10-31,7,27.021,MIA,@,OAK,W 16-9,,0,,,,,0.0%,,,,,,,
48,1999,1999-11-07,8,27.028,MIA,,TEN,W 17-0,,1,,,,,0.0%,,,,,,,
49,1999,1999-11-14,9,27.035,MIA,@,BUF,L 3-23,,0,,,,,0.0%,,,,,,,
50,1999,1999-11-25,11,27.046,MIA,@,DAL,L 0-20,,0,,,,,0.0%,,,,,,,
51,1999,1999-12-05,12,27.056,MIA,,IND,L 34-37,,,,,,,0.0%,,,,,,,
52,1999,1999-12-12,13,27.063,MIA,@,NYJ,L 20-28,,0,0,0,,0,0.0%,,0,0,,0,0,0
53,1999,1999-12-19,14,27.070,MIA,,SDG,W 12-9,,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0
54,1999,1999-12-27,15,27.078,MIA,,NYJ,L 31-38,*,3,3,14,4.67,0,100.0%,4.67,0,0,,0,0,0
55,1999,2000-01-02,16,27.084,MIA,@,WAS,L 10-21,*,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0
56,2000,2000-09-03,1,27.329,MIA,,SEA,W 23-0,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
57,2000,2000-09-10,2,27.336,MIA,@,MIN,L 7-13,,0,0,0,,0,0.0%,,1,6,6.00,0,0,0
58,2000,2000-09-17,3,27.343,MIA,,BAL,W 19-6,*,2,,,,,0.0%,,,,,,,
59,2000,2000-09-24,4,27.350,MIA,,NWE,W 10-3,,,,,,,0.0%,,,,,,,
60,2000,2000-10-01,5,27.357,MIA,@,CIN,W 31-16,*,1,,,,,0.0%,,,,,,,
61,2000,2000-10-08,6,27.364,MIA,,BUF,W 22-13,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
62,2000,2000-10-23,7,28.013,MIA,@,NYJ,L 37-40,*,3,2,13,6.50,0,66.7%,4.33,0,0,,0,0,0
63,2000,2000-10-29,8,28.019,MIA,,GNB,W 28-20,*,0,,,,,0.0%,,,,,,,
64,2000,2000-11-05,9,28.026,MIA,@,DET,W 23-8,*,0,,,,,0.0%,,,,,,,
65,2000,2000-11-12,10,28.033,MIA,@,SDG,W 17-7,*,1,,,,,0.0%,,,,,,,
66,2000,2000-11-19,11,28.040,MIA,,NYJ,L 3-20,*,0,,,,,0.0%,,,,,,,
67,2000,2000-11-26,12,28.047,MIA,@,IND,W 17-14,,2,,,,,0.0%,,,,,,,
68,2000,2000-12-03,13,28.054,MIA,@,BUF,W 33-6,,0,,,,,0.0%,,,,,,,
69,2000,2000-12-10,14,28.061,MIA,,TAM,L 13-16,,,,,,,0.0%,,,,,,,
70,2000,2000-12-17,15,28.068,MIA,,IND,L 13-20,*,0,,,,,0.0%,,,,,,,
71,2000,2000-12-24,16,28.075,MIA,@,NWE,W 27-24,,2,2,11,5.50,1,100.0%,5.50,1,0,0.00,0,1,6
72,2001,2001-09-09,1,28.334,MIA,@,TEN,W 31-23,,,,,,,0.0%,,,,,,,
73,2001,2001-09-23,2,28.348,MIA,,OAK,W 18-15,*,,,,,,0.0%,,,,,,,
74,2001,2001-09-30,3,28.355,MIA,@,STL,L 10-42,*,0,,,,,0.0%,,,,,,,
75,2001,2001-10-07,4,28.362,MIA,,NWE,W 30-10,*,0,,,,,0.0%,,,,,,,
76,2001,2001-10-14,5,29.004,MIA,@,NYJ,L 17-21,*,4,2,14,7.00,0,50.0%,3.50,0,0,,0,0,0
77,2001,2001-10-28,6,29.018,MIA,@,SEA,W 24-20,*,1,,,,,0.0%,,,,,,,
78,2001,2001-11-04,7,29.025,MIA,,CAR,W 23-6,*,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0
79,2001,2001-11-11,8,29.032,MIA,@,IND,W 27-24,,,,,,,0.0%,,,,,,,
80,2001,2001-11-18,9,29.039,MIA,,NYJ,L 0-24,*,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
81,2001,2001-11-25,10,29.046,MIA,@,BUF,W 34-27,*,0,,,,,0.0%,,,,,,,
82,2001,2001-12-02,11,29.053,MIA,,DEN,W 21-10,,,,,,,0.0%,,,,,,,
83,2001,2001-12-10,12,29.061,MIA,,IND,W 41-6,*,,,,,,0.0%,,,,,,,
84,2001,2001-12-16,13,29.067,MIA,@,SFO,L 0-21,,,,,,,0.0%,,,,,,,
85,2001,2001-12-22,14,29.073,MIA,@,NWE,L 13-20,*,1,,,,,0.0%,,,,,,,
86,2001,2001-12-30,15,29.081,MIA,,ATL,W 21-14,,,,,,,0.0%,,,,,,,
87,2001,2002-01-06,16,29.088,MIA,,BUF,W 34-7,*,1,,,,,0.0%,,,,,,,
88,2002,2002-09-08,1,29.333,MIN,@,CHI,L 23-27,,0,,,,,0.0%,,,,,,,
89,2002,2002-09-15,2,29.340,MIN,,BUF,L 39-45,*,1,,,,,0.0%,,,,,,,
90,2002,2002-09-22,3,29.347,MIN,,CAR,L 14-21,*,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0
91,2002,2002-09-29,4,29.354,MIN,@,SEA,L 23-48,*,,,,,,0.0%,,,,,,,
92,2002,2002-10-13,5,30.003,MIN,,DET,W 31-24,,,,,,,0.0%,,,,,,,
93,2002,2002-10-20,6,30.010,MIN,@,NYJ,L 7-20,*,,,,,,0.0%,,,,,,,
94,2002,2002-10-27,7,30.017,MIN,,CHI,W 25-7,,,,,,,0.0%,,,,,,,
95,2002,2002-11-03,8,30.024,MIN,@,TAM,L 24-38,,,,,,,0.0%,,,,,,,
96,2002,2002-11-10,9,30.031,MIN,,NYG,L 20-27,,,,,,,0.0%,,,,,,,
97,2002,2002-11-17,10,30.038,MIN,,GNB,W 31-21,,,,,,,0.0%,,,,,,,
98,2002,2002-11-24,11,30.045,MIN,@,NWE,L 17-24,*,,,,,,0.0%,,,,,,,
99,2002,2002-12-01,12,30.052,MIN,,ATL,L 24-30,,1,1,2,2.00,1,100.0%,2.00,0,0,,0,1,6
100,2002,2002-12-08,13,30.059,MIN,@,GNB,L 22-26,,,,,,,0.0%,,,,,,,
101,2002,2002-12-15,14,30.066,MIN,@,NOR,W 32-31,,,,,,,0.0%,,,,,,,
102,2002,2002-12-21,15,30.072,MIN,,MIA,W 20-17,,0,,,,,0.0%,,,,,,,
103,2002,2002-12-29,16,30.080,MIN,@,DET,W 38-36,*,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0
104,2003,2003-09-07,1,30.332,MIN,@,GNB,W 30-25,*,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
105,2003,2003-09-14,2,30.339,MIN,,CHI,W 24-13,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0
106,2003,2003-09-21,3,30.346,MIN,@,DET,W 23-13,*,,,,,,0.0%,,,,,,,
107,2003,2003-09-28,4,30.353,MIN,,SFO,W 35-7,,,,,,,0.0%,,,,,,,
108,2003,2003-10-05,5,30.360,MIN,@,ATL,W 39-26,,0,,,,,0.0%,,,,,,,
109,2003,2003-10-19,6,31.009,MIN,,DEN,W 28-20,,,,,,,0.0%,,,,,,,
110,2003,2003-10-26,7,31.016,MIN,,NYG,L 17-29,,,,,,,0.0%,,,,,,,
111,2003,2003-11-02,8,31.023,MIN,,GNB,L 27-30,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0
112,2003,2003-11-09,9,31.030,MIN,@,SDG,L 28-42,,,,,,,0.0%,,,,,,,
113,2003,2003-11-16,10,31.037,MIN,@,OAK,L 18-28,,0,,,,,0.0%,,,,,,,
114,2003,2003-11-23,11,31.044,MIN,,DET,W 24-14,,,,,,,0.0%,,,,,,,
115,2003,2003-11-30,12,31.051,MIN,@,STL,L 17-48,,0,,,,,0.0%,,,,,,,
116,2003,2003-12-07,13,31.058,MIN,,SEA,W 34-7,*,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0
117,2003,2003-12-14,14,31.065,MIN,@,CHI,L 10-13,*,,,,,,0.0%,,,,,,,
118,2003,2003-12-20,15,31.071,MIN,,KAN,W 45-20,*,,,,,,0.0%,,,,,,,
119,2003,2003-12-28,16,31.079,MIN,@,ARI,L 17-18,,1,,,,,0.0%,,,,,,,
