ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
39,2002,2002-11-03,8,25.194,PHI,@,CHI,W 19-13,*,6,2,63,31.50,0,33.3%,10.50,0,0,,0,0,0
40,2002,2002-11-10,9,25.201,PHI,,IND,L 13-35,*,7,3,57,19.00,0,42.9%,8.14,1,-15,-15.00,0,0,0
41,2002,2002-11-17,10,25.208,PHI,,ARI,W 38-14,*,3,2,35,17.50,1,66.7%,11.67,0,0,,0,1,6
42,2002,2002-11-25,11,25.216,PHI,@,SFO,W 38-17,*,9,6,94,15.67,1,66.7%,10.44,0,0,,0,1,6
43,2002,2002-12-01,12,25.222,PHI,,STL,W 10-3,*,8,3,64,21.33,0,37.5%,8.00,0,0,,0,0,0
44,2002,2002-12-08,13,25.229,PHI,@,SEA,W 27-20,*,11,7,88,12.57,1,63.6%,8.00,0,0,,0,1,6
45,2002,2002-12-15,14,25.236,PHI,,WAS,W 34-21,*,8,5,49,9.80,0,62.5%,6.13,0,0,,0,0,0
46,2002,2002-12-21,15,25.242,PHI,@,DAL,W 27-3,*,9,4,55,13.75,1,44.4%,6.11,0,0,,0,1,6
47,2003,2003-09-08,1,26.138,PHI,,TAM,L 0-17,*,6,2,7,3.50,0,33.3%,1.17,0,0,,0,0,0
48,2003,2003-09-14,2,26.144,PHI,,NWE,L 10-31,,9,3,35,11.67,0,33.3%,3.89,0,0,,0,0,0
49,2003,2003-09-28,3,26.158,PHI,@,BUF,W 23-13,*,8,6,60,10.00,0,75.0%,7.50,0,0,,0,0,0
50,2003,2003-10-05,4,26.165,PHI,,WAS,W 27-25,*,4,2,22,11.00,0,50.0%,5.50,0,0,,0,0,0
51,2003,2003-10-12,5,26.172,PHI,@,DAL,L 21-23,*,9,,,,,0.0%,,,,,,,
52,2003,2003-10-19,6,26.179,PHI,@,NYG,W 14-10,*,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0
53,2003,2003-10-26,7,26.186,PHI,,NYJ,W 24-17,*,5,2,23,11.50,0,40.0%,4.60,0,0,,0,0,0
54,2003,2003-11-02,8,26.193,PHI,@,ATL,W 23-16,*,4,2,15,7.50,0,50.0%,3.75,0,0,,0,0,0
55,2003,2003-11-10,9,26.201,PHI,@,GNB,W 17-14,*,4,3,26,8.67,1,75.0%,6.50,1,-11,-11.00,0,1,6
56,2003,2003-11-16,10,26.207,PHI,,NYG,W 28-10,*,4,2,22,11.00,0,50.0%,5.50,0,0,,0,0,0
57,2003,2003-11-23,11,26.214,PHI,,NOR,W 33-20,*,2,1,48,48.00,0,50.0%,24.00,0,0,,0,0,0
58,2003,2003-11-30,12,26.221,PHI,@,CAR,W 25-16,*,5,1,15,15.00,0,20.0%,3.00,0,0,,0,0,0
59,2003,2003-12-07,13,26.228,PHI,,DAL,W 36-10,*,6,1,23,23.00,0,16.7%,3.83,0,0,,0,0,0
60,2003,2003-12-15,14,26.236,PHI,@,MIA,W 34-27,*,2,2,78,39.00,0,100.0%,39.00,0,0,,0,0,0
61,2003,2003-12-21,15,26.242,PHI,,SFO,L 28-31,*,8,5,121,24.20,1,62.5%,15.13,0,0,,0,1,6
62,2003,2003-12-27,16,26.248,PHI,@,WAS,W 31-7,*,7,3,74,24.67,0,42.9%,10.57,0,0,,0,0,0
63,2004,2004-09-12,1,27.142,PHI,,NYG,W 31-17,*,3,3,76,25.33,0,100.0%,25.33,0,0,,0,0,0
64,2004,2004-09-20,2,27.150,PHI,,MIN,W 27-16,*,2,,,,,0.0%,,,,,,,
65,2004,2004-09-26,3,27.156,PHI,@,DET,W 30-13,*,5,3,22,7.33,0,60.0%,4.40,0,0,,0,0,0
66,2004,2004-10-03,4,27.163,PHI,@,CHI,W 19-9,*,4,2,25,12.50,0,50.0%,6.25,0,0,,0,0,0
67,2004,2004-10-17,5,27.177,PHI,,CAR,W 30-8,*,4,3,22,7.33,0,75.0%,5.50,0,0,,0,0,0
68,2004,2004-10-24,6,27.184,PHI,@,CLE,W 34-31,*,10,6,100,16.67,0,60.0%,10.00,0,0,,0,0,0
69,2004,2004-10-31,7,27.191,PHI,,BAL,W 15-10,*,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0
70,2004,2004-11-07,8,27.198,PHI,@,PIT,L 3-27,*,3,1,10,10.00,0,33.3%,3.33,0,0,,0,0,0
71,2004,2004-11-15,9,27.206,PHI,@,DAL,W 49-21,*,3,1,59,59.00,1,33.3%,19.67,0,0,,0,1,6
72,2004,2004-11-21,10,27.212,PHI,,WAS,W 28-6,*,6,5,106,21.20,0,83.3%,17.67,0,0,,0,0,0
73,2004,2004-11-28,11,27.219,PHI,@,NYG,W 27-6,*,5,3,75,25.00,0,60.0%,15.00,0,0,,0,0,0
74,2004,2004-12-05,12,27.226,PHI,,GNB,W 47-17,*,5,3,32,10.67,0,60.0%,6.40,0,0,,0,0,0
75,2004,2004-12-12,13,27.233,PHI,@,WAS,W 17-14,*,8,3,99,33.00,0,37.5%,12.38,0,0,,0,0,0
76,2004,2004-12-19,14,27.240,PHI,,DAL,W 12-7,*,4,2,34,17.00,0,50.0%,8.50,0,0,,0,0,0
77,2004,2004-12-27,15,27.248,PHI,@,STL,L 7-20,*,,,,,,0.0%,,,,,,,
78,2004,2005-01-02,16,27.254,PHI,,CIN,L 10-38,*,,,,,,0.0%,,,,,,,
