ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1960,1960-09-25,3,26.323,OAK,@,HOU,W 14-13,1,16,16.00,0,0,0
2,1960,1960-10-09,5,26.337,OAK,@,DTX,W 20-19,1,16,16.00,0,0,0
3,1960,1960-10-16,6,26.344,OAK,,BOS,W 27-14,2,29,14.50,0,0,0
4,1960,1960-10-23,7,26.351,OAK,@,BUF,L 9-38,1,24,24.00,0,0,0
5,1960,1960-10-28,8,26.356,OAK,@,NYT,W 28-27,3,40,13.33,0,0,0
6,1960,1960-11-13,10,27.006,OAK,,BUF,W 20-7,2,31,15.50,0,0,0
7,1960,1960-11-27,11,27.020,OAK,@,LAC,L 28-52,3,21,7.00,0,0,0
8,1960,1960-12-04,12,27.027,OAK,,LAC,L 17-41,4,123,30.75,1,1,6
9,1960,1960-12-11,13,27.034,OAK,,NYT,L 28-31,3,32,10.67,1,1,6
10,1960,1960-12-17,14,27.040,OAK,,DEN,W 48-10,4,91,22.75,1,1,6
11,1961,1961-09-09,1,27.306,OAK,@,HOU,L 0-55,1,6,6.00,0,0,0
12,1961,1961-09-24,3,27.321,OAK,,DTX,L 35-42,4,52,13.00,1,1,6
13,1961,1961-10-01,4,27.328,OAK,,DEN,W 33-19,1,10,10.00,0,0,0
14,1961,1961-10-15,5,27.342,OAK,@,DEN,L 24-27,4,70,17.50,1,1,6
15,1961,1961-10-29,7,27.356,OAK,,NYT,L 6-14,2,9,4.50,0,0,0
16,1961,1961-11-05,8,27.363,OAK,@,BUF,W 31-22,3,48,16.00,0,0,0
17,1961,1961-11-11,9,28.004,OAK,@,NYT,L 12-23,3,68,22.67,1,1,6
18,1961,1961-11-17,10,28.010,OAK,@,BOS,L 17-20,6,74,12.33,1,1,6
19,1962,1962-09-23,2,28.320,OAK,,DTX,L 16-26,3,35,11.67,0,0,0
20,1962,1962-09-30,3,28.327,OAK,,SDG,L 33-42,1,15,15.00,0,0,0
21,1962,1962-10-05,4,28.332,OAK,@,DEN,L 7-44,2,30,15.00,0,0,0
