ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
58,1995,1995-10-01,5,27.125,SDG,@,PIT,L 16-31,1,1,17,17.00,0,100.0%,17.00,0,0
59,1995,1995-10-09,6,27.133,SDG,@,KAN,L 23-29,1,1,12,12.00,0,100.0%,12.00,0,0
60,1995,1995-10-15,7,27.139,SDG,,DAL,L 9-23,1,1,8,8.00,0,100.0%,8.00,0,0
61,1995,1995-10-22,8,27.146,SDG,@,SEA,W 35-25,3,1,11,11.00,0,33.3%,3.67,0,0
62,1995,1995-11-05,9,27.160,SDG,,MIA,L 14-24,,0,0,,0,0.0%,,,
63,1995,1995-11-12,10,27.167,SDG,,KAN,L 7-22,1,1,13,13.00,0,100.0%,13.00,0,0
64,1995,1995-11-19,11,27.174,SDG,@,DEN,L 27-30,,0,0,,0,0.0%,,,
65,1995,1995-11-27,12,27.182,SDG,,OAK,W 12-6,2,2,2,1.00,0,100.0%,1.00,0,0
66,1995,1995-12-03,13,27.188,SDG,,CLE,W 31-13,0,0,0,,0,0.0%,,,
67,1995,1995-12-09,14,27.194,SDG,,ARI,W 28-25,1,1,5,5.00,0,100.0%,5.00,0,0
68,1995,1995-12-17,15,27.202,SDG,@,IND,W 27-24,1,0,0,,0,0.0%,0.00,,
69,1995,1995-12-23,16,27.208,SDG,@,NYG,W 27-17,1,1,22,22.00,0,100.0%,22.00,0,0
70,1998,1998-09-06,1,30.100,BUF,@,SDG,L 14-16,,,,,,0.0%,,,
71,1998,1998-09-13,2,30.107,BUF,@,MIA,L 7-13,,,,,,0.0%,,,
72,1998,1998-09-20,3,30.114,BUF,,STL,L 33-34,,,,,,0.0%,,,
73,1998,1998-10-04,4,30.128,BUF,,SFO,W 26-21,,,,,,0.0%,,,
