ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2001,2001-09-23,2,21.352,NWE,,NYJ,L 3-10,*,,,,,,
2,2001,2001-09-30,3,21.359,NWE,,IND,W 44-13,,,,,,,
3,2001,2001-10-07,4,22.001,NWE,@,MIA,L 10-30,,,,,,,
4,2001,2001-10-14,5,22.008,NWE,,SDG,W 29-26,,,,,,,
5,2001,2001-11-04,8,22.029,NWE,@,ATL,W 24-10,*,1.0,,,0,0,0
6,2001,2001-11-11,9,22.036,NWE,,BUF,W 21-11,*,,,,,,
7,2001,2001-11-18,10,22.043,NWE,,STL,L 17-24,*,,,,,,
8,2001,2001-11-25,11,22.050,NWE,,NOR,W 34-17,*,,,,,,
9,2001,2001-12-02,12,22.057,NWE,@,NYJ,W 17-16,*,1.0,,,0,0,0
10,2001,2001-12-09,13,22.064,NWE,,CLE,W 27-16,*,1.0,,,0,0,0
11,2001,2001-12-16,14,22.071,NWE,@,BUF,W 12-9,*,,,,,,
12,2001,2001-12-22,15,22.077,NWE,,MIA,W 20-13,*,,,,,,
13,2001,2002-01-06,16,22.092,NWE,@,CAR,W 38-6,*,,,,,,
14,2002,2002-09-09,1,22.338,NWE,,PIT,W 30-14,*,1.0,,,0,0,0
15,2002,2002-09-15,2,22.344,NWE,@,NYJ,W 44-7,*,,,,,,
16,2002,2002-09-22,3,22.351,NWE,,KAN,W 41-38,*,1.0,,,0,0,0
17,2002,2002-09-29,4,22.358,NWE,@,SDG,L 14-21,*,,,,,,
18,2002,2002-10-06,5,23.000,NWE,@,MIA,L 13-26,*,,,,,,
19,2002,2002-10-13,6,23.007,NWE,,GNB,L 10-28,*,,,,,,
20,2002,2002-10-27,7,23.021,NWE,,DEN,L 16-24,*,,,,,,
21,2002,2002-11-03,8,23.028,NWE,@,BUF,W 38-7,*,1.0,,,0,0,0
22,2002,2002-11-10,9,23.035,NWE,@,CHI,W 33-30,*,,,,,,
23,2002,2002-11-17,10,23.042,NWE,@,OAK,L 20-27,*,1.0,,,0,0,0
24,2002,2002-11-24,11,23.049,NWE,,MIN,W 24-17,*,0.5,,,0,0,0
25,2002,2002-11-28,12,23.053,NWE,@,DET,W 20-12,*,,,,,,
26,2002,2002-12-08,13,23.063,NWE,,BUF,W 27-17,*,1.0,,,1,6,0
27,2002,2002-12-16,14,23.071,NWE,@,TEN,L 7-24,*,,,,,,
28,2002,2002-12-22,15,23.077,NWE,,NYJ,L 17-30,*,,,,,,
29,2002,2002-12-29,16,23.084,NWE,,MIA,W 27-24,*,,,,,,
30,2003,2003-09-07,1,23.336,NWE,@,BUF,L 0-31,*,1.0,,,0,0,0
31,2003,2003-09-14,2,23.343,NWE,@,PHI,W 31-10,*,,,,,,
32,2003,2003-09-21,3,23.350,NWE,,NYJ,W 23-16,*,,,,,,
33,2003,2003-09-28,4,23.357,NWE,@,WAS,L 17-20,*,,,,,,
34,2003,2003-10-05,5,23.364,NWE,,TEN,W 38-30,*,1.0,,,0,0,0
35,2003,2003-10-12,6,24.006,NWE,,NYG,W 17-6,*,1.0,,,0,0,0
36,2003,2003-10-19,7,24.013,NWE,@,MIA,W 19-13,*,,,,,,
37,2003,2003-10-26,8,24.020,NWE,,CLE,W 9-3,*,0.5,,,0,0,0
38,2003,2003-11-16,10,24.041,NWE,,DAL,W 12-0,*,1.0,,,0,0,0
39,2003,2003-11-23,11,24.048,NWE,@,HOU,W 23-20,*,1.0,,,0,0,0
40,2003,2003-11-30,12,24.055,NWE,@,IND,W 38-34,*,,,,,,
41,2003,2003-12-07,13,24.062,NWE,,MIA,W 12-0,*,1.0,,,0,0,0
42,2003,2003-12-14,14,24.069,NWE,,JAX,W 27-13,,1.0,,,0,0,0
43,2003,2003-12-20,15,24.075,NWE,@,NYJ,W 21-16,*,0.5,,,0,0,0
44,2003,2003-12-27,16,24.082,NWE,,BUF,W 31-0,*,,,,,,
45,2004,2004-09-09,1,24.339,NWE,,IND,W 27-24,*,,,,,,
46,2004,2004-09-19,2,24.349,NWE,@,ARI,W 23-12,*,,,,,,
47,2004,2004-10-03,3,24.363,NWE,@,BUF,W 31-17,*,1.0,,,0,0,0
48,2004,2004-10-10,4,25.004,NWE,,MIA,W 24-10,*,1.0,,,0,0,0
49,2004,2004-10-17,5,25.011,NWE,,SEA,W 30-20,*,,,,,,
50,2004,2004-10-24,6,25.018,NWE,,NYJ,W 13-7,*,,,,,,
51,2004,2004-10-31,7,25.025,NWE,@,PIT,L 20-34,*,,,,,,
52,2004,2004-11-07,8,25.032,NWE,@,STL,W 40-22,*,1.0,,,0,0,0
53,2004,2004-11-14,9,25.039,NWE,,BUF,W 29-6,*,,,,,,
54,2004,2004-11-22,10,25.047,NWE,@,KAN,W 27-19,*,,,,,,
55,2004,2004-11-28,11,25.053,NWE,,BAL,W 24-3,*,1.0,,,0,0,0
56,2004,2004-12-05,12,25.060,NWE,@,CLE,W 42-15,*,,,,,,
57,2004,2004-12-12,13,25.067,NWE,,CIN,W 35-28,*,,,,,,
58,2004,2004-12-20,14,25.075,NWE,@,MIA,L 28-29,*,1.0,,,0,0,0
59,2004,2004-12-26,15,25.081,NWE,@,NYJ,W 23-7,*,,,,,,
60,2005,2005-09-08,1,25.337,NWE,,OAK,W 30-20,*,,,,,,
61,2005,2005-09-18,2,25.347,NWE,@,CAR,L 17-27,*,,,,,,
62,2005,2005-09-25,3,25.354,NWE,@,PIT,W 23-20,*,2.0,,,0,0,0
63,2005,2005-10-02,4,25.361,NWE,,SDG,L 17-41,*,,,,,,
64,2005,2005-11-13,9,26.038,NWE,@,MIA,W 23-16,*,,,,,,
65,2005,2005-11-20,10,26.045,NWE,,NOR,W 24-17,*,,,,,,
66,2005,2005-11-27,11,26.052,NWE,@,KAN,L 16-26,*,,,,,,
67,2005,2005-12-04,12,26.059,NWE,,NYJ,W 16-3,*,,,,,,
68,2005,2005-12-11,13,26.066,NWE,@,BUF,W 35-7,*,1.0,,,0,0,0
69,2005,2005-12-17,14,26.072,NWE,,TAM,W 28-0,*,,,,,,
70,2005,2005-12-26,15,26.081,NWE,@,NYJ,W 31-21,*,1.0,,,0,0,0
71,2005,2006-01-01,16,26.087,NWE,,MIA,L 26-28,*,,,,,,
72,2006,2006-09-10,1,26.339,NWE,,BUF,W 19-17,*,1.0,,,0,0,0
73,2006,2006-09-17,2,26.346,NWE,@,NYJ,W 24-17,*,1.5,,,0,0,0
