ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2003,2003-09-07,1,22.196,CHI,@,SFO,L 7-49,,,,,,,,,
2,2003,2003-09-14,2,22.203,CHI,@,MIN,L 13-24,,,,,,,,,
3,2003,2003-09-29,3,22.218,CHI,,GNB,L 23-38,,,,,,,,,
4,2003,2003-10-05,4,22.224,CHI,,OAK,W 24-21,*,,,,,,,,
5,2003,2003-10-12,5,22.231,CHI,@,NOR,L 13-20,*,,,,,,,,
6,2003,2003-10-19,6,22.238,CHI,@,SEA,L 17-24,*,,,,,,,,
7,2003,2003-10-26,7,22.245,CHI,,DET,W 24-16,*,0,0,0.0,,,1,32,0
8,2003,2003-11-02,8,22.252,CHI,,SDG,W 20-7,*,0,0,0.0,,,1,-5,0
9,2003,2003-11-09,9,22.259,CHI,@,DET,L 10-12,*,,,,,,,,
10,2003,2003-11-16,10,22.266,CHI,,STL,L 21-23,*,0,0,0.0,,,1,0,0
11,2003,2003-11-23,11,22.273,CHI,@,DEN,W 19-10,*,0,0,1.0,,,0,0,0
12,2003,2003-11-30,12,22.280,CHI,,ARI,W 28-3,*,,,,,,,,
13,2003,2003-12-07,13,22.287,CHI,@,GNB,L 21-34,*,,,,,,,,
14,2003,2003-12-14,14,22.294,CHI,,MIN,W 13-10,*,0,0,0.0,,,1,0,0
15,2003,2003-12-21,15,22.301,CHI,,WAS,W 27-24,*,,,,,,,,
16,2003,2003-12-28,16,22.308,CHI,@,KAN,L 3-31,*,,,,,,,,
17,2004,2004-09-12,1,23.202,CHI,,DET,L 16-20,*,,,,,,,,
18,2004,2004-09-19,2,23.209,CHI,@,GNB,W 21-10,*,,,,,,,,
19,2004,2004-11-25,11,23.276,CHI,@,DAL,L 7-21,,,,,,,,,
20,2004,2004-12-05,12,23.286,CHI,,MIN,W 24-14,*,,,,,,,,
21,2004,2004-12-12,13,23.293,CHI,@,JAX,L 3-22,*,,,,,,,,
22,2004,2004-12-19,14,23.300,CHI,,HOU,L 5-24,*,,,,,,,,
23,2004,2004-12-26,15,23.307,CHI,@,DET,L 13-19,*,,,,,,,,
24,2004,2005-01-02,16,23.314,CHI,,GNB,L 14-31,*,,,,,,,,
25,2005,2005-09-11,1,24.200,CHI,@,WAS,L 7-9,*,,,,,,,,
26,2005,2005-09-18,2,24.207,CHI,,DET,W 38-6,*,,,,,,,,
27,2005,2005-09-25,3,24.214,CHI,,CIN,L 7-24,*,,,,,,,,
28,2005,2005-10-09,4,24.228,CHI,@,CLE,L 10-20,*,0,0,0.0,,,1,0,0
29,2005,2005-10-16,5,24.235,CHI,,MIN,W 28-3,*,0,0,0.0,,,1,55,0
30,2005,2005-10-23,6,24.242,CHI,,BAL,W 10-6,*,,,,,,,,
31,2005,2005-10-30,7,24.249,CHI,@,DET,W 19-13,*,1,6,0.0,,,1,22,1
32,2005,2005-11-06,8,24.256,CHI,@,NOR,W 20-17,*,,,,,,,,
33,2005,2005-11-13,9,24.263,CHI,,SFO,W 17-9,*,,,,,,,,
34,2005,2005-11-20,10,24.270,CHI,,CAR,W 13-3,*,,,,,,,,
35,2005,2005-11-27,11,24.277,CHI,@,TAM,W 13-10,*,,,,,,,,
36,2005,2005-12-04,12,24.284,CHI,,GNB,W 19-7,*,0,0,1.0,,,1,95,0
37,2005,2005-12-11,13,24.291,CHI,@,PIT,L 9-21,*,,,,,,,,
38,2005,2005-12-18,14,24.298,CHI,,ATL,W 16-3,*,,,,,,,,
39,2005,2005-12-25,15,24.305,CHI,@,GNB,W 24-17,*,0,0,0.0,,,1,0,0
40,2006,2006-09-10,1,25.199,CHI,@,GNB,W 26-0,*,0,0,0.0,,,1,13,0
41,2006,2006-09-17,2,25.206,CHI,,DET,W 34-7,*,,,,,,,,
42,2006,2006-09-24,3,25.213,CHI,@,MIN,W 19-16,*,,,,,,,,
43,2006,2006-10-01,4,25.220,CHI,,SEA,W 37-6,*,,,,,,,,
44,2006,2006-10-08,5,25.227,CHI,,BUF,W 40-7,*,,,,,,,,
45,2006,2006-10-16,6,25.235,CHI,@,ARI,W 24-23,*,,,,,,,,
46,2006,2006-10-29,7,25.248,CHI,,SFO,W 41-10,*,,,,,,,,
47,2006,2006-11-05,8,25.255,CHI,,MIA,L 13-31,*,,,,,,,,
48,2006,2006-11-12,9,25.262,CHI,@,NYG,W 38-20,*,0,0,0.0,,,1,11,0
49,2006,2006-11-19,10,25.269,CHI,@,NYJ,W 10-0,*,,,,,,,,
50,2006,2006-11-26,11,25.276,CHI,@,NWE,L 13-17,*,0,0,0.0,,,2,8,0
51,2006,2006-12-03,12,25.283,CHI,,MIN,W 23-13,*,,,,,,,,
52,2006,2006-12-11,13,25.291,CHI,@,STL,W 42-27,*,0,0,0.0,,,1,0,0
53,2006,2006-12-17,14,25.297,CHI,,TAM,W 34-31,*,,,,,,,,
54,2007,2007-09-09,1,26.198,CHI,@,SDG,L 3-14,*,,,,,,,,
55,2007,2007-09-16,2,26.205,CHI,,KAN,W 20-10,*,,,,,,,,
56,2007,2007-09-23,3,26.212,CHI,,DAL,L 10-34,*,,,,,,,,
57,2007,2007-10-07,5,26.226,CHI,@,GNB,W 27-20,*,,,,,,,,
58,2007,2007-10-14,6,26.233,CHI,,MIN,L 31-34,*,,,,,,,,
59,2007,2007-10-21,7,26.240,CHI,@,PHI,W 19-16,*,,,,,,,,
60,2007,2007-10-28,8,26.247,CHI,,DET,L 7-16,*,,,,,,,,
61,2007,2007-11-11,9,26.261,CHI,@,OAK,W 17-6,*,,,,,,,,
62,2007,2007-11-18,10,26.268,CHI,@,SEA,L 23-30,*,,,,,,,,
63,2007,2007-11-25,11,26.275,CHI,,DEN,W 37-34,*,0,0,0.0,,,1,4,0
64,2007,2007-12-02,12,26.282,CHI,,NYG,L 16-21,*,0,0,0.0,,,1,0,0
65,2007,2007-12-06,13,26.286,CHI,@,WAS,L 16-24,*,,,,,,,,
66,2007,2007-12-17,14,26.297,CHI,@,MIN,L 13-20,*,,,,,,,,
67,2007,2007-12-23,15,26.303,CHI,,GNB,W 35-7,*,,,,,,,,
68,2007,2007-12-30,16,26.310,CHI,,NOR,W 33-25,*,0,0,0.0,,,1,20,0
69,2008,2008-09-07,1,27.197,CHI,@,IND,W 29-13,*,0,0,0.0,6,0,0,0,0
70,2008,2008-09-14,2,27.204,CHI,@,CAR,L 17-20,*,0,0,0.0,6,0,1,26,0
71,2008,2008-09-21,3,27.211,CHI,,TAM,L 24-27,*,0,0,0.0,10,1,0,0,0
72,2008,2008-09-28,4,27.218,CHI,,PHI,W 24-20,*,0,0,0.0,4,0,0,0,0
73,2008,2008-10-05,5,27.225,CHI,@,DET,W 34-7,*,1,6,0.0,1,1,1,26,1
74,2008,2008-10-12,6,27.232,CHI,@,ATL,L 20-22,*,0,0,0.0,7,0,0,0,0
75,2008,2008-11-02,8,27.253,CHI,,DET,W 27-23,*,0,0,0.0,6,0,0,0,0
76,2008,2008-11-09,9,27.260,CHI,,TEN,L 14-21,*,0,0,0.0,7,0,0,0,0
77,2008,2008-11-16,10,27.267,CHI,@,GNB,L 3-37,*,0,0,0.0,4,3,0,0,0
78,2008,2008-11-23,11,27.274,CHI,@,STL,W 27-3,*,0,0,0.0,3,0,1,0,0
79,2008,2008-11-30,12,27.281,CHI,@,MIN,L 14-34,*,0,0,0.0,4,1,0,0,0
80,2008,2008-12-07,13,27.288,CHI,,JAX,W 23-10,*,0,0,0.0,6,2,0,0,0
81,2008,2008-12-11,14,27.292,CHI,,NOR,W 27-24,*,0,0,0.0,6,2,0,0,0
82,2008,2008-12-22,15,27.303,CHI,,GNB,W 20-17,*,0,0,0.0,2,1,0,0,0
83,2008,2008-12-28,16,27.309,CHI,@,HOU,L 24-31,*,0,0,0.0,9,1,0,0,0
84,2009,2009-09-13,1,28.202,CHI,@,GNB,L 15-21,*,0,0,0.0,2,0,0,0,0
85,2009,2009-09-20,2,28.209,CHI,,PIT,W 17-14,*,0,0,0.0,4,1,1,14,0
86,2009,2009-09-27,3,28.216,CHI,@,SEA,W 25-19,*,0,0,0.0,5,0,0,0,0
