ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2005,2005-12-04,12,23.327,DAL,@,NYG,L 10-17,,,,
2,2005,2005-12-24,15,23.347,DAL,@,CAR,W 24-20,,,,
3,2005,2006-01-01,16,23.355,DAL,,STL,L 10-20,,,,
4,2006,2006-12-17,14,24.340,DET,@,GNB,L 9-17,,,,
5,2006,2006-12-24,15,24.347,DET,,CHI,L 21-26,*,,,
6,2006,2006-12-31,16,24.354,DET,@,DAL,W 39-31,*,,,
7,2007,2007-09-30,4,25.262,DET,,CHI,W 37-27,*,,,
8,2007,2007-10-07,5,25.269,DET,@,WAS,L 3-34,*,,,
9,2007,2007-10-21,6,25.283,DET,,TAM,W 23-16,*,,,
10,2007,2007-10-28,7,25.290,DET,@,CHI,W 16-7,*,,,
11,2007,2007-11-04,8,25.297,DET,,DEN,W 44-7,*,,,
12,2007,2007-11-11,9,25.304,DET,@,ARI,L 21-31,*,,,
13,2007,2007-11-18,10,25.311,DET,,NYG,L 10-16,*,,,
14,2007,2007-11-22,11,25.315,DET,,GNB,L 26-37,*,,,
15,2007,2007-12-02,12,25.325,DET,@,MIN,L 10-42,*,,,
16,2007,2007-12-09,13,25.332,DET,,DAL,L 27-28,*,,,
17,2007,2007-12-16,14,25.339,DET,@,SDG,L 14-51,*,,,
18,2007,2007-12-23,15,25.346,DET,,KAN,W 25-20,*,,,
19,2007,2007-12-30,16,25.353,DET,@,GNB,L 13-34,*,,,
20,2008,2008-09-07,1,26.240,DET,@,ATL,L 21-34,*,,,
21,2008,2008-09-14,2,26.247,DET,,GNB,L 25-48,*,,,
22,2008,2008-09-21,3,26.254,DET,@,SFO,L 13-31,*,,,
23,2008,2008-10-19,6,26.282,DET,@,HOU,L 21-28,*,,,
24,2008,2008-10-26,7,26.289,DET,,WAS,L 17-25,*,,,
25,2008,2008-11-02,8,26.296,DET,@,CHI,L 23-27,*,0.0,1,0
26,2008,2008-11-09,9,26.303,DET,,JAX,L 14-38,*,,,
27,2008,2008-11-16,10,26.310,DET,@,CAR,L 22-31,*,,,
28,2008,2008-11-23,11,26.317,DET,,TAM,L 20-38,*,,,
29,2008,2008-11-27,12,26.321,DET,,TEN,L 10-47,*,,,
30,2008,2008-12-07,13,26.331,DET,,MIN,L 16-20,*,,,
31,2008,2008-12-14,14,26.338,DET,@,IND,L 21-31,*,,,
32,2008,2008-12-21,15,26.345,DET,,NOR,L 7-42,*,,,
33,2008,2008-12-28,16,26.352,DET,@,GNB,L 21-31,*,0.0,1,1
34,2009,2009-09-13,1,27.245,DET,@,NOR,L 27-45,*,0.0,1,0
35,2009,2009-09-20,2,27.252,DET,,MIN,L 13-27,*,,,
36,2009,2009-09-27,3,27.259,DET,,WAS,W 19-14,*,,,
37,2009,2009-10-04,4,27.266,DET,@,CHI,L 24-48,*,0.0,1,0
38,2009,2009-10-11,5,27.273,DET,,PIT,L 20-28,*,,,
39,2009,2009-10-18,6,27.280,DET,@,GNB,L 0-26,*,,,
40,2009,2009-11-01,7,27.294,DET,,STL,L 10-17,*,,,
41,2009,2009-11-08,8,27.301,DET,@,SEA,L 20-32,*,,,
42,2009,2009-11-15,9,27.308,DET,@,MIN,L 10-27,*,,,
43,2010,2010-09-12,1,28.244,DET,@,CHI,L 14-19,*,,,
44,2010,2010-09-19,2,28.251,DET,,PHI,L 32-35,*,,,
45,2010,2010-09-26,3,28.258,DET,@,MIN,L 10-24,*,,,
46,2010,2010-10-03,4,28.265,DET,@,GNB,L 26-28,*,,,
47,2010,2010-10-10,5,28.272,DET,,STL,W 44-6,*,,,
48,2010,2010-10-17,6,28.279,DET,@,NYG,L 20-28,*,0.0,1,0
49,2010,2010-10-31,7,28.293,DET,,WAS,W 37-25,*,,,
50,2010,2010-11-07,8,28.300,DET,,NYJ,L 20-23,*,,,
51,2010,2010-11-14,9,28.307,DET,@,BUF,L 12-14,*,,,
52,2010,2010-11-21,10,28.314,DET,@,DAL,L 19-35,*,,,
53,2010,2010-11-25,11,28.318,DET,,NWE,L 24-45,*,,,
54,2010,2010-12-05,12,28.328,DET,,CHI,L 20-24,*,,,
