ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
32,2004,2004-12-05,12,25.100,WAS,,NYG,W 31-7,,11,64,5.82,0,0,0,0,,0,0.0%,,1,20,20.00,0,0,0,0.0,,
33,2004,2004-12-12,13,25.107,WAS,,PHI,L 14-17,,2,8,4.00,0,2,1,6,6.00,0,50.0%,3.00,4,137,34.25,0,0,0,0.0,,
34,2004,2004-12-18,14,25.113,WAS,@,SFO,W 26-16,,3,8,2.67,0,1,1,11,11.00,0,100.0%,11.00,2,42,21.00,0,0,0,0.0,,
35,2004,2004-12-26,15,25.121,WAS,@,DAL,L 10-13,,13,43,3.31,0,0,0,0,,0,0.0%,,3,58,19.33,0,0,0,0.0,,
36,2004,2005-01-02,16,25.128,WAS,,MIN,W 21-18,*,26,118,4.54,1,2,1,5,5.00,0,50.0%,2.50,0,0,,0,1,6,0.0,,
37,2005,2005-09-11,1,26.015,WAS,,CHI,W 9-7,,12,41,3.42,0,0,0,0,,0,0.0%,,1,25,25.00,0,0,0,0.0,,
38,2005,2005-09-19,2,26.023,WAS,@,DAL,W 14-13,,4,17,4.25,0,2,1,5,5.00,0,50.0%,2.50,4,82,20.50,0,0,0,0.0,,
39,2005,2005-10-02,3,26.036,WAS,,SEA,W 20-17,,12,35,2.92,0,0,0,0,,0,0.0%,,4,95,23.75,0,0,0,0.0,,
40,2005,2005-10-09,4,26.043,WAS,@,DEN,L 19-21,,2,5,2.50,0,3,2,21,10.50,0,66.7%,7.00,1,28,28.00,0,0,0,0.0,,
41,2005,2005-10-23,6,26.057,WAS,,SFO,W 52-17,,12,92,7.67,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,0.0,,
42,2005,2005-10-30,7,26.064,WAS,@,NYG,L 0-36,,3,2,0.67,0,1,0,0,,0,0.0%,0.00,5,105,21.00,0,0,0,0.0,,
43,2005,2005-11-06,8,26.071,WAS,,PHI,W 17-10,,2,4,2.00,0,1,1,26,26.00,0,100.0%,26.00,3,86,28.67,0,0,0,0.0,,
44,2005,2005-11-13,9,26.078,WAS,@,TAM,L 35-36,,7,26,3.71,0,5,3,19,6.33,1,60.0%,3.80,5,170,34.00,1,2,12,0.0,,
45,2005,2005-12-11,13,26.106,WAS,@,ARI,W 17-13,,5,6,1.20,0,2,1,-5,-5.00,0,50.0%,-2.50,0,0,,0,0,0,0.0,,
46,2005,2005-12-18,14,26.113,WAS,,DAL,W 35-7,,12,44,3.67,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,,
47,2005,2005-12-24,15,26.119,WAS,,NYG,W 35-20,,13,36,2.77,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,,
48,2005,2006-01-01,16,26.127,WAS,@,PHI,W 31-20,,5,30,6.00,0,1,0,0,,0,0.0%,0.00,1,30,30.00,0,0,0,0.0,,
49,2006,2006-09-11,1,27.015,WAS,,MIN,L 16-19,*,8,22,2.75,0,4,3,31,10.33,0,75.0%,7.75,1,27,27.00,0,0,0,0.0,,
50,2006,2006-09-17,2,27.021,WAS,@,DAL,L 10-27,*,11,40,3.64,0,8,7,57,8.14,0,87.5%,7.13,0,0,,0,0,0,0.0,,
51,2006,2006-09-24,3,27.028,WAS,@,HOU,W 31-15,,16,124,7.75,1,4,3,27,9.00,0,75.0%,6.75,0,0,,0,1,6,0.0,,
52,2006,2006-10-01,4,27.035,WAS,,JAX,W 36-30,,11,37,3.36,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,,
53,2006,2006-10-08,5,27.042,WAS,@,NYG,L 3-19,,1,2,2.00,0,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,0.0,,
54,2006,2006-10-15,6,27.049,WAS,,TEN,L 22-25,,2,-2,-1.00,0,2,2,18,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,,
55,2006,2006-10-22,7,27.056,WAS,@,IND,L 22-36,,10,52,5.20,0,6,5,41,8.20,0,83.3%,6.83,1,0,0.00,0,0,0,0.0,,
56,2006,2006-11-05,8,27.070,WAS,,DAL,W 22-19,,3,8,2.67,0,4,3,30,10.00,0,75.0%,7.50,0,0,,0,0,0,0.0,,
57,2006,2006-11-12,9,27.077,WAS,@,PHI,L 3-27,,20,83,4.15,0,4,4,8,2.00,0,100.0%,2.00,0,0,,0,0,0,0.0,,
58,2006,2006-11-19,10,27.084,WAS,@,TAM,L 17-20,*,7,18,2.57,0,6,5,48,9.60,0,83.3%,8.00,0,0,,0,0,0,0.0,,
59,2006,2006-11-26,11,27.091,WAS,,CAR,W 17-13,*,24,104,4.33,0,2,2,4,2.00,0,100.0%,2.00,0,0,,0,0,0,0.0,,
60,2006,2006-12-03,12,27.098,WAS,,ATL,L 14-24,*,28,155,5.54,1,4,3,18,6.00,0,75.0%,4.50,0,0,,0,1,6,0.0,,
61,2006,2006-12-10,13,27.105,WAS,,PHI,L 19-21,*,33,171,5.18,0,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,0.0,,
62,2006,2006-12-17,14,27.112,WAS,@,NOR,W 16-10,*,22,119,5.41,0,3,3,43,14.33,0,100.0%,14.33,0,0,,0,0,0,0.0,,
63,2006,2006-12-24,15,27.119,WAS,@,STL,L 31-37,*,29,129,4.45,2,4,2,35,17.50,0,50.0%,8.75,0,0,,0,2,12,0.0,,
64,2006,2006-12-30,16,27.125,WAS,,NYG,L 28-34,*,20,92,4.60,0,7,6,52,8.67,1,85.7%,7.43,0,0,,0,1,6,0.0,,
65,2007,2007-09-09,1,28.013,WAS,,MIA,W 16-13,,17,59,3.47,0,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0,0.0,,
66,2007,2007-09-17,2,28.021,WAS,@,PHI,W 20-12,,6,14,2.33,0,2,2,26,13.00,0,100.0%,13.00,0,0,,0,0,0,0.0,,
67,2007,2007-09-23,3,28.027,WAS,,NYG,L 17-24,,7,9,1.29,0,3,1,13,13.00,0,33.3%,4.33,0,0,,0,0,0,0.0,,
68,2007,2007-10-07,4,28.041,WAS,,DET,W 34-3,,8,22,2.75,0,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,,
69,2007,2007-10-14,5,28.048,WAS,@,GNB,L 14-17,,3,10,3.33,0,5,3,21,7.00,0,60.0%,4.20,0,0,,0,0,0,0.0,,
70,2007,2007-10-21,6,28.055,WAS,,ARI,W 21-19,,3,12,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
71,2007,2007-10-28,7,28.062,WAS,@,NWE,L 7-52,,3,9,3.00,0,0,0,0,,0,0.0%,,5,108,21.60,0,0,0,0.0,,
72,2007,2007-11-04,8,28.069,WAS,@,NYJ,W 23-20,,9,64,7.11,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
73,2007,2007-11-11,9,28.076,WAS,,PHI,L 25-33,,1,5,5.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
74,2007,2007-11-18,10,28.083,WAS,@,DAL,L 23-28,,2,8,4.00,0,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,0.0,,
75,2007,2007-11-25,11,28.090,WAS,@,TAM,L 13-19,,8,47,5.88,0,4,3,32,10.67,0,75.0%,8.00,0,0,,0,0,0,0.0,,
76,2007,2007-12-02,12,28.097,WAS,,BUF,L 16-17,,0,0,,0,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,0.0,,
77,2007,2007-12-06,13,28.101,WAS,,CHI,W 24-16,,3,-3,-1.00,0,6,4,26,6.50,1,66.7%,4.33,0,0,,0,1,6,0.0,,
78,2007,2007-12-16,14,28.111,WAS,@,NYG,W 22-10,,8,29,3.63,1,2,1,8,8.00,0,50.0%,4.00,0,0,,0,1,6,0.0,,
79,2007,2007-12-23,15,28.118,WAS,@,MIN,W 32-21,,5,21,4.20,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,,
80,2007,2007-12-30,16,28.125,WAS,,DAL,W 27-6,,10,29,2.90,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
81,2008,2008-09-04,1,29.008,WAS,@,NYG,L 7-16,,1,0,0.00,0,3,1,11,11.00,0,33.3%,3.67,0,0,,0,0,0,0.0,0,0
82,2008,2008-09-14,2,29.018,WAS,,NOR,W 29-24,,6,25,4.17,0,4,2,8,4.00,0,50.0%,2.00,0,0,,0,0,0,0.0,0,0
83,2008,2008-09-21,3,29.025,WAS,,ARI,W 24-17,,4,23,5.75,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
84,2008,2008-09-28,4,29.032,WAS,@,DAL,W 26-24,,11,32,2.91,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
85,2008,2008-10-05,5,29.039,WAS,@,PHI,W 23-17,,9,44,4.89,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,0,0
86,2008,2008-10-12,6,29.046,WAS,,STL,L 17-19,,7,32,4.57,0,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0,0.0,0,0
87,2008,2008-11-16,10,29.081,WAS,,DAL,L 10-14,,1,1,1.00,0,2,2,27,13.50,0,100.0%,13.50,0,0,,0,0,0,0.0,0,0
88,2008,2008-11-23,11,29.088,WAS,@,SEA,W 20-17,,5,7,1.40,1,2,0,0,,0,0.0%,0.00,0,0,,0,1,6,0.0,1,0
89,2008,2008-11-30,12,29.095,WAS,,NYG,L 7-23,,1,3,3.00,0,4,4,22,5.50,0,100.0%,5.50,0,0,,0,0,0,0.0,0,0
90,2008,2008-12-07,13,29.102,WAS,@,BAL,L 10-24,,6,3,0.50,0,5,3,57,19.00,0,60.0%,11.40,0,0,,0,0,0,0.0,0,0
91,2008,2008-12-14,14,29.109,WAS,@,CIN,L 13-20,,2,7,3.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
92,2008,2008-12-21,15,29.116,WAS,,PHI,W 10-3,,7,23,3.29,0,5,5,43,8.60,0,100.0%,8.60,0,0,,0,0,0,0.0,0,0
93,2008,2008-12-28,16,29.123,WAS,@,SFO,L 24-27,,1,6,6.00,0,4,2,7,3.50,0,50.0%,1.75,0,0,,0,0,0,0.0,0,0
94,2009,2009-09-13,1,30.017,WAS,@,NYG,L 17-23,,2,-1,-0.50,0,2,1,23,23.00,0,50.0%,11.50,1,29,29.00,0,0,0,0.0,0,0
95,2009,2009-09-20,2,30.024,WAS,,STL,W 9-7,,4,13,3.25,0,1,1,25,25.00,0,100.0%,25.00,0,0,,0,0,0,0.0,0,0
96,2009,2009-09-27,3,30.031,WAS,@,DET,L 14-19,,1,2,2.00,0,5,4,43,10.75,0,80.0%,8.60,0,0,,0,0,0,0.0,0,0
97,2009,2009-10-04,4,30.038,WAS,,TAM,W 16-13,,1,-1,-1.00,0,3,3,21,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,1,0
98,2009,2009-10-11,5,30.045,WAS,@,CAR,L 17-20,,2,7,3.50,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0
99,2009,2009-10-18,6,30.052,WAS,,KAN,L 6-14,,1,1,1.00,0,3,2,11,5.50,0,66.7%,3.67,0,0,,0,0,0,0.0,0,0
100,2009,2009-10-26,7,30.060,WAS,,PHI,L 17-27,,0,0,,0,3,3,21,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,0,0
101,2009,2009-11-08,8,30.073,WAS,@,ATL,L 17-31,,15,70,4.67,1,1,1,23,23.00,0,100.0%,23.00,0,0,,0,1,6,0.0,0,0
102,2009,2009-11-15,9,30.080,WAS,,DEN,W 27-17,*,26,114,4.38,1,2,1,6,6.00,0,50.0%,3.00,0,0,,0,1,6,0.0,0,0
103,2009,2009-11-22,10,30.087,WAS,@,DAL,L 6-7,*,4,5,1.25,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
104,2010,2010-09-26,3,31.030,NOR,,ATL,L 24-27,,,,,,,,,,,0.0%,,,,,,,,,,
105,2010,2010-10-03,4,31.037,NOR,,CAR,W 16-14,,13,47,3.62,0,5,4,23,5.75,0,80.0%,4.60,0,0,,0,0,0,0.0,0,0
106,2010,2010-10-10,5,31.044,NOR,@,ARI,L 20-30,*,10,44,4.40,0,7,5,26,5.20,0,71.4%,3.71,1,23,23.00,0,0,0,0.0,1,0
107,2010,2010-10-17,6,31.051,NOR,@,TAM,W 31-6,,6,20,3.33,1,1,1,6,6.00,0,100.0%,6.00,0,0,,0,1,6,0.0,0,0
108,2010,2010-10-24,7,31.058,NOR,,CLE,L 17-30,,0,0,,0,10,8,48,6.00,0,80.0%,4.80,0,0,,0,0,0,0.0,0,0
109,2010,2010-10-31,8,31.065,NOR,,PIT,W 20-10,,3,8,2.67,0,2,1,0,0.00,0,50.0%,0.00,0,0,,0,0,0,0.0,0,0
110,2010,2010-11-07,9,31.072,NOR,@,CAR,W 34-3,,13,31,2.38,1,2,1,1,1.00,0,50.0%,0.50,0,0,,0,1,6,0.0,0,0
111,2010,2010-11-21,10,31.086,NOR,,SEA,W 34-19,,0,0,,0,4,3,37,12.33,0,75.0%,9.25,0,0,,0,0,0,0.0,0,0
